GAME_ID,AWAY,A_TS%,A_eFG%,A_3PAr,A_FTr,A_ORB%,A_DRB%,A_TRB%,A_AST%,A_STL%,A_BL%,A_TOV%,A_ORtg,A_DRtg,A_PTS,HOME,H_TS%,H_eFG%,H_3PAr,H_FTr,H_ORB%,H_DRB%,H_TRB%,H_AST%,H_STL%,H_BL%,H_TOV%,H_ORtg,H_DRtg,H_PTS
201012150MIA,CLE,0.5086800000000001,0.4649999999999999,0.22827999999999996,0.30032000000000003,21.896,76.37200000000001,47.78,58.52400000000001,6.652,5.199999999999999,12.039999999999997,101.19600000000003,111.54800000000002,95.0,MIA,0.5662962962962963,0.515888888888889,0.21700000000000003,0.3920370370370371,24.718518518518515,75.75925925925925,51.62962962962964,56.12592592592592,7.385185185185186,8.60740740740741,12.207407407407405,111.77407407407408,101.06666666666668,101.0
201012150NYK,BOS,0.5825416666666666,0.5452083333333334,0.1739166666666667,0.317,21.454166666666666,76.95,50.93333333333333,66.02916666666668,8.975,7.154166666666666,13.716666666666669,110.86666666666666,100.4541666666667,118.0,NYK,0.5773076923076923,0.5272692307692308,0.29757692307692307,0.3335769230769231,25.015384615384622,72.57692307692307,48.96538461538462,54.86538461538461,7.949999999999999,9.784615384615385,13.58076923076923,112.63461538461539,110.78846153846152,116.0
201012150OKC,HOU,0.5572400000000001,0.5074400000000001,0.24608,0.34188,25.572,72.724,49.352,62.191999999999986,7.708000000000002,7.035999999999999,12.832,110.90000000000002,110.78000000000002,105.0,OKC,0.5584615384615386,0.4880384615384615,0.1891923076923077,0.3859615384615384,25.35769230769231,72.87692307692308,50.15384615384616,53.03846153846154,9.257692307692308,8.207692307692309,12.91923076923077,110.38461538461539,108.44615384615386,117.0
201012150SAS,MIL,0.49795833333333334,0.44687499999999997,0.20725000000000002,0.33974999999999994,26.8875,78.52499999999999,51.150000000000006,54.35416666666666,7.583333333333332,8.795833333333334,12.262500000000003,101.21250000000002,102.63333333333334,90.0,SAS,0.5720000000000001,0.526625,0.25804166666666667,0.32354166666666667,25.375000000000004,75.5125,50.725000000000016,61.64166666666665,9.55,7.383333333333333,12.729166666666666,112.91250000000001,102.59166666666668,92.0
201012150NOH,SAC,0.5071304347826086,0.4700000000000001,0.19591304347826088,0.29365217391304343,29.647826086956524,73.45652173913042,50.42608695652175,52.54782608695652,6.813043478260869,7.769565217391305,13.478260869565217,102.8,110.3130434782609,91.0,NOH,0.5352,0.4902800000000001,0.20272,0.32108000000000003,21.935999999999993,77.27600000000001,49.711999999999996,58.68,8.668,7.536000000000002,13.044,104.08000000000001,102.54799999999999,94.0
201012150DAL,POR,0.5160769230769229,0.46911538461538466,0.2154615384615384,0.28296153846153843,30.43076923076923,73.73076923076923,50.22692307692307,58.7153846153846,9.16153846153846,8.342307692307694,12.411538461538461,106.63076923076923,107.76538461538463,98.0,DAL,0.5681999999999999,0.5244000000000001,0.24720000000000003,0.3066,22.844000000000005,74.784,50.69200000000001,63.891999999999996,8.124,7.6,13.495999999999997,109.552,103.336,103.0
201012150MEM,CHA,0.53816,0.49244,0.20356000000000005,0.33431999999999995,25.967999999999996,76.196,51.776,61.236000000000004,7.480000000000001,11.168,15.812000000000005,102.568,107.40800000000002,80.0,MEM,0.5341538461538462,0.49546153846153845,0.1628461538461539,0.28684615384615386,26.71538461538462,70.82692307692307,48.53846153846154,51.434615384615384,9.738461538461538,8.3,13.35384615384615,106.76923076923077,106.73846153846154,113.0
201012160NJN,WAS,0.52175,0.4764583333333332,0.20695833333333336,0.30149999999999993,28.075,67.30416666666667,46.92916666666667,54.875,9.387500000000001,9.183333333333334,14.587500000000004,103.45833333333333,112.63333333333337,89.0,NJN,0.5214230769230771,0.4705000000000001,0.20423076923076922,0.3342692307692308,24.615384615384617,75.5423076923077,49.74615384615384,54.23461538461538,5.4692307692307685,7.384615384615383,13.057692307692308,102.70769230769233,108.49999999999999,97.0
201012160BOS,ATL,0.5523703703703704,0.5108518518518518,0.2046666666666667,0.2952962962962963,23.881481481481476,74.27777777777779,49.45925925925926,62.829629629629615,6.822222222222223,7.0888888888888895,12.88148148148148,108.4148148148148,107.22222222222223,90.0,BOS,0.5824799999999999,0.5460400000000001,0.17564,0.30963999999999997,21.596,76.696,50.779999999999994,65.932,9.168000000000001,6.935999999999999,13.648000000000001,111.124,100.57600000000002,102.0
201012160DEN,SAS,0.57316,0.5284399999999999,0.26023999999999997,0.32264000000000004,25.224000000000004,75.808,50.84800000000001,61.59599999999998,9.336,7.504,12.568,113.176,103.22800000000001,113.0,DEN,0.56904,0.51424,0.2656799999999999,0.39699999999999996,23.556000000000004,74.76,49.42799999999999,57.147999999999996,7.227999999999998,6.0440000000000005,13.068,111.60799999999999,109.22,112.0
201012170TOR,NJN,0.5210000000000001,0.47022222222222226,0.20222222222222222,0.3325555555555556,24.51851851851852,75.45555555555558,49.66666666666666,54.18148148148148,5.392592592592592,7.437037037037037,13.011111111111111,102.71111111111114,108.53703703703702,92.0,TOR,0.5394444444444443,0.49633333333333335,0.18748148148148147,0.31592592592592594,29.5962962962963,73.84444444444443,51.159259259259265,53.57037037037036,7.696296296296295,5.355555555555556,13.148148148148145,108.82222222222221,112.01111111111112,98.0
201012150PHO,MIN,0.5251923076923077,0.48292307692307684,0.214,0.28496153846153854,29.838461538461534,75.16153846153846,51.52307692307693,50.469230769230776,7.115384615384615,9.526923076923078,14.842307692307692,104.81153846153845,112.2423076923077,122.0,PHO,0.5747083333333333,0.5333333333333334,0.27516666666666667,0.3339166666666667,25.299999999999997,69.7625,47.345833333333324,56.84166666666667,7.199999999999999,5.7749999999999995,13.037500000000001,112.99166666666669,114.19583333333333,128.0
201012170PHI,LAL,0.5544074074074076,0.5066296296296295,0.23477777777777775,0.30377777777777776,29.751851851851846,71.60370370370372,51.57777777777778,59.24444444444443,8.792592592592591,7.974074074074075,12.1,113.72962962962963,104.65555555555555,93.0,PHI,0.5305384615384615,0.4888461538461539,0.19019230769230774,0.2906923076923077,24.403846153846153,75.18461538461538,49.74615384615386,60.73076923076925,7.761538461538462,7.43076923076923,12.269230769230766,105.83846153846153,105.00000000000001,81.0
201012170IND,CLE,0.5087692307692309,0.4644615384615384,0.22561538461538458,0.30473076923076925,21.388461538461538,76.62307692307694,47.62307692307692,58.650000000000006,6.580769230769231,5.196153846153845,12.06153846153846,100.96923076923079,111.25769230769232,99.0,IND,0.5407599999999999,0.50068,0.29656000000000005,0.2704000000000001,21.855999999999998,74.96000000000001,49.228,58.308,6.828,10.392000000000001,13.887999999999998,104.48400000000001,103.752,108.0
201012170DET,LAC,0.5275185185185185,0.4885925925925925,0.2317037037037038,0.3358888888888889,29.366666666666656,74.99629629629631,51.95555555555555,59.18888888888888,7.551851851851851,7.2444444444444445,14.914814814814816,104.74814814814812,110.41111111111111,109.0,DET,0.5212222222222221,0.48018518518518527,0.1942222222222222,0.2962592592592592,25.86296296296296,72.6888888888889,48.0074074074074,54.09259259259258,7.222222222222222,6.792592592592593,12.56666666666667,104.8740740740741,111.57777777777775,88.0
201012170ATL,CHA,0.5345384615384616,0.48853846153846153,0.20192307692307696,0.3303076923076923,26.38076923076923,76.08076923076923,51.83461538461539,60.97692307692308,7.561538461538462,10.957692307692307,15.46538461538462,102.5653846153846,107.45000000000002,85.0,ATL,0.5518571428571429,0.5104642857142856,0.20882142857142857,0.29071428571428576,23.985714285714277,73.88571428571429,49.36071428571429,62.967857142857135,6.750000000000001,7.228571428571429,12.932142857142855,108.41785714285713,107.05357142857143,90.0
201012170NYK,MIA,0.5685,0.5192500000000001,0.2171071428571429,0.3858928571428572,24.628571428571426,75.69642857142857,51.65357142857143,55.628571428571426,7.489285714285716,8.792857142857144,12.367857142857142,111.92857142857143,100.79642857142858,113.0,NYK,0.572925925925926,0.5239629629629631,0.2965555555555555,0.33077777777777784,25.05185185185186,72.77037037037036,48.918518518518525,55.37407407407407,7.922222222222222,9.596296296296297,13.507407407407406,111.92592592592592,110.98518518518516,91.0
201012170HOU,MEM,0.5308518518518519,0.491037037037037,0.15900000000000003,0.28885185185185186,26.55555555555556,70.92592592592592,48.34814814814815,50.96296296296296,9.870370370370368,8.55925925925926,13.35185185185185,106.12222222222223,106.69999999999999,87.0,HOU,0.5580769230769232,0.5088076923076923,0.24707692307692308,0.33726923076923077,25.607692307692307,72.91153846153847,49.630769230769225,62.46153846153845,7.68846153846154,7.342307692307691,13.046153846153846,110.70000000000002,109.95384615384617,103.0
201012170POR,MIN,0.5245555555555556,0.48214814814814805,0.2129259259259259,0.28207407407407414,30.42592592592592,74.97037037037036,51.72592592592593,50.13703703703705,7.248148148148148,9.533333333333335,14.829629629629629,104.98888888888887,112.34444444444445,102.0,POR,0.5186666666666665,0.4720370370370371,0.2168518518518518,0.2809629629629629,30.41481481481481,73.0111111111111,49.959259259259255,58.570370370370355,9.299999999999999,8.57777777777778,12.533333333333333,106.94074074074075,107.83333333333336,107.0
201012170OKC,SAC,0.5056666666666665,0.46870833333333345,0.19333333333333336,0.2930833333333333,29.77083333333334,73.175,50.38333333333335,52.145833333333336,6.666666666666667,7.633333333333334,13.5,102.5,110.38750000000003,87.0,OKC,0.5575555555555556,0.4884814814814814,0.189037037037037,0.38674074074074066,25.651851851851852,72.67407407407407,50.17037037037038,53.25925925925926,9.24074074074074,8.322222222222223,12.885185185185186,110.44814814814815,107.97037037037038,102.0
201012170NOH,UTA,0.547111111111111,0.4977037037037037,0.1960740740740741,0.3187037037037037,24.507407407407406,69.8777777777778,47.7111111111111,63.11111111111112,8.8,9.485185185185182,11.951851851851854,109.96296296296298,106.91851851851852,71.0,NOH,0.5373076923076923,0.4921923076923079,0.20311538461538464,0.32,22.757692307692302,77.57692307692308,50.44615384615384,58.75,8.599999999999998,7.680769230769234,13.153846153846153,104.51538461538463,101.75384615384615,100.0
201012170DAL,PHO,0.57016,0.5288400000000001,0.2736,0.33044000000000007,25.043999999999997,70.12400000000001,47.39599999999999,57.084,7.115999999999999,6.071999999999999,12.916000000000002,112.21200000000003,113.984,91.0,DAL,0.5668076923076922,0.5234615384615385,0.24573076923076925,0.30865384615384617,22.780769230769238,75.02692307692308,50.719230769230776,64.09615384615384,8.165384615384616,7.5346153846153845,13.296153846153844,109.52692307692308,102.95769230769231,106.0
201012180ORL,PHI,0.5307037037037037,0.48781481481481487,0.18844444444444447,0.29485185185185186,24.1037037037037,74.81851851851852,49.47407407407409,60.44074074074076,7.911111111111112,7.462962962962963,12.248148148148145,105.76666666666667,104.64074074074077,97.0,ORL,0.5528846153846155,0.5192692307692308,0.31226923076923074,0.3383846153846154,25.938461538461542,78.76923076923077,52.846153846153854,50.892307692307696,6.488461538461538,7.3076923076923075,14.12307692307692,107.32692307692308,103.18846153846154,89.0
201012180WAS,MIA,0.5679310344827586,0.5181034482758622,0.22017241379310348,0.387896551724138,24.468965517241376,75.67241379310344,51.59655172413794,55.71379310344827,7.520689655172416,8.886206896551725,12.510344827586206,111.51724137931035,100.73103448275863,95.0,WAS,0.51996,0.47487999999999986,0.2028,0.30139999999999995,27.951999999999998,67.81200000000001,47.052,55.06,9.476,9.296,14.472000000000003,103.27600000000001,112.12800000000003,94.0
201012180CLE,NYK,0.5704642857142856,0.5219642857142858,0.29875,0.32421428571428573,24.592857142857152,72.88214285714284,48.800000000000004,55.410714285714285,7.996428571428571,9.585714285714287,13.589285714285714,111.24285714285715,110.56428571428569,102.0,CLE,0.5081481481481482,0.4643333333333333,0.227074074074074,0.30070370370370375,21.48888888888889,77.03703703703705,47.87407407407408,58.94814814814816,6.6074074074074085,5.429629629629629,12.003703703703703,100.90370370370373,110.57407407407409,109.0
201012180MIL,UTA,0.5455357142857141,0.49650000000000005,0.1955357142857143,0.31850000000000006,24.821428571428566,70.64642857142859,48.13928571428571,63.407142857142865,8.817857142857145,9.617857142857138,11.835714285714287,109.98214285714288,106.675,95.0,MIL,0.49984,0.449,0.20912,0.3363199999999999,26.156,78.05199999999999,50.716,54.80399999999999,7.559999999999999,8.740000000000002,12.300000000000002,101.168,102.94800000000001,86.0
201012180DEN,MIN,0.5261071428571429,0.4827857142857142,0.2146785714285714,0.28689285714285717,30.41071428571428,75.29642857142856,51.96071428571429,50.54285714285715,7.2,9.739285714285716,14.796428571428569,105.22142857142855,112.38214285714287,113.0,DEN,0.5691538461538461,0.5141538461538462,0.2675384615384615,0.39649999999999996,23.261538461538464,74.57692307692308,49.130769230769225,57.4153846153846,7.215384615384614,6.061538461538462,12.976923076923075,111.67692307692307,109.3076923076923,115.0
201012180POR,GSW,0.5282692307692308,0.4984230769230769,0.2398846153846154,0.24665384615384614,29.52307692307692,70.10384615384615,48.780769230769224,56.615384615384606,10.034615384615385,6.403846153846154,13.98076923076923,106.03846153846153,112.30769230769232,95.0,POR,0.5196785714285713,0.4739642857142857,0.21596428571428566,0.28099999999999997,30.360714285714284,72.75714285714285,49.91785714285714,58.73571428571427,9.367857142857142,8.271428571428572,12.546428571428569,106.96785714285714,107.78928571428573,96.0
201012180SAS,MEM,0.5300357142857143,0.49078571428571427,0.1585714285714286,0.2864285714285714,26.796428571428574,71.17857142857142,48.54642857142858,51.1,9.810714285714283,8.47857142857143,13.27142857142857,106.21071428571429,106.98571428571427,106.0,SAS,0.573923076923077,0.5300384615384615,0.2605,0.31873076923076926,25.100000000000005,75.45769230769231,50.665384615384625,61.938461538461524,9.292307692307691,7.5,12.58076923076923,113.23461538461538,103.4346153846154,112.0
201012180CHI,LAC,0.5293928571428571,0.49121428571428566,0.2317500000000001,0.3385714285714286,29.264285714285705,74.84285714285716,51.91071428571428,59.00714285714285,7.5178571428571415,7.2,14.882142857142858,104.94285714285711,110.36428571428571,100.0,CHI,0.53496,0.4999599999999999,0.19556,0.31116000000000005,29.567999999999987,74.352,52.196,58.37999999999998,8.652,9.656,13.844000000000001,106.664,102.704,99.0
201012190TOR,LAL,0.5568928571428573,0.5086428571428571,0.23499999999999996,0.31057142857142855,30.003571428571423,71.70357142857145,51.76428571428572,58.87142857142856,8.807142857142855,7.910714285714286,12.203571428571427,114.03928571428571,104.92499999999998,120.0,TOR,0.5402142857142855,0.49685714285714283,0.18982142857142856,0.3148928571428572,29.45357142857143,73.4642857142857,50.87500000000001,54.010714285714286,7.896428571428571,5.1642857142857155,13.153571428571427,108.94285714285714,112.38214285714287,110.0
201012190BOS,IND,0.5362307692307692,0.4958461538461539,0.2923846153846154,0.26723076923076927,22.096153846153847,75.42692307692309,49.21538461538462,57.98846153846154,6.961538461538463,10.176923076923078,13.780769230769229,103.95384615384616,103.68846153846152,88.0,BOS,0.5827692307692307,0.5465384615384616,0.17596153846153847,0.3068461538461538,21.26153846153846,76.51153846153846,50.79230769230768,65.55384615384615,9.173076923076923,6.865384615384614,13.803846153846155,110.77692307692307,100.19615384615386,99.0
201012190NJN,ATL,0.5496206896551725,0.5075517241379309,0.20955172413793105,0.2914137931034483,23.720689655172404,73.96551724137932,49.24137931034483,63.41379310344827,6.737931034482759,7.220689655172414,13.037931034482757,107.7103448275862,106.65517241379311,82.0,NJN,0.5196071428571429,0.4691428571428572,0.2005357142857143,0.32875000000000004,24.49285714285714,75.75000000000001,49.82499999999999,54.185714285714276,5.428571428571429,7.296428571428571,13.075000000000001,102.45357142857145,107.79999999999998,89.0
201012190DET,NOH,0.5373703703703703,0.49185185185185204,0.20196296296296298,0.32092592592592595,23.092592592592585,77.75925925925925,50.65185185185185,58.285185185185185,8.725925925925925,7.518518518518522,13.148148148148149,104.65185185185186,102.10370370370369,108.0,DET,0.523892857142857,0.4841071428571429,0.19717857142857143,0.29557142857142854,25.564285714285713,72.52857142857144,47.86428571428571,54.27142857142856,7.25,6.896428571428571,12.667857142857144,105.10000000000002,111.45714285714283,111.0
201012190OKC,PHO,0.5734230769230769,0.5316923076923078,0.2693846153846154,0.33353846153846156,25.076923076923073,70.17307692307693,47.634615384615365,56.99615384615385,7.046153846153846,6.046153846153846,13.115384615384617,112.48846153846156,114.06923076923076,113.0,OKC,0.5578571428571429,0.48774999999999996,0.19203571428571425,0.39424999999999993,25.75714285714286,72.725,50.03571428571429,53.521428571428565,9.289285714285715,8.260714285714286,12.817857142857145,110.65357142857142,108.37857142857145,110.0
201012190SAC,HOU,0.5577777777777779,0.508925925925926,0.2490740740740741,0.3345925925925926,26.177777777777777,72.78148148148149,49.89629629629629,62.95185185185184,7.603703703703705,7.6,13.218518518518518,110.6888888888889,109.60740740740742,102.0,SAC,0.5041599999999998,0.4668800000000001,0.19176,0.2897199999999999,29.804000000000006,72.60799999999999,50.09600000000001,52.11600000000001,6.787999999999999,8.016,13.424000000000001,102.42399999999999,110.38800000000003,93.0
201012200IND,NOH,0.5352857142857143,0.48935714285714305,0.20121428571428573,0.32325,23.578571428571422,77.88928571428572,50.89999999999999,58.15,8.767857142857142,7.564285714285718,13.1,104.57142857142858,102.15357142857142,93.0,IND,0.536074074074074,0.4957777777777778,0.2922222222222222,0.2661481481481482,21.96666666666667,74.97777777777777,48.96296296296297,58.23703703703704,7.029629629629631,10.4,13.777777777777775,103.93703703703704,103.64074074074072,94.0
201012200WAS,CHA,0.5337777777777778,0.48777777777777775,0.19981481481481483,0.33299999999999996,26.385185185185183,76.24814814814816,51.851851851851855,61.1,7.525925925925926,10.68148148148148,15.892592592592598,101.83333333333333,107.8888888888889,75.0,WAS,0.5240384615384616,0.4784615384615383,0.20342307692307696,0.30561538461538457,27.62307692307692,68.03076923076924,47.07692307692308,55.16923076923077,9.534615384615385,9.446153846153846,14.453846153846156,103.8923076923077,111.00000000000003,108.0
201012200MIA,DAL,0.5668518518518518,0.5225925925925926,0.24714814814814814,0.31122222222222223,22.911111111111115,74.85555555555555,50.774074074074086,63.855555555555554,8.114814814814816,7.325925925925926,13.288888888888888,109.5777777777778,103.16666666666667,98.0,MIA,0.5658333333333333,0.5165000000000001,0.22513333333333335,0.3849000000000001,24.639999999999997,75.60666666666665,51.470000000000006,55.62,7.533333333333335,8.903333333333334,12.466666666666665,111.42,101.07000000000001,96.0
201012200ATL,ORL,0.5497777777777779,0.5141111111111112,0.3095555555555556,0.34411111111111115,25.481481481481485,78.48518518518519,52.47037037037038,51.229629629629635,6.614814814814815,7.155555555555555,14.051851851851849,106.64074074074075,103.06296296296297,81.0,ATL,0.5476666666666667,0.5056333333333333,0.21006666666666668,0.2938,23.893333333333324,74.38000000000001,49.510000000000005,63.62333333333333,6.623333333333335,7.35,13.066666666666665,107.44666666666667,106.06,91.0
201012200CLE,UTA,0.5462758620689654,0.497896551724138,0.19844827586206898,0.31424137931034485,25.05862068965517,71.10000000000002,48.42413793103448,63.69655172413794,8.63793103448276,9.520689655172411,11.77586206896552,110.37241379310348,106.72413793103448,101.0,CLE,0.509357142857143,0.46560714285714283,0.23285714285714282,0.3023571428571429,21.300000000000004,76.72500000000002,47.721428571428575,59.34285714285715,6.714285714285715,5.357142857142856,11.889285714285714,101.1607142857143,110.95714285714288,90.0
201012200GSW,HOU,0.5596785714285716,0.5109285714285715,0.25039285714285714,0.3371071428571429,26.8,72.62142857142858,50.12499999999999,63.33928571428571,7.596428571428573,7.442857142857142,13.242857142857142,111.3107142857143,109.92857142857144,121.0,GSW,0.5303333333333333,0.5004814814814815,0.24070370370370373,0.24940740740740738,29.6037037037037,69.59629629629629,48.59629629629629,57.01481481481481,10.014814814814816,6.537037037037037,13.933333333333334,106.5037037037037,112.8925925925926,112.0
201012200POR,MIL,0.4979615384615385,0.4473076923076923,0.20788461538461536,0.334076923076923,26.276923076923076,77.4423076923077,50.4923076923077,54.361538461538444,7.596153846153845,8.403846153846155,12.250000000000002,100.9923076923077,103.91153846153847,80.0,POR,0.5223103448275861,0.47662068965517246,0.2182413793103448,0.2823793103448276,30.61724137931034,72.68620689655171,50.096551724137925,59.096551724137925,9.251724137931033,8.303448275862069,12.46206896551724,107.69310344827586,107.40344827586208,106.0
201012200SAS,PHO,0.574074074074074,0.5331111111111112,0.2688888888888889,0.3280740740740741,25.177777777777774,69.77777777777779,47.53333333333332,56.73703703703704,6.985185185185185,6.192592592592592,13.085185185185187,112.71111111111114,114.55555555555554,110.0,SAS,0.574037037037037,0.529962962962963,0.2629259259259259,0.3194074074074074,25.670370370370375,75.33703703703704,50.829629629629636,61.970370370370354,9.307407407407407,7.625925925925926,12.474074074074073,113.75185185185184,103.9925925925926,118.0
201012200LAC,MIN,0.5248620689655172,0.4814482758620689,0.21503448275862064,0.2886551724137931,29.8551724137931,74.94137931034481,51.44827586206897,50.955172413793115,7.206896551724138,9.462068965517243,14.713793103448273,104.8655172413793,112.61379310344829,90.0,LAC,0.5311034482758621,0.49358620689655164,0.2333103448275863,0.3406206896551724,29.462068965517233,75.21724137931035,52.28965517241379,59.45862068965516,7.586206896551723,7.175862068965517,14.748275862068967,105.43103448275859,109.83103448275861,113.0
201012210ORL,DAL,0.5686071428571428,0.5246071428571429,0.25053571428571425,0.30996428571428575,22.525000000000006,74.88214285714287,50.70000000000001,64.20714285714286,8.021428571428572,7.064285714285715,13.285714285714283,109.76785714285715,103.35357142857143,105.0,ORL,0.5495000000000001,0.5138214285714287,0.3105357142857143,0.3368214285714286,25.442857142857147,78.82142857142857,52.42857142857144,51.46785714285715,6.614285714285714,7.114285714285714,13.964285714285712,106.70357142857144,103.4857142857143,99.0
201012210CHA,OKC,0.5582758620689655,0.48768965517241375,0.1931724137931034,0.3981379310344827,25.882758620689657,73.01034482758621,50.30689655172415,53.565517241379304,9.320689655172414,8.144827586206898,12.793103448275865,110.71724137931034,107.81379310344829,99.0,CHA,0.5314642857142857,0.48560714285714285,0.19935714285714287,0.33349999999999996,26.12142857142857,76.04642857142858,51.503571428571426,61.06071428571429,7.500000000000001,10.95,15.853571428571433,101.48214285714286,108.05357142857144,81.0
201012210CHI,PHI,0.5268214285714287,0.4833571428571429,0.18842857142857145,0.2946071428571429,24.24285714285714,75.1892857142857,49.42500000000001,59.93928571428574,7.9,7.307142857142857,12.403571428571427,104.94285714285714,105.60714285714288,76.0,CHI,0.5416923076923077,0.5070384615384614,0.1936153846153846,0.30980769230769234,28.999999999999986,74.26153846153846,52.184615384615384,58.64615384615383,8.78076923076923,9.815384615384616,13.784615384615385,107.62692307692306,101.93461538461537,121.0
201012210SAC,GSW,0.5315714285714286,0.5014642857142857,0.24214285714285716,0.25375,29.275,69.57857142857142,48.51071428571428,57.01785714285713,10.046428571428573,6.675,13.989285714285714,106.48214285714286,112.38571428571429,117.0,SAC,0.5034230769230768,0.4652692307692309,0.19323076923076926,0.2893461538461538,29.84615384615385,72.87692307692306,50.23846153846155,51.88846153846154,6.838461538461538,8.126923076923077,13.465384615384616,102.28076923076922,110.21538461538465,109.0
201012210LAL,MIL,0.5019629629629629,0.4515555555555555,0.20729629629629628,0.3308518518518518,26.76296296296296,76.92222222222223,50.57407407407408,54.25185185185184,7.677777777777777,8.325925925925928,12.40740740740741,101.71111111111112,103.65925925925927,98.0,LAL,0.5541724137931037,0.5072413793103447,0.23272413793103444,0.3056896551724138,30.231034482758613,71.32068965517243,51.61034482758621,58.51724137931033,8.75862068965517,7.931034482758621,12.341379310344827,113.4551724137931,105.45862068965516,79.0
201012210MEM,NJN,0.5218965517241381,0.47203448275862075,0.19951724137931037,0.32786206896551734,24.358620689655172,75.82068965517243,50.027586206896544,53.610344827586204,5.3517241379310345,7.182758620689655,13.10689655172414,102.6586206896552,107.56206896551723,101.0,MEM,0.5278275862068965,0.48834482758620684,0.15820689655172418,0.2879310344827586,26.63793103448276,71.46206896551723,48.400000000000006,50.91379310344828,9.879310344827584,8.513793103448277,13.068965517241377,106.02758620689656,107.03448275862067,94.0
201012220TOR,DET,0.5259999999999999,0.48658620689655174,0.19920689655172413,0.29265517241379313,25.410344827586208,73.23103448275863,47.989655172413784,54.42413793103447,7.4655172413793105,6.917241379310345,12.489655172413794,105.59655172413795,110.94827586206894,115.0,TOR,0.5423793103448274,0.49903448275862067,0.1904827586206896,0.31586206896551733,28.682758620689658,73.65172413793103,50.79310344827587,54.710344827586205,7.73103448275862,5.089655172413794,13.49310344827586,108.52068965517239,112.62758620689657,93.0
201012220BOS,PHI,0.5262068965517241,0.4820689655172414,0.18724137931034485,0.300896551724138,23.96551724137931,75.14482758620689,49.38275862068967,59.59655172413795,7.789655172413793,7.341379310344828,12.465517241379308,104.59310344827585,105.4,80.0,BOS,0.5786296296296295,0.5420370370370372,0.1787037037037037,0.30522222222222223,21.44074074074074,76.78148148148149,50.829629629629615,65.3962962962963,9.185185185185187,6.88148148148148,13.66666666666667,110.36296296296295,99.99629629629632,84.0
201012220WAS,CHI,0.5404074074074073,0.5044814814814814,0.19455555555555556,0.3130370370370371,28.937037037037022,74.39999999999999,52.303703703703704,58.625925925925905,8.696296296296296,9.907407407407407,14.003703703703705,107.15555555555555,101.38888888888887,87.0,WAS,0.5215925925925926,0.4757407407407406,0.20244444444444445,0.3032222222222222,27.41481481481481,68.20370370370371,46.98518518518518,55.22592592592593,9.585185185185185,9.355555555555556,14.462962962962965,103.27407407407408,110.40370370370374,80.0
201012220ATL,CLE,0.5084827586206897,0.46510344827586203,0.2342068965517241,0.297448275862069,21.40689655172414,76.6137931034483,47.686206896551724,59.52758620689656,6.565517241379312,5.2862068965517235,11.803448275862067,101.19655172413795,111.24482758620692,84.0,ATL,0.5480967741935485,0.5071935483870967,0.21183870967741936,0.28819354838709677,23.977419354838702,74.41935483870968,49.63225806451614,63.79677419354838,6.606451612903227,7.22258064516129,12.851612903225805,107.82903225806453,105.93548387096774,98.0
201012220NYK,OKC,0.5548000000000001,0.485,0.1925666666666666,0.39346666666666663,26.283333333333335,73.29666666666667,50.47000000000001,53.096666666666664,9.25,8.18,12.750000000000002,110.39666666666666,108.07333333333334,98.0,NYK,0.5710689655172414,0.5228275862068966,0.29686206896551726,0.321448275862069,24.379310344827594,72.5103448275862,48.66206896551724,55.96206896551725,7.934482758620688,9.644827586206898,13.479310344827585,111.39310344827587,110.23793103448273,112.0
201012220SAS,DEN,0.5690740740740741,0.5136296296296297,0.26951851851851844,0.39559259259259255,23.54814814814815,74.52592592592593,49.22962962962962,57.61851851851851,7.366666666666666,6.070370370370371,12.959259259259259,111.85925925925925,109.82962962962964,103.0,SAS,0.5760357142857143,0.5331071428571429,0.26667857142857143,0.31928571428571434,25.71071428571429,75.1107142857143,50.73571428571429,62.078571428571415,9.178571428571429,7.621428571428572,12.49642857142857,114.09642857142856,104.44285714285715,109.0
201012220LAC,HOU,0.5585172413793106,0.5099310344827587,0.25396551724137933,0.33513793103448275,26.69655172413793,72.57931034482759,50.103448275862064,63.91379310344827,7.689655172413795,7.520689655172412,13.348275862068965,110.90689655172415,109.39655172413795,97.0,LAC,0.5289666666666667,0.49129999999999996,0.23126666666666676,0.33923333333333333,29.433333333333326,75.25,52.23,59.57333333333333,7.676666666666666,7.3133333333333335,14.723333333333334,105.06666666666663,109.49,92.0
201012220MIN,UTA,0.5478333333333332,0.4979666666666667,0.1962666666666667,0.32333333333333336,25.163333333333334,71.04333333333335,48.51333333333333,63.826666666666675,8.823333333333334,9.749999999999996,11.866666666666669,110.47666666666669,106.78,112.0,MIN,0.5252333333333333,0.48149999999999993,0.2155333333333333,0.29013333333333335,29.879999999999995,74.83666666666666,51.36333333333334,50.97000000000001,7.203333333333333,9.453333333333335,14.73333333333333,104.98333333333332,112.64333333333335,107.0
201012220NOH,NJN,0.5219000000000001,0.4723333333333334,0.19903333333333334,0.3227000000000001,24.196666666666665,75.27666666666669,49.643333333333324,53.71666666666666,5.373333333333333,7.166666666666666,12.916666666666666,102.8766666666667,108.17666666666666,91.0,NOH,0.5380689655172413,0.49289655172413815,0.20155172413793104,0.32162068965517243,24.162068965517236,77.9793103448276,51.26551724137931,58.41724137931035,8.63103448275862,7.617241379310348,13.10344827586207,105.31034482758622,102.39655172413792,105.0
