GAME_ID,AWAY,A_TS%,A_eFG%,A_3PAr,A_FTr,A_ORB%,A_DRB%,A_TRB%,A_AST%,A_STL%,A_BL%,A_TOV%,A_ORtg,A_DRtg,A_PTS,HOME,H_TS%,H_eFG%,H_3PAr,H_FTr,H_ORB%,H_DRB%,H_TRB%,H_AST%,H_STL%,H_BL%,H_TOV%,H_ORtg,H_DRtg,H_PTS
201301260WAS,CHI,0.5160465116279069,0.4702790697674419,0.16479069767441862,0.2874418604651163,29.37906976744186,73.22093023255813,51.81162790697674,64.1441860465116,7.9255813953488365,8.220930232558139,13.688372093023256,103.79069767441858,101.25348837209299,73.0,WAS,0.49738095238095237,0.4614761904761903,0.2315476190476191,0.2438571428571428,24.52142857142857,74.10952380952381,48.94761904761904,61.428571428571416,7.983333333333333,7.86904761904762,13.804761904761904,98.12619047619049,103.53571428571429,86.0
201301260DEN,SAC,0.5209999999999998,0.4813111111111113,0.22251111111111116,0.2705111111111111,27.88,69.11111111111111,48.11555555555555,53.895555555555546,8.622222222222222,7.55111111111111,13.224444444444442,105.21999999999997,112.39333333333333,93.0,DEN,0.5377333333333334,0.5060444444444445,0.22182222222222225,0.30628888888888894,31.720000000000013,71.85111111111111,51.96888888888888,59.55555555555556,8.84888888888889,10.359999999999998,13.355555555555556,109.2622222222222,106.14444444444442,121.0
201301260POR,LAC,0.5513555555555554,0.5171555555555555,0.25122222222222224,0.3025777777777777,28.735555555555557,73.03111111111109,51.215555555555554,61.08222222222222,11.106666666666667,10.575555555555555,12.962222222222223,110.76444444444445,102.3688888888889,100.0,POR,0.5281162790697674,0.4877906976744186,0.29304651162790696,0.25913953488372093,26.883720930232553,74.03488372093024,49.72325581395351,57.66976744186048,8.069767441860465,7.551162790697674,13.495348837209301,105.43953488372092,107.2767441860465,101.0
201301260HOU,BRK,0.5328181818181819,0.4900909090909091,0.27656818181818177,0.3115227272727273,29.827272727272714,73.23863636363636,51.1068181818182,57.31818181818182,8.093181818181819,7.5659090909090905,13.009090909090908,108.61136363636365,107.21136363636364,106.0,HOU,0.5564347826086956,0.5158478260869565,0.3406739130434782,0.31149999999999983,25.49782608695652,75.0913043478261,50.62173913043479,60.06739130434784,8.82608695652174,6.358695652173912,14.75434782608696,108.3739130434783,106.60000000000002,119.0
201301260UTA,IND,0.5054545454545454,0.4658181818181817,0.23909090909090908,0.26781818181818184,29.92954545454546,74.79090909090907,52.47272727272727,57.5590909090909,7.618181818181819,10.229545454545455,13.872727272727273,102.0272727272727,100.34772727272725,110.0,UTA,0.5321136363636363,0.4877954545454544,0.20852272727272728,0.29972727272727284,29.193181818181824,72.22045454545454,50.41818181818182,62.434090909090884,9.370454545454546,9.815909090909093,13.295454545454545,107.44772727272729,107.67727272727274,114.0
201301260SAS,PHO,0.5159545454545454,0.4813863636363635,0.21436363636363634,0.23647727272727276,25.888636363636355,71.49318181818182,48.10681818181817,58.800000000000004,8.42727272727273,8.297727272727272,12.756818181818183,103.80909090909091,107.9863636363636,99.0,SAS,0.5746808510638297,0.5389787234042553,0.2751914893617022,0.25646808510638297,20.619148936170212,75.28297872340424,49.689361702127684,63.338297872340426,9.023404255319148,7.700000000000001,13.589361702127663,109.91063829787237,101.34255319148937,108.0
201301270BOS,MIA,0.5788048780487806,0.5427073170731708,0.27626829268292685,0.29214634146341467,21.49756097560976,72.6609756097561,48.45853658536585,58.06341463414634,9.012195121951219,8.321951219512195,13.029268292682929,111.84634146341467,105.67073170731709,98.0,BOS,0.5334545454545454,0.49293181818181836,0.20347727272727278,0.26384090909090907,20.884090909090908,74.11136363636363,47.76818181818182,62.93181818181815,9.381818181818183,6.747727272727274,13.484090909090911,102.79772727272726,104.1386363636364,100.0
201301270ORL,DET,0.5237045454545455,0.48834090909090916,0.21088636363636368,0.29225,28.779545454545453,72.40681818181817,50.55227272727273,56.520454545454555,7.065909090909093,9.05909090909091,13.68409090909091,105.15454545454546,106.55227272727271,104.0,ORL,0.5290465116279071,0.498046511627907,0.2315581395348837,0.19693023255813955,24.981395348837204,75.36511627906975,50.73488372093023,61.3860465116279,6.402325581395351,6.593023255813952,13.609302325581396,103.86046511627904,107.92325581395346,102.0
201301270NYK,ATL,0.5423863636363637,0.5167499999999998,0.2872954545454545,0.23815909090909096,23.665909090909096,73.68636363636362,48.7840909090909,63.30909090909092,8.975,7.788636363636363,14.006818181818177,105.24545454545456,104.5090909090909,104.0,NYK,0.5452380952380954,0.5101666666666668,0.34497619047619044,0.25857142857142856,24.373809523809523,75.44761904761906,48.71190476190476,53.48095238095237,9.199999999999998,6.7428571428571455,10.57142857142857,111.19761904761907,106.49047619047617,106.0
201301270LAC,POR,0.528090909090909,0.4872045454545455,0.29154545454545455,0.26322727272727275,26.811363636363634,74.14545454545454,49.75909090909093,58.55454545454547,8.118181818181817,7.520454545454545,13.629545454545452,105.18863636363635,107.32045454545454,83.0,LAC,0.5514999999999999,0.5178478260869565,0.2502608695652174,0.298391304347826,28.569565217391304,73.10217391304346,51.16086956521738,61.463043478260865,11.06304347826087,10.430434782608694,12.945652173913047,110.7304347826087,102.19565217391305,96.0
