GAME_ID,AWAY,A_TS%,A_eFG%,A_3PAr,A_FTr,A_ORB%,A_DRB%,A_TRB%,A_AST%,A_STL%,A_BL%,A_TOV%,A_ORtg,A_DRtg,A_PTS,HOME,H_TS%,H_eFG%,H_3PAr,H_FTr,H_ORB%,H_DRB%,H_TRB%,H_AST%,H_STL%,H_BL%,H_TOV%,H_ORtg,H_DRtg,H_PTS
200812170IND,GSW,0.5270384615384616,0.4778461538461538,0.20288461538461544,0.34796153846153843,28.034615384615396,67.4423076923077,47.315384615384616,50.68846153846153,8.207692307692309,9.573076923076924,12.45,107.4846153846154,113.13461538461539,120.0,IND,0.53172,0.48907999999999985,0.22976,0.26352,26.639999999999997,75.41999999999999,50.57999999999999,58.03200000000001,7.34,7.875999999999998,13.808,105.52400000000002,107.684,127.0
200812170ATL,BOS,0.5641153846153846,0.5117307692307693,0.20557692307692313,0.3998461538461538,27.853846153846153,76.11538461538463,53.23846153846152,58.526923076923076,9.334615384615386,8.019230769230768,14.888461538461542,109.42692307692303,98.42307692307692,88.0,ATL,0.5454,0.5042,0.28808000000000006,0.3122,26.0,71.99600000000001,49.504,58.61199999999999,7.66,8.552,12.928000000000003,108.36799999999998,106.66,85.0
200812170MIN,CLE,0.5655600000000001,0.5207200000000002,0.25076,0.32327999999999996,29.724000000000004,74.12399999999998,53.09200000000003,55.071999999999996,8.888,10.12,11.772,115.24400000000003,100.54399999999998,93.0,MIN,0.50048,0.45299999999999996,0.17864000000000005,0.29392,27.607999999999997,75.244,49.964,58.592,6.4559999999999995,7.155999999999999,12.767999999999999,101.984,110.58399999999997,70.0
200812170NOH,SAS,0.5499583333333332,0.5151666666666668,0.26462500000000005,0.25941666666666663,22.299999999999997,78.00416666666668,50.40416666666666,59.541666666666664,5.566666666666666,5.854166666666667,12.116666666666665,108.16666666666664,105.05833333333334,83.0,NOH,0.5601363636363635,0.5115454545454546,0.25327272727272726,0.30427272727272725,25.740909090909085,75.4409090909091,50.863636363636374,58.468181818181826,9.200000000000001,7.913636363636365,12.859090909090911,111.18636363636364,105.90454545454546,90.0
200812180ORL,SAS,0.54616,0.5115600000000001,0.26404000000000005,0.25555999999999995,22.031999999999996,78.25200000000001,50.267999999999994,59.16,5.604,5.82,12.227999999999998,107.21599999999998,104.748,78.0,ORL,0.5547307692307692,0.5160384615384616,0.32003846153846155,0.34676923076923083,22.93076923076923,73.03076923076924,48.68461538461539,50.834615384615375,8.161538461538463,9.3,13.396153846153844,108.0653846153846,102.19615384615386,90.0
200812180POR,PHO,0.5897692307692307,0.5501923076923078,0.23642307692307693,0.3557307692307693,24.21538461538461,71.78461538461536,50.00769230769232,55.023076923076914,6.819230769230771,7.507692307692308,15.334615384615384,111.52307692307697,111.48846153846154,119.0,POR,0.5518148148148148,0.5097407407407407,0.25762962962962965,0.2939259259259259,33.43333333333334,75.6222222222222,53.49629629629629,57.54444444444444,7.792592592592592,9.322222222222225,11.829629629629629,114.72592592592592,109.82222222222221,124.0
200812190BOS,CHI,0.5287307692307692,0.48069230769230764,0.1895384615384616,0.2887692307692307,27.580769230769235,70.40384615384616,49.15384615384615,53.88461538461537,8.180769230769231,8.242307692307694,13.265384615384617,105.84615384615383,108.51153846153844,108.0,BOS,0.5687407407407407,0.5174814814814815,0.2085555555555556,0.3925185185185185,28.42592592592592,75.55925925925926,53.22962962962961,59.32222222222222,9.562962962962965,7.955555555555555,14.796296296296298,110.52592592592589,99.19259259259259,126.0
200812190IND,LAC,0.5037692307692307,0.46576923076923077,0.20111538461538458,0.2628076923076923,27.0923076923077,71.91153846153847,48.5576923076923,55.21153846153848,8.065384615384614,10.33076923076923,13.30769230769231,101.56153846153846,106.26538461538462,117.0,IND,0.5306153846153846,0.4881153846153845,0.22807692307692307,0.26369230769230767,26.63461538461538,75.51153846153844,50.68846153846153,57.76923076923078,7.4192307692307695,8.215384615384613,13.996153846153845,105.06153846153848,107.40384615384616,109.0
200812190NJN,DAL,0.53488,0.48983999999999994,0.23747999999999997,0.27024000000000004,26.004,74.76400000000001,50.895999999999994,56.792,7.384000000000001,7.324000000000002,12.132,107.57199999999997,105.85600000000001,97.0,NJN,0.5433999999999999,0.49372,0.26104,0.3302000000000001,27.384,74.864,50.488,52.42799999999999,6.984,8.431999999999999,12.051999999999998,110.19599999999998,111.98800000000001,121.0
200812190DET,UTA,0.5531071428571429,0.5050714285714286,0.16378571428571428,0.35214285714285715,30.196428571428577,72.08928571428574,51.496428571428574,65.41428571428573,10.035714285714283,7.7285714285714295,14.62142857142857,109.11785714285713,105.26071428571427,120.0,DET,0.5414166666666667,0.49675,0.18820833333333334,0.3126666666666667,24.5625,73.47500000000001,48.67083333333333,59.39166666666667,7.812499999999997,8.683333333333335,12.362499999999999,107.90833333333335,107.92083333333335,114.0
200812190MIA,LAL,0.5578400000000002,0.51512,0.21232000000000006,0.33324,30.008000000000003,73.77199999999999,52.324,58.38400000000001,9.867999999999997,8.8,12.888,112.61600000000003,102.208,87.0,MIA,0.52684,0.48856000000000016,0.25264,0.28939999999999994,26.444000000000003,70.796,48.2,53.667999999999985,9.184,9.912,11.815999999999999,106.97599999999998,107.78399999999999,89.0
200812190WAS,PHI,0.5095384615384616,0.4653846153846154,0.15776923076923077,0.30180769230769233,31.04615384615384,74.2,52.10384615384615,53.969230769230776,8.073076923076922,8.065384615384614,14.01923076923077,103.36538461538461,104.3653846153846,109.0,WAS,0.5247916666666667,0.48037500000000005,0.21829166666666666,0.3037083333333333,26.816666666666663,71.54166666666667,48.5,56.22916666666666,7.916666666666665,7.179166666666668,12.470833333333333,106.30833333333332,113.68749999999999,103.0
200812190ATL,GSW,0.5262222222222223,0.47807407407407404,0.2051481481481482,0.34159259259259256,28.129629629629644,67.32592592592593,47.27407407407408,50.977777777777774,8.32962962962963,9.451851851851854,12.45185185185185,107.34814814814817,113.41111111111111,99.0,ATL,0.5473461538461538,0.5063076923076922,0.2869615384615385,0.3119615384615384,26.373076923076926,71.89615384615387,49.669230769230765,59.4153846153846,7.726923076923077,8.623076923076923,12.976923076923079,108.83846153846152,106.55000000000001,115.0
200812190NYK,MIL,0.5180357142857143,0.46849999999999997,0.18278571428571427,0.3101785714285715,30.19285714285714,76.07142857142856,52.29642857142857,56.907142857142844,7.2821428571428575,6.185714285714285,14.01428571428572,104.42142857142858,105.5964285714286,105.0,NYK,0.5414615384615385,0.5001153846153846,0.3406153846153846,0.25311538461538463,23.142307692307693,72.81923076923077,47.57307692307692,58.82692307692309,7.238461538461538,2.9923076923076923,13.773076923076925,105.91538461538461,108.99230769230768,81.0
200812190HOU,SAC,0.5336296296296296,0.4896666666666667,0.2073333333333333,0.28500000000000003,25.188888888888894,70.15185185185184,48.05185185185186,54.63703703703704,7.2407407407407405,7.044444444444446,14.166666666666664,104.47037037037036,113.53333333333336,96.0,HOU,0.536923076923077,0.48323076923076924,0.2348076923076923,0.3187307692307692,26.82692307692308,74.38461538461539,51.3076923076923,56.630769230769225,7.3307692307692305,5.93076923076923,12.496153846153845,108.15769230769232,103.7653846153846,107.0
200812190DEN,CLE,0.5651538461538462,0.5203846153846156,0.25026923076923074,0.3218461538461538,29.72307692307693,74.43076923076922,53.2269230769231,55.16538461538461,8.873076923076924,9.99230769230769,11.784615384615385,115.09230769230773,100.26153846153844,105.0,DEN,0.5587692307692306,0.5082307692307692,0.2234230769230769,0.3828461538461538,25.11538461538461,71.49615384615385,49.3346153846154,62.965384615384615,9.642307692307693,9.896153846153847,14.384615384615387,108.9,104.65,88.0
200812190OKC,TOR,0.5401538461538461,0.48700000000000004,0.2173846153846154,0.30023076923076925,20.75,71.3923076923077,46.48076923076924,64.08461538461539,6.823076923076924,8.5,12.657692307692313,105.05384615384615,109.3653846153846,83.0,OKC,0.5052222222222222,0.460037037037037,0.1245925925925926,0.3045185185185186,25.8962962962963,73.38518518518518,48.86296296296295,54.18888888888888,7.848148148148147,7.318518518518517,14.225925925925925,99.77407407407406,109.49629629629632,91.0
200812190MEM,CHA,0.5254814814814815,0.4780740740740741,0.1921481481481481,0.3369629629629629,26.762962962962963,72.07777777777777,49.24814814814814,56.49999999999999,8.24074074074074,7.607407407407408,14.06296296296296,103.76666666666664,106.70370370370368,112.0,MEM,0.5355769230769231,0.4898076923076923,0.18057692307692308,0.32442307692307704,24.60769230769231,74.90384615384616,48.82692307692309,45.838461538461544,8.342307692307694,7.7576923076923086,13.288461538461537,104.8423076923077,110.21153846153847,83.0
200812200MIL,LAC,0.5017407407407407,0.4624814814814815,0.20007407407407404,0.26725925925925925,26.814814814814824,72.02592592592593,48.38888888888888,55.548148148148165,7.955555555555554,10.044444444444444,13.351851851851855,100.98888888888888,106.79629629629629,85.0,MIL,0.5203448275862069,0.4711379310344827,0.18151724137931033,0.3107241379310346,30.013793103448272,76.22068965517241,52.42413793103448,57.34482758620688,7.344827586206897,6.282758620689655,13.837931034482763,104.9793103448276,104.92413793103451,119.0
200812200PHI,IND,0.5302962962962963,0.48744444444444435,0.22677777777777774,0.2619629629629629,26.659259259259255,75.2148148148148,50.529629629629625,57.48148148148149,7.470370370370371,8.118518518518515,13.97037037037037,105.04444444444445,107.25925925925925,95.0,PHI,0.5096296296296298,0.4643703703703704,0.15562962962962962,0.30314814814814817,31.099999999999994,74.14444444444445,52.15925925925925,54.51111111111112,8.059259259259257,8.262962962962963,14.04814814814815,103.37037037037037,104.37407407407406,94.0
200812200NJN,MIA,0.5294230769230769,0.4910384615384617,0.25049999999999994,0.29346153846153844,26.53846153846154,70.56923076923078,48.142307692307696,53.673076923076906,9.092307692307692,9.950000000000001,11.849999999999998,107.46153846153844,108.1076923076923,106.0,NJN,0.5451153846153844,0.4942307692307692,0.2608846153846154,0.33361538461538476,27.680769230769233,74.71923076923078,50.59615384615385,52.6076923076923,7.107692307692307,8.799999999999999,12.180769230769227,110.42692307692306,112.28076923076924,103.0
200812200ORL,LAL,0.5566153846153848,0.5127692307692309,0.21342307692307697,0.3314615384615385,29.83846153846154,73.75,52.23461538461538,57.634615384615394,9.82307692307692,8.646153846153847,12.715384615384615,112.59230769230771,102.7076923076923,103.0,ORL,0.5561851851851852,0.518,0.3236296296296296,0.35400000000000004,23.07407407407407,73.08148148148149,48.73333333333334,51.066666666666656,8.100000000000001,9.237037037037037,13.43333333333333,108.32962962962962,102.55925925925928,106.0
200812200CHI,UTA,0.553103448275862,0.5046896551724138,0.16293103448275864,0.34958620689655173,30.27241379310345,71.51034482758622,51.23793103448276,65.06551724137931,10.024137931034481,7.696551724137932,14.751724137931033,108.98620689655172,105.55862068965517,98.0,CHI,0.5288518518518518,0.4814074074074074,0.18918518518518523,0.28807407407407404,28.214814814814822,70.3,49.407407407407405,53.33333333333332,8.314814814814815,8.100000000000001,13.314814814814817,106.14444444444443,108.39259259259258,106.0
200812200SAS,TOR,0.539148148148148,0.4866296296296297,0.21437037037037038,0.2954074074074074,20.65555555555556,71.3925925925926,46.396296296296306,62.914814814814825,6.781481481481482,8.25925925925926,12.340740740740747,105.23703703703704,109.8074074074074,97.0,SAS,0.547576923076923,0.5142307692307694,0.26953846153846156,0.2515384615384615,22.284615384615385,78.38846153846156,50.48076923076922,59.26538461538462,5.43076923076923,6.0,12.134615384615383,107.7576923076923,104.95000000000002,107.0
200812200CHA,GSW,0.5285714285714286,0.4795357142857143,0.2061785714285715,0.34610714285714284,28.15714285714287,67.51785714285714,47.45714285714286,50.99285714285714,8.221428571428573,9.40357142857143,12.446428571428571,107.71428571428574,113.29285714285713,110.0,CHA,0.5268928571428572,0.4801785714285715,0.1936785714285714,0.3350714285714286,26.782142857142855,72.04285714285713,49.1892857142857,56.925,8.174999999999999,7.939285714285715,14.149999999999997,103.99285714285712,107.09285714285713,103.0
200812200MIN,HOU,0.5412962962962963,0.48785185185185187,0.2376296296296296,0.3174444444444444,26.396296296296303,74.4074074074074,51.28148148148147,57.0037037037037,7.3,5.907407407407407,12.5,108.50740740740741,103.99629629629628,109.0,MIN,0.5006923076923078,0.4539615384615384,0.17738461538461542,0.2942692307692308,27.507692307692306,75.61153846153846,49.94230769230769,58.06923076923077,6.457692307692307,7.107692307692307,12.623076923076923,102.29230769230769,110.85384615384613,102.0
200812200NOH,SAC,0.5353214285714285,0.4913214285714286,0.2106428571428571,0.28350000000000003,25.025000000000006,70.47142857142856,48.23571428571429,54.957142857142856,7.064285714285715,6.907142857142858,14.303571428571427,104.47142857142856,113.5857142857143,90.0,NOH,0.5593478260869564,0.5104782608695653,0.25160869565217386,0.3064347826086956,25.530434782608687,75.61304347826089,50.68695652173914,57.739130434782616,9.356521739130436,7.92608695652174,12.569565217391306,111.35217391304347,105.84347826086957,99.0
200812200PHO,DEN,0.5588148148148147,0.509074074074074,0.2258148148148148,0.3793333333333333,25.2037037037037,71.57777777777778,49.35925925925927,62.13333333333333,9.596296296296295,9.844444444444445,14.551851851851852,108.78888888888889,104.96666666666667,101.0,PHO,0.5903333333333334,0.5502592592592593,0.23633333333333334,0.35603703703703715,24.292592592592587,71.8111111111111,50.00740740740742,55.51851851851851,6.837037037037039,7.555555555555555,15.329629629629629,111.58518518518522,111.28148148148148,108.0
200812210BOS,NYK,0.5420000000000001,0.5005555555555555,0.34274074074074073,0.25533333333333336,22.63703703703704,72.63703703703703,47.029629629629625,59.32222222222223,7.303703703703703,2.9481481481481477,13.681481481481482,105.89629629629628,109.56666666666666,105.0,BOS,0.574,0.524857142857143,0.21050000000000005,0.3897857142857143,28.557142857142853,76.09285714285716,53.72499999999998,59.56071428571429,9.435714285714287,8.1,14.992857142857146,111.02499999999996,99.41428571428571,124.0
200812210ATL,DET,0.53972,0.49636,0.18600000000000003,0.30388000000000004,24.38,73.35600000000001,48.58,59.416000000000004,7.803999999999998,8.480000000000002,12.28,107.53200000000001,107.89600000000002,78.0,ATL,0.5458888888888889,0.505074074074074,0.2853333333333334,0.3114074074074074,26.48888888888889,72.19629629629631,49.81481481481481,59.722222222222214,7.7666666666666675,8.418518518518518,12.925925925925927,108.78148148148146,106.25185185185185,85.0
200812210WAS,DAL,0.5343461538461539,0.4898076923076923,0.2416153846153846,0.26603846153846156,26.48846153846154,74.48076923076924,50.973076923076924,56.81923076923077,7.546153846153847,7.33846153846154,12.134615384615385,107.76923076923073,105.62692307692308,97.0,WAS,0.5235599999999999,0.4782800000000001,0.21535999999999997,0.30472,27.048,71.13600000000001,48.443999999999996,56.37999999999999,8.155999999999999,6.964000000000002,12.592,106.05199999999999,113.64799999999997,86.0
200812210OKC,CLE,0.5670740740740742,0.523777777777778,0.2492962962962963,0.3172222222222221,29.385185185185193,74.04814814814813,52.877777777777794,54.974074074074075,9.018518518518519,9.796296296296294,11.785185185185187,115.24444444444447,100.48518518518516,102.0,OKC,0.5057857142857143,0.46099999999999997,0.12692857142857145,0.30225,26.25357142857143,73.6,49.12499999999999,54.396428571428565,7.7749999999999995,7.117857142857141,14.27142857142857,100.00714285714285,109.84285714285716,91.0
200812220NJN,HOU,0.5457857142857143,0.4933571428571429,0.23832142857142855,0.31864285714285717,26.260714285714293,74.18214285714285,51.23571428571427,57.04285714285714,7.203571428571428,6.067857142857143,12.492857142857144,109.27857142857144,103.98928571428571,114.0,NJN,0.5423703703703703,0.4918888888888888,0.2554814814814815,0.3306296296296298,27.83703703703704,74.81851851851853,50.574074074074076,52.203703703703695,7.14074074074074,8.677777777777777,12.01111111111111,110.18148148148147,112.94074074074075,91.0
200812220DEN,POR,0.5502857142857143,0.50825,0.25657142857142856,0.2920357142857143,33.042857142857144,75.26785714285712,53.11071428571428,57.87142857142857,7.721428571428571,9.457142857142859,11.87142857142857,114.28571428571429,109.88571428571427,89.0,DEN,0.5582857142857142,0.5079999999999999,0.22321428571428567,0.3851428571428571,25.52857142857142,71.78928571428573,49.64285714285715,62.403571428571425,9.582142857142856,10.078571428571427,14.457142857142857,108.88928571428572,104.875,97.0
200812220ORL,GSW,0.5238620689655172,0.4749310344827586,0.20437931034482765,0.3447931034482758,28.186206896551735,67.79655172413793,47.49655172413794,51.13793103448276,8.293103448275865,9.400000000000002,12.479310344827585,106.86551724137932,113.38275862068966,81.0,ORL,0.5574285714285715,0.5200714285714286,0.3251071428571429,0.3514285714285715,23.121428571428567,73.00714285714287,48.828571428571436,51.24642857142856,8.178571428571429,9.139285714285714,13.382142857142854,108.6,101.86428571428573,113.0
200812220LAC,TOR,0.5390357142857142,0.4868928571428572,0.21521428571428572,0.29557142857142854,20.83214285714286,71.73214285714288,46.73214285714287,63.24642857142858,6.971428571428571,8.517857142857142,12.350000000000007,105.27857142857144,108.825,97.0,LAC,0.49935714285714283,0.45935714285714285,0.20139285714285712,0.26853571428571427,26.53928571428572,72.1107142857143,48.23928571428571,55.992857142857154,7.907142857142856,9.860714285714284,13.464285714285717,100.32142857142857,106.78214285714286,75.0
200812220SAS,SAC,0.5335862068965517,0.48917241379310344,0.20999999999999996,0.283448275862069,24.986206896551728,70.77931034482758,48.21034482758621,54.84137931034482,7.362068965517241,6.913793103448277,14.341379310344825,104.14482758620689,113.56206896551727,85.0,SAS,0.5502222222222222,0.5162962962962964,0.2673703703703704,0.2547407407407407,22.22222222222222,78.30370370370372,50.55555555555555,59.27407407407408,5.477777777777777,5.8962962962962955,12.259259259259258,107.94814814814815,104.58148148148149,101.0
200812220MEM,LAL,0.5586296296296298,0.5152962962962964,0.2130370370370371,0.3327037037037037,29.744444444444444,73.61111111111111,52.17777777777778,57.72222222222223,9.840740740740738,8.722222222222223,12.72962962962963,112.85555555555557,102.95925925925924,105.0,MEM,0.5364444444444444,0.49066666666666664,0.184,0.3220370370370371,24.80740740740741,74.82222222222224,48.84444444444445,46.47037037037038,8.32962962962963,7.785185185185186,13.377777777777775,105.01481481481481,110.56296296296296,96.0
200812230MIL,UTA,0.5504333333333332,0.5011666666666666,0.16340000000000002,0.34933333333333333,30.320000000000004,71.48000000000002,51.306666666666665,64.89666666666668,9.899999999999999,7.730000000000001,14.933333333333332,108.38666666666667,105.35666666666665,86.0,MIL,0.5187333333333333,0.46856666666666663,0.1817333333333333,0.3133000000000001,29.99333333333333,75.95666666666666,52.233333333333334,57.65666666666665,7.5233333333333325,6.176666666666666,13.710000000000004,104.79666666666667,104.46000000000002,94.0
200812230BOS,PHI,0.5097142857142859,0.4649642857142857,0.15517857142857142,0.3048571428571429,30.80714285714285,73.98928571428573,52.03571428571428,54.978571428571435,8.067857142857141,8.339285714285714,14.203571428571427,103.03928571428571,104.71071428571427,91.0,BOS,0.5739655172413793,0.5240000000000001,0.20920689655172417,0.39082758620689656,28.613793103448273,76.12758620689657,53.64137931034481,60.02413793103448,9.465517241379313,8.082758620689654,14.94137931034483,111.12068965517238,99.23103448275862,110.0
200812230CHA,WAS,0.5184230769230769,0.4733846153846155,0.2150384615384615,0.2983076923076923,26.896153846153844,71.11923076923078,48.27692307692307,55.446153846153834,8.196153846153845,6.9576923076923105,12.415384615384616,105.16923076923075,112.82692307692307,72.0,CHA,0.5250689655172414,0.4787241379310346,0.1932413793103448,0.3369310344827586,26.868965517241378,72.2103448275862,49.42068965517241,57.37586206896551,7.972413793103448,8.065517241379311,14.268965517241378,103.58965517241377,106.26551724137929,80.0
200812230IND,NJN,0.5445357142857141,0.49335714285714277,0.2544642857142857,0.3345357142857144,27.660714285714285,74.84642857142858,50.6,52.12499999999999,7.235714285714286,8.624999999999998,12.064285714285713,110.45357142857142,113.075,108.0,IND,0.5319642857142857,0.4899285714285714,0.22607142857142853,0.2579285714285714,26.578571428571422,75.28214285714284,50.464285714285715,58.00357142857143,7.4750000000000005,8.260714285714283,13.817857142857141,105.46071428571429,107.63571428571429,107.0
200812230DET,CHI,0.5301785714285715,0.48253571428571423,0.19135714285714292,0.28907142857142853,28.214285714285722,70.23928571428571,49.46785714285714,53.71071428571428,8.253571428571428,8.010714285714288,13.396428571428574,106.21071428571427,108.61428571428569,98.0,DET,0.5388076923076923,0.4946923076923077,0.18473076923076923,0.30850000000000005,24.65,73.29615384615384,48.5923076923077,59.907692307692315,7.9269230769230745,8.423076923076925,12.123076923076923,107.80384615384615,107.90000000000002,104.0
200812230MIA,GSW,0.5214666666666666,0.47240000000000004,0.20320000000000002,0.3403999999999999,28.21666666666668,67.98666666666666,47.45,50.84666666666667,8.443333333333335,9.25666666666667,12.533333333333333,106.42333333333335,113.00666666666666,88.0,MIA,0.5307407407407406,0.49337037037037057,0.2487407407407407,0.2951111111111111,26.537037037037038,70.5814814814815,48.35555555555556,53.63333333333331,8.992592592592592,9.933333333333335,12.088888888888889,107.26296296296294,107.57037037037036,96.0
200812230ATL,OKC,0.5034827586206897,0.45893103448275857,0.1271034482758621,0.29979310344827587,26.71379310344828,73.64827586206896,49.37931034482758,54.751724137931035,7.624137931034483,6.931034482758618,14.148275862068964,100.03793103448275,109.96896551724139,88.0,ATL,0.5459285714285714,0.5053571428571428,0.28375000000000006,0.3120357142857143,26.435714285714287,71.77500000000002,49.58928571428571,60.19642857142856,7.817857142857143,8.342857142857143,12.789285714285716,108.94999999999997,106.0607142857143,99.0
200812230CLE,HOU,0.5460689655172414,0.49358620689655175,0.2415862068965517,0.3177241379310345,25.900000000000006,74.18620689655172,50.979310344827574,57.3,7.26551724137931,5.982758620689655,12.63103448275862,109.01034482758621,104.25517241379309,90.0,CLE,0.5675000000000001,0.5242857142857145,0.2504642857142857,0.31367857142857136,29.253571428571437,74.41071428571426,52.99642857142859,54.51428571428571,9.017857142857144,9.81785714285714,11.867857142857146,115.11785714285716,100.52142857142856,99.0
200812230POR,DEN,0.5578965517241378,0.5067241379310344,0.22486206896551722,0.3876206896551724,25.741379310344822,71.51724137931035,49.5448275862069,61.97586206896552,9.703448275862069,9.879310344827585,14.479310344827587,108.89999999999999,105.3896551724138,92.0,POR,0.5515862068965517,0.5086551724137931,0.26075862068965516,0.294551724137931,33.14827586206897,75.02758620689654,53.11379310344827,57.699999999999996,7.824137931034482,9.400000000000002,11.975862068965515,114.47586206896553,109.86206896551722,101.0
200812230SAS,MIN,0.5014814814814815,0.45392592592592584,0.17822222222222225,0.2991851851851852,27.107407407407408,76.0148148148148,50.02222222222222,57.077777777777776,6.422222222222222,6.959259259259259,12.562962962962963,102.31111111111112,110.79999999999998,93.0,SAS,0.5505357142857142,0.5163928571428572,0.26378571428571435,0.2566428571428571,21.910714285714285,78.48214285714288,50.46071428571428,58.94285714285714,5.5178571428571415,6.103571428571428,12.117857142857142,108.0,104.51785714285715,99.0
200812230NOH,LAL,0.5587142857142859,0.5140357142857144,0.21257142857142863,0.3360714285714286,29.775000000000002,73.42142857142858,52.12142857142857,57.50000000000001,9.782142857142855,8.846428571428572,12.667857142857143,113.01071428571429,102.92499999999998,100.0,NOH,0.5569583333333333,0.5089583333333334,0.25629166666666664,0.30558333333333326,25.787499999999994,75.35416666666669,50.63333333333335,58.20000000000001,9.454166666666667,8.012500000000001,12.662500000000001,110.96249999999999,106.31666666666666,87.0
200812230DAL,MEM,0.5334285714285715,0.4876785714285714,0.18314285714285714,0.3202500000000001,24.664285714285715,74.71428571428574,48.66071428571429,46.42500000000001,8.392857142857144,7.621428571428572,13.253571428571425,104.53928571428571,110.60714285714286,82.0,DAL,0.5355555555555556,0.4917777777777777,0.24125925925925923,0.26251851851851854,26.551851851851854,74.65555555555557,51.170370370370364,57.24444444444444,7.555555555555556,7.503703703703706,12.222222222222221,107.9185185185185,105.11111111111111,100.0
200812250ORL,NOH,0.5500799999999999,0.50288,0.25364,0.29811999999999994,25.755999999999993,75.24800000000002,50.52000000000001,57.444,9.32,8.04,12.564,109.84,106.35600000000001,68.0,ORL,0.556344827586207,0.5191379310344828,0.3269310344827586,0.3495517241379311,23.265517241379303,73.07586206896552,48.944827586206905,51.66206896551723,8.189655172413794,9.079310344827586,13.320689655172412,108.5551724137931,101.21034482758623,88.0
200812250CLE,WAS,0.5175185185185185,0.47396296296296314,0.21770370370370368,0.2902222222222222,26.87037037037037,71.26296296296297,48.340740740740735,55.92592592592592,8.177777777777775,7.044444444444447,12.514814814814816,104.91851851851851,112.45555555555555,89.0,CLE,0.566689655172414,0.5234482758620691,0.2562758620689655,0.3149655172413792,29.106896551724148,74.38965517241378,52.89310344827588,55.08275862068965,9.048275862068966,9.75862068965517,12.003448275862072,114.69310344827589,100.44827586206895,93.0
200812250POR,DAL,0.5366785714285714,0.49314285714285705,0.24178571428571427,0.261,27.067857142857147,74.64285714285715,51.37142857142857,57.074999999999996,7.496428571428573,7.428571428571431,12.235714285714286,108.37142857142854,105.325,102.0,POR,0.5523,0.5096,0.25793333333333335,0.30043333333333333,32.900000000000006,74.49333333333333,52.78333333333333,57.15,7.916666666666666,9.196666666666669,12.063333333333333,114.36333333333333,110.21999999999998,94.0
200812250LAL,BOS,0.572,0.5232000000000001,0.2117666666666667,0.38126666666666664,28.326666666666664,76.34,53.62999999999998,60.059999999999995,9.453333333333337,7.9866666666666655,15.023333333333335,110.56999999999996,99.41666666666667,83.0,LAL,0.5582068965517244,0.5140000000000001,0.21406896551724144,0.3311034482758621,29.351724137931036,73.64827586206897,51.93448275862069,58.10344827586208,9.679310344827584,9.10689655172414,12.62758620689655,112.72758620689656,102.63793103448275,92.0
200812250PHO,SAS,0.5476896551724137,0.5141379310344829,0.2611379310344828,0.253103448275862,21.648275862068964,78.59655172413795,50.313793103448276,58.63448275862069,5.66206896551724,5.999999999999999,11.899999999999999,107.64482758620689,104.24482758620691,91.0,PHO,0.58775,0.5475000000000001,0.23314285714285715,0.3561785714285715,24.074999999999996,72.30714285714285,50.14285714285715,55.11071428571427,6.821428571428574,7.575,15.278571428571427,111.05000000000004,110.79642857142856,90.0
200812260DET,OKC,0.5029333333333333,0.4590666666666666,0.12653333333333333,0.2975333333333333,26.69666666666667,73.78666666666666,49.49666666666666,54.73,7.48,6.829999999999998,14.123333333333331,99.90333333333334,109.57666666666667,88.0,DET,0.5369259259259259,0.49340740740740746,0.18214814814814814,0.3021851851851852,24.55925925925926,73.31481481481481,48.53703703703704,59.303703703703704,7.874074074074072,8.362962962962966,12.1,107.44814814814815,107.45925925925928,90.0
200812260MIA,CHI,0.5266896551724138,0.4798620689655172,0.19131034482758627,0.28444827586206894,28.086206896551733,70.48275862068965,49.43448275862069,53.08275862068965,8.23448275862069,8.044827586206898,13.427586206896555,105.47241379310344,108.2862068965517,77.0,MIA,0.5290714285714285,0.4921428571428573,0.2474285714285714,0.29214285714285715,26.400000000000002,70.75714285714288,48.46785714285715,53.00714285714283,8.907142857142857,10.000000000000002,12.035714285714286,106.97142857142855,106.75714285714285,90.0
200812260NJN,CHA,0.527,0.4808666666666667,0.19346666666666665,0.3380666666666666,26.66,72.39666666666668,49.54666666666666,57.93999999999999,7.819999999999999,8.013333333333334,14.37,103.76333333333332,106.04333333333331,95.0,NJN,0.542551724137931,0.49206896551724133,0.253448275862069,0.33206896551724147,27.47241379310345,75.00344827586208,50.46896551724138,52.37586206896551,7.341379310344828,8.572413793103447,11.93103448275862,110.07931034482758,112.92758620689655,87.0
200812260NYK,MIN,0.5073214285714286,0.4591785714285714,0.18342857142857147,0.3063571428571429,26.560714285714283,75.58571428571427,49.767857142857146,56.91785714285714,6.5214285714285705,6.889285714285713,12.564285714285715,103.0607142857143,110.76785714285712,120.0,NYK,0.540857142857143,0.49874999999999997,0.3423928571428571,0.25971428571428573,23.114285714285717,73.19285714285715,47.38928571428571,58.7357142857143,7.264285714285713,2.9857142857142853,13.639285714285716,106.03928571428571,110.05714285714285,107.0
