DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,PTS,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,PTS
2010-12-06,201012060NYK,MIN,240,.634,.590,.269,.346,23.3,75.0,51.5,39.0,3.2,3.6,15.9,100.0,120.0,127.3,114,NYK,240,.636,.606,.353,.271,25.0,76.7,48.5,55.6,9.5,10.5,9.5,100.0,127.3,120.0,121
2010-12-06,201012060UTA,MEM,240,.477,.424,.139,.291,31.7,75.0,53.1,45.5,6.9,6.8,13.6,100.0,97.1,107.4,85,UTA,240,.523,.469,.272,.247,25.0,68.3,46.9,52.9,10.3,14.7,11.8,100.0,107.4,97.1,94
2010-12-06,201012060LAC,SAC,240,.459,.382,.188,.376,29.5,72.7,51.1,48.4,7.7,11.1,10.8,100.0,100.1,107.8,91,LAC,240,.538,.488,.222,.284,27.3,70.5,48.9,63.9,5.5,8.7,11.6,100.0,107.8,100.1,98
2010-12-07,201012070PHI,CLE,240,.567,.545,.218,.218,12.5,72.7,39.7,56.4,5.6,5.2,11.4,100.0,108.3,130.6,97,PHI,240,.621,.568,.284,.370,27.3,87.5,60.3,52.4,10.0,8.2,6.9,100.0,130.6,108.3,117
2010-12-07,201012070CHA,DEN,240,.563,.500,.356,.438,17.1,75.8,45.6,54.8,11.8,8.6,14.7,100.0,104.8,107.0,98,CHA,240,.576,.558,.256,.256,24.2,82.9,54.4,56.4,8.6,10.6,17.2,100.0,107.0,104.8,100
2010-12-07,201012070ATL,NJN,240,.579,.514,.225,.521,25.6,70.6,46.6,75.8,7.9,1.6,12.1,100.0,113.6,130.5,101,ATL,240,.642,.641,.205,.359,29.4,74.4,53.4,72.3,9.0,3.6,10.9,100.0,130.5,113.6,116
2010-12-07,201012070HOU,DET,240,.511,.458,.236,.292,25.7,75.0,50.7,46.7,8.0,6.9,18.1,100.0,94.4,110.3,83,HOU,240,.566,.507,.194,.431,25.0,74.3,49.3,60.6,11.4,9.1,14.9,100.0,110.3,94.4,97
2010-12-07,201012070POR,PHO,240,.602,.562,.219,.288,6.9,85.7,50.0,73.0,5.3,6.0,17.1,100.0,105.5,113.0,99,POR,240,.599,.500,.324,.446,14.3,93.1,50.0,72.7,6.4,10.5,11.1,100.0,113.0,105.5,106
2010-12-07,201012070LAL,WAS,240,.618,.572,.355,.342,28.1,53.2,43.0,71.1,9.9,15.6,16.3,100.0,119.1,126.8,108,LAL,240,.551,.489,.281,.393,46.8,71.9,57.0,65.0,13.2,14.3,9.5,100.0,126.8,119.1,115
2010-12-07,201012070DAL,GSW,240,.522,.522,.222,.144,31.0,66.0,49.4,57.1,10.3,6.0,16.6,100.0,102.8,107.9,100,DAL,240,.531,.489,.230,.310,34.0,69.0,50.6,56.4,12.3,14.3,13.9,100.0,107.9,102.8,105
2010-12-08,201012080MIL,IND,240,.542,.493,.324,.419,13.9,62.7,42.5,50.0,5.5,9.6,11.2,100.0,104.8,107.0,95,MIL,240,.468,.378,.151,.465,37.3,86.1,57.5,61.3,4.4,20.0,8.8,100.0,107.0,104.8,97
2010-12-08,201012080BOS,DEN,240,.500,.462,.244,.321,11.6,87.9,44.7,54.5,13.1,1.9,16.8,100.0,89.9,106.1,89,BOS,240,.626,.588,.221,.529,12.1,88.4,55.3,68.4,8.1,16.9,18.5,100.0,106.1,89.9,105
2010-12-08,201012080CLE,CHI,240,.507,.487,.205,.256,23.8,75.6,50.6,68.6,12.1,7.8,15.6,100.0,96.6,91.1,88,CLE,240,.467,.444,.370,.222,24.4,76.2,49.4,71.0,8.8,8.1,15.2,100.0,91.1,96.6,83
2010-12-08,201012080NYK,TOR,240,.552,.506,.186,.360,18.2,73.9,46.7,58.5,6.0,1.5,9.1,100.0,110.2,113.2,110,NYK,240,.573,.528,.236,.247,26.1,81.8,53.3,44.2,4.0,7.1,13.2,100.0,113.2,110.2,113
2010-12-08,201012080UTA,MIA,240,.610,.569,.250,.313,45.5,73.0,60.0,53.7,9.1,1.6,14.2,100.0,126.0,111.3,111,UTA,240,.564,.513,.187,.360,27.0,54.5,40.0,52.6,10.2,5.0,14.7,100.0,111.3,126.0,98
2010-12-08,201012080NOH,DET,240,.421,.400,.250,.225,28.0,88.2,52.4,50.0,9.3,10.0,12.0,100.0,86.1,108.2,74,NOH,240,.559,.541,.189,.284,11.8,72.0,47.6,78.4,8.1,8.3,10.7,100.0,108.2,86.1,93
2010-12-08,201012080SAS,GSW,240,.541,.524,.280,.134,29.5,76.2,52.3,64.9,6.5,3.4,19.5,100.0,101.7,120.0,94,SAS,240,.604,.583,.310,.214,23.8,70.5,47.7,72.1,10.8,8.5,10.7,100.0,120.0,101.7,111
2010-12-08,201012080LAC,LAL,240,.492,.469,.238,.238,13.3,71.7,42.9,67.6,10.5,3.5,16.1,100.0,91.5,90.5,87,LAC,240,.487,.456,.288,.238,28.3,86.7,57.1,78.1,13.7,6.6,17.7,100.0,90.5,91.5,86
2010-12-08,201012080SAC,WAS,240,.506,.447,.147,.453,28.9,59.0,42.9,35.5,10.4,4.5,20.4,100.0,94.3,120.3,91,SAC,240,.620,.590,.205,.289,41.0,71.1,57.1,60.0,15.6,6.3,16.9,100.0,120.3,94.3,116
2010-12-08,201012080MIN,OKC,240,.624,.558,.221,.351,10.7,72.2,51.2,67.5,7.1,16.0,14.4,100.0,112.2,104.1,111,MIN,240,.493,.462,.194,.280,27.8,89.3,48.8,53.8,9.1,8.3,10.3,100.0,104.1,112.2,103
2010-12-08,201012080PHO,MEM,265,.549,.506,.082,.259,33.3,63.5,50.0,54.8,7.4,6.9,13.7,100.0,110.4,104.1,104,PHO,265,.491,.460,.341,.307,36.5,66.7,50.0,43.2,9.6,7.7,13.8,100.0,104.1,110.4,98
2010-12-09,201012090PHI,BOS,240,.660,.610,.176,.309,17.2,65.1,45.8,57.9,9.4,9.7,16.3,100.0,119.5,118.4,102,PHI,240,.554,.512,.235,.284,34.9,82.8,54.2,59.5,5.9,5.4,10.8,100.0,118.4,119.5,101
2010-12-09,201012090POR,ORL,240,.509,.465,.310,.338,15.0,72.3,46.0,46.7,3.3,6.1,16.4,100.0,92.3,107.8,83,POR,240,.520,.475,.185,.346,27.7,85.0,54.0,52.8,11.1,2.0,10.5,100.0,107.8,92.3,97
2010-12-09,201012090DAL,NJN,240,.503,.442,.195,.338,23.3,83.9,48.6,62.5,7.7,3.4,14.5,100.0,97.3,111.5,89,DAL,240,.612,.573,.213,.253,16.1,76.7,51.4,75.6,12.0,6.5,15.3,100.0,111.5,97.3,102
2010-12-10,201012100MIL,HOU,240,.502,.444,.222,.272,17.8,72.5,43.5,51.5,9.6,5.6,13.4,100.0,97.0,103.4,91,MIL,240,.539,.506,.101,.316,27.5,82.2,56.5,44.7,7.5,15.9,15.1,100.0,103.4,97.0,97
2010-12-10,201012100TOR,DEN,240,.696,.645,.342,.368,27.6,69.8,52.8,62.8,5.1,4.6,19.9,100.0,125.6,118.5,123,TOR,240,.590,.567,.278,.211,30.2,72.4,47.2,43.5,9.2,4.0,11.7,100.0,118.5,125.6,116
2010-12-10,201012100IND,CHA,240,.469,.431,.195,.287,33.3,81.8,56.5,47.2,8.3,18.2,14.0,100.0,95.0,103.3,92,IND,240,.532,.517,.360,.209,18.2,66.7,43.5,65.8,9.3,12.9,13.8,100.0,103.3,95.0,100
2010-12-10,201012100WAS,NYK,240,.573,.500,.240,.400,22.2,75.0,51.3,55.9,9.2,9.1,18.5,100.0,103.6,97.5,101,WAS,240,.495,.452,.214,.321,25.0,77.8,48.8,62.9,13.3,1.8,14.3,100.0,97.5,103.6,95
2010-12-10,201012100CHI,LAL,240,.489,.455,.167,.231,25.0,73.2,49.4,58.8,14.0,15.9,18.1,100.0,90.5,94.8,84,CHI,240,.503,.463,.213,.213,26.8,75.0,50.6,57.6,9.7,3.1,18.6,100.0,94.8,90.5,88
2010-12-10,201012100GSW,MIA,240,.608,.583,.179,.269,37.5,68.6,54.9,80.5,9.1,11.9,15.5,100.0,120.8,95.7,106,GSW,240,.455,.422,.289,.253,31.4,62.5,45.1,77.4,10.3,3.1,13.2,100.0,95.7,120.8,84
2010-12-10,201012100SAS,ATL,240,.518,.494,.175,.250,26.8,76.3,50.6,52.8,9.9,7.1,14.5,100.0,101.0,118.5,92,SAS,240,.614,.597,.273,.325,23.7,73.2,49.4,48.8,9.9,7.6,13.7,100.0,118.5,101.0,108
2010-12-10,201012100UTA,ORL,240,.569,.531,.313,.350,28.6,87.9,54.7,47.4,2.2,8.3,14.0,100.0,113.7,126.7,105,UTA,240,.649,.605,.211,.421,12.1,71.4,45.3,73.2,11.9,12.7,7.2,100.0,126.7,113.7,117
2010-12-10,201012100MIN,DET,240,.501,.410,.145,.434,32.6,64.9,47.5,62.5,6.6,7.7,10.8,100.0,108.9,119.9,99,MIN,240,.601,.562,.198,.272,35.1,67.4,52.5,50.0,7.7,15.5,14.2,100.0,119.9,108.9,109
2010-12-10,201012100NOH,OKC,240,.596,.529,.186,.371,21.2,71.1,47.9,51.4,7.7,11.7,19.7,100.0,106.3,100.8,97,NOH,240,.547,.507,.189,.311,28.9,78.8,52.1,57.1,17.5,8.8,18.4,100.0,100.8,106.3,92
2010-12-10,201012100PHO,POR,240,.594,.528,.239,.451,21.2,69.0,48.0,60.0,9.1,4.3,13.3,100.0,115.3,107.3,101,PHO,240,.519,.464,.169,.205,31.0,78.8,52.0,35.1,5.7,3.7,11.7,100.0,107.3,115.3,94
2010-12-11,201012110DET,TOR,240,.725,.693,.200,.414,14.3,65.1,45.1,50.0,9.5,12.3,17.9,100.0,126.2,122.0,120,DET,240,.585,.562,.180,.258,34.9,85.7,54.9,63.8,9.5,3.6,10.8,100.0,122.0,126.2,116
2010-12-11,201012110CHA,BOS,240,.558,.493,.296,.394,28.9,77.1,55.8,67.7,16.9,16.7,17.8,100.0,104.8,69.9,93,CHA,240,.382,.345,.155,.324,22.9,71.1,44.2,70.8,12.4,10.0,20.6,100.0,69.9,104.8,62
2010-12-11,201012110CHI,MIN,240,.462,.440,.229,.157,23.4,59.5,40.4,36.4,5.3,15.9,18.4,100.0,87.2,120.2,82,CHI,240,.577,.535,.198,.314,40.5,76.6,59.6,68.3,11.7,17.2,13.3,100.0,120.2,87.2,113
2010-12-11,201012110ATL,IND,240,.471,.420,.346,.198,11.4,77.5,42.9,63.3,9.6,6.6,13.7,100.0,88.7,103.6,83,ATL,240,.551,.479,.164,.466,22.5,88.6,57.1,75.8,8.5,13.2,14.6,100.0,103.6,88.7,97
2010-12-11,201012110HOU,CLE,240,.518,.463,.207,.268,17.4,71.4,40.7,51.4,8.8,3.7,8.9,100.0,104.0,120.4,95,HOU,240,.610,.563,.325,.288,28.6,82.6,59.3,51.3,4.4,7.7,14.3,100.0,120.4,104.0,110
2010-12-11,201012110SAC,MIA,240,.581,.563,.177,.304,32.4,77.6,60.9,53.7,7.6,11.1,13.5,100.0,112.3,89.6,104,SAC,240,.418,.400,.200,.233,22.4,67.6,39.1,51.5,6.5,6.2,10.0,100.0,89.6,112.3,83
2010-12-11,201012110LAC,MEM,240,.483,.443,.139,.228,23.7,61.1,41.9,60.6,18.0,5.2,16.4,100.0,94.3,93.2,84,LAC,240,.537,.507,.194,.167,38.9,76.3,58.1,75.8,6.7,10.3,25.2,100.0,93.2,94.3,83
2010-12-11,201012110DAL,UTA,240,.532,.475,.198,.284,25.6,76.5,48.1,52.8,10.2,7.5,10.8,100.0,110.4,117.2,97,DAL,240,.658,.606,.394,.424,23.5,74.4,51.9,72.7,8.0,7.7,18.7,100.0,117.2,110.4,103
2010-12-12,201012120NJN,LAL,240,.522,.457,.195,.354,23.1,68.8,48.3,58.8,10.7,10.1,12.1,100.0,105.5,98.1,99,NJN,240,.472,.427,.225,.213,31.3,76.9,51.7,47.2,5.3,10.6,12.6,100.0,98.1,105.5,92
2010-12-12,201012120PHI,NOH,240,.393,.335,.152,.291,20.4,85.7,49.0,16.7,7.7,3.3,12.7,100.0,76.8,96.6,70,PHI,240,.508,.474,.221,.286,14.3,79.6,51.0,72.7,5.5,6.0,13.9,100.0,96.6,76.8,88
2010-12-12,201012120NYK,DEN,240,.621,.548,.253,.482,35.9,78.4,56.6,47.6,3.2,6.9,9.0,100.0,133.0,137.3,125,NYK,240,.649,.597,.341,.295,21.6,64.1,43.4,65.2,6.4,11.3,5.7,100.0,137.3,133.0,129
2010-12-12,201012120OKC,CLE,240,.423,.370,.195,.416,31.4,76.3,50.6,42.3,7.9,1.7,14.9,100.0,86.4,119.0,77,OKC,240,.605,.578,.247,.312,23.7,68.6,49.4,61.0,13.5,8.1,12.1,100.0,119.0,86.4,106
2010-12-12,201012120SAS,POR,240,.425,.408,.172,.126,38.5,64.3,50.0,57.6,4.8,10.5,13.2,100.0,94.2,114.8,78,SAS,240,.556,.493,.230,.351,35.7,61.5,50.0,62.5,10.9,6.9,14.1,100.0,114.8,94.2,95
2010-12-12,201012120LAC,ORL,240,.544,.520,.307,.347,26.2,79.6,56.3,47.2,3.4,3.3,9.4,100.0,108.0,97.6,94,LAC,240,.447,.405,.274,.298,20.4,73.8,43.8,68.8,4.6,5.8,7.8,100.0,97.6,108.0,85
2010-12-13,201012130MIA,NOH,240,.512,.425,.194,.507,26.3,78.9,52.6,50.0,6.1,1.8,12.8,100.0,102.4,117.0,84,MIA,240,.554,.471,.200,.543,21.1,73.7,47.4,54.8,7.3,16.7,6.5,100.0,117.0,102.4,96
2010-12-13,201012130CHI,IND,240,.403,.375,.226,.179,25.0,75.7,46.1,40.0,5.6,8.2,14.2,100.0,81.3,102.4,73,CHI,240,.524,.519,.228,.253,24.3,75.0,53.9,75.7,10.0,7.7,12.9,100.0,102.4,81.3,92
2010-12-13,201012130UTA,GSW,240,.502,.463,.309,.383,37.5,73.7,53.5,56.3,8.5,1.6,16.7,100.0,101.0,114.8,95,UTA,240,.588,.532,.215,.367,26.3,62.5,46.5,66.7,12.8,14.3,14.8,100.0,114.8,101.0,108
2010-12-13,201012130MEM,POR,240,.420,.392,.228,.228,31.3,63.0,46.8,62.1,9.2,14.9,17.2,100.0,84.3,99.4,73,MEM,240,.465,.420,.173,.321,37.0,68.8,53.2,48.4,12.7,8.2,13.2,100.0,99.4,84.3,86
2010-12-13,201012130DAL,MIL,240,.555,.530,.155,.238,25.6,76.3,49.4,57.5,7.7,5.4,10.6,100.0,113.9,109.5,103,DAL,240,.563,.520,.263,.355,23.7,74.4,50.6,75.7,4.4,9.9,12.9,100.0,109.5,113.9,99
2010-12-14,201012140NJN,PHI,240,.498,.446,.216,.257,13.5,62.0,41.4,66.7,3.6,5.8,12.7,100.0,97.7,91.7,82,NJN,240,.416,.366,.159,.293,38.0,86.5,58.6,46.4,7.1,8.6,10.6,100.0,91.7,97.7,77
2010-12-14,201012140CHA,TOR,240,.463,.449,.292,.236,38.5,67.6,50.0,58.3,8.8,8.7,15.5,100.0,99.6,106.2,91,CHA,240,.553,.527,.080,.387,32.4,61.5,50.0,61.5,12.0,20.6,14.6,100.0,106.2,99.6,97
2010-12-14,201012140WAS,LAL,240,.556,.493,.280,.533,30.8,63.5,49.5,67.6,8.1,4.2,9.7,100.0,118.5,102.4,103,WAS,240,.454,.423,.209,.176,36.5,69.2,50.5,51.4,10.4,7.4,9.3,100.0,102.4,118.5,89
2010-12-14,201012140DET,ATL,240,.521,.485,.206,.294,8.3,73.7,41.9,56.7,6.9,1.8,15.4,100.0,92.2,118.8,80,DET,240,.590,.538,.282,.269,26.3,91.7,58.1,70.3,10.4,11.1,12.1,100.0,118.8,92.2,103
2010-12-14,201012140DEN,ORL,240,.541,.500,.346,.256,17.5,79.4,45.9,58.8,7.6,11.1,13.0,100.0,102.1,120.5,94,DEN,240,.628,.606,.325,.238,20.6,82.5,54.1,55.8,5.4,3.9,13.7,100.0,120.5,102.1,111
2010-12-14,201012140HOU,SAC,240,.585,.550,.138,.275,26.3,68.9,49.4,50.0,5.2,8.7,16.7,100.0,109.3,122.8,105,HOU,240,.583,.554,.250,.228,31.1,73.7,50.6,67.4,11.4,5.8,9.8,100.0,122.8,109.3,118
2010-12-14,201012140GSW,MIN,240,.518,.488,.212,.282,34.0,72.1,52.2,66.7,7.3,1.8,17.3,100.0,102.6,112.0,99,GSW,240,.596,.578,.286,.403,27.9,66.0,47.8,53.8,9.3,4.5,15.8,100.0,112.0,102.6,108
2010-12-15,201012150PHI,LAC,240,.480,.428,.229,.325,35.9,68.0,53.9,48.5,3.4,5.4,12.9,100.0,104.4,120.5,91,PHI,240,.519,.473,.187,.253,32.0,64.1,46.1,55.0,8.0,14.1,2.9,100.0,120.5,104.4,105
2010-12-15,201012150TOR,CHI,240,.601,.574,.222,.296,36.8,71.7,56.0,65.1,7.9,10.8,13.3,100.0,123.9,104.8,110,TOR,240,.500,.459,.140,.186,28.3,63.2,44.0,50.0,5.6,9.5,9.7,100.0,104.8,123.9,93
2010-12-15,201012150IND,LAL,240,.589,.561,.207,.293,32.4,90.7,63.8,59.5,2.3,8.3,8.0,100.0,124.7,107.5,109,IND,240,.534,.506,.259,.198,9.3,67.6,36.3,60.5,3.4,9.2,6.4,100.0,107.5,124.7,94
2010-12-15,201012150MIA,CLE,240,.496,.454,.379,.230,21.7,75.7,45.8,54.3,6.7,0.0,7.7,100.0,105.3,112.0,95,MIA,240,.574,.529,.329,.586,24.3,78.3,54.2,53.1,4.4,14.8,12.9,100.0,112.0,105.3,101
2010-12-15,201012150NYK,BOS,240,.619,.564,.163,.244,29.7,75.7,52.7,57.8,11.4,3.4,12.0,100.0,122.4,120.3,118,NYK,240,.627,.586,.284,.321,24.3,70.3,47.3,44.2,5.2,6.9,15.5,100.0,120.3,122.4,116
2010-12-15,201012150OKC,HOU,240,.557,.518,.268,.341,21.4,70.4,40.6,57.9,14.3,6.7,9.6,100.0,115.3,128.4,105,OKC,240,.698,.627,.155,.408,29.6,78.6,59.4,61.0,7.7,3.3,16.0,100.0,128.4,115.3,117
2010-12-15,201012150SAS,MIL,240,.523,.481,.139,.203,16.3,91.7,50.6,48.6,8.6,16.4,14.8,100.0,96.9,99.0,90,SAS,240,.575,.543,.116,.362,8.3,83.7,49.4,66.7,5.4,14.7,17.5,100.0,99.0,96.9,92
2010-12-15,201012150NOH,SAC,240,.510,.500,.238,.143,23.1,71.1,48.8,48.7,5.6,3.0,14.4,100.0,101.1,104.4,91,NOH,240,.515,.462,.141,.385,28.9,76.9,51.2,73.5,5.6,9.4,10.8,100.0,104.4,101.1,94
2010-12-15,201012150DAL,POR,240,.527,.512,.165,.212,27.9,83.3,50.7,61.9,5.7,1.7,7.9,100.0,112.2,117.9,98,DAL,240,.619,.561,.216,.284,16.7,72.1,49.3,50.0,8.0,5.6,11.7,100.0,117.9,112.2,103
2010-12-15,201012150MEM,CHA,240,.504,.449,.147,.382,13.2,83.3,47.3,53.6,7.4,10.4,20.1,100.0,84.0,118.7,80,MEM,240,.596,.549,.183,.354,16.7,86.8,52.7,69.8,12.6,10.3,10.4,100.0,118.7,84.0,113
2010-12-16,201012160NJN,WAS,240,.493,.429,.218,.359,18.6,63.0,41.6,54.8,10.2,6.1,18.1,100.0,91.2,99.4,89,NJN,240,.512,.419,.108,.635,37.0,81.4,58.4,50.0,5.1,11.5,17.4,100.0,99.4,91.2,97
2010-12-16,201012160BOS,ATL,240,.573,.522,.147,.353,29.4,75.0,52.9,47.1,11.5,3.1,18.6,100.0,103.5,117.3,90,BOS,240,.581,.566,.217,.133,25.0,70.6,47.1,63.6,13.8,1.7,12.0,100.0,117.3,103.5,102
2010-12-16,201012160DEN,SAS,240,.601,.572,.313,.301,21.6,82.9,53.8,60.5,4.2,10.4,8.7,100.0,119.5,118.5,113,DEN,240,.581,.525,.173,.432,17.1,78.4,46.2,51.3,1.1,1.8,8.5,100.0,118.5,119.5,112
2010-12-17,201012170TOR,NJN,240,.510,.463,.150,.288,22.0,73.2,47.6,52.8,3.4,8.8,11.8,100.0,102.8,109.5,92,TOR,240,.527,.506,.209,.186,26.8,78.0,52.4,65.0,4.5,5.9,8.8,100.0,109.5,102.8,98
2010-12-15,201012150PHO,MIN,240,.602,.581,.237,.204,20.0,68.9,45.9,60.0,8.6,8.3,13.6,100.0,116.6,122.3,122,PHO,240,.630,.592,.310,.379,31.1,80.0,54.1,72.7,6.7,2.8,13.6,100.0,122.3,116.6,128
2010-12-17,201012170PHI,LAL,240,.509,.437,.190,.354,22.0,70.4,49.5,66.7,8.8,3.0,13.3,100.0,101.9,88.7,93,PHI,240,.430,.392,.239,.159,29.6,78.0,50.5,66.7,9.9,9.4,12.1,100.0,88.7,101.9,81
2010-12-17,201012170IND,CLE,240,.511,.451,.159,.415,8.7,82.9,43.7,61.8,4.8,5.1,12.6,100.0,95.3,104.0,99,IND,240,.571,.525,.272,.383,17.1,91.3,56.3,52.6,4.8,15.9,15.2,100.0,104.0,95.3,108
2010-12-17,201012170DET,LAC,240,.628,.630,.235,.160,36.4,70.2,56.3,67.4,10.0,4.4,16.4,100.0,120.6,97.4,109,DET,240,.469,.427,.171,.329,29.8,63.6,43.8,57.6,6.6,6.5,13.0,100.0,97.4,120.6,88
2010-12-17,201012170ATL,CHA,240,.444,.391,.161,.230,36.7,73.2,53.3,54.5,9.6,5.7,6.8,100.0,102.5,108.5,85,ATL,240,.538,.500,.321,.167,26.8,63.3,46.7,66.7,4.8,11.0,14.3,100.0,108.5,102.5,90
2010-12-17,201012170NYK,MIA,240,.628,.610,.220,.220,22.2,74.0,52.3,42.2,10.3,13.8,16.7,100.0,116.1,93.5,113,NYK,240,.459,.438,.270,.258,26.0,77.8,47.7,68.6,7.2,4.7,11.6,100.0,93.5,116.1,91
2010-12-17,201012170HOU,MEM,240,.445,.376,.059,.341,22.4,73.5,43.4,38.7,13.3,15.3,13.3,100.0,89.3,105.7,87,HOU,240,.579,.543,.272,.222,26.5,77.6,56.6,69.2,7.2,15.0,18.4,100.0,105.7,89.3,103
2010-12-17,201012170POR,MIN,240,.508,.462,.185,.207,45.7,70.0,57.0,41.5,10.7,9.7,14.5,100.0,109.6,115.0,102,POR,240,.586,.548,.253,.229,30.0,54.3,43.0,54.8,12.9,14.7,15.7,100.0,115.0,109.6,107
2010-12-17,201012170OKC,SAC,240,.472,.439,.134,.280,32.6,66.7,49.4,42.9,3.3,4.5,14.0,100.0,95.6,112.1,87,OKC,240,.534,.500,.185,.407,33.3,67.4,50.6,59.0,8.8,11.3,12.0,100.0,112.1,95.6,102
2010-12-17,201012170NOH,UTA,240,.395,.377,.235,.247,14.9,56.7,31.2,44.8,8.1,8.5,10.0,100.0,81.9,115.4,71,NOH,240,.590,.540,.213,.293,43.3,85.1,68.8,60.5,6.9,11.3,15.9,100.0,115.4,81.9,100
2010-12-17,201012170DAL,PHO,240,.461,.421,.236,.247,18.9,78.8,48.6,62.9,5.1,13.2,10.0,100.0,93.5,108.9,91,DAL,240,.532,.500,.209,.360,21.2,81.1,51.4,69.2,9.2,5.9,8.3,100.0,108.9,93.5,106
2010-12-18,201012180ORL,PHI,240,.535,.461,.143,.403,16.3,65.3,42.4,52.9,11.8,8.3,11.7,100.0,103.9,95.3,97,ORL,240,.460,.431,.172,.253,34.7,83.7,57.6,52.8,6.4,4.5,14.2,100.0,95.3,103.9,89
2010-12-18,201012180WAS,MIA,240,.552,.486,.306,.444,20.0,75.0,50.0,58.1,8.4,11.5,16.5,100.0,100.0,98.9,95,WAS,240,.477,.437,.103,.299,25.0,80.0,50.0,59.5,11.6,12.0,11.7,100.0,98.9,100.0,94
2010-12-18,201012180CLE,NYK,265,.504,.468,.358,.147,12.2,75.9,45.6,56.4,10.0,9.3,15.8,100.0,92.8,99.2,102,CLE,265,.492,.461,.265,.196,24.1,87.8,54.4,66.7,7.3,11.5,10.5,100.0,99.2,92.8,109
2010-12-18,201012180MIL,UTA,240,.503,.464,.181,.313,33.3,91.4,59.7,71.4,9.3,13.2,8.7,100.0,110.5,100.1,95,MIL,240,.545,.500,.254,.254,8.6,66.7,40.3,65.6,7.0,7.4,13.2,100.0,100.1,110.5,86
2010-12-18,201012180DEN,MIN,240,.568,.500,.262,.417,30.0,84.1,58.3,61.5,5.9,15.3,13.9,100.0,111.5,113.4,113,DEN,240,.572,.512,.314,.384,15.9,70.0,41.7,64.1,6.9,6.5,10.7,100.0,113.4,111.5,115
2010-12-18,201012180POR,GSW,240,.521,.481,.210,.284,34.1,71.1,51.2,47.2,12.3,6.3,15.7,100.0,106.6,107.7,95,POR,240,.547,.526,.192,.282,28.9,65.9,48.8,63.2,11.2,0.0,12.9,100.0,107.7,106.6,96
2010-12-18,201012180SAS,MEM,265,.508,.484,.147,.221,33.3,78.0,53.9,54.8,8.2,6.3,11.1,100.0,108.6,114.7,106,SAS,265,.593,.570,.267,.221,22.0,66.7,46.1,70.5,8.2,7.4,12.9,100.0,114.7,108.6,112
2010-12-18,201012180CHI,LAC,240,.580,.562,.233,.411,26.5,70.7,50.7,54.1,6.6,6.0,14.0,100.0,110.2,109.1,100,CHI,240,.537,.512,.183,.280,29.3,73.5,49.3,43.6,5.5,8.9,14.0,100.0,109.1,110.2,99
2010-12-19,201012190TOR,LAL,240,.624,.563,.241,.494,36.8,74.4,56.8,48.8,9.2,6.2,15.0,100.0,122.4,112.2,120,TOR,240,.561,.511,.253,.287,25.6,63.2,43.2,65.9,13.3,0.0,13.3,100.0,112.2,122.4,110
2010-12-19,201012190BOS,IND,240,.423,.375,.188,.188,28.1,87.1,48.9,50.0,10.3,4.8,11.1,100.0,90.7,102.1,88,BOS,240,.590,.559,.184,.237,12.9,71.9,51.1,56.1,9.3,5.1,17.7,100.0,102.1,90.7,99
2010-12-19,201012190NJN,ATL,240,.487,.426,.230,.311,16.3,76.2,45.9,75.9,6.4,7.0,16.0,100.0,87.9,95.5,82,NJN,240,.482,.440,.155,.226,23.8,83.7,54.1,54.3,6.4,3.5,14.8,100.0,95.5,87.9,89
2010-12-19,201012190DET,NOH,265,.539,.483,.172,.345,31.8,82.5,56.0,46.2,12.0,3.3,13.0,100.0,108.2,111.2,108,DET,265,.596,.590,.277,.277,17.5,68.2,44.0,59.1,8.0,9.7,15.4,100.0,111.2,108.2,111
2010-12-19,201012190OKC,PHO,240,.655,.603,.164,.411,25.9,71.4,53.6,54.8,5.3,5.4,18.1,100.0,119.4,116.2,113,OKC,240,.566,.468,.273,.597,28.6,74.1,46.4,60.6,10.6,6.6,11.0,100.0,116.2,119.4,110
2010-12-19,201012190SAC,HOU,240,.550,.512,.301,.265,41.0,69.4,56.8,75.7,5.4,14.3,17.7,100.0,110.4,100.6,102,SAC,240,.468,.423,.154,.209,30.6,59.0,43.2,51.4,9.7,17.2,11.6,100.0,100.6,110.4,93
2010-12-20,201012200IND,NOH,240,.479,.422,.181,.386,36.7,81.4,57.6,54.5,9.9,8.8,11.8,100.0,102.4,103.5,93,IND,240,.532,.494,.288,.238,18.6,63.3,42.4,64.7,8.8,16.2,13.7,100.0,103.5,102.4,94
2010-12-20,201012200WAS,CHA,240,.514,.468,.145,.403,26.5,80.6,52.3,64.3,6.6,3.5,27.0,100.0,82.8,119.3,75,WAS,240,.626,.568,.219,.411,19.4,73.5,47.7,57.9,11.0,13.2,14.0,100.0,119.3,82.8,108
2010-12-20,201012200MIA,DAL,240,.568,.500,.284,.378,26.3,70.4,52.2,57.6,6.8,1.9,13.1,100.0,110.9,108.6,98,MIA,240,.505,.470,.369,.298,29.6,73.7,47.8,52.9,7.9,9.4,11.2,100.0,108.6,110.9,96
