GAME_ID,AWAY,A_TS%,A_eFG%,A_3PAr,A_FTr,A_ORB%,A_DRB%,A_TRB%,A_AST%,A_STL%,A_BL%,A_TOV%,A_ORtg,A_DRtg,A_PTS,HOME,H_TS%,H_eFG%,H_3PAr,H_FTr,H_ORB%,H_DRB%,H_TRB%,H_AST%,H_STL%,H_BL%,H_TOV%,H_ORtg,H_DRtg,H_PTS
201711290ORL,OKC,0.5337,0.5000500000000001,0.3643,0.26344999999999996,24.775000000000006,77.24499999999998,49.85,55.59000000000001,11.180000000000001,9.53,12.754999999999999,106.59,103.43499999999999,108.0,ORL,0.5669545454545455,0.5386818181818182,0.35663636363636364,0.25040909090909086,18.472727272727273,74.53636363636363,47.30909090909092,59.66363636363637,7.840909090909091,8.404545454545453,13.390909090909089,107.94090909090909,111.0,121.0
201711290DET,PHO,0.5316521739130434,0.4909565217391305,0.29095652173913045,0.29226086956521746,23.72608695652174,76.2304347826087,49.5304347826087,49.917391304347824,6.904347826086956,8.343478260869565,13.795652173913044,103.78260869565217,112.60434782608694,107.0,DET,0.5572,0.5296000000000001,0.33490000000000003,0.21285000000000004,24.169999999999998,78.96000000000001,50.58,57.165,8.444999999999999,6.2299999999999995,12.89,110.07000000000001,106.825,131.0
201711290NYK,MIA,0.5472857142857143,0.514952380952381,0.3889047619047618,0.2236190476190476,18.885714285714283,78.40476190476191,48.89047619047619,56.35238095238095,7.780952380952381,8.419047619047618,14.514285714285712,103.41904761904763,106.51428571428572,86.0,NYK,0.5591904761904762,0.5224761904761905,0.2778571428571428,0.24338095238095236,26.3952380952381,78.12380952380951,53.12857142857143,58.457142857142856,7.242857142857144,9.519047619047619,14.414285714285715,109.29047619047621,108.42380952380952,115.0
201711290HOU,IND,0.5715909090909091,0.538590909090909,0.2901363636363636,0.23559090909090907,21.24090909090909,77.11363636363636,49.63181818181818,56.11363636363637,8.14090909090909,8.218181818181817,12.70909090909091,110.2727272727273,109.65909090909089,97.0,HOU,0.6004285714285715,0.558904761904762,0.5297142857142857,0.2989523809523809,22.63333333333333,82.23809523809526,52.46190476190476,60.21428571428572,9.242857142857142,8.633333333333335,13.919047619047618,115.35714285714282,104.54285714285713,118.0
201711290SAS,MEM,0.5477499999999998,0.5037999999999999,0.3470999999999999,0.28130000000000005,18.424999999999997,76.0,47.29,57.925,7.809999999999997,10.259999999999998,13.120000000000001,104.99499999999998,107.68999999999998,95.0,SAS,0.5473809523809525,0.51,0.29209523809523813,0.24385714285714288,24.10952380952381,80.0,52.05238095238095,60.64285714285715,8.18095238095238,10.757142857142858,12.64285714285714,107.93809523809526,104.29999999999998,104.0
201711290LAL,GSW,0.6141818181818182,0.580590909090909,0.36940909090909096,0.2447272727272727,22.11818181818182,77.04999999999997,51.75909090909091,68.88181818181819,8.690909090909091,14.3,14.527272727272726,115.56818181818177,105.72727272727273,127.0,LAL,0.5372380952380953,0.5053809523809525,0.29271428571428576,0.2698571428571429,20.938095238095237,77.38095238095238,49.65714285714286,56.57142857142856,8.066666666666666,9.61904761904762,14.419047619047623,102.85238095238095,104.98095238095237,123.0
201711290NOP,MIN,0.5615,0.5190454545454545,0.27059090909090905,0.2959545454545455,25.995454545454546,77.14090909090909,51.40909090909091,56.972727272727276,9.127272727272725,6.254545454545456,12.354545454545452,111.47272727272725,110.61363636363636,120.0,NOP,0.5708095238095238,0.536857142857143,0.3492857142857143,0.25709523809523815,20.738095238095234,77.04285714285713,49.67619047619049,63.83809523809524,7.885714285714285,7.676190476190477,14.404761904761907,108.03333333333333,109.06666666666663,102.0
201711290DAL,BRK,0.5482857142857143,0.5110952380952382,0.37742857142857145,0.3016190476190477,22.009523809523813,78.15714285714287,49.17142857142858,56.89523809523809,7.347619047619046,6.490476190476191,13.038095238095238,107.43809523809526,110.29523809523806,109.0,DAL,0.5350454545454545,0.5019090909090909,0.3903636363636363,0.22745454545454552,17.65909090909091,79.93636363636365,47.38636363636363,58.10454545454545,7.27272727272727,6.572727272727272,12.940909090909095,103.14999999999996,108.4318181818182,104.0
201711300BOS,PHI,0.5511428571428572,0.5199523809523809,0.3372857142857143,0.27804761904761915,26.0,79.88095238095238,53.54761904761905,63.090476190476195,8.404761904761905,8.27142857142857,14.671428571428574,106.89523809523806,106.42857142857143,97.0,BOS,0.5533913043478261,0.5127826086956521,0.3687391304347827,0.28139130434782605,21.999999999999996,80.42173913043479,51.72608695652173,59.38260869565218,8.4,7.68695652173913,12.582608695652173,108.5304347826087,100.9608695652174,108.0
201711300ATL,CLE,0.5907272727272727,0.5495,0.3859545454545455,0.28572727272727266,21.395454545454545,76.4090909090909,49.93181818181818,56.709090909090904,7.136363636363635,7.154545454545456,13.563636363636363,113.74545454545455,110.95454545454545,121.0,ATL,0.553142857142857,0.5197619047619048,0.3303809523809524,0.21947619047619052,21.090476190476192,74.21428571428571,47.22380952380953,59.9952380952381,9.20952380952381,7.214285714285715,14.338095238095237,105.58571428571432,111.73809523809524,114.0
201711300DEN,CHI,0.5018499999999999,0.47139999999999993,0.35725,0.18975,19.669999999999998,80.70499999999998,48.53,60.874999999999986,7.179999999999998,6.085,12.560000000000002,98.745,110.715,110.0,DEN,0.5554761904761906,0.5241904761904762,0.34671428571428575,0.2696666666666666,27.857142857142858,78.26190476190474,52.599999999999994,57.56190476190477,8.261904761904761,8.257142857142858,14.219047619047618,109.37142857142858,109.46190476190478,111.0
201711300POR,MIL,0.56645,0.5359,0.30460000000000004,0.26045000000000007,17.355000000000004,77.03,47.175000000000004,57.63000000000001,8.889999999999999,10.505,12.675,107.91,109.13999999999999,103.0,POR,0.5399545454545455,0.4932727272727272,0.27895454545454546,0.2792272727272727,24.500000000000004,81.14999999999999,53.540909090909096,48.41363636363636,6.922727272727273,9.368181818181817,13.340909090909088,106.17272727272726,102.34545454545456,91.0
201711300LAC,UTA,0.5605454545454546,0.5212272727272729,0.36286363636363633,0.2325,20.26818181818182,77.74545454545456,47.66363636363637,57.37727272727272,10.163636363636362,10.327272727272726,13.827272727272726,107.76363636363637,104.31818181818181,126.0,LAC,0.5592500000000001,0.5211500000000001,0.3539499999999999,0.29874999999999996,24.98,75.89500000000001,50.089999999999996,53.31,8.434999999999999,7.904999999999999,13.76,109.27000000000001,110.715,107.0
201712010MIA,CHO,0.5408571428571428,0.49814285714285716,0.3058571428571429,0.34380952380952373,22.261904761904763,80.61904761904763,51.58571428571428,54.62380952380952,5.895238095238095,8.209523809523809,12.100000000000001,106.4952380952381,108.23333333333333,100.0,MIA,0.5491363636363635,0.5176818181818182,0.39113636363636356,0.2254090909090909,19.077272727272724,78.25000000000001,48.91363636363637,56.704545454545446,7.795454545454546,8.345454545454546,14.718181818181817,103.54545454545455,106.27272727272727,105.0
201712010WAS,DET,0.5554761904761906,0.5281904761904762,0.33704761904761904,0.2141904761904762,23.53333333333333,78.22857142857143,50.05238095238095,57.16190476190476,8.399999999999999,6.285714285714286,12.976190476190476,109.48095238095237,107.31428571428572,91.0,WAS,0.5607727272727274,0.5188181818181817,0.3034090909090909,0.28822727272727283,22.936363636363634,76.09545454545454,49.94545454545453,56.65,7.9363636363636365,7.795454545454546,12.472727272727274,110.4590909090909,106.14090909090906,109.0
201712010TOR,IND,0.5691304347826087,0.5360434782608695,0.2886086956521739,0.23473913043478262,21.62173913043478,76.89565217391304,49.626086956521746,55.70434782608696,8.082608695652175,8.195652173913041,12.51304347826087,110.34782608695654,109.97391304347825,115.0,TOR,0.5895238095238096,0.5557619047619048,0.37490476190476196,0.2639047619047619,21.51428571428571,76.66666666666666,50.19523809523809,56.3,8.476190476190474,9.614285714285714,12.790476190476191,114.03809523809522,106.62380952380951,120.0
201712010ORL,GSW,0.6186086956521739,0.5854782608695652,0.3652173913043478,0.23952173913043476,22.20434782608696,76.86956521739128,51.87826086956522,69.5217391304348,8.695652173913045,14.382608695652175,14.63478260869565,116.1869565217391,105.88260869565218,133.0,ORL,0.5657391304347826,0.537695652173913,0.35382608695652173,0.247695652173913,18.847826086956523,74.59565217391305,47.230434782608704,59.34347826086957,7.882608695652174,8.313043478260868,13.326086956521737,108.0,111.81739130434784,112.0
201712010CHI,SAC,0.5179090909090909,0.48877272727272736,0.2455,0.20563636363636364,20.650000000000002,76.03181818181821,46.945454545454545,54.41363636363637,8.46818181818182,8.654545454545454,13.181818181818185,101.19545454545455,112.19545454545455,107.0,CHI,0.5043333333333333,0.47461904761904755,0.3592857142857143,0.18757142857142858,19.61904761904762,80.6190476190476,48.45238095238095,61.37619047619047,7.242857142857141,5.938095238095238,12.328571428571431,99.43333333333332,110.8857142857143,106.0
201712010UTA,NOP,0.5710909090909091,0.538318181818182,0.34909090909090906,0.25322727272727275,20.41363636363636,77.25909090909089,49.58636363636365,63.968181818181826,7.718181818181818,7.904545454545455,14.190909090909093,108.28636363636362,109.56363636363632,108.0,UTA,0.562,0.5231304347826088,0.36243478260869566,0.23517391304347826,20.178260869565218,78.1217391304348,47.86521739130435,57.46956521739129,10.043478260869565,10.108695652173912,13.521739130434783,108.29565217391306,104.72173913043478,114.0
201712010OKC,MIN,0.564391304347826,0.5222173913043477,0.2725652173913043,0.29508695652173916,25.608695652173914,76.42173913043477,50.834782608695654,57.39565217391305,9.06086956521739,6.391304347826088,12.504347826086954,111.69999999999997,111.06521739130434,107.0,OKC,0.5380952380952381,0.5033809523809525,0.3626190476190476,0.26414285714285707,25.471428571428575,77.5142857142857,50.41904761904762,56.1952380952381,11.00952380952381,9.719047619047618,12.952380952380953,107.27619047619048,104.06666666666665,111.0
201712010MEM,SAS,0.5481818181818183,0.5105,0.2963636363636364,0.2535454545454546,23.872727272727275,80.08181818181818,52.099999999999994,60.81818181818183,8.22272727272727,10.654545454545456,12.677272727272724,107.92272727272729,103.62727272727271,95.0,MEM,0.5446190476190474,0.5007142857142857,0.3402380952380952,0.27947619047619054,18.41428571428571,76.24285714285713,47.271428571428565,58.18095238095238,7.871428571428568,10.438095238095237,13.271428571428574,104.25714285714284,107.68571428571427,79.0
201712020MIL,SAC,0.5216086956521738,0.49152173913043484,0.24839130434782608,0.20856521739130435,20.543478260869566,75.98695652173915,46.98260869565217,54.4,8.430434782608698,8.365217391304348,13.252173913043482,101.70869565217392,112.46521739130436,104.0,MIL,0.5691428571428572,0.5359047619047619,0.30319047619047623,0.2770476190476191,17.719047619047622,77.25714285714285,47.414285714285725,57.68571428571429,8.933333333333334,10.542857142857144,12.766666666666667,108.4095238095238,109.32380952380952,109.0
201712020PHI,DET,0.5556363636363636,0.5266363636363637,0.3397727272727273,0.22309090909090912,23.322727272727274,77.53636363636363,49.75,57.23636363636363,8.395454545454545,6.154545454545455,13.05909090909091,109.3409090909091,107.5090909090909,103.0,PHI,0.5506363636363637,0.5174545454545455,0.3367727272727273,0.2823181818181819,26.5,79.93636363636364,53.68636363636363,63.72727272727273,8.35,8.281818181818181,14.663636363636368,107.10909090909087,106.42727272727274,108.0
201712020BOS,PHO,0.5313333333333333,0.4917500000000001,0.28875,0.2846250000000001,24.287500000000005,76.74583333333332,49.979166666666664,49.92083333333333,6.970833333333332,8.079166666666667,13.579166666666667,104.38333333333333,113.05833333333332,111.0,BOS,0.5571666666666667,0.5169583333333333,0.3695416666666667,0.2816666666666667,21.558333333333334,79.6875,51.224999999999994,60.08333333333334,8.404166666666667,7.691666666666666,12.4375,109.15416666666665,101.67916666666666,116.0
201712020BRK,ATL,0.5526363636363635,0.52,0.32777272727272727,0.21590909090909094,21.39090909090909,74.2,47.37272727272728,59.00909090909091,9.354545454545455,7.454545454545456,14.009090909090908,106.15000000000003,111.4590909090909,114.0,BRK,0.5487727272727272,0.511409090909091,0.3835454545454546,0.2995454545454546,22.195454545454552,77.89090909090909,49.186363636363645,57.78636363636363,7.059090909090909,6.7,13.227272727272727,107.35454545454546,110.64545454545451,102.0
201712020CLE,MEM,0.5478636363636361,0.5047272727272727,0.33722727272727265,0.2743636363636364,18.336363636363632,77.17727272727272,47.563636363636355,58.813636363636355,7.804545454545451,10.318181818181817,13.200000000000001,104.90454545454544,108.41818181818181,111.0,CLE,0.5946521739130435,0.5531304347826086,0.3830869565217392,0.28665217391304343,20.604347826086954,76.70869565217392,49.77391304347826,56.72608695652173,7.195652173913042,7.343478260869567,13.430434782608694,114.18260869565219,111.28260869565217,116.0
201712020DEN,LAL,0.5366818181818181,0.5048636363636364,0.29527272727272735,0.2686818181818182,21.63181818181818,77.47727272727273,49.99545454545454,56.51363636363635,7.931818181818181,9.345454545454546,14.586363636363641,102.8,105.52272727272727,100.0,DEN,0.5565454545454546,0.5244090909090909,0.34713636363636363,0.27204545454545453,27.522727272727273,77.60454545454544,52.15909090909091,57.900000000000006,8.254545454545452,8.368181818181817,14.063636363636363,109.71363636363638,109.10909090909091,115.0
201712020POR,NOP,0.5738260869565217,0.5414347826086958,0.3495652173913043,0.25486956521739135,19.97391304347826,77.5086956521739,49.70000000000002,63.31304347826088,7.469565217391303,7.747826086956523,13.97826086956522,108.81304347826087,109.73478260869561,123.0,POR,0.5394347826086957,0.49356521739130427,0.28130434782608693,0.27165217391304347,24.173913043478265,81.52173913043477,53.29130434782609,48.16086956521738,6.878260869565218,9.2,12.913043478260867,106.49130434782607,103.13043478260872,116.0
201712020DAL,LAC,0.5529523809523811,0.5146190476190478,0.3492857142857142,0.29723809523809525,24.83809523809524,75.34285714285716,49.671428571428564,53.30952380952381,8.457142857142857,8.176190476190476,13.55238095238095,108.4047619047619,111.15714285714287,82.0,DAL,0.5377391304347825,0.504304347826087,0.3926521739130434,0.23186956521739135,18.443478260869565,79.8521739130435,47.87826086956522,58.47826086956522,7.1478260869565196,6.760869565217392,12.995652173913047,103.88260869565214,107.67826086956524,108.0
201712030MIA,GSW,0.6199166666666667,0.587125,0.364875,0.2414583333333333,22.25,77.29999999999998,52.19166666666667,69.4625,8.512500000000001,14.162500000000001,14.387499999999998,116.8708333333333,105.73750000000001,123.0,MIA,0.5486086956521739,0.5166521739130435,0.39399999999999996,0.22473913043478258,18.804347826086953,78.18260869565219,48.55217391304348,56.478260869565204,7.691304347826088,8.304347826086957,14.56086956521739,103.49565217391304,107.41739130434782,95.0
201712030NYK,ORL,0.56525,0.5356249999999999,0.3532916666666666,0.252125,18.837500000000002,74.70833333333333,47.275000000000006,59.01250000000001,7.900000000000001,8.124999999999998,13.166666666666664,108.02083333333333,111.46666666666668,105.0,NYK,0.5570909090909092,0.5209545454545456,0.2725454545454545,0.2372272727272727,26.227272727272734,78.27272727272727,53.06363636363637,57.70454545454545,7.1000000000000005,9.422727272727274,14.331818181818182,109.0227272727273,108.42727272727274,100.0
201712030OKC,SAS,0.5463043478260871,0.5083478260869565,0.29947826086956525,0.25569565217391305,23.70434782608696,79.5304347826087,51.804347826086946,60.13913043478262,8.365217391304347,10.791304347826088,12.843478260869562,107.20000000000002,103.23043478260868,87.0,OKC,0.5349090909090909,0.501409090909091,0.35763636363636364,0.26309090909090904,25.79545454545455,77.62727272727271,50.61363636363637,56.222727272727276,10.890909090909092,9.468181818181817,13.145454545454545,106.69545454545455,103.48636363636363,90.0
201712030LAL,HOU,0.6006363636363637,0.5597727272727273,0.5243181818181818,0.2939545454545454,22.38181818181818,81.98181818181818,52.300000000000004,59.19545454545455,9.263636363636364,8.563636363636364,13.890909090909089,115.30909090909087,103.97272727272725,118.0,LAL,0.534608695652174,0.5018260869565218,0.2969130434782609,0.2725217391304348,21.708695652173912,77.71304347826087,50.043478260869556,56.23043478260868,7.965217391304346,9.430434782608698,14.695652173913048,102.33043478260869,105.90434782608696,95.0
201712030MIN,LAC,0.5569545454545456,0.5189545454545456,0.354590909090909,0.2974090909090909,24.718181818181822,74.9818181818182,49.54090909090908,53.46818181818182,8.222727272727273,8.318181818181818,13.67272727272727,108.85454545454546,111.78636363636365,106.0,MIN,0.5638333333333333,0.5203333333333333,0.27349999999999997,0.2974583333333334,25.900000000000002,76.47916666666666,50.93333333333334,57.41666666666668,9.099999999999998,6.233333333333334,12.249999999999998,112.25416666666665,111.36666666666667,112.0
201712040PHI,PHO,0.53292,0.49360000000000004,0.28687999999999997,0.28292000000000006,24.540000000000006,76.496,49.96,50.196,7.111999999999999,8.348,13.428000000000003,105.04,112.77999999999999,115.0,PHI,0.5490869565217392,0.5152608695652174,0.3364782608695652,0.2776956521739131,26.630434782608695,79.47826086956522,53.54782608695652,63.52173913043478,8.4,8.299999999999999,14.569565217391307,107.0652173913043,107.05217391304349,101.0
201712040IND,NYK,0.5543913043478261,0.5188695652173915,0.271695652173913,0.23456521739130434,26.33913043478261,78.34782608695652,52.90434782608696,58.02173913043478,6.965217391304349,9.156521739130437,14.35217391304348,108.53913043478263,108.76086956521739,97.0,IND,0.5712916666666668,0.5386666666666666,0.2891666666666666,0.23220833333333335,21.554166666666664,76.65833333333333,49.666666666666664,55.92083333333334,8.166666666666666,8.162499999999998,12.604166666666666,110.58750000000002,109.47083333333332,115.0
201712040BOS,MIL,0.5689545454545454,0.5345454545454545,0.3016363636363637,0.2784545454545455,17.254545454545458,77.19090909090909,47.00454545454546,57.27272727272727,8.822727272727272,10.227272727272728,12.604545454545455,108.43181818181819,109.85,100.0,BOS,0.5606,0.5208799999999999,0.3660400000000001,0.28015999999999996,21.664,80.2,51.63999999999999,60.004000000000005,8.283999999999999,7.596,12.495999999999999,109.624,101.96799999999999,111.0
201712040CHO,ORL,0.56396,0.5341999999999999,0.35475999999999996,0.24888,18.52,74.764,47.124,59.32000000000001,7.780000000000001,8.1,13.379999999999997,107.396,111.096,94.0,CHO,0.5395454545454546,0.49472727272727274,0.30113636363636365,0.34981818181818175,22.336363636363636,81.00454545454546,51.809090909090905,54.41363636363636,6.209090909090909,8.29090909090909,12.100000000000001,106.3,107.51363636363637,104.0
201712040ATL,BRK,0.5509999999999999,0.5140000000000001,0.38530434782608697,0.29417391304347834,22.504347826086963,78.05217391304348,49.560869565217395,58.34782608695652,7.056521739130434,6.908695652173913,13.495652173913042,107.47391304347826,109.75217391304345,110.0,ATL,0.5494347826086955,0.5156956521739131,0.32943478260869563,0.22082608695652176,21.26086956521739,74.04782608695653,47.147826086956535,59.05217391304348,9.339130434782609,7.308695652173914,14.1,105.4521739130435,111.39999999999999,90.0
201712040CHI,CLE,0.5964999999999999,0.5550416666666665,0.3856250000000001,0.2834583333333333,20.29583333333333,76.8625,49.854166666666664,56.54583333333333,7.174999999999998,7.212500000000001,13.174999999999999,114.67083333333335,110.87083333333334,113.0,CHI,0.5044090909090909,0.4744090909090909,0.36181818181818187,0.18904545454545454,19.61818181818182,80.89999999999999,48.445454545454545,61.395454545454534,7.118181818181816,6.172727272727273,12.263636363636364,99.52272727272727,111.56818181818184,91.0
201712040UTA,WAS,0.5530434782608696,0.5098695652173912,0.3010869565217391,0.2882173913043479,22.904347826086955,75.63478260869564,49.39565217391303,55.88695652173912,7.98695652173913,7.665217391304348,12.47826086956522,109.07391304347826,107.26956521739127,69.0,UTA,0.5673750000000001,0.5292916666666667,0.36595833333333333,0.23525,20.775000000000002,78.10833333333335,48.48333333333334,57.883333333333326,10.049999999999999,9.895833333333332,13.625,109.28750000000001,103.63333333333333,116.0
201712040SAS,DET,0.5526521739130434,0.523695652173913,0.3388260869565217,0.22565217391304349,22.94347826086957,77.54782608695652,49.55217391304348,56.61304347826086,8.4,6.056521739130435,12.904347826086957,108.87826086956521,107.26521739130435,93.0,SAS,0.5464583333333335,0.5085000000000001,0.30275,0.251125,23.64166666666667,79.775,51.92916666666665,61.20416666666668,8.104166666666666,10.845833333333337,12.954166666666664,106.97916666666669,103.04166666666664,96.0
201712040NOP,GSW,0.6204,0.588,0.36544,0.24419999999999994,21.848000000000003,77.25199999999998,51.944,69.884,8.696000000000002,13.980000000000002,14.367999999999997,116.85599999999997,105.796,125.0,NOP,0.5744583333333334,0.5431250000000002,0.352875,0.25112500000000004,20.1375,77.93749999999999,49.879166666666684,63.72916666666668,7.5874999999999995,7.733333333333334,14.133333333333335,108.74583333333332,110.01666666666664,115.0
201712040MEM,MIN,0.56236,0.51824,0.27115999999999996,0.2952,25.532000000000004,76.692,50.708,57.06400000000001,9.139999999999997,6.1400000000000015,12.131999999999998,111.89999999999998,111.18400000000001,92.0,MEM,0.5490434782608693,0.5051304347826087,0.33526086956521733,0.27691304347826096,18.33043478260869,77.44347826086955,47.873913043478254,59.0695652173913,7.756521739130432,10.430434782608694,13.330434782608696,104.98695652173912,108.2,95.0
201712040DAL,DEN,0.554913043478261,0.5231304347826087,0.34926086956521746,0.2712173913043478,27.578260869565216,78.02173913043477,52.2304347826087,58.24347826086957,8.130434782608694,8.365217391304348,13.734782608695651,109.86521739130436,110.08260869565218,105.0,DAL,0.5425416666666666,0.5099583333333334,0.3888749999999999,0.2304583333333334,18.208333333333332,79.49166666666669,47.80833333333334,58.25416666666666,7.029166666666665,6.933333333333334,12.745833333333337,105.0333333333333,107.90833333333335,122.0
201712050TOR,PHO,0.5361153846153845,0.4958846153846155,0.28815384615384615,0.2915384615384616,23.59615384615385,76.68461538461538,49.78846153846154,50.6576923076923,7.088461538461538,8.3,13.511538461538464,105.04230769230769,112.94999999999997,113.0,TOR,0.590409090909091,0.5559545454545455,0.3756363636363637,0.26477272727272727,21.38181818181818,77.72727272727272,50.39090909090908,56.84090909090909,8.640909090909089,9.531818181818183,12.786363636363637,114.18181818181816,106.55454545454545,126.0
201712050POR,WAS,0.5532083333333334,0.510875,0.30024999999999996,0.2827500000000001,22.966666666666665,75.92083333333333,49.495833333333316,55.54166666666666,8.366666666666665,7.837500000000001,12.31666666666667,109.25,106.89583333333331,106.0,POR,0.5389166666666667,0.49329166666666663,0.284,0.2715416666666667,23.89583333333334,81.27499999999999,53.07916666666667,48.49999999999999,6.679166666666667,9.141666666666667,13.087499999999999,106.14999999999999,103.55416666666669,92.0
201712050OKC,UTA,0.5660000000000001,0.52812,0.3680399999999999,0.23648,20.78,77.72000000000001,48.272000000000006,57.684,10.327999999999998,9.815999999999999,13.692,108.904,103.73199999999999,94.0,OKC,0.5351739130434783,0.501608695652174,0.3517391304347826,0.2656086956521738,26.047826086956526,77.69130434782608,50.88260869565217,55.786956521739135,10.92608695652174,9.621739130434781,13.282608695652174,106.66956521739131,103.32173913043476,100.0
201712060IND,CHI,0.5056521739130434,0.4768260869565217,0.3596956521739131,0.1892173913043478,19.87826086956522,81.00434782608694,48.69130434782608,60.734782608695646,6.947826086956519,6.31304347826087,12.386956521739132,99.61739130434782,111.23043478260873,96.0,IND,0.56988,0.5378,0.29323999999999995,0.22752000000000003,21.36,76.568,49.516000000000005,55.836000000000006,8.136000000000001,8.187999999999999,12.6,110.31600000000002,109.15999999999998,98.0
201712060BOS,DAL,0.54008,0.50748,0.38636,0.22916000000000009,17.96,79.56400000000002,47.732000000000006,58.16,7.043999999999999,7.032,12.588000000000005,104.62799999999997,107.68400000000001,90.0,BOS,0.5587692307692308,0.5194230769230769,0.36700000000000005,0.2768846153846154,21.553846153846152,80.5,51.734615384615374,60.36538461538463,8.288461538461538,7.834615384615385,12.415384615384614,109.3423076923077,101.69615384615385,97.0
201712060ORL,ATL,0.5482499999999999,0.5145833333333334,0.32779166666666665,0.22058333333333335,21.291666666666668,74.06666666666668,47.20416666666668,59.19583333333333,9.225,7.1833333333333345,14.108333333333334,105.21250000000002,111.07083333333333,106.0,ORL,0.5622307692307692,0.5328846153846153,0.3521153846153846,0.24638461538461537,18.78846153846154,74.88846153846154,47.292307692307695,58.46153846153847,7.807692307692308,8.196153846153845,13.369230769230768,107.24615384615385,110.6576923076923,110.0
201712060CHO,GSW,0.6181923076923077,0.5862307692307692,0.36511538461538456,0.24076923076923074,21.723076923076924,77.11153846153844,51.830769230769235,69.69615384615385,8.680769230769233,14.034615384615385,14.365384615384613,116.37692307692305,105.18846153846154,101.0,CHO,0.5341739130434783,0.4897826086956522,0.2965652173913043,0.34221739130434775,22.51304347826087,81.0217391304348,51.77391304347826,54.22173913043478,6.165217391304347,8.17391304347826,12.021739130434785,105.59130434782608,107.37826086956522,87.0
201712060MIL,DET,0.5507083333333334,0.5215,0.33908333333333335,0.22916666666666666,23.5625,77.19166666666666,49.69166666666667,56.570833333333326,8.2875,5.804166666666667,12.783333333333333,109.06666666666666,107.71249999999999,100.0,MIL,0.5692173913043478,0.5349565217391304,0.30060869565217396,0.28065217391304353,17.852173913043483,76.5391304347826,47.00869565217391,57.23478260869565,8.782608695652174,10.165217391304349,12.565217391304348,108.84782608695652,110.00434782608696,104.0
201712060CLE,SAC,0.5214583333333332,0.49237500000000006,0.25354166666666667,0.20616666666666664,20.520833333333332,76.30833333333335,47.15416666666666,54.80416666666667,8.745833333333335,8.55,13.183333333333337,101.69583333333334,112.27083333333336,95.0,CLE,0.5958,0.5553999999999999,0.3902000000000001,0.28287999999999996,20.136,76.988,49.816,57.312,7.099999999999999,7.148000000000001,13.235999999999999,114.39600000000002,110.492,101.0
201712060NYK,MEM,0.5491666666666665,0.5049166666666666,0.3379583333333333,0.2784583333333334,18.029166666666665,77.12083333333332,47.508333333333326,58.62083333333333,7.82083333333333,10.3875,13.433333333333335,104.86666666666666,108.47916666666667,88.0,NYK,0.5574583333333334,0.5218333333333335,0.2690833333333333,0.24158333333333334,26.504166666666666,78.78750000000001,53.23750000000001,58.225,7.062500000000001,9.070833333333335,14.458333333333334,108.80416666666669,108.48333333333333,99.0
201712060SAS,MIA,0.5540416666666667,0.5229166666666667,0.39724999999999994,0.2223333333333333,18.854166666666664,77.82916666666668,48.44583333333333,57.11666666666665,7.7,8.229166666666666,14.741666666666665,104.09583333333335,108.41666666666667,105.0,SAS,0.5497200000000002,0.5122800000000001,0.30212000000000006,0.24752,23.908,79.784,52.011999999999986,61.36400000000001,8.047999999999998,11.148000000000001,12.859999999999998,107.95600000000002,103.63599999999998,117.0
201712060LAC,MIN,0.5645384615384615,0.5210384615384615,0.26965384615384613,0.29369230769230775,25.453846153846158,76.39999999999999,50.74615384615385,57.346153846153854,8.949999999999998,6.303846153846155,12.207692307692307,112.12692307692306,111.19615384615386,113.0,LAC,0.5547826086956522,0.517913043478261,0.35321739130434776,0.29108695652173916,24.98695652173913,75.04782608695653,49.486956521739124,53.417391304347824,8.13913043478261,8.165217391304349,13.42173913043478,108.9695652173913,112.04782608695653,107.0
201712060NOP,DEN,0.5547083333333335,0.5230416666666667,0.3502083333333334,0.26966666666666667,27.29583333333333,77.82083333333333,51.925000000000004,58.054166666666674,8.087499999999999,8.320833333333335,13.495833333333332,110.10833333333333,110.69583333333334,114.0,NOP,0.5764,0.5456000000000002,0.35316,0.25456,20.404,77.98799999999999,50.08800000000001,63.616000000000014,7.4479999999999995,7.764000000000001,13.968000000000002,109.38799999999999,110.24399999999996,123.0
201712070PHI,LAL,0.5332500000000001,0.5015416666666667,0.2967083333333334,0.27158333333333334,22.004166666666663,77.83333333333333,50.04166666666666,56.070833333333326,8.179166666666665,9.566666666666668,14.475000000000003,102.55833333333334,105.85416666666667,107.0,PHI,0.5502083333333334,0.5164166666666666,0.3358333333333334,0.27691666666666676,26.329166666666666,79.13333333333334,53.4,63.975,8.174999999999999,8.749999999999998,14.65416666666667,106.96666666666663,107.08333333333336,104.0
201712070BRK,OKC,0.5311666666666667,0.49833333333333346,0.3472916666666666,0.26433333333333325,26.162500000000005,77.95833333333331,50.94583333333333,55.43750000000001,10.725000000000001,9.5125,13.145833333333334,106.22083333333335,103.22499999999998,95.0,BRK,0.550375,0.5136666666666668,0.3885416666666666,0.29754166666666676,22.22916666666667,77.76666666666667,49.479166666666664,58.775,6.887499999999999,7.016666666666667,13.441666666666665,107.20416666666667,109.17499999999997,100.0
