DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
10/28/2018,201810280DAL,UTA,240,0.63,0.588,0.313,0.275,20.5,74.5,50,59.5,8.1,9.5,16.7,100,114.2,105.1,DAL,240,0.51,0.467,0.308,0.275,25.5,79.5,50,63.2,6.1,5.5,11.3,100,105.1,114.2
10/29/2018,201810290MIL,TOR,240,0.473,0.422,0.437,0.272,23.4,81.8,47.2,64.1,8.3,14.9,8,100,101.1,115,MIL,240,0.618,0.592,0.489,0.207,18.2,76.6,52.8,62.2,4.6,6.9,14.5,100,115,101.1
10/29/2018,201810290PHI,ATL,240,0.446,0.415,0.394,0.223,17.2,69.8,42.3,57.1,9.5,5.8,11.2,100,87.2,107.1,PHI,240,0.528,0.485,0.475,0.182,30.2,82.8,57.7,80.5,6.6,15.8,15.1,100,107.1,87.2
10/29/2018,201810290IND,POR,240,0.599,0.551,0.333,0.231,24.3,85.4,58.8,50,3.1,4.2,17.3,100,108.1,97.6,IND,240,0.471,0.444,0.211,0.222,14.6,75.7,41.2,51.4,8.4,9.6,7.5,100,97.6,108.1
10/29/2018,201810290MIA,SAC,240,0.569,0.557,0.268,0.258,18.8,74,46.9,58.3,7.3,15.1,10,100,113,103.8,MIA,240,0.528,0.484,0.424,0.37,26,81.3,53.1,52.6,9.2,12.7,14.4,100,103.8,113
10/29/2018,201810290CHI,GSW,240,0.693,0.677,0.469,0.271,20,77.4,52.7,64.2,8.6,11.9,6.1,100,142.5,118.6,CHI,240,0.569,0.548,0.372,0.362,22.6,80,47.3,54.3,5.7,5.9,7.6,100,118.6,142.5
10/29/2018,201810290NYK,BRK,240,0.512,0.47,0.452,0.262,22.9,56.8,37.6,64.7,6.6,10.3,9.6,100,106.1,127.1,NYK,240,0.575,0.538,0.261,0.196,43.2,77.1,62.4,46.7,5.5,6.5,11.5,100,127.1,106.1
10/29/2018,201810290DEN,NOP,240,0.611,0.591,0.293,0.244,17.9,80.4,51.8,65.1,7.7,8.6,19.5,100,106.2,111,DEN,240,0.562,0.511,0.376,0.247,19.6,82.1,48.2,66.7,13.4,8.6,11.2,100,111,106.2
10/29/2018,201810290MIN,LAL,240,0.542,0.529,0.317,0.144,35.4,60.8,48.5,49,7.7,11.6,14,100,115.6,119.4,MIN,240,0.558,0.5,0.296,0.306,39.2,64.6,51.5,61.9,10.6,16.9,11.2,100,119.4,115.6
10/29/2018,201810290SAS,DAL,265,0.548,0.527,0.374,0.187,18.2,89.1,54.4,34.9,8.1,4.2,18.3,100,97.7,102.2,SAS,265,0.564,0.511,0.22,0.231,10.9,81.8,45.6,64.3,15.4,3.5,14.5,100,102.2,97.7
10/30/2018,201810300TOR,PHI,240,0.537,0.495,0.44,0.33,33.3,76.9,52.2,65.8,6.5,7.7,18.1,100,104.6,120.5,TOR,240,0.618,0.571,0.293,0.304,23.1,66.7,47.8,61.7,12.1,11.8,12.6,100,120.5,104.6
10/30/2018,201810300BOS,DET,240,0.526,0.466,0.341,0.307,22.4,83,52.1,45.9,5.8,5.7,14.5,100,102,105,BOS,240,0.551,0.494,0.369,0.381,17,77.6,47.9,67.6,7.8,6.9,12.5,100,105,102
10/30/2018,201810300ORL,SAC,240,0.561,0.536,0.262,0.31,17.8,79.6,51.5,53.7,7.8,12.5,13.6,100,104.4,96.6,ORL,240,0.492,0.456,0.473,0.242,20.4,82.2,48.5,77.8,9.8,12.9,13.7,100,96.6,104.4
10/30/2018,201810300CHO,MIA,240,0.579,0.534,0.322,0.276,24.4,75,46.6,61,9.2,9.4,13.3,100,115.1,127.4,CHO,240,0.667,0.623,0.346,0.358,25,75.6,53.4,61.4,7.1,8.5,13,100,127.4,115.1
10/30/2018,201810300CLE,ATL,240,0.637,0.628,0.427,0.207,14.6,71.7,44.8,56.8,5.7,12.3,19.7,100,107.8,128.6,CLE,240,0.624,0.572,0.278,0.478,28.3,85.4,55.2,51.1,12.3,2.1,10.7,100,128.6,107.8
10/30/2018,201810300OKC,LAC,240,0.592,0.52,0.27,0.581,15.8,78,48.1,51.4,5.5,9.1,20.5,100,100.2,116.6,OKC,240,0.592,0.559,0.181,0.34,22,84.2,51.9,39.6,14.6,11.1,12.2,100,116.6,100.2
10/30/2018,201810300HOU,POR,240,0.577,0.525,0.25,0.288,19.4,68.8,51,44.7,4.2,7.5,15.9,100,108.4,88.6,HOU,240,0.4,0.375,0.448,0.24,31.3,80.6,49,58.1,7.3,15,9.4,100,88.6,108.4
10/30/2018,201810300MEM,WAS,240,0.574,0.527,0.473,0.27,13.5,84.2,49.3,75,9.4,15.2,19.5,100,99.5,112.1,MEM,240,0.61,0.574,0.378,0.419,15.8,86.5,50.7,77.8,16.8,7.7,14.6,100,112.1,99.5
