DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,HOME,MP,TS%,Efg%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
11/6/2013,201311060MIN,GSW,240,0.571,0.548,0.238,0.238,23.1,80,55.1,54.8,11.4,14.9,18.5,100,100.7,88.4,MIN,240,0.456,0.4,0.178,0.3,20,76.9,44.9,64.7,5.7,4.7,15.7,100,88.4,100.7
11/6/2013,201311060MEM,NOP,240,0.567,0.513,0.167,0.269,37.1,78.8,57.4,42.1,11.8,8.9,13,100,116.7,99,MEM,240,0.544,0.507,0.211,0.197,21.2,62.9,42.6,50,5.9,7.7,18.9,100,99,116.7
11/7/2013,201311070MIA,LAC,240,0.59,0.548,0.329,0.288,29,78.4,55.9,61.1,8.9,1.8,17.1,100,108.1,113.7,MIA,240,0.596,0.57,0.225,0.465,21.6,71,44.1,71.1,6.7,6.1,15.8,100,113.7,108.1
11/7/2013,201311070HOU,LAL,240,0.502,0.478,0.38,0.163,26.5,81,51.6,72.2,7.6,12,19.6,100,93.8,92.8,HOU,240,0.491,0.422,0.351,0.675,19,73.5,48.4,58.6,11.4,12.3,14.5,100,92.8,93.8
11/7/2013,201311070DEN,ATL,240,0.523,0.5,0.277,0.202,27.1,76.7,50.5,72.1,11.2,14.8,9.7,100,109.4,111.4,DEN,240,0.583,0.57,0.291,0.198,23.3,72.9,49.5,66.7,4.1,11.8,14.6,100,111.4,109.4
11/8/2013,201311080IND,TOR,240,0.477,0.432,0.222,0.198,34.1,75,52.5,50,8.1,10.5,14.6,100,97.3,105.4,IND,240,0.535,0.5,0.269,0.205,25,65.9,47.5,55.6,5.8,9.5,15,100,105.4,97.3
11/8/2013,201311080ORL,BOS,240,0.427,0.368,0.147,0.274,32.2,66,47.2,55.9,11.5,7.9,9.4,100,94.9,92.8,ORL,240,0.465,0.422,0.241,0.349,34,67.8,52.8,57.6,4.2,4.9,17.3,100,92.8,94.9
11/8/2013,201311080CHA,NYK,240,0.537,0.533,0.289,0.1,27.9,71.4,47.4,59.5,5.6,15,11.3,100,112.5,101.4,CHA,240,0.51,0.434,0.211,0.395,28.6,72.1,52.6,41.9,4.5,12.5,13.6,100,101.4,112.5
11/8/2013,201311080DET,OKC,240,0.587,0.488,0.207,0.537,39.5,68.6,55.3,59.5,9.4,15,11.4,100,124.7,115.2,DET,240,0.535,0.489,0.341,0.297,31.4,60.5,44.7,56.4,10.5,9.2,11.2,100,115.2,124.7
11/8/2013,201311080PHI,CLE,240,0.411,0.383,0.289,0.156,34,67.6,47.8,73.3,10.2,6.3,11.9,100,89.7,106.7,PHI,240,0.534,0.518,0.25,0.107,32.4,66,52.2,62.5,5.7,12.5,16.2,100,106.7,89.7
11/8/2013,201311080WAS,BRK,265,0.536,0.5,0.273,0.33,27.5,85.1,58.6,56.1,10.3,4.7,17.2,100,101.1,104.8,WAS,265,0.563,0.523,0.273,0.295,14.9,72.5,41.4,68.3,9.4,6.3,13.9,100,104.8,101.1
11/8/2013,201311080CHI,UTA,240,0.38,0.335,0.235,0.294,31.5,67.6,45.5,72,14.3,6.3,15,100,80.2,106.6,CHI,240,0.584,0.549,0.111,0.347,32.4,68.5,54.5,68.4,13.2,9.2,19.4,100,106.6,80.2
11/8/2013,201311080POR,SAC,240,0.491,0.453,0.256,0.174,18.2,67.6,39.7,55.6,12,1.8,10.6,100,99.3,113.5,POR,240,0.591,0.55,0.288,0.225,32.4,81.8,60.3,71.8,4.4,7.8,16.2,100,113.5,99.3
11/8/2013,201311080SAS,GSW,240,0.491,0.465,0.282,0.141,16.2,78,51.7,55.2,8.1,6.7,20.1,100,85.2,87.6,SAS,240,0.437,0.424,0.241,0.228,22,83.8,48.3,61.3,10.4,5.9,12.1,100,87.6,85.2
11/8/2013,201311080MIN,DAL,240,0.559,0.544,0.244,0.167,33.3,61.9,47.6,47.7,9.4,10.1,15,100,112.5,120.8,MIN,240,0.568,0.506,0.225,0.337,38.1,66.7,52.4,63.4,8.3,8.8,12,100,120.8,112.5
11/8/2013,201311080NOP,LAL,240,0.465,0.425,0.238,0.325,23.5,76.6,49,61.3,2.2,5.1,13.3,100,92.6,104.6,NOP,240,0.496,0.454,0.103,0.253,23.4,76.5,51,65.8,10.9,13.1,7.6,100,104.6,92.6
11/8/2013,201311080PHO,DEN,240,0.558,0.5,0.275,0.35,15.9,73.2,43.5,47.2,10.6,3.2,17.8,100,99.4,110.1,PHO,240,0.587,0.536,0.241,0.386,26.8,84.1,56.5,52.5,10.6,5.2,17.1,100,110.1,99.4
11/9/2013,201311090MIL,DAL,240,0.522,0.462,0.244,0.269,27.9,76.1,52.8,51.5,11.8,8.6,17.9,100,97.6,89,MIL,240,0.471,0.451,0.284,0.198,23.9,72.1,47.2,51.6,7.5,3.4,18.5,100,89,97.6
11/9/2013,201311090TOR,UTA,240,0.52,0.461,0.234,0.312,30.8,65.8,48.1,58.8,7.9,8.6,13.8,100,102.6,129.7,TOR,240,0.6,0.542,0.301,0.349,34.2,69.2,51.9,57.5,9,6.8,11.1,100,129.7,102.6
11/9/2013,201311090BRK,IND,240,0.541,0.506,0.175,0.25,26.2,81.6,52.5,64.9,10.1,5.3,12.8,100,107.7,102.1,BRK,240,0.548,0.513,0.25,0.211,18.4,73.8,47.5,57.1,10.1,3,15.3,100,102.1,107.7
11/9/2013,201311090MIA,BOS,240,0.589,0.573,0.236,0.135,28.9,87.5,55.7,52.2,4.4,8.2,11.3,100,121.3,120.2,MIA,240,0.64,0.613,0.141,0.479,12.5,71.1,44.3,63.4,4.4,10.3,10.4,100,120.2,121.3
11/9/2013,201311090ATL,ORL,240,0.523,0.512,0.207,0.22,22,79.4,48,57.9,9.3,2.8,15.9,100,96.8,107,ATL,240,0.533,0.511,0.211,0.189,20.6,78,52,83.7,9.3,9.2,11,100,107,96.8
11/9/2013,201311090CLE,PHI,290,0.573,0.53,0.273,0.232,20,71.4,46.8,51.1,8.7,4.2,14.8,100,108.4,110.2,CLE,290,0.553,0.515,0.304,0.284,28.6,80,53.2,60.9,8.7,13.9,13.6,100,110.2,108.4
11/9/2013,201311090HOU,LAC,240,0.545,0.528,0.273,0.261,31.9,75,51.7,61.9,10.5,13.5,11.7,100,112.8,99.1,HOU,240,0.523,0.494,0.333,0.346,25,68.1,48.3,60,10.5,7.8,16.7,100,99.1,112.8
11/9/2013,201311090SAC,POR,240,0.524,0.494,0.244,0.268,43.2,80.5,61.2,69.4,7.2,3,11.6,100,115.4,102.2,SAC,240,0.505,0.481,0.154,0.179,19.5,56.8,38.8,47.2,8.4,3.2,10.6,100,102.2,115.4
11/9/2013,201311090MEM,GSW,240,0.503,0.487,0.385,0.333,20,75,42.9,51.5,8.4,4.5,16,100,94.3,113.2,MEM,240,0.6,0.563,0.165,0.316,25,80,57.1,59.5,8.4,10.4,15.1,100,113.2,94.3
11/10/2013,201311100NYK,SAS,240,0.673,0.618,0.368,0.395,27.3,82.4,60.7,53.7,5.4,6.7,12.7,100,129.9,96.3,NYK,240,0.47,0.415,0.268,0.354,17.6,72.7,39.3,51.6,6.5,2.1,9.5,100,96.3,129.9
11/10/2013,201311100OKC,WAS,265,0.528,0.523,0.33,0.295,14.3,68,41.4,57.5,4.9,9.7,10.8,100,103.2,104.2,OKC,265,0.521,0.478,0.217,0.239,32,85.7,58.6,51.2,6.9,13.6,14.3,100,104.2,103.2
11/10/2013,201311100LAL,MIN,240,0.574,0.544,0.222,0.211,28.6,71.9,53.5,65.9,13.7,7.6,17.6,100,110.5,88,LAL,240,0.45,0.435,0.283,0.196,28.1,71.4,46.5,68.6,7.8,11.4,15.3,100,88,110.5
11/10/2013,201311100PHO,NOP,240,0.501,0.466,0.148,0.148,31.8,74.4,51.8,51.3,6.6,5.4,13.8,100,103.4,111.1,PHO,240,0.573,0.532,0.282,0.295,25.6,68.2,48.2,36.8,11,14.7,13.7,100,111.1,103.4
11/11/2013,201311110PHI,SAS,240,0.581,0.567,0.315,0.124,27.5,78,55.6,65.9,9.8,3.2,11.3,100,118.3,92.3,PHI,240,0.477,0.445,0.232,0.195,22,72.5,44.4,55.9,4.3,14.8,14.4,100,92.3,118.3
11/11/2013,201311110BOS,ORL,240,0.552,0.5,0.212,0.271,33.3,74.2,50.7,69.2,7.4,5.5,15.9,100,110.3,126,BOS,240,0.655,0.629,0.141,0.176,25.8,66.7,49.3,54.9,11.6,10.4,12.4,100,126,110.3
