GAME_ID,AWAY,A_TS%,A_eFG%,A_3PAr,A_FTr,A_ORB%,A_DRB%,A_TRB%,A_AST%,A_STL%,A_BL%,A_TOV%,A_ORtg,A_DRtg,A_PTS,HOME,H_TS%,H_eFG%,H_3PAr,H_FTr,H_ORB%,H_DRB%,H_TRB%,H_AST%,H_STL%,H_BL%,H_TOV%,H_ORtg,H_DRtg,H_PTS
201811210UTA,SAC,0.5605555555555556,0.5378333333333333,0.3051666666666667,0.24627777777777782,21.205555555555563,75.88888888888887,48.34444444444445,56.03333333333333,7.961111111111112,8.200000000000001,12.516666666666666,108.74444444444445,110.32222222222221,119.0,UTA,0.5552777777777779,0.5182222222222221,0.3897777777777778,0.3425,21.561111111111114,78.59444444444443,49.89999999999999,61.74444444444445,8.349999999999998,9.877777777777778,13.52222222222222,107.35555555555555,110.45,110.0
201811210SAS,MEM,0.5570588235294117,0.5180588235294117,0.3369411764705882,0.30605882352941177,17.323529411764707,76.87647058823528,46.670588235294126,62.4470588235294,9.83529411764706,10.141176470588235,11.98235294117647,107.47058823529413,104.59411764705881,104.0,SAS,0.5398235294117647,0.4960588235294118,0.27282352941176463,0.2602941176470588,23.994117647058825,78.84705882352944,50.088235294117645,56.69999999999999,6.188235294117647,7.064705882352942,10.611764705882353,109.83529411764705,110.92941176470586,103.0
201811210MIN,DEN,0.5568333333333333,0.5247777777777779,0.3396111111111111,0.25122222222222224,26.916666666666664,78.97777777777777,52.76666666666667,62.60000000000001,8.872222222222224,9.066666666666665,12.333333333333334,112.4388888888889,106.71111111111108,103.0,MIN,0.5444999999999999,0.5008888888888888,0.3292777777777778,0.26783333333333337,23.87777777777778,71.33333333333331,47.67777777777777,59.23888888888889,9.344444444444445,9.2,12.299999999999999,108.35555555555555,112.74444444444445,101.0
201811210DAL,BRK,0.5476842105263158,0.514842105263158,0.38263157894736843,0.27099999999999996,25.99473684210527,73.4421052631579,48.81052631578948,57.942105263157885,7.01578947368421,6.663157894736844,11.93157894736842,111.07894736842105,112.03157894736842,113.0,DAL,0.5694705882352941,0.5307058823529411,0.3847647058823529,0.3095882352941176,22.77647058823529,79.47647058823529,51.87647058823529,57.141176470588235,7.3352941176470585,8.723529411764707,14.23529411764706,109.45294117647059,108.34117647058825,119.0
201811230MIL,PHO,0.5615000000000001,0.5261111111111112,0.36905555555555547,0.24255555555555558,17.64444444444445,76.8388888888889,47.083333333333336,61.388888888888886,7.505555555555554,6.633333333333334,15.166666666666666,104.13888888888886,113.78333333333336,116.0,MIL,0.5947777777777777,0.5662777777777777,0.4388888888888889,0.2396666666666666,23.288888888888888,81.25555555555556,54.28888888888888,60.522222222222226,6.594444444444445,10.566666666666666,12.93888888888889,115.97777777777777,104.77222222222223,114.0
201811230TOR,WAS,0.5537222222222222,0.5093888888888889,0.37311111111111106,0.3179444444444445,20.822222222222223,73.46111111111111,46.51666666666667,58.227777777777774,8.177777777777779,11.122222222222224,12.044444444444444,108.82777777777777,114.54999999999998,107.0,TOR,0.58475,0.5525,0.3702,0.23314999999999997,24.864999999999995,76.46499999999999,52.129999999999995,57.875,8.510000000000002,9.025000000000002,12.754999999999999,114.44500000000001,105.65,125.0
201811230DET,HOU,0.5606470588235294,0.526235294117647,0.4907058823529412,0.2816470588235294,23.329411764705885,76.23529411764707,48.723529411764694,54.182352941176475,8.576470588235294,11.205882352941176,12.411764705882353,110.81176470588235,111.17058823529412,111.0,DET,0.5346875,0.4951875,0.3721875,0.2905,26.8625,80.84374999999999,51.925000000000004,52.262499999999996,6.78125,6.7625,11.9625,109.1125,108.86875,116.0
201811230PHI,CLE,0.5376470588235296,0.4989411764705882,0.2694705882352941,0.2468235294117647,27.235294117647058,77.58235294117647,51.00588235294117,50.082352941176474,7.552941176470589,4.576470588235295,12.523529411764704,107.89999999999999,115.45294117647059,121.0,PHI,0.5681428571428571,0.5212857142857142,0.36571428571428577,0.3466666666666666,22.385714285714286,78.66666666666667,51.900000000000006,65.45238095238095,6.314285714285715,8.51904761904762,13.761904761904763,109.29047619047618,109.45238095238093,112.0
201811230IND,SAS,0.5427777777777778,0.49994444444444447,0.2717222222222222,0.26188888888888884,23.822222222222223,78.75000000000001,50.111111111111114,57.25555555555555,6.011111111111111,6.966666666666667,10.78888888888889,109.89999999999999,110.32222222222221,111.0,IND,0.561,0.535578947368421,0.29726315789473684,0.2359473684210526,20.347368421052632,78.96842105263157,49.847368421052636,57.568421052631585,9.173684210526314,10.526315789473681,12.842105263157896,108.71578947368423,105.82105263157894,100.0
201811230CHI,MIA,0.5366666666666666,0.5032777777777777,0.3690555555555556,0.29044444444444445,25.288888888888884,76.65555555555555,51.02222222222222,56.79444444444445,6.594444444444444,11.455555555555556,13.427777777777777,106.61666666666666,108.19444444444444,103.0,CHI,0.538421052631579,0.5013684210526315,0.3286842105263158,0.2432105263157895,16.510526315789473,75.65789473684211,46.07368421052632,57.021052631578954,7.510526315789473,8.536842105263158,13.763157894736842,102.13684210526317,111.12105263157893,96.0
201811230BRK,MIN,0.5454736842105262,0.5022631578947367,0.32626315789473687,0.2634736842105263,23.652631578947375,71.59473684210525,47.547368421052624,59.11052631578947,9.678947368421053,9.336842105263159,11.999999999999998,108.81052631578946,112.41578947368421,112.0,BRK,0.5485,0.5144000000000001,0.392,0.2738999999999999,25.880000000000006,73.79,49.11,58.98499999999999,6.769999999999999,6.630000000000001,12.165,110.85,112.28,102.0
201811230GSW,POR,0.5625263157894737,0.5184736842105263,0.3529473684210527,0.2615789473684211,25.731578947368416,77.3736842105263,52.47894736842106,49.905263157894744,6.178947368421053,7.526315789473684,12.410526315789474,112.53157894736842,109.74210526315791,97.0,GSW,0.59635,0.5604499999999998,0.33279999999999993,0.24949999999999997,22.865000000000002,77.17499999999998,51.54999999999999,64.91999999999999,7.279999999999999,11.385,13.055000000000001,115.41499999999999,110.07499999999997,125.0
201811230ATL,BOS,0.5372631578947368,0.5040526315789473,0.3998947368421053,0.22473684210526312,21.068421052631578,79.66842105263159,49.51578947368421,62.46315789473685,8.094736842105263,10.210526315789474,11.605263157894738,105.85263157894737,103.4421052631579,114.0,ATL,0.5366842105263159,0.5008947368421053,0.3963157894736843,0.2740526315789474,20.26315789473684,74.79473684210525,47.08421052631579,62.226315789473695,8.215789473684211,10.33157894736842,14.863157894736844,101.56842105263158,112.38421052631577,96.0
201811230OKC,CHO,0.569,0.5317777777777778,0.37427777777777776,0.2393888888888889,22.4,76.72222222222221,49.638888888888886,58.25,6.955555555555556,10.366666666666669,10.783333333333335,114.19999999999997,109.25000000000001,104.0,OKC,0.5357777777777777,0.5031666666666665,0.33627777777777784,0.2750555555555556,27.966666666666665,78.39444444444443,52.70555555555556,51.844444444444456,10.516666666666667,9.461111111111112,11.794444444444444,109.68333333333334,103.59999999999998,109.0
201811230NYK,NOP,0.5675263157894735,0.5302631578947368,0.299,0.29284210526315796,27.2,77.51052631578946,52.47894736842105,61.268421052631574,6.589473684210528,9.763157894736842,12.236842105263158,114.47368421052632,112.37368421052633,109.0,NYK,0.5387500000000001,0.49915000000000004,0.32369999999999993,0.26825,26.290000000000003,74.135,49.404999999999994,47.52499999999999,7.555,9.325,12.389999999999999,108.46,113.82000000000001,114.0
201811230DEN,ORL,0.5432105263157895,0.5133684210526316,0.35510526315789476,0.20600000000000004,20.72631578947368,76.62631578947371,47.710526315789465,64.5,7.394736842105263,10.147368421052633,11.77894736842105,106.97894736842105,110.28421052631577,87.0,DEN,0.5568421052631579,0.5246315789473686,0.33757894736842103,0.24763157894736842,26.905263157894733,79.59473684210526,53.0421052631579,63.25263157894738,8.95263157894737,9.14736842105263,12.205263157894738,112.66842105263159,105.86842105263156,112.0
201811230LAL,UTA,0.5496842105263159,0.5126315789473684,0.38352631578947366,0.335,21.178947368421053,79.04736842105262,49.726315789473674,62.005263157894746,8.521052631578945,9.642105263157896,13.705263157894736,105.9421052631579,109.23157894736842,83.0,LAL,0.5641111111111111,0.5366666666666666,0.3208333333333334,0.24661111111111111,22.82777777777778,74.98333333333333,49.84444444444445,54.599999999999994,8.216666666666665,9.966666666666665,13.216666666666663,110.63333333333334,108.75,90.0
201811240MIL,SAS,0.5467368421052632,0.5045263157894737,0.2694210526315789,0.26410526315789473,23.647368421052633,78.98947368421054,50.04210526315789,57.14210526315789,6.1000000000000005,6.942105263157895,10.678947368421053,110.65263157894735,111.35263157894735,129.0,MIL,0.599421052631579,0.5710526315789473,0.44026315789473686,0.24478947368421047,22.942105263157895,81.16315789473686,54.13157894736841,60.557894736842115,6.6000000000000005,10.231578947368419,12.86842105263158,116.71052631578948,105.79473684210527,135.0
201811230LAC,MEM,0.5558333333333333,0.5173333333333333,0.33449999999999996,0.29994444444444446,17.083333333333332,77.25555555555553,46.82777777777778,62.8111111111111,9.600000000000001,10.127777777777776,12.083333333333334,107.0388888888889,104.58333333333331,107.0,LAC,0.5791666666666666,0.5261666666666667,0.2861666666666667,0.3364444444444444,21.372222222222224,76.03333333333333,50.50555555555556,54.07777777777777,5.433333333333334,8.538888888888886,12.11111111111111,113.90555555555554,109.57777777777775,112.0
201811240WAS,NOP,0.5678499999999999,0.5307,0.30125,0.28985000000000005,26.584999999999997,78.02499999999999,52.3,60.879999999999995,6.725000000000001,9.52,12.32,114.05,112.52000000000002,114.0,WAS,0.5571578947368421,0.5153157894736843,0.37042105263157893,0.31468421052631584,20.36842105263158,74.07368421052631,46.75789473684211,58.2578947368421,8.336842105263159,11.342105263157896,12.057894736842107,109.16842105263157,114.09999999999998,124.0
201811240CLE,HOU,0.5642777777777777,0.5303888888888889,0.49272222222222223,0.28700000000000003,23.233333333333334,74.97222222222223,48.17222222222221,53.872222222222234,8.399999999999999,10.911111111111111,12.588888888888889,111.16666666666667,112.04444444444445,108.0,CLE,0.539388888888889,0.5005555555555555,0.2680555555555555,0.251,28.305555555555557,77.62777777777778,51.57777777777777,49.19444444444445,7.794444444444445,4.638888888888889,12.449999999999998,108.95555555555556,115.55000000000001,117.0
201811240GSW,SAC,0.5588421052631579,0.5353157894736842,0.3043157894736842,0.24905263157894741,21.331578947368428,75.78421052631579,48.247368421052634,56.59473684210526,7.85263157894737,8.157894736842106,12.215789473684211,109.03157894736842,110.57894736842103,116.0,GSW,0.5956190476190477,0.5586666666666664,0.33533333333333326,0.2533333333333333,23.01904761904762,77.13809523809523,51.64285714285713,65.08095238095237,7.166666666666667,11.257142857142856,13.014285714285714,115.40476190476188,110.27142857142854,117.0
201811240OKC,DEN,0.55385,0.5215500000000001,0.33649999999999997,0.2479,27.059999999999995,78.975,52.89000000000001,63.42500000000001,8.805000000000001,9.394999999999998,12.18,112.295,105.48499999999997,105.0,OKC,0.5303684210526315,0.4978947368421052,0.33852631578947373,0.27231578947368423,28.221052631578942,77.95263157894735,52.563157894736854,52.24736842105264,10.436842105263159,9.368421052631579,11.6,109.07894736842105,103.68421052631578,98.0
201811240MIN,CHI,0.53685,0.4991499999999999,0.3326,0.25020000000000003,16.365000000000002,74.965,45.79,57.61,7.484999999999999,8.400000000000002,13.680000000000001,101.84,111.13,96.0,MIN,0.54275,0.49924999999999986,0.32645,0.26145,24.380000000000003,72.335,48.14999999999999,58.775,9.545,9.39,11.915,108.93499999999999,111.60499999999999,111.0
201811240DAL,BOS,0.53875,0.5055999999999999,0.3962,0.22104999999999997,21.17,79.27000000000001,49.51,61.65500000000001,8.1,10.025,11.805000000000001,105.89500000000001,104.07000000000001,104.0,DAL,0.5704444444444444,0.5331666666666667,0.38955555555555554,0.3057777777777777,23.08333333333333,79.33333333333333,51.80555555555556,57.53888888888889,7.611111111111111,8.527777777777779,14.238888888888889,109.81666666666666,108.25000000000001,113.0
201811250TOR,MIA,0.5361578947368421,0.5025263157894737,0.36957894736842106,0.29289473684210526,25.64736842105263,76.43684210526315,50.94210526315789,56.63684210526316,6.578947368421052,11.331578947368422,13.036842105263156,107.31052631578946,109.35789473684211,115.0,TOR,0.5863809523809523,0.553952380952381,0.3710952380952381,0.23528571428571424,24.990476190476187,76.05714285714285,52.05238095238095,57.65238095238095,8.304761904761905,9.161904761904763,12.538095238095238,115.20000000000002,106.32380952380953,125.0
201811250BRK,PHI,0.5696818181818181,0.5225454545454545,0.36359090909090913,0.34740909090909083,22.654545454545456,78.47272727272728,51.786363636363646,65.36818181818181,6.436363636363637,8.563636363636364,13.495454545454544,110.07727272727271,110.14090909090906,127.0,BRK,0.5531428571428572,0.5196666666666667,0.3868571428571429,0.2716666666666666,25.866666666666674,73.6904761904762,49.18095238095238,57.98571428571428,6.542857142857142,6.623809523809525,12.261904761904763,111.5047619047619,112.96190476190475,125.0
201811250DET,PHO,0.5627894736842107,0.5279473684210526,0.3656842105263157,0.24326315789473688,18.100000000000005,76.53684210526318,47.26842105263158,60.915789473684214,7.431578947368419,6.889473684210526,15.194736842105263,104.41578947368419,114.14210526315792,107.0,DET,0.5365882352941176,0.49829411764705883,0.37623529411764706,0.28923529411764703,26.98235294117647,80.42352941176469,51.7764705882353,53.29411764705882,6.923529411764706,6.364705882352942,11.864705882352942,109.78823529411764,108.9,118.0
201811250ATL,CHO,0.5701052631578947,0.5323684210526316,0.3803157894736842,0.24278947368421055,22.473684210526315,76.78947368421052,49.68947368421052,59.03684210526316,7.005263157894737,10.20526315789474,10.673684210526316,114.55789473684207,109.92105263157895,123.0,ATL,0.5412000000000001,0.5067,0.39725000000000005,0.2662,20.349999999999998,74.865,47.2,62.51500000000001,8.05,10.77,14.780000000000001,102.59,112.81499999999998,124.0
201811250POR,LAC,0.5747368421052631,0.522157894736842,0.2857368421052632,0.3386315789473684,21.342105263157897,75.70526315789473,50.23157894736842,53.31052631578947,5.6421052631578945,8.536842105263156,11.668421052631578,113.6315789473684,109.31578947368419,104.0,POR,0.5590499999999999,0.5162500000000001,0.3549000000000001,0.25365000000000004,25.954999999999995,77.465,52.59000000000001,49.55500000000001,5.975,7.534999999999999,12.319999999999999,112.13499999999999,109.69000000000001,100.0
201811250SAC,UTA,0.5534000000000001,0.51635,0.38065,0.3362,21.67,79.28,50.11999999999999,61.96500000000001,8.604999999999997,9.565000000000001,13.745,106.81500000000001,108.965,133.0,SAC,0.5593,0.5347500000000001,0.30265,0.2548500000000001,21.080000000000005,75.445,47.955,56.265,7.925000000000002,8.315000000000001,12.34,108.775,111.21999999999998,112.0
201811250LAL,ORL,0.5433,0.51325,0.35400000000000004,0.20325000000000001,20.669999999999998,77.18500000000002,47.91,64.965,7.415000000000001,10.110000000000001,11.769999999999998,106.9,109.84499999999998,108.0,LAL,0.5639473684210526,0.5364210526315789,0.3212631578947369,0.25426315789473686,22.26842105263158,75.26842105263158,49.76315789473684,54.857894736842105,8.24736842105263,10.289473684210526,13.37894736842105,110.15263157894738,108.57368421052632,104.0
201811250MEM,NYK,0.5364285714285715,0.4952857142857143,0.3198095238095237,0.2722380952380952,26.400000000000006,74.77142857142857,49.8,47.64285714285714,7.4,9.304761904761904,12.095238095238093,108.52380952380952,113.37619047619049,103.0,MEM,0.5538947368421052,0.5167368421052632,0.3352631578947368,0.29578947368421055,16.842105263157894,76.94736842105262,46.58947368421053,63.24736842105262,9.373684210526317,11.042105263157893,11.810526315789474,106.90526315789475,104.85789473684208,98.0
201811260CHO,MIL,0.5963999999999999,0.5674999999999999,0.4438,0.24419999999999992,22.814999999999998,81.525,54.03499999999999,60.910000000000004,6.62,10.2,12.845000000000002,116.24000000000001,106.02000000000001,107.0,CHO,0.5708,0.5332,0.3792,0.24915000000000004,21.93,76.92999999999998,49.59499999999999,58.85,7.1049999999999995,10.265000000000004,10.665000000000001,114.34499999999998,109.79,110.0
201811260WAS,HOU,0.5662631578947368,0.5323157894736843,0.49284210526315786,0.28652631578947374,24.02631578947369,75.07368421052634,48.5736842105263,53.55263157894738,8.357894736842104,10.773684210526318,12.710526315789474,111.84736842105262,112.87894736842107,131.0,WAS,0.5620499999999999,0.52075,0.36819999999999997,0.31695000000000007,20.505000000000003,73.455,46.63000000000001,58.24499999999999,8.25,11.490000000000002,12.015,110.10499999999999,114.59999999999998,135.0
201811260GSW,ORL,0.5438095238095239,0.5136666666666666,0.35300000000000004,0.20466666666666666,20.366666666666667,77.01904761904764,47.65238095238095,65.20476190476191,7.595238095238095,9.823809523809524,11.685714285714283,107.13333333333334,110.22857142857141,110.0,GSW,0.5965454545454546,0.5589545454545453,0.3390454545454545,0.25427272727272726,23.16818181818182,77.52727272727272,51.9090909090909,64.44999999999999,7.209090909090909,11.277272727272726,13.009090909090908,115.5181818181818,110.34090909090907,116.0
201811260CLE,MIN,0.5426190476190476,0.4998571428571428,0.3252857142857143,0.25952380952380955,24.1952380952381,72.58095238095237,48.2095238095238,58.11904761904762,9.5,9.633333333333335,11.719047619047618,108.94285714285714,111.12857142857142,102.0,CLE,0.538105263157895,0.4993157894736842,0.27289473684210525,0.24636842105263157,28.0,77.72631578947369,51.52631578947368,50.11578947368422,7.610526315789475,4.657894736842106,12.573684210526315,108.56842105263159,115.21052631578948,95.0
201811260CHI,SAS,0.54725,0.5062,0.27209999999999995,0.25575000000000003,23.245,79.47,50.125,57.504999999999995,6.15,6.7700000000000005,10.610000000000001,110.56999999999998,111.18499999999999,108.0,CHI,0.5381428571428573,0.5012857142857142,0.3342380952380952,0.24409523809523812,16.128571428571426,75.41428571428571,45.909523809523805,57.476190476190474,7.4190476190476184,8.376190476190478,13.523809523809524,102.13333333333334,111.02857142857142,107.0
201811260NOP,BOS,0.5421904761904761,0.5097619047619046,0.3964761904761905,0.21542857142857139,21.642857142857146,79.10000000000001,49.59047619047618,61.400000000000006,8.390476190476189,9.971428571428572,11.785714285714286,106.84285714285716,104.28571428571429,124.0,NOP,0.569190476190476,0.5301428571428571,0.3067142857142858,0.29400000000000004,26.47619047619047,77.59047619047618,52.13333333333333,60.92380952380952,6.790476190476191,9.476190476190476,12.671428571428573,113.79047619047618,113.15238095238098,107.0
201811260UTA,IND,0.5660000000000001,0.5406500000000001,0.2931,0.23424999999999999,19.955000000000002,78.91,49.885000000000005,58.05500000000001,9.379999999999999,10.399999999999997,12.944999999999999,109.46000000000001,105.025,121.0,UTA,0.5507142857142858,0.514095238095238,0.38076190476190475,0.3301904761904762,21.695238095238096,79.67142857142856,50.08571428571428,62.51428571428572,8.680952380952377,9.4,13.857142857142858,106.00952380952383,109.66190476190476,88.0
201811270DET,NYK,0.535409090909091,0.493,0.3187727272727272,0.27586363636363637,26.29545454545455,75.19545454545454,49.85454545454545,47.49545454545454,7.281818181818182,9.286363636363635,12.045454545454545,108.34545454545454,113.28636363636365,108.0,DET,0.5387777777777778,0.49944444444444447,0.372,0.3044444444444444,26.366666666666664,80.17222222222222,51.62222222222223,53.25555555555555,6.805555555555555,6.616666666666667,11.844444444444445,109.87777777777778,108.66111111111111,115.0
201811270MIA,ATL,0.5445238095238096,0.5087619047619049,0.3968095238095239,0.2725714285714286,20.514285714285712,74.94761904761904,47.414285714285725,62.295238095238105,8.247619047619047,10.938095238095238,15.042857142857144,102.83809523809525,112.48571428571428,115.0,MIA,0.53755,0.5041,0.37295,0.2955,25.534999999999997,76.425,50.809999999999995,56.55500000000001,7.1899999999999995,11.07,13.215,107.23999999999998,109.28000000000002,113.0
201811270DEN,LAL,0.55815,0.5306,0.32530000000000003,0.2519,21.925,74.805,49.245,54.910000000000004,8.094999999999999,10.329999999999998,13.27,109.045,109.2,85.0,DEN,0.5543809523809523,0.522,0.33276190476190476,0.24347619047619048,27.390476190476186,79.24285714285713,53.25714285714286,63.24285714285715,8.72857142857143,9.314285714285711,12.057142857142857,112.71428571428571,104.65238095238092,117.0
201811270MEM,TOR,0.5938181818181818,0.5623636363636364,0.3759545454545455,0.24304545454545448,24.50454545454545,75.83181818181816,51.82272727272727,57.73636363636364,8.172727272727274,9.150000000000002,12.67727272727273,115.97727272727275,107.10909090909091,122.0,MEM,0.55645,0.51915,0.33554999999999996,0.29335,17.445,77.38499999999999,46.910000000000004,63.22499999999999,9.395000000000001,11.184999999999999,11.825,107.74000000000001,106.22999999999999,114.0
201811280MIL,CHI,0.538909090909091,0.5017272727272727,0.33795454545454545,0.24781818181818183,16.23181818181818,75.70454545454545,46.022727272727266,58.04545454545455,7.486363636363635,8.259090909090911,13.354545454545455,102.57727272727274,111.2,113.0,MIL,0.5963333333333333,0.5672857142857142,0.44180952380952376,0.24571428571428564,22.59523809523809,81.52857142857144,53.9190476190476,61.21904761904763,6.585714285714286,10.447619047619046,12.757142857142858,116.17142857142859,106.30000000000001,116.0
201811270PHO,IND,0.5642857142857143,0.537904761904762,0.2929047619047619,0.2384285714285714,20.623809523809523,78.77142857142856,50.12857142857143,58.42380952380953,9.338095238095239,10.366666666666664,12.828571428571427,109.74761904761905,105.27142857142856,109.0,PHO,0.5606500000000001,0.5265500000000001,0.3636999999999999,0.24090000000000003,18.395000000000003,76.01000000000002,47.155,60.31,7.484999999999998,7.015000000000001,14.804999999999998,104.70499999999997,114.21000000000001,104.0
201811280PHI,NYK,0.5315652173913044,0.48808695652173917,0.31860869565217387,0.2742608695652174,26.05652173913044,75.35652173913044,49.64782608695651,47.33478260869565,7.443478260869566,9.234782608695651,12.01304347826087,107.57391304347826,113.42608695652174,91.0,PHI,0.5719565217391304,0.5263043478260869,0.36026086956521747,0.34030434782608693,22.58695652173913,78.50434782608696,51.921739130434794,65.6695652173913,6.460869565217393,8.534782608695654,13.539130434782608,110.35652173913043,109.29130434782606,117.0
201811280BRK,UTA,0.5508181818181819,0.5148181818181817,0.37895454545454543,0.32681818181818184,21.572727272727274,79.41818181818181,50.08181818181818,61.654545454545456,8.736363636363633,9.459090909090909,14.009090909090908,105.7318181818182,108.76818181818182,101.0,BRK,0.5490454545454545,0.514818181818182,0.38513636363636367,0.27413636363636357,25.868181818181824,74.02272727272728,49.21818181818182,57.01818181818181,6.786363636363635,6.745454545454547,12.47272727272727,110.52727272727272,112.36818181818181,91.0
201811280CHO,ATL,0.5405909090909092,0.5039545454545455,0.4002727272727274,0.27095454545454545,20.904545454545453,75.55909090909091,47.76363636363637,62.30454545454547,8.354545454545454,11.018181818181818,15.06818181818182,102.2727272727273,112.0909090909091,94.0,CHO,0.5695238095238094,0.5307619047619048,0.37261904761904757,0.25852380952380954,21.43809523809524,76.64285714285714,49.37142857142857,58.55238095238095,7.4523809523809526,10.261904761904765,10.747619047619049,113.84285714285713,108.86666666666667,108.0
201811280POR,ORL,0.5481363636363636,0.5178181818181818,0.35377272727272735,0.20377272727272724,19.80909090909091,76.80454545454546,47.48636363636363,65.27272727272727,7.390909090909091,10.16818181818182,11.78181818181818,107.55909090909091,110.65909090909089,112.0,POR,0.560047619047619,0.5177142857142858,0.35985714285714293,0.2594761904761905,26.038095238095234,78.15238095238095,52.75238095238096,50.2857142857143,6.085714285714285,7.2714285714285705,12.209523809523809,112.49523809523808,110.01428571428572,115.0
201811280HOU,DAL,0.5756842105263157,0.5388421052631579,0.39010526315789473,0.3045263157894736,23.463157894736838,78.5421052631579,51.67368421052631,57.6,7.7631578947368425,8.957894736842105,14.163157894736843,111.12105263157896,108.53157894736844,128.0,HOU,0.5657499999999999,0.5324000000000001,0.49404999999999993,0.28540000000000004,24.610000000000003,74.80500000000002,48.67999999999999,54.375,8.465,10.725000000000001,12.78,111.93499999999999,113.965,108.0
201811280OKC,CLE,0.5335000000000002,0.49655000000000005,0.27215,0.2391,27.314999999999998,77.92999999999999,51.25999999999999,50.46500000000001,7.44,4.510000000000001,12.514999999999999,107.45,114.64000000000001,83.0,OKC,0.5308499999999998,0.4986,0.33730000000000004,0.2674,27.72,78.33999999999999,52.625000000000014,52.68500000000002,10.175,9.735,11.635000000000002,108.81500000000001,102.80999999999999,100.0
201811280LAC,PHO,0.5582857142857144,0.5244761904761905,0.3602857142857142,0.23904761904761906,18.261904761904766,75.24761904761905,46.70952380952381,59.88095238095238,7.923809523809521,7.119047619047619,14.776190476190473,104.34285714285711,114.14285714285717,99.0,LAC,0.5747499999999999,0.5225,0.28365,0.34029999999999994,22.275000000000002,76.14,50.83,53.269999999999996,5.655,8.664999999999997,11.95,113.58999999999999,108.70499999999997,115.0
201811280MIN,SAS,0.5440476190476191,0.5029047619047619,0.2739047619047619,0.2506666666666667,23.352380952380955,79.12857142857143,50.06666666666667,57.98571428571428,5.904761904761905,7.104761904761905,10.880952380952383,109.66666666666664,112.16666666666667,89.0,MIN,0.5455,0.5042272727272726,0.32931818181818184,0.25463636363636366,24.35454545454546,72.66818181818181,48.34090909090908,58.47727272727273,9.631818181818183,9.65,11.504545454545454,109.98181818181818,110.24090909090908,128.0
201811280NOP,WAS,0.5595714285714285,0.5197619047619048,0.37023809523809514,0.30985714285714294,20.495238095238097,72.83809523809524,46.18571428571429,58.49047619047619,8.4,11.104761904761906,12.09047619047619,109.55238095238094,114.78095238095236,104.0,NOP,0.5697727272727272,0.5306818181818181,0.31,0.29404545454545455,27.068181818181813,77.68636363636364,52.61363636363637,60.527272727272724,6.913636363636365,9.450000000000001,12.80909090909091,114.0,112.48636363636366,125.0
201811290TOR,GSW,0.5954782608695652,0.5580869565217389,0.3369565217391304,0.25165217391304345,23.734782608695657,77.66086956521738,52.06086956521739,63.99565217391304,7.143478260869564,11.204347826086956,12.92608695652174,115.81739130434781,110.99130434782607,128.0,TOR,0.596304347826087,0.5642608695652175,0.37795652173913047,0.2440869565217391,24.28260869565217,75.3086956521739,51.508695652173905,57.539130434782614,8.02608695652174,9.108695652173914,12.656521739130437,116.3826086956522,107.77391304347827,131.0
201811290SAC,LAC,0.5783333333333333,0.5272380952380952,0.28495238095238096,0.3389047619047619,22.166666666666668,75.61904761904762,50.51428571428571,53.11428571428571,5.719047619047619,8.580952380952379,11.766666666666666,114.49999999999997,109.27619047619044,133.0,SAC,0.5594761904761905,0.5338571428571429,0.30014285714285716,0.2556190476190477,21.73333333333334,75.66190476190475,48.32857142857143,56.27619047619047,7.738095238095239,8.071428571428573,12.195238095238093,109.34285714285713,112.24285714285712,121.0
201811290LAL,IND,0.5609090909090909,0.533,0.2917272727272727,0.24186363636363636,20.613636363636363,78.62727272727271,49.97727272727273,59.036363636363646,9.536363636363635,10.190909090909088,12.918181818181818,109.04545454545456,105.12727272727271,96.0,LAL,0.5573333333333333,0.5305238095238095,0.32309523809523816,0.25261904761904763,22.04285714285714,75.03333333333333,49.43333333333333,55.12857142857143,8.085714285714285,10.671428571428569,13.390476190476189,108.71428571428571,108.4904761904762,104.0
201811300BOS,CLE,0.5325714285714287,0.4936190476190477,0.2728095238095238,0.2493809523809524,26.990476190476187,77.5142857142857,50.88571428571428,50.919047619047625,7.33809523809524,4.371428571428572,12.504761904761903,107.14761904761905,115.66666666666667,95.0,BOS,0.5469090909090909,0.5149999999999999,0.3937727272727273,0.2135454545454545,22.059090909090912,79.11818181818182,49.9090909090909,61.3909090909091,8.204545454545455,9.850000000000001,11.66818181818182,108.17727272727274,104.14090909090909,128.0
201811300BRK,MEM,0.5581428571428572,0.5208095238095238,0.3337142857142857,0.2897619047619048,17.642857142857142,77.29999999999998,46.90952380952381,62.78571428571428,9.290476190476191,11.223809523809523,11.895238095238096,108.19523809523811,106.5,131.0,BRK,0.5505217391304348,0.5155652173913045,0.38873913043478264,0.2760869565217391,25.80434782608696,74.21304347826089,49.38695652173912,57.2304347826087,6.765217391304348,6.695652173913045,12.495652173913042,110.58695652173913,112.58260869565218,125.0
