DATE,GAME_ID,AWAY,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,HOME,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
4/25/2016,201604250OKC,DAL,240,0.568,0.519,0.296,0.296,31.7,61.1,45.5,63.2,5.9,5.9,8.9,100,122.2,138.7,OKC,240,0.621,0.568,0.37,0.395,38.9,68.3,54.5,46.3,7.1,8.8,7.8,100,138.7,122.2
4/26/2016,201604260TOR,IND,240,0.596,0.541,0.397,0.315,21.6,73.3,50,66.7,5.7,8.9,14.4,100,112.5,115.9,TOR,240,0.524,0.439,0.317,0.427,26.7,78.4,50,36.4,10.2,6.8,6.7,100,115.9,112.5
4/26/2016,201604260ATL,BOS,240,0.472,0.422,0.377,0.325,20.8,72.3,46.3,65.5,5.1,9.8,18.5,100,85.3,113,ATL,240,0.534,0.51,0.365,0.167,27.7,79.2,53.7,71.4,13.4,6.3,10.4,100,113,85.3
4/27/2016,201604270MIA,CHO,240,0.497,0.464,0.286,0.179,10.2,85.7,45.1,63.6,8.3,4.8,11.7,100,93.8,91.7,MIA,240,0.492,0.451,0.222,0.235,14.3,89.8,54.9,50,7.3,10,13.5,100,91.7,93.8
4/27/2016,201604270GSW,HOU,240,0.392,0.358,0.337,0.2,39.3,83.8,57,54.8,8.7,5.9,14.1,100,87.6,123.3,GSW,240,0.631,0.628,0.378,0.232,16.2,60.7,43,66.7,10.8,9.5,9.1,100,123.3,87.6
4/27/2016,201604270LAC,POR,240,0.551,0.518,0.41,0.41,19.6,84.6,54.1,59.5,8.2,6.1,8.4,100,110.4,100.1,LAC,240,0.494,0.453,0.233,0.349,15.4,80.4,45.9,55.6,8.2,6.1,9.2,100,100.1,110.4
4/28/2016,201604280BOS,ATL,240,0.605,0.568,0.324,0.365,8.3,79.6,49.4,68.4,6,19.4,17.3,100,104.2,92.1,BOS,240,0.451,0.399,0.34,0.191,20.4,91.7,50.6,47.1,5,8,10.5,100,92.1,104.2
4/29/2016,201604290IND,TOR,240,0.461,0.424,0.367,0.316,31.9,67.6,47.6,48.3,10.3,9.3,15.1,100,95.3,116,IND,240,0.578,0.513,0.289,0.342,32.4,68.1,52.4,60,13.8,14,13.8,100,116,95.3
4/29/2016,201604290CHO,MIA,240,0.541,0.506,0.193,0.181,29.7,87.5,59.7,36.8,4.6,16.9,11.8,100,110.4,102.4,CHO,240,0.517,0.454,0.224,0.329,12.5,70.3,40.3,37.5,9.1,7.5,9.4,100,102.4,110.4
4/29/2016,201604290POR,LAC,240,0.512,0.471,0.184,0.356,36.4,62.5,50,38.5,9,1.9,7.4,100,116.3,119.7,POR,240,0.549,0.523,0.372,0.279,37.5,63.6,50,55.3,4.5,2.8,11.1,100,119.7,116.3
4/30/2016,201604300SAS,OKC,240,0.488,0.447,0.271,0.247,22.4,84.4,46.9,65.7,6.5,2.9,9.6,100,99.4,134,SAS,240,0.674,0.661,0.179,0.214,15.6,77.6,53.1,76.5,5.4,16.1,8,100,134,99.4
