GAME_ID,AWAY,A_TS%,A_eFG%,A_3PAr,A_FTr,A_ORB%,A_DRB%,A_TRB%,A_AST%,A_STL%,A_BL%,A_TOV%,A_ORtg,A_DRtg,A_PTS,HOME,H_TS%,H_eFG%,H_3PAr,H_FTr,H_ORB%,H_DRB%,H_TRB%,H_AST%,H_STL%,H_BL%,H_TOV%,H_ORtg,H_DRtg,H_PTS
201512100CHI,LAC,0.5387826086956523,0.501391304347826,0.28560869565217395,0.36891304347826087,21.782608695652176,74.31304347826087,47.886956521739116,60.49565217391303,7.091304347826087,8.839130434782609,12.330434782608695,106.02608695652174,104.63043478260872,80.0,CHI,0.5053500000000001,0.46720000000000006,0.25094999999999995,0.24665000000000004,22.525,74.99,49.730000000000004,61.57500000000001,6.8050000000000015,8.784999999999998,12.295,100.60499999999999,100.15,83.0
201512100OKC,ATL,0.5517916666666666,0.5135,0.32095833333333335,0.2547916666666667,20.183333333333337,74.325,47.741666666666674,66.50416666666668,9.670833333333333,9.383333333333335,13.454166666666667,106.02916666666665,104.575,94.0,OKC,0.5614090909090909,0.5190909090909092,0.2605909090909091,0.28936363636363643,29.89090909090909,77.25,54.78636363636363,53.877272727272725,7.931818181818182,10.190909090909091,14.354545454545455,110.75000000000001,103.45454545454545,107.0
201512100SAC,NYK,0.5128333333333334,0.4670833333333333,0.26858333333333334,0.2665416666666667,24.000000000000004,74.96249999999999,49.84583333333333,55.81249999999999,6.9750000000000005,8.8375,12.479166666666666,102.79583333333335,105.19583333333337,97.0,SAC,0.5375,0.5020833333333333,0.26387499999999997,0.2872916666666667,24.975000000000005,74.77499999999999,49.729166666666664,61.724999999999994,8.216666666666667,6.9624999999999995,13.716666666666667,105.72083333333335,109.03750000000001,99.0
201512110TOR,MIL,0.5272916666666667,0.48437500000000006,0.2230833333333333,0.26849999999999996,22.724999999999998,72.33749999999999,47.32916666666666,63.92083333333333,8.23333333333333,8.695833333333333,14.212499999999999,101.99583333333334,108.76666666666667,83.0,TOR,0.5448333333333333,0.4928333333333334,0.27025,0.33112500000000006,24.429166666666664,76.85,51.32083333333333,51.099999999999994,9.55,6.908333333333334,12.779166666666669,107.87916666666666,103.65833333333335,90.0
201512110IND,MIA,0.5358571428571428,0.49723809523809526,0.2445714285714286,0.31900000000000006,20.638095238095236,77.73809523809524,50.31904761904761,54.45238095238094,6.947619047619048,12.480952380952383,13.44761904761905,102.45714285714287,100.60952380952382,83.0,IND,0.5390952380952382,0.49666666666666665,0.2874285714285715,0.30176190476190473,23.861904761904764,74.69523809523811,49.2,55.36666666666666,9.461904761904762,7.285714285714286,13.438095238095238,106.22380952380954,101.38095238095238,96.0
201512110PHI,DET,0.4984166666666667,0.46937500000000004,0.29758333333333337,0.28270833333333334,27.866666666666664,77.6875,51.37916666666667,48.94166666666666,8.770833333333334,5.608333333333333,12.000000000000002,102.72083333333335,101.77499999999999,107.0,PHI,0.5037083333333333,0.468375,0.32895833333333335,0.273625,20.891666666666666,74.8625,47.10833333333334,56.112500000000004,8.608333333333336,10.712499999999999,15.991666666666662,94.42500000000001,107.22916666666669,95.0
201512110BOS,GSW,0.600375,0.5709166666666667,0.3595416666666666,0.2753333333333334,26.13333333333333,75.10833333333333,52.35416666666666,67.825,8.329166666666664,9.791666666666666,13.841666666666663,116.38749999999999,102.13333333333333,124.0,BOS,0.5291304347826086,0.4896086956521738,0.3182608695652174,0.2517826086956522,25.573913043478264,73.8086956521739,48.79130434782609,63.84347826086957,11.06086956521739,7.743478260869565,13.656521739130433,105.26521739130435,100.22608695652175,119.0
201512110ORL,CLE,0.5517727272727272,0.5192272727272728,0.3337727272727272,0.2862272727272728,24.977272727272723,80.30909090909091,52.95454545454545,60.05,6.881818181818181,5.9818181818181815,13.263636363636362,108.46363636363638,102.57727272727271,111.0,ORL,0.5164347826086957,0.4816956521739131,0.2625217391304348,0.22334782608695647,24.339130434782607,76.48260869565216,50.06086956521739,57.09999999999999,8.395652173913044,10.000000000000002,12.930434782608694,103.16086956521738,102.5086956521739,76.0
201512110DEN,MIN,0.5377727272727273,0.4802727272727273,0.2014090909090909,0.34268181818181814,23.295454545454547,78.4909090909091,51.33181818181818,56.190909090909095,6.95909090909091,8.049999999999999,13.204545454545457,104.71818181818183,105.66363636363639,108.0,DEN,0.513,0.4730434782608696,0.2791304347826086,0.2818695652173913,24.47391304347826,76.91739130434783,50.22173913043479,61.047826086956526,7.669565217391304,8.243478260869566,13.52608695652174,101.03478260869564,106.93478260869566,111.0
201512110UTA,OKC,0.5607391304347825,0.5185217391304349,0.2586086956521739,0.285608695652174,29.81739130434783,77.17826086956521,54.734782608695646,53.178260869565214,7.78695652173913,9.921739130434784,14.3,110.67391304347828,103.4913043478261,94.0,UTA,0.5303333333333333,0.48971428571428566,0.26471428571428574,0.29580952380952386,27.561904761904753,76.78095238095237,51.94285714285714,51.55238095238095,9.338095238095237,8.933333333333334,13.466666666666665,106.25238095238096,104.34285714285716,90.0
201512110SAS,LAL,0.5074782608695653,0.4616956521739131,0.2941304347826087,0.2804347826086957,21.743478260869566,74.06956521739131,47.578260869565206,51.59130434782608,7.573913043478259,7.7782608695652184,12.565217391304348,100.87826086956522,110.82608695652173,87.0,SAS,0.5515833333333333,0.5200000000000001,0.22854166666666664,0.22891666666666663,23.249999999999996,80.875,53.487500000000004,63.458333333333314,8.754166666666668,9.325,12.995833333333332,107.32916666666667,94.69583333333334,109.0
201512110NOP,WAS,0.5385238095238096,0.49885714285714267,0.2949523809523809,0.30028571428571427,20.933333333333334,77.65238095238097,48.21904761904763,59.857142857142854,9.18095238095238,5.647619047619048,14.000000000000005,103.13333333333334,106.77619047619048,105.0,NOP,0.5361818181818181,0.49554545454545457,0.296,0.26513636363636367,19.80909090909091,77.62272727272726,48.0909090909091,57.79999999999998,7.3909090909090915,7.422727272727272,12.695454545454545,104.5318181818182,111.7181818181818,107.0
201512110MEM,CHO,0.5459545454545452,0.5061363636363635,0.32999999999999996,0.2855454545454545,19.068181818181817,79.54090909090907,49.21818181818182,58.40909090909092,7.527272727272728,9.781818181818183,11.01818181818182,107.20454545454544,101.86818181818181,123.0,MEM,0.5144583333333334,0.4574583333333335,0.210875,0.31095833333333334,23.28333333333333,77.125,48.779166666666676,59.25000000000001,8.9,7.929166666666667,12.491666666666667,102.07499999999999,107.7833333333333,99.0
201512110PHO,POR,0.5404166666666667,0.5078333333333332,0.3206666666666667,0.26058333333333333,25.837500000000002,76.57499999999999,51.37083333333334,54.620833333333316,6.658333333333334,7.008333333333333,13.779166666666669,106.95833333333333,106.80416666666666,106.0,PHO,0.5448333333333334,0.5117916666666666,0.30475,0.25516666666666665,24.16666666666666,76.71666666666665,50.10833333333333,52.224999999999994,9.05,7.033333333333334,14.295833333333333,106.03749999999995,106.0,96.0
201512120MIL,GSW,0.59536,0.5656000000000001,0.35727999999999993,0.27556,26.263999999999996,75.344,52.367999999999995,67.668,8.351999999999997,9.82,13.839999999999998,115.49199999999999,102.324,95.0,MIL,0.52824,0.4858800000000001,0.22039999999999996,0.26576,22.576,72.26799999999999,47.327999999999996,64.184,8.379999999999997,8.607999999999999,14.203999999999999,102.19200000000001,108.176,108.0
201512120BRK,LAC,0.5396250000000001,0.5032916666666666,0.2853333333333334,0.36224999999999996,21.587500000000002,74.27083333333333,47.82916666666665,60.68749999999998,7.316666666666666,8.470833333333333,12.2875,106.17083333333333,104.61666666666669,105.0,BRK,0.5128260869565217,0.477695652173913,0.18660869565217386,0.23452173913043478,24.565217391304348,78.81304347826087,51.18260869565216,53.86521739130434,8.578260869565218,7.539130434782609,14.02608695652174,100.02608695652175,106.12608695652172,100.0
201512120CHO,BOS,0.5274166666666665,0.4885416666666666,0.3158333333333333,0.24562500000000007,24.770833333333332,74.26666666666665,48.62083333333334,63.89166666666667,10.8125,7.8125,13.283333333333331,105.05,100.00833333333334,98.0,CHO,0.544086956521739,0.5046521739130434,0.3329565217391304,0.2780869565217391,18.9,80.16086956521737,49.48260869565217,57.921739130434794,7.2434782608695665,9.660869565217393,11.000000000000002,106.67391304347824,101.79130434782608,93.0
201512120DET,IND,0.5388636363636364,0.49763636363636365,0.28322727272727277,0.2980454545454545,23.331818181818186,74.65000000000002,48.86363636363637,54.73636363636363,9.350000000000001,7.104545454545455,13.513636363636364,105.78636363636365,102.16818181818181,96.0,DET,0.5024799999999999,0.47348,0.29856,0.27984000000000003,27.803999999999995,78.092,51.65200000000001,49.29599999999999,8.864,5.747999999999999,12.020000000000003,103.36,101.568,118.0
201512120ATL,SAS,0.55412,0.52136,0.23019999999999996,0.23163999999999996,23.071999999999992,81.08,53.74,63.807999999999986,8.856000000000002,9.095999999999998,13.34,107.28,94.12400000000001,103.0,ATL,0.5476399999999999,0.5092,0.32012,0.25260000000000005,19.936000000000003,74.604,47.44000000000001,66.64400000000002,9.904,9.232000000000001,13.568000000000001,105.00399999999999,104.63600000000001,78.0
201512120CHI,NOP,0.5346521739130433,0.49500000000000005,0.2909565217391304,0.259,19.42173913043478,77.88695652173911,48.00434782608696,58.113043478260856,7.478260869565219,7.547826086956522,12.560869565217393,104.23478260869565,111.28695652173913,94.0,CHI,0.5070000000000001,0.46752380952380956,0.2511904761904762,0.25261904761904763,22.228571428571428,75.66190476190475,49.92857142857143,61.09523809523811,6.776190476190477,8.757142857142854,12.304761904761904,100.66190476190476,100.03333333333333,98.0
201512120POR,NYK,0.5179600000000001,0.47159999999999996,0.26904,0.27080000000000004,23.916000000000004,74.6,49.715999999999994,55.323999999999984,6.832000000000001,8.660000000000002,12.427999999999999,103.69600000000003,105.90800000000003,112.0,POR,0.5403999999999999,0.50728,0.31728,0.2632,26.168000000000003,76.63599999999998,51.452000000000005,53.899999999999984,6.572,6.728,13.484000000000002,107.6,107.544,110.0
201512120HOU,LAL,0.5072083333333334,0.46141666666666675,0.29704166666666665,0.2782083333333334,21.791666666666668,73.72916666666667,47.408333333333324,51.94166666666666,7.708333333333332,7.7458333333333345,12.725,100.64583333333336,111.36666666666667,97.0,HOU,0.5396666666666666,0.4967083333333335,0.3720833333333333,0.3484583333333333,25.42916666666667,73.4,48.94166666666666,58.533333333333324,10.6,9.233333333333336,14.604166666666664,105.53333333333332,108.34166666666668,126.0
201512120DAL,WAS,0.5423181818181818,0.5034545454545453,0.2970454545454545,0.2946363636363636,20.450000000000003,77.58181818181819,48.113636363636374,60.54545454545455,9.04090909090909,5.877272727272728,13.927272727272731,103.70454545454545,107.04545454545455,114.0,DAL,0.5394166666666668,0.4950416666666666,0.3239166666666667,0.2905,20.162499999999998,78.15833333333335,49.720833333333324,58.945833333333326,7.329166666666666,6.275000000000001,12.283333333333333,104.96249999999999,104.19999999999999,111.0
201512130TOR,PHI,0.5004,0.46536,0.32911999999999997,0.26936,21.307999999999996,75.156,47.46000000000001,56.44,8.308000000000002,10.927999999999999,16.135999999999996,93.956,107.12000000000002,76.0,TOR,0.5436799999999999,0.49132000000000003,0.27072,0.33532000000000006,24.163999999999998,76.52799999999999,51.032,50.80799999999999,9.648000000000001,7.276,12.584000000000001,107.744,102.82,96.0
201512130MIA,MEM,0.5172,0.46176000000000017,0.21231999999999998,0.3058,22.96,77.24,48.76800000000001,59.18000000000001,8.996,7.832000000000001,12.532,102.37199999999999,107.98399999999998,97.0,MIA,0.5375909090909091,0.49854545454545457,0.24645454545454548,0.3180909090909092,20.609090909090906,78.05909090909091,50.37272727272727,54.18636363636362,7.095454545454545,11.990909090909092,13.304545454545456,102.92727272727275,101.01363636363637,100.0
201512130OKC,UTA,0.527909090909091,0.48822727272727273,0.26331818181818184,0.29204545454545455,27.763636363636355,76.82727272727271,51.90909090909091,50.84090909090909,9.209090909090907,8.681818181818182,13.295454545454543,106.24545454545455,104.71818181818183,98.0,OKC,0.5608749999999999,0.5172083333333334,0.2589166666666667,0.28954166666666675,29.500000000000004,76.79583333333333,54.48749999999999,53.104166666666664,7.779166666666666,10.262500000000001,14.112500000000002,110.75416666666668,103.60000000000001,104.0
201512130PHO,MIN,0.5393478260869565,0.48143478260869565,0.20395652173913043,0.3480434782608695,23.400000000000002,78.15217391304348,51.27391304347826,56.64782608695653,6.969565217391305,8.004347826086956,13.560869565217393,104.66521739130435,105.88260869565218,101.0,PHO,0.5452000000000001,0.51156,0.30635999999999997,0.256,24.371999999999993,76.61999999999999,50.104,53.007999999999996,9.344000000000001,7.344000000000001,14.223999999999998,106.22399999999995,105.9,108.0
201512140IND,TOR,0.5419230769230768,0.4889615384615385,0.27392307692307694,0.33507692307692316,24.41153846153846,76.46923076923076,51.01538461538461,50.18076923076922,9.65,7.357692307692308,12.73846153846154,107.33461538461538,103.26538461538462,90.0,IND,0.540217391304348,0.4992608695652174,0.2820434782608696,0.2931739130434782,23.40434782608696,74.4217391304348,48.88695652173914,53.8391304347826,9.317391304347826,7.052173913043479,13.495652173913046,106.1608695652174,101.94782608695651,106.0
201512140BRK,ORL,0.5207083333333333,0.48658333333333337,0.26308333333333334,0.22499999999999995,24.112499999999997,76.62916666666665,50.15833333333333,57.158333333333324,8.583333333333334,9.787500000000003,13.054166666666665,103.57083333333333,101.91666666666667,105.0,BRK,0.5110833333333332,0.47574999999999995,0.18874999999999997,0.23308333333333334,24.375,78.90833333333332,51.033333333333324,54.7125,8.445833333333335,7.2250000000000005,14.120833333333335,99.53750000000002,106.41249999999998,82.0
201512140DET,LAC,0.5383200000000001,0.5025599999999999,0.28176,0.35395999999999994,21.54,73.93599999999999,47.59199999999999,60.89599999999999,7.38,8.36,12.148,106.084,104.51600000000002,105.0,DET,0.5024615384615385,0.4725384615384615,0.2952692307692308,0.2824615384615385,28.046153846153842,78.14999999999999,51.900000000000006,49.16538461538461,8.826923076923078,5.526923076923077,12.130769230769232,103.31153846153846,101.66153846153846,103.0
201512140ATL,MIA,0.5369565217391304,0.4981304347826087,0.24356521739130435,0.311608695652174,21.16086956521739,78.35217391304347,50.760869565217384,54.65652173913042,7.065217391304348,11.895652173913044,13.31739130434783,103.0739130434783,100.68695652173913,100.0,ATL,0.5452692307692307,0.5065384615384615,0.322923076923077,0.24976923076923083,19.75384615384616,74.30000000000001,47.18076923076924,66.99615384615386,9.807692307692308,9.088461538461539,13.561538461538463,104.56153846153846,104.70000000000002,88.0
201512140CHI,PHI,0.5000384615384614,0.4656538461538462,0.32942307692307693,0.2644230769230769,21.15384615384615,75.07307692307693,47.18846153846155,56.19230769230769,8.226923076923079,10.996153846153845,15.903846153846152,94.13846153846154,107.55000000000003,96.0,CHI,0.5110454545454547,0.471409090909091,0.2515454545454545,0.2550454545454546,22.445454545454545,75.98181818181818,50.36818181818182,61.27727272727273,6.795454545454546,8.954545454545451,12.286363636363633,101.46363636363638,99.97272727272725,115.0
201512140DEN,HOU,0.5416,0.49984000000000006,0.37560000000000004,0.33956,24.888,72.796,48.315999999999995,58.727999999999994,10.767999999999999,8.936000000000002,14.447999999999997,105.892,108.84000000000002,108.0,DEN,0.5171666666666667,0.47670833333333335,0.2802083333333332,0.2828333333333333,25.191666666666666,77.38333333333334,50.90833333333334,61.08333333333334,7.704166666666666,8.341666666666667,13.637500000000001,101.85833333333333,107.25,114.0
201512140POR,NOP,0.5347916666666666,0.49470833333333336,0.29154166666666664,0.26191666666666663,19.075,77.90416666666665,47.88333333333333,57.42916666666665,7.554166666666668,8.0,12.4,104.24583333333334,111.17916666666666,101.0,POR,0.5411538461538461,0.5074615384615384,0.32026923076923075,0.26684615384615384,25.99615384615385,77.1076923076923,51.5846153846154,54.90384615384614,6.596153846153846,6.8076923076923075,13.496153846153847,107.64230769230768,107.42692307692307,105.0
201512140SAS,UTA,0.525304347826087,0.4854347826086956,0.2579130434782609,0.2886956521739131,27.21739130434782,76.68260869565216,51.391304347826086,51.07826086956521,9.204347826086956,8.54782608695652,13.208695652173912,105.61304347826086,105.97391304347826,81.0,SAS,0.558923076923077,0.5251538461538462,0.23211538461538458,0.23657692307692305,23.203846153846147,81.22307692307693,53.98076923076923,63.54999999999998,8.77692307692308,8.857692307692307,13.257692307692308,108.29230769230769,94.03076923076924,118.0
201512140DAL,PHO,0.5439230769230771,0.5099230769230769,0.3066153846153846,0.2591538461538461,24.39615384615384,77.03846153846153,50.23076923076923,53.18461538461538,9.350000000000001,7.488461538461539,14.246153846153845,105.93461538461533,106.02692307692307,94.0,DAL,0.5419600000000001,0.4980799999999999,0.32760000000000006,0.28979999999999995,19.855999999999998,78.03200000000001,49.59599999999998,58.376,7.539999999999999,6.096000000000001,12.416000000000002,105.13199999999999,103.97999999999998,104.0
201512150BOS,CLE,0.5512608695652174,0.5189565217391304,0.3320869565217391,0.2793478260869566,24.634782608695648,80.1608695652174,52.95217391304348,59.49130434782609,6.830434782608694,6.27391304347826,13.317391304347824,108.13478260869567,101.91304347826087,89.0,BOS,0.52284,0.48395999999999995,0.31792,0.24224000000000004,24.704,74.612,48.56,63.908,10.652000000000001,7.936,13.139999999999997,104.34,100.04400000000001,77.0
201512140MEM,WAS,0.5405217391304348,0.5025652173913041,0.29626086956521736,0.2919565217391304,20.573913043478264,77.74347826086957,48.10869565217392,60.5,9.06086956521739,5.830434782608696,13.882608695652177,103.54347826086956,107.51739130434783,95.0,MEM,0.5227692307692308,0.4681538461538463,0.21153846153846154,0.30142307692307696,22.799999999999997,77.21923076923078,48.8923076923077,59.17692307692308,8.973076923076924,7.842307692307693,12.692307692307692,102.96923076923076,107.67692307692306,112.0
201512150SAC,HOU,0.5409999999999999,0.4993846153846154,0.37946153846153846,0.3372692307692307,24.530769230769234,72.93076923076923,48.12692307692308,58.957692307692305,10.976923076923075,8.819230769230773,14.607692307692306,105.38076923076922,108.58461538461539,97.0,SAC,0.5403999999999999,0.5052,0.26611999999999997,0.2912800000000001,24.924000000000007,75.16,50.004,61.88799999999999,8.384,6.9639999999999995,14.136,105.58,108.38,107.0
201512150MIN,DEN,0.52288,0.48284000000000005,0.2788799999999999,0.28632,25.476,77.26400000000001,51.10000000000001,60.98000000000001,7.811999999999999,8.368,13.66,102.936,107.56,112.0,MIN,0.539875,0.4819583333333333,0.200875,0.35033333333333333,23.49166666666667,77.71666666666668,50.98333333333333,56.71666666666667,6.966666666666668,8.125,13.370833333333335,105.09583333333335,106.83750000000002,100.0
201512150LAL,MIL,0.5273846153846155,0.48619230769230776,0.21780769230769226,0.26457692307692304,22.71153846153846,71.76153846153845,47.130769230769225,63.926923076923075,8.349999999999998,8.711538461538462,14.06153846153846,102.24615384615385,108.75384615384615,95.0,LAL,0.50952,0.46364000000000005,0.29728,0.27832000000000007,22.555999999999997,73.73600000000002,47.823999999999984,52.4,7.703999999999999,7.604000000000001,12.708,101.54800000000002,111.056,113.0
201512160IND,DAL,0.5376153846153847,0.49473076923076914,0.3291153846153847,0.2829230769230769,19.89230769230769,78.40769230769232,49.611538461538444,57.99615384615384,7.33076923076923,6.053846153846155,12.338461538461539,104.3653846153846,104.30769230769229,81.0,IND,0.5408333333333334,0.5011666666666666,0.28387500000000004,0.2889166666666666,22.937500000000004,74.62083333333335,48.93333333333334,54.308333333333316,9.325000000000001,7.050000000000001,13.254166666666668,106.42500000000001,101.24999999999999,107.0
201512160DET,BOS,0.5251538461538461,0.486076923076923,0.31649999999999995,0.24330769230769234,24.73846153846154,74.93076923076923,48.80769230769231,62.96923076923077,10.392307692307693,7.765384615384615,13.22307692307692,104.72692307692309,100.70769230769233,116.0,DET,0.5065925925925926,0.4757037037037037,0.29429629629629633,0.29240740740740745,27.64074074074074,78.0111111111111,51.644444444444446,48.611111111111114,8.681481481481482,5.555555555555555,12.05925925925926,103.82962962962964,102.13333333333333,119.0
201512160ATL,PHI,0.5044444444444444,0.4706296296296297,0.330074074074074,0.2664814814814815,21.233333333333327,75.72222222222223,47.518518518518526,56.01111111111111,8.111111111111112,10.718518518518518,16.074074074074073,94.68148148148148,108.39629629629633,106.0,ATL,0.5516296296296296,0.5129259259259259,0.32092592592592595,0.251925925925926,19.2962962962963,74.3888888888889,47.05925925925927,66.9851851851852,9.862962962962964,9.281481481481482,13.5,105.51851851851852,104.85185185185186,127.0
201512160BRK,MIA,0.5399166666666667,0.5015416666666667,0.24508333333333335,0.3119583333333334,21.287499999999998,78.36666666666666,50.99166666666665,54.04583333333332,6.958333333333333,11.741666666666667,13.275000000000004,103.66250000000002,101.09583333333335,104.0,BRK,0.5112399999999999,0.47647999999999996,0.18839999999999996,0.23004000000000002,24.252,78.78399999999999,50.743999999999986,54.80799999999999,8.38,7.16,13.792,99.97600000000003,106.84399999999998,98.0
201512160CHI,MEM,0.5212222222222223,0.4676296296296298,0.21296296296296297,0.3038888888888889,22.40740740740741,77.32222222222221,48.84814814814816,60.11111111111112,8.874074074074075,7.851851851851852,12.696296296296296,102.43703703703703,107.47407407407405,85.0,CHI,0.5113913043478262,0.47239130434782617,0.2527391304347826,0.2535652173913044,22.339130434782607,76.49565217391304,50.452173913043474,61.1304347826087,6.726086956521739,9.02173913043478,12.313043478260866,101.49565217391304,99.4782608695652,98.0
201512160NYK,MIN,0.53732,0.48012,0.20116,0.34187999999999996,23.784000000000002,77.44000000000001,50.943999999999996,56.448,7.192,7.9239999999999995,13.080000000000002,105.18400000000001,107.06400000000002,102.0,NYK,0.519,0.4719999999999999,0.2681923076923077,0.2739615384615385,24.119230769230775,74.3923076923077,49.72692307692307,56.1076923076923,6.65,8.807692307692308,12.430769230769231,104.0346153846154,105.9615384615385,107.0
201512160GSW,PHO,0.5430740740740743,0.5087407407407407,0.30422222222222217,0.2568888888888889,24.044444444444437,77.1148148148148,50.05925925925926,53.74444444444443,9.381481481481481,7.474074074074075,14.34074074074074,105.53333333333327,106.47777777777776,103.0,GSW,0.5971153846153846,0.5672307692307693,0.3575384615384615,0.27676923076923077,26.057692307692303,75.71923076923076,52.44615384615384,67.74230769230769,8.457692307692305,9.665384615384616,13.865384615384613,115.59615384615383,102.04615384615384,128.0
201512160UTA,NOP,0.5377599999999999,0.49628000000000005,0.2914,0.2668,19.176,78.17999999999998,48.02400000000001,56.779999999999994,7.676000000000001,7.852,12.324000000000002,104.96800000000002,111.15199999999999,104.0,UTA,0.5279583333333334,0.4872916666666666,0.25962500000000005,0.29470833333333335,26.716666666666665,76.75416666666666,51.275,51.162499999999994,9.016666666666664,8.5125,13.204166666666666,105.81666666666666,106.65416666666668,94.0
201512160ORL,CHO,0.5452499999999998,0.5062916666666666,0.33699999999999997,0.27441666666666664,18.791666666666668,80.43333333333332,49.30416666666667,58.17083333333335,7.470833333333334,9.495833333333334,11.195833333333335,106.55833333333332,102.54166666666667,98.0,ORL,0.52692,0.4930800000000001,0.26504,0.22379999999999994,23.679999999999996,76.91199999999999,50.343999999999994,57.475999999999985,8.748,9.752000000000002,13.207999999999997,104.22,101.99600000000001,113.0
201512160SAS,WAS,0.5388333333333334,0.49974999999999986,0.291375,0.2922083333333333,20.64166666666667,77.74583333333334,48.058333333333344,60.6,8.95,5.862500000000001,13.770833333333336,103.43333333333334,108.08333333333333,95.0,SAS,0.5608888888888889,0.5271111111111112,0.23333333333333328,0.23807407407407405,23.16666666666666,81.09629629629632,53.94814814814814,63.637037037037025,8.844444444444447,9.011111111111111,13.15925925925926,108.76666666666667,94.2851851851852,114.0
201512160LAC,MIL,0.5258148148148148,0.48522222222222233,0.21648148148148144,0.25940740740740736,23.1037037037037,71.77777777777777,47.25925925925925,63.6074074074074,8.425925925925924,8.799999999999999,13.933333333333334,102.32222222222224,109.14814814814815,90.0,LAC,0.5407692307692309,0.5045,0.28169230769230774,0.3526538461538461,21.78076923076923,73.6576923076923,47.661538461538456,61.22307692307691,7.407692307692307,8.253846153846153,12.223076923076924,106.59615384615384,104.50769230769234,103.0
201512160OKC,POR,0.5377777777777777,0.5037777777777778,0.3188888888888889,0.2642222222222222,26.200000000000003,76.77777777777776,51.45185185185186,54.37407407407405,6.5814814814814815,6.725925925925925,13.562962962962965,107.07777777777777,107.47777777777777,90.0,OKC,0.56068,0.5162800000000001,0.25564,0.29668000000000005,29.592000000000002,76.464,54.38799999999999,52.348,7.715999999999999,10.336000000000002,14.184000000000001,110.67600000000002,103.152,106.0
201512170CHO,TOR,0.5386296296296296,0.485925925925926,0.2786666666666667,0.33337037037037043,24.125925925925927,76.82222222222221,50.88148148148148,50.22592592592592,9.540740740740741,7.7481481481481485,12.51851851851852,106.87777777777777,103.31481481481481,99.0,CHO,0.5455599999999998,0.5057999999999999,0.33715999999999996,0.27804,18.6,80.54799999999999,49.43599999999999,58.332000000000015,7.364000000000001,9.736,11.212000000000003,106.47999999999998,102.24,109.0
201512170CLE,OKC,0.5613846153846154,0.5161923076923077,0.25619230769230766,0.2998076923076924,29.442307692307697,75.93846153846154,54.07307692307692,52.861538461538466,7.723076923076922,10.396153846153847,14.107692307692307,110.76538461538463,103.70384615384616,100.0,CLE,0.5514166666666666,0.5195833333333334,0.33199999999999996,0.27387500000000004,25.15833333333333,79.91666666666667,52.987500000000004,59.958333333333336,6.829166666666666,6.091666666666666,13.370833333333332,108.52500000000002,102.375,104.0
201512170LAL,HOU,0.5395555555555556,0.4977407407407408,0.3784444444444444,0.3424444444444444,25.14444444444445,72.84074074074074,48.34444444444444,59.170370370370364,10.933333333333334,8.985185185185188,14.470370370370368,105.78148148148146,108.06296296296297,107.0,LAL,0.5081153846153846,0.463423076923077,0.2968461538461538,0.2758461538461539,22.823076923076922,73.16538461538462,47.75384615384614,52.73461538461538,7.615384615384614,7.650000000000001,12.726923076923075,101.27692307692308,111.25384615384615,87.0
201512180PHI,NYK,0.5201481481481482,0.4732592592592592,0.26655555555555555,0.276,24.351851851851855,74.95925925925927,50.01851851851851,56.25185185185184,6.707407407407407,8.900000000000002,12.466666666666665,104.22222222222224,105.70000000000003,107.0,PHI,0.5056428571428571,0.47235714285714286,0.32942857142857135,0.27089285714285716,20.842857142857135,75.50357142857142,47.335714285714296,55.457142857142856,8.075000000000001,10.607142857142858,16.010714285714283,94.83214285714287,108.42142857142859,97.0
201512180BOS,ATL,0.55125,0.5120714285714286,0.3175714285714286,0.2547142857142858,19.30714285714286,74.75357142857145,47.14285714285716,66.59642857142858,9.892857142857142,9.214285714285714,13.396428571428572,105.54642857142858,104.62500000000001,109.0,BOS,0.5263333333333333,0.48681481481481476,0.31585185185185183,0.24922222222222226,24.392592592592592,75.13333333333333,48.87407407407407,62.70740740740741,10.188888888888888,7.5851851851851855,13.429629629629629,104.4962962962963,100.91481481481485,101.0
201512180IND,BRK,0.5115384615384615,0.4760384615384615,0.18830769230769226,0.22880769230769232,24.053846153846152,78.45384615384614,50.51153846153845,54.623076923076916,8.342307692307694,7.261538461538462,13.7,100.09230769230771,106.98076923076921,97.0,IND,0.5399200000000001,0.49932000000000004,0.28512000000000004,0.2890399999999999,23.212000000000003,74.87200000000003,49.188,53.97199999999999,9.12,6.996,13.12,106.58400000000002,101.31999999999998,104.0
201512180ORL,POR,0.5384642857142856,0.5041428571428571,0.3231428571428571,0.26749999999999996,25.86071428571429,76.6392857142857,51.282142857142865,54.77499999999998,6.457142857142856,6.589285714285714,13.735714285714286,106.76071428571427,107.44642857142857,94.0,ORL,0.5267307692307692,0.49242307692307696,0.26173076923076927,0.22938461538461533,23.811538461538458,77.1576923076923,50.457692307692305,57.13846153846153,8.853846153846153,9.846153846153848,13.149999999999997,104.31153846153846,101.85,102.0
201512180MIA,TOR,0.5408928571428571,0.48867857142857146,0.27810714285714283,0.33128571428571435,23.860714285714288,77.25357142857142,50.949999999999996,50.0,9.642857142857142,7.835714285714286,12.328571428571431,107.39285714285714,103.39642857142857,108.0,MIA,0.5414,0.5028400000000001,0.24880000000000002,0.30868000000000007,20.879999999999995,78.564,50.83999999999999,54.05599999999998,6.86,11.68,13.296000000000003,103.74000000000002,101.90400000000001,94.0
