10,,,,,,,,,,,
786,444,1230,0.63902439,,,,,104,1126,1230,0.084552846
755,475,1230,0.613821138,,,,,156,1074,1230,0.126829268
727,503,1230,0.591056911,,,,,173,1057,1230,0.140650407
736,494,1230,0.598373984,,,,,172,1058,1230,0.139837398
782,448,1230,0.635772358,7655,12300,62.23577236,,142,1088,1230,0.115447154
,,,,,,,,,,,
90,,,,,,,,,,,
791,439,1230,0.643089431,,,,,111,1119,1230,0.090243902
759,471,1230,0.617073171,,,,,130,1100,1230,0.105691057
740,490,1230,0.601626016,,,,,166,1064,1230,0.13495935
764,466,1230,0.621138211,,,,,128,1102,1230,0.104065041
767,463,1230,0.623577236,,,,,147,1083,1230,0.119512195
734,496,1230,0.596747967,,,,,171,1059,1230,0.13902439
759,471,1230,0.617073171,,,,,152,1078,1230,0.123577236
804,426,1230,0.653658537,,,,,122,1108,1230,0.099186992
748,482,1230,0.608130081,,,,,154,1076,1230,0.125203252
787,443,1230,0.639837398,7653,12300,62.2195122,,117,1113,1230,0.095121951
,,,,,,,,,,,
100,,,,,,,,,,,
754,476,1230,0.61300813,,,,,159,1071,1230,0.129268293
794,436,1230,0.645528455,,,,,123,1107,1230,0.1
776,454,1230,0.630894309,,,,,124,1106,1230,0.100813008
780,450,1230,0.634146341,,,,,153,1077,1230,0.124390244
788,442,1230,0.640650407,,,,,130,1100,1230,0.105691057
742,488,1230,0.603252033,,,,,174,1056,1230,0.141463415
787,443,1230,0.639837398,,,,,146,1084,1230,0.118699187
772,458,1230,0.627642276,,,,,125,1105,1230,0.101626016
751,479,1230,0.610569106,,,,,139,1091,1230,0.11300813
800,430,1230,0.650406504,7744,12300,62.95934959,,120,1110,1230,0.097560976
,,,,,,,,,,,
110,,,,,,,,,,,
793,437,1230,0.644715447,,,,,121,1109,1230,0.098373984
791,439,1230,0.643089431,,,,,112,1118,1230,0.091056911
772,458,1230,0.627642276,,,,,151,1079,1230,0.122764228
800,430,1230,0.650406504,,,,,112,1118,1230,0.091056911
798,432,1230,0.648780488,,,,,110,1120,1230,0.089430894
771,459,1230,0.626829268,,,,,144,1086,1230,0.117073171
759,471,1230,0.617073171,,,,,146,1084,1230,0.118699187
796,434,1230,0.647154472,,,,,117,1113,1230,0.095121951
786,444,1230,0.63902439,,,,,142,1088,1230,0.115447154
768,462,1230,0.624390244,7834,12300,63.69105691,,142,1088,1230,0.115447154
,,,,,,,,,,,
120,,,,,,,,,,,
790,440,1230,0.642276423,,,,,124,1106,1230,0.100813008
775,455,1230,0.630081301,,,,,126,1104,1230,0.102439024
772,458,1230,0.627642276,,,,,143,1087,1230,0.116260163
734,496,1230,0.596747967,,,,,163,1067,1230,0.132520325
788,442,1230,0.640650407,,,,,103,1127,1230,0.083739837
736,494,1230,0.598373984,,,,,174,1056,1230,0.141463415
794,436,1230,0.645528455,,,,,143,1087,1230,0.116260163
734,496,1230,0.596747967,,,,,174,1056,1230,0.141463415
767,463,1230,0.623577236,,,,,148,1082,1230,0.120325203
793,437,1230,0.644715447,7683,12300,62.46341463,,98,1132,1230,0.079674797
,,,,,,,,,,,
130,,,,,,,,,,,
787,443,1230,0.639837398,,,,,105,1125,1230,0.085365854
770,460,1230,0.62601626,,,,,133,1097,1230,0.108130081
782,448,1230,0.635772358,,,,,113,1117,1230,0.091869919
794,436,1230,0.645528455,,,,,95,1135,1230,0.077235772
794,436,1230,0.645528455,,,,,138,1092,1230,0.112195122
799,431,1230,0.649593496,,,,,104,1126,1230,0.084552846
790,440,1230,0.642276423,,,,,98,1132,1230,0.079674797
789,441,1230,0.641463415,,,,,108,1122,1230,0.087804878
797,433,1230,0.64796748,,,,,124,1106,1230,0.100813008
797,433,1230,0.64796748,7899,12300,64.2195122,,138,1092,1230,0.112195122
,,,,,,,,,,,
140,,,,,,,,,,,
728,502,1230,0.591869919,,,,,175,1055,1230,0.142276423
770,460,1230,0.62601626,,,,,141,1089,1230,0.114634146
785,445,1230,0.638211382,,,,,114,1116,1230,0.092682927
784,446,1230,0.637398374,,,,,113,1117,1230,0.091869919
773,457,1230,0.628455285,,,,,155,1075,1230,0.12601626
787,443,1230,0.639837398,,,,,136,1094,1230,0.110569106
783,447,1230,0.636585366,,,,,101,1129,1230,0.082113821
759,471,1230,0.617073171,,,,,149,1081,1230,0.121138211
796,434,1230,0.647154472,,,,,99,1131,1230,0.080487805
791,439,1230,0.643089431,7756,12300,63.05691057,,112,1118,1230,0.091056911
,,,,,,,,,,,
150,,,,,,,,,,,
792,438,1230,0.643902439,,,,,99,1131,1230,0.080487805
783,447,1230,0.636585366,,,,,120,1110,1230,0.097560976
776,454,1230,0.630894309,,,,,123,1107,1230,0.1
755,475,1230,0.613821138,,,,,157,1073,1230,0.127642276
783,447,1230,0.636585366,,,,,137,1093,1230,0.111382114
768,462,1230,0.624390244,,,,,152,1078,1230,0.123577236
809,421,1230,0.657723577,,,,,100,1130,1230,0.081300813
759,471,1230,0.617073171,,,,,146,1084,1230,0.118699187
786,444,1230,0.63902439,,,,,103,1127,1230,0.083739837
804,426,1230,0.653658537,7815,12300,63.53658537,,109,1121,1230,0.088617886
,,,,,,,,,,,
160,,,,,,,,,,,
770,460,1230,0.62601626,,,,,136,1094,1230,0.110569106
796,434,1230,0.647154472,,,,,102,1128,1230,0.082926829
795,435,1230,0.646341463,,,,,108,1122,1230,0.087804878
799,431,1230,0.649593496,,,,,111,1119,1230,0.090243902
778,452,1230,0.632520325,,,,,115,1115,1230,0.093495935
789,441,1230,0.641463415,,,,,117,1113,1230,0.095121951
794,436,1230,0.645528455,,,,,119,1111,1230,0.096747967
761,469,1230,0.618699187,,,,,147,1083,1230,0.119512195
792,438,1230,0.643902439,,,,,107,1123,1230,0.08699187
792,438,1230,0.643902439,7866,12300,63.95121951,,103,1127,1230,0.083739837
,,,,,,,,,,,
170,,,,,,,,,,,
797,433,1230,0.64796748,,,,,109,1121,1230,0.088617886
760,470,1230,0.617886179,,,,,132,1098,1230,0.107317073
755,475,1230,0.613821138,,,,,156,1074,1230,0.126829268
793,437,1230,0.644715447,,,,,108,1122,1230,0.087804878
791,439,1230,0.643089431,,,,,105,1125,1230,0.085365854
809,421,1230,0.657723577,,,,,116,1114,1230,0.094308943
793,437,1230,0.644715447,,,,,119,1111,1230,0.096747967
787,443,1230,0.639837398,,,,,97,1133,1230,0.078861789
797,433,1230,0.64796748,,,,,114,1116,1230,0.092682927
797,433,1230,0.64796748,7879,12300,64.05691057,,123,1107,1230,0.1
,,,,,,,,,,,
180,,,,,,,,,,,
802,428,1230,0.65203252,,,,,109,1121,1230,0.088617886
793,437,1230,0.644715447,,,,,98,1132,1230,0.079674797
790,440,1230,0.642276423,,,,,129,1101,1230,0.104878049
794,436,1230,0.645528455,,,,,112,1118,1230,0.091056911
786,444,1230,0.63902439,,,,,115,1115,1230,0.093495935
791,439,1230,0.643089431,,,,,107,1123,1230,0.08699187
759,471,1230,0.617073171,,,,,138,1092,1230,0.112195122
793,437,1230,0.644715447,,,,,131,1099,1230,0.106504065
766,464,1230,0.622764228,,,,,140,1090,1230,0.113821138
775,455,1230,0.630081301,7849,12300,63.81300813,,152,1078,1230,0.123577236
