GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS
201412050MIL,MIA,34,73.21052632,8.421052632,22.73684211,19.05263158,25.89473684,7.473684211,28,35.47368421,20.57894737,8.578947368,3.368421053,13.89473684,20.78947368,95.47368421,85,MIL,37.42857143,82.0952381,6.523809524,18.80952381,17.14285714,21.95238095,11.47619048,30.52380952,42,22.66666667,9.619047619,4.428571429,15.9047619,23.04761905,98.52380952,109
201412050MIN,HOU,34.31578947,79.89473684,12.05263158,34.26315789,18.10526316,25.47368421,12.10526316,31.26315789,43.36842105,20.10526316,9.052631579,5.210526316,16.78947368,23.84210526,98.78947368,114,MIN,37.61111111,85.44444444,4.944444444,14.44444444,19.94444444,26.94444444,12,28.66666667,40.66666667,21.83333333,9,3.944444444,14.66666667,22.11111111,100.1111111,112
201412050PHI,OKC,34.21052632,80.26315789,7.368421053,22.26315789,16.47368421,22.68421053,10.94736842,33.10526316,44.05263158,19.10526316,6.105263158,5.473684211,14.57894737,23.84210526,92.26315789,103,PHI,33.73684211,82.05263158,7.157894737,24,16.47368421,24.89473684,11.52631579,29.21052632,40.73684211,20.47368421,10.10526316,4.631578947,17.31578947,22.73684211,91.10526316,91
201412050SAC,IND,35.7,84.05,7.1,21.65,15,20.7,12.05,34.1,46.15,18.95,5.15,4.95,13.95,21,93.5,101,SAC,35.73684211,78,4.368421053,13.94736842,25.84210526,32.57894737,11.26315789,34,45.26315789,19.15789474,6.052631579,3.947368421,15.36842105,23.42105263,101.6842105,102
201412050TOR,CLE,37.33333333,80.5,7.666666667,21.16666667,20.72222222,26.94444444,10.22222222,30.77777778,41,22,7.333333333,4.222222222,13.44444444,18.66666667,103.0555556,105,TOR,38.65,84.35,8.75,23.6,22.7,28.35,10.8,30,40.8,20.05,7.9,4.6,11.15,22.4,108.75,91
201412050UTA,ORL,36.45454545,80.27272727,6.590909091,17.68181818,14.95454545,20.63636364,9.227272727,32.72727273,41.95454545,19.40909091,6.681818182,3.409090909,15.04545455,21.13636364,94.45454545,98,UTA,36.05,78.3,6.95,20.75,17.15,23.35,11.15,29.85,41,20.8,6.7,4.95,14.1,18.45,96.2,93
201412050WAS,DEN,38,85.63157895,8.421052632,25,19.94736842,26.68421053,12.05263158,32.15789474,44.21052632,20.73684211,7.105263158,5,14.05263158,24.21052632,104.3684211,89,WAS,38.5,81.77777778,5.944444444,15.77777778,17.11111111,23,10.66666667,32.77777778,43.44444444,25.72222222,8.111111111,4.944444444,14,22.55555556,100.0555556,119
201412060CHI,GSW,40.26315789,83.47368421,9.736842105,25.36842105,16.84210526,21.89473684,9.894736842,35.68421053,45.57894737,26.05263158,8.315789474,6.421052632,16,20.63157895,107.1052632,112,CHI,36.95,81.1,7.7,21.35,21,27.5,10.5,33.6,44.1,22.8,6.2,5.55,14.5,20.55,102.6,102
201412060DET,PHI,34.05,82.3,7.15,23.95,16.7,25.15,11.55,29.8,41.35,20.8,10.2,4.8,17.35,22.95,91.95,108,DET,34.4,84.85,7.75,23,16.55,24,12.55,32.35,44.9,19.2,6.4,4.6,13.45,20.25,93.1,101
201412060HOU,PHO,39,85.66666667,9.523809524,26.0952381,17.71428571,21.66666667,10.23809524,32,42.23809524,20.57142857,8,4.333333333,14.47619048,23.33333333,105.2380952,95,HOU,34.25,79.95,12,33.9,18.35,25.75,12.45,31.6,44.05,19.9,8.95,5.3,17.05,23.8,98.85,100
201412060LAC,NOP,38.38888889,85.66666667,6.555555556,19.66666667,16.88888889,23.5,12.22222222,30.83333333,43.05555556,21.77777778,7.888888889,5.944444444,11.16666667,21.16666667,100.2222222,100,LAC,38.73684211,79.68421053,10.47368421,26.78947368,18.42105263,24.10526316,7.157894737,31.73684211,38.89473684,24.57894737,7.210526316,4.894736842,11.73684211,21.63157895,106.3684211,120
201412060SAC,ORL,36.69565217,80.39130435,6.695652174,18.04347826,14.82608696,20.34782609,9.260869565,32.60869565,41.86956522,19.69565217,6.565217391,3.47826087,14.82608696,21.30434783,94.91304348,105,SAC,35.7,78.05,4.35,14,25.65,32.35,11.15,33.6,44.75,19.3,6,3.85,15.15,23.05,101.4,96
201412060SAS,MIN,37.47368421,85.31578947,5,14.52631579,20.21052632,27.21052632,11.78947368,28.47368421,40.26315789,21.73684211,9.052631579,3.842105263,14.31578947,22.10526316,100.1578947,101,SAS,37.7,81.6,8.45,22.45,17.3,21.85,9.65,35.1,44.75,24.3,7.25,5.6,13.8,19.4,101.15,123
201412070ATL,DEN,37.8,86,8.3,25.5,19.45,26,12.25,32.35,44.6,20.95,7.2,4.95,14.05,24.1,103.35,84,ATL,38.21052632,80.73684211,9.315789474,24.68421053,17.73684211,22.63157895,8.526315789,30.78947368,39.31578947,25.36842105,8.578947368,4.947368421,13.63157895,19.31578947,103.4736842,96
201412070BOS,WAS,38.26315789,82.36842105,6.210526316,16.36842105,16.94736842,22.89473684,10.94736842,32.94736842,43.89473684,25.47368421,7.947368421,5.105263158,14.26315789,22.42105263,99.68421053,93,BOS,40.61111111,88.33333333,7.666666667,22.94444444,15.27777778,20.22222222,10.66666667,33.22222222,43.88888889,25.55555556,8.055555556,4.055555556,14.27777778,21,104.1666667,101
201412070DAL,MIL,37.63636364,82.18181818,6.409090909,18.63636364,17,21.72727273,11.45454545,30.27272727,41.72727273,22.40909091,9.5,4.409090909,15.95454545,22.81818182,98.68181818,102,DAL,41.59090909,86.40909091,9.272727273,27.13636364,18.18181818,23.72727273,11.40909091,30.54545455,41.95454545,24.04545455,7.954545455,5.545454545,11.18181818,20.36363636,110.6363636,125
201412070DET,OKC,34.45,80.6,7.3,22.2,16.25,22.4,11.2,33.15,44.35,19.15,6.05,5.55,14.6,23.85,92.45,96,DET,34.38095238,84.42857143,7.714285714,23,16.66666667,24.19047619,12.33333333,32.28571429,44.61904762,19.47619048,6.333333333,4.428571429,13.38095238,20.28571429,93.14285714,94
201412070LAL,NOP,38.63157895,85.52631579,6.631578947,19.57894737,16.52631579,23.05263158,12.05263158,31.36842105,43.42105263,22.10526316,7.578947368,5.842105263,11.36842105,20.78947368,100.4210526,104,LAL,38.23809524,86.47619048,6.047619048,18.0952381,20,26.76190476,12,29.66666667,41.66666667,19.80952381,7.095238095,4.428571429,12.04761905,22.38095238,102.5238095,87
201412070MEM,MIA,34.25,73.55,8.25,22.4,18.3,25,7.6,27.6,35.2,20.6,8.65,3.3,13.75,20.35,95.05,87,MEM,38.1,80.75,5.35,14.65,18.8,24.3,10.35,31.45,41.8,22.05,8.05,3.9,12.7,19.15,100.35,103
201412070NYK,POR,38.65,85.6,9.45,25.85,16.65,21.25,11.75,35.55,47.3,23.75,6.3,5.35,13.25,19.35,103.4,103,NYK,36.40909091,80.77272727,7.272727273,19.86363636,13.63636364,17.5,10.72727273,28.81818182,39.54545455,21.09090909,6.5,3.545454545,13.95454545,23.90909091,93.72727273,99
201412080BRK,CLE,37.63157895,81,7.736842105,21.36842105,20.42105263,26.68421053,10.73684211,31,41.73684211,22.15789474,7.473684211,4.263157895,13.42105263,18.57894737,103.4210526,110,BRK,36.57894737,82.05263158,6.736842105,20.52631579,16.89473684,21.89473684,9.947368421,32.47368421,42.42105263,20.05263158,6.578947368,4.052631579,14.31578947,20.57894737,96.78947368,88
201412080IND,ATL,38.3,80.55,9.3,24.5,17.8,22.85,8.4,31.3,39.7,25.45,8.7,5.05,13.75,19.35,103.7,108,IND,35.76190476,84.04761905,7.19047619,21.9047619,14.71428571,20.52380952,11.85714286,34.0952381,45.95238095,19.14285714,5.19047619,4.80952381,14.0952381,21.04761905,93.42857143,92
201412080LAC,PHO,39.22727273,85.90909091,9.818181818,26.59090909,17.63636364,21.59090909,10.09090909,32.18181818,42.27272727,21.09090909,8.045454545,4.272727273,14.54545455,23.54545455,105.9090909,120,LAC,39,80.5,10.4,27,18.7,24.4,7.3,31.9,39.2,24.7,7.2,4.9,11.7,21.65,107.1,121
201412080MIN,GSW,40.35,83.85,9.5,25.2,16.65,21.5,10.15,35.7,45.85,25.95,8.65,6.4,16.05,20.5,106.85,102,MIN,37.2,85.45,4.85,14.35,20.2,27.3,12.1,28.6,40.7,21.75,9.2,3.85,14.55,21.5,99.45,86
201412080SAC,UTA,35.85714286,78.33333333,6.761904762,20.57142857,17.52380952,24,11.14285714,29.57142857,40.71428571,20.76190476,6.714285714,5.047619048,14.04761905,18.80952381,96,92,SAC,35.66666667,77.85714286,4.285714286,13.71428571,25.76190476,32.52380952,11.0952381,33.66666667,44.76190476,19.23809524,6.095238095,3.761904762,15.19047619,23.0952381,101.3809524,101
201412080TOR,DEN,38.04761905,86.85714286,8.380952381,25.71428571,19.04761905,25.47619048,12.57142857,32.23809524,44.80952381,20.95238095,7.19047619,4.80952381,14,24.28571429,103.5238095,107,TOR,38.76190476,84.19047619,8.761904762,24.04761905,22.61904762,28.38095238,10.66666667,30.28571429,40.95238095,20.0952381,7.714285714,4.857142857,11.28571429,22.0952381,108.9047619,112
201412080WAS,BOS,40.94736842,89.05263158,7.736842105,22.89473684,16,20.84210526,10.84210526,33.15789474,44,25.63157895,8.526315789,4.052631579,14.42105263,21.47368421,105.6315789,132,WAS,38.8,82.95,6.25,16.35,17.5,23.45,10.95,33.2,44.15,25.8,8.05,5,14.7,22.6,101.35,133
201412090CLE,TOR,38.90909091,84.09090909,8.681818182,24,22.04545455,27.54545455,10.72727273,29.95454545,40.68181818,20.36363636,7.545454545,4.772727273,11.45454545,22.18181818,108.5454545,101,CLE,37.7,80.9,7.8,21.6,20.3,26.4,10.8,30.4,41.2,22.4,7.3,4.3,13.3,18.5,103.5,105
201412090DET,POR,38.76190476,85.52380952,9.428571429,25.61904762,16.19047619,20.61904762,11.66666667,35.61904762,47.28571429,23.80952381,6.19047619,5.428571429,13.23809524,19,103.1428571,98,DET,34.36363636,85,7.590909091,22.95454545,16.5,23.81818182,12.54545455,32.18181818,44.72727273,19.63636364,6.363636364,4.318181818,13.04545455,19.72727273,92.81818182,86
201412090LAL,SAC,35.5,77.5,4.409090909,13.77272727,25.68181818,32.72727273,11,33.90909091,44.90909091,19.27272727,5.954545455,3.727272727,15.22727273,23.18181818,101.0909091,95,LAL,38.22727273,86.90909091,6,18.40909091,19.86363636,26.68181818,12.09090909,29.72727273,41.81818182,20.13636364,7.181818182,4.5,11.72727273,22.40909091,102.3181818,98
201412090MEM,DAL,41.43478261,86.34782609,9.652173913,27.69565217,17.86956522,23.30434783,11.43478261,30.56521739,42,23.82608696,7.782608696,5.608695652,11.39130435,20.43478261,110.3913043,105,MEM,38.23809524,80.95238095,5.428571429,14.61904762,19.0952381,24.52380952,10.42857143,31.33333333,41.76190476,21.95238095,8.142857143,3.761904762,12.33333333,19.04761905,101,114
201412090NOP,NYK,36.43478261,80.65217391,7.347826087,19.82608696,13.47826087,17.30434783,10.52173913,28.60869565,39.13043478,21,6.565217391,3.739130435,13.91304348,23.73913043,93.69565217,93,NOP,38.7,85.25,6.5,19.35,16.7,23.2,12.05,31.35,43.4,22.1,7.55,5.95,11.35,20.45,100.6,104
201412090OKC,MIL,37.47826087,82.26086957,6.304347826,18.73913043,17.52173913,22.30434783,11.34782609,29.91304348,41.26086957,22.26086957,9.434782609,4.304347826,15.86956522,22.91304348,98.7826087,101,OKC,34.76190476,80.66666667,7.142857143,22.14285714,16.80952381,22.95238095,11.38095238,33.42857143,44.80952381,19.33333333,6.238095238,5.571428571,14.85714286,24.04761905,93.47619048,114
201412090PHO,MIA,34.66666667,73.85714286,8.285714286,22.14285714,17.80952381,24.38095238,7.666666667,27.47619048,35.14285714,20.80952381,8.904761905,3.333333333,13.61904762,20.04761905,95.42857143,103,PHO,39.13043478,85.52173913,10.13043478,26.95652174,17.13043478,21.04347826,10.08695652,31.95652174,42.04347826,21.2173913,8,4.304347826,14.86956522,23.39130435,105.5217391,97
201412090UTA,SAS,37.76190476,81.71428571,8.238095238,22.33333333,17.14285714,21.9047619,9.714285714,34.66666667,44.38095238,24.23809524,7.476190476,5.714285714,13.76190476,19.47619048,100.9047619,96,UTA,36.04545455,78.40909091,6.636363636,20.27272727,17.45454545,23.90909091,11,29.81818182,40.81818182,20.63636364,6.636363636,5.136363636,14.22727273,19,96.18181818,100
201412100ATL,PHI,33.85714286,81.80952381,7.095238095,24,16.52380952,25,11.33333333,29.9047619,41.23809524,20.80952381,10.19047619,5.047619048,17.38095238,22.71428571,91.33333333,79,ATL,38.28571429,81.04761905,9.333333333,24.76190476,17.38095238,22.38095238,8.761904762,31.52380952,40.28571429,25.47619048,9,4.857142857,13.76190476,19.19047619,103.2857143,95
201412100CHI,BRK,36.2,82.35,6.55,20.2,17,22,10.2,32.3,42.5,19.85,6.7,4.1,14.15,20.8,95.95,80,CHI,36.95238095,81,7.714285714,21.38095238,21.0952381,27.71428571,10.71428571,34,44.71428571,22.71428571,6.19047619,5.80952381,14.52380952,20.42857143,102.7142857,105
201412100CHO,BOS,40.8,88.95,7.6,22.9,15.5,20.3,10.6,33.45,44.05,25.65,8.25,3.9,14.4,21.75,104.7,87,CHO,36.23809524,84.42857143,5.380952381,17.80952381,16.38095238,21.95238095,9.238095238,32.33333333,41.57142857,20.85714286,5.19047619,4.333333333,10.47619048,18.47619048,94.23809524,96
201412100DAL,NOP,38.76190476,85.38095238,6.523809524,19.28571429,16.85714286,23.23809524,12.23809524,31.23809524,43.47619048,21.80952381,7.428571429,5.80952381,11.33333333,20.42857143,100.9047619,107,DAL,41.54166667,86.20833333,9.625,27.41666667,17.75,23.04166667,11.16666667,30.29166667,41.45833333,23.54166667,7.666666667,5.583333333,11.25,20.33333333,110.4583333,112
201412100DEN,MIA,34.45454545,74.22727273,8.227272727,22.13636364,17.68181818,24.22727273,8.045454545,27.40909091,35.45454545,20.68181818,8.545454545,3.454545455,13.45454545,20.04545455,94.81818182,82,DEN,38.04545455,86.77272727,8.363636364,25.59090909,19,25.54545455,12.77272727,32.27272727,45.04545455,20.95454545,7.181818182,4.772727273,13.81818182,24,103.4545455,102
201412100GSW,HOU,34.38095238,80.42857143,11.85714286,33.95238095,17.95238095,25.23809524,12.42857143,31.61904762,44.04761905,19.66666667,8.952380952,5.142857143,16.95238095,23.47619048,98.57142857,93,GSW,40.33333333,83.71428571,9.428571429,25.0952381,16.66666667,21.42857143,9.952380952,35.76190476,45.71428571,25.71428571,8.666666667,6.333333333,16,20.28571429,106.7619048,105
201412100IND,LAC,39.14285714,80.85714286,10.23809524,26.85714286,18.38095238,23.9047619,7.428571429,32.28571429,39.71428571,24.71428571,7.19047619,5,11.71428571,21.42857143,106.9047619,103,IND,35.72727273,84.27272727,7.272727273,22.13636364,14.81818182,20.59090909,11.86363636,33.95454545,45.81818182,19.5,5.227272727,4.636363636,13.95454545,20.90909091,93.54545455,96
201412100MIN,POR,38.40909091,85.27272727,9.454545455,26.04545455,15.90909091,20.22727273,11.63636364,35.22727273,46.86363636,23.63636364,6.227272727,5.636363636,13.54545455,19.27272727,102.1818182,82,MIN,36.95238095,85.23809524,4.666666667,14.23809524,20.42857143,27.57142857,12.47619048,28.95238095,41.42857143,21.76190476,9.380952381,3.80952381,14.71428571,21.38095238,99,90
201412100ORL,WAS,38.9047619,82.85714286,6.19047619,16.14285714,16.85714286,22.76190476,10.80952381,33.19047619,44,25.80952381,7.904761905,5,14.42857143,22.14285714,100.8571429,91,ORL,36.75,80.54166667,6.708333333,17.91666667,14.45833333,19.875,9.208333333,32.54166667,41.75,19.41666667,6.583333333,3.625,14.54166667,20.91666667,94.66666667,89
201412100SAS,NYK,36.45833333,80.45833333,7.291666667,19.625,13.54166667,17.29166667,10.5,28.5,39,21.04166667,6.458333333,3.625,14.04166667,23.79166667,93.75,95,SAS,37.72727273,81.31818182,8.318181818,22.18181818,17.5,22.27272727,9.636363636,34.31818182,43.95454545,24.13636364,7.590909091,5.636363636,13.54545455,19.31818182,101.2727273,109
201412110OKC,CLE,37.38095238,81.0952381,7.857142857,21.9047619,20.42857143,26.57142857,11,30.52380952,41.52380952,22.28571429,7.19047619,4.285714286,13.33333333,18.57142857,103.047619,94,OKC,34.90909091,80.95454545,7.136363636,22.31818182,16.95454545,22.90909091,11.36363636,33.5,44.86363636,19.45454545,6.363636364,5.818181818,14.68181818,24,93.90909091,103
201412110SAC,HOU,34.54545455,81.09090909,12,34.40909091,18.13636364,25.5,12.5,31.45454545,43.95454545,19.59090909,9.136363636,5.045454545,16.81818182,23.63636364,99.22727273,113,SAC,35.65217391,77.7826087,4.565217391,13.95652174,25.56521739,32.7826087,11,33.86956522,44.86956522,19.39130435,6.043478261,3.739130435,15.47826087,23.17391304,101.4347826,109
201412120ATL,ORL,36.48,80.4,6.8,18.24,14.36,19.72,9.2,32.72,41.92,19.2,6.44,3.64,14.68,21.16,94.12,81,ATL,37.86363636,80.90909091,9.318181818,24.95454545,17.5,22.59090909,8.590909091,31.77272727,40.36363636,25.40909091,9.136363636,4.772727273,13.68181818,18.86363636,102.5454545,87
201412120BOS,NYK,36.6,80.48,7.24,19.48,13.6,17.32,10.52,28.52,39.04,21.24,6.72,3.68,14,23.64,94.04,101,BOS,40.61904762,88.76190476,7.571428571,22.85714286,15.42857143,20.19047619,10.66666667,33.23809524,43.9047619,25.76190476,8,3.857142857,14.52380952,21.57142857,104.2380952,95
201412120BRK,PHI,33.31818182,81.22727273,7.272727273,24.18181818,16.45454545,24.77272727,11.27272727,29.77272727,41.04545455,20.68181818,10.18181818,5,17.63636364,22.59090909,90.36363636,70,BRK,36.19047619,82.28571429,6.476190476,20.19047619,16.71428571,21.76190476,10.33333333,32.38095238,42.71428571,20.0952381,7.142857143,4.142857143,14.28571429,20.52380952,95.57142857,88
201412120CHI,POR,38.60869565,85.39130435,9.565217391,25.95652174,15.56521739,19.82608696,11.60869565,34.82608696,46.43478261,23.47826087,6.086956522,5.608695652,13.39130435,19.17391304,102.3478261,106,CHI,37.27272727,81.31818182,7.590909091,21.09090909,21.13636364,27.72727273,10.86363636,33.95454545,44.81818182,22.5,6.136363636,5.681818182,14.18181818,20,103.2727273,115
201412120MEM,CHO,36.45454545,85.04545455,5.409090909,17.77272727,16.5,22.18181818,9.409090909,32.5,41.90909091,20.63636364,5.318181818,4.636363636,10.63636364,18.95454545,94.81818182,107,MEM,38.27272727,81.13636364,5.454545455,14.54545455,19.54545455,25.13636364,10.27272727,31.72727273,42,21.90909091,8.090909091,4,12.68181818,19.18181818,101.5454545,113
201412120MIN,OKC,35.34782609,81.26086957,7.086956522,22.39130435,16.86956522,22.7826087,11.56521739,33.39130435,44.95652174,19.60869565,6.565217391,5.826086957,14.7826087,23.95652174,94.65217391,111,MIN,36.90909091,84.90909091,4.5,13.90909091,20.36363636,27.63636364,12.31818182,28.63636364,40.95454545,21.72727273,9.454545455,4.045454545,14.72727273,21.13636364,98.68181818,92
201412120NOP,CLE,37.68181818,81.45454545,7.863636364,21.90909091,20.31818182,26.40909091,11,30.45454545,41.45454545,22.27272727,7.136363636,4.363636364,13,18.59090909,103.5454545,114,NOP,39,85.09090909,6.772727273,19.68181818,16.95454545,23.31818182,11.95454545,31.31818182,43.27272727,21.77272727,7.318181818,5.818181818,11.13636364,20.18181818,101.7272727,119
201412120PHO,DET,34.60869565,84.95652174,7.434782609,22.60869565,16.69565217,23.95652174,12.56521739,32.26086957,44.82608696,19.52173913,6.565217391,4.260869565,13.26086957,19.65217391,93.34782609,105,PHO,39.125,85.41666667,10.125,27.125,17.04166667,20.95833333,10.08333333,31.75,41.83333333,21,8.125,4.333333333,14.95833333,23.41666667,105.4166667,103
201412120SAS,LAL,38.47826087,87.30434783,6.260869565,18.65217391,19.52173913,26.17391304,12.17391304,29.95652174,42.13043478,20.43478261,7.347826087,4.47826087,11.82608696,22.26086957,102.7391304,112,SAS,37.91304348,81.69565217,8.47826087,22.56521739,17.34782609,22.2173913,9.739130435,34.34782609,44.08695652,24.08695652,7.695652174,5.608695652,13.7826087,19.17391304,101.6521739,110
201412120TOR,IND,35.60869565,84.08695652,7.304347826,22.13043478,15.04347826,20.69565217,11.60869565,33.91304348,45.52173913,19.69565217,5.173913043,4.739130435,13.86956522,20.95652174,93.56521739,94,TOR,38.86956522,84.39130435,8.739130435,24.08695652,21.95652174,27.30434783,10.95652174,30.2173913,41.17391304,20.39130435,7.304347826,4.695652174,11.39130435,22.2173913,108.4347826,106
201412120UTA,MIA,34.52173913,74.13043478,8.173913043,22.04347826,17.82608696,24.52173913,8,27.43478261,35.43478261,20.60869565,8.434782609,3.434782609,13.26086957,19.86956522,95.04347826,100,UTA,35.95652174,78.34782609,6.695652174,20.60869565,17.52173913,23.82608696,11.04347826,29.91304348,40.95652174,20.43478261,6.52173913,5.173913043,14.08695652,18.95652174,96.13043478,95
201412120WAS,LAC,38.81818182,80.59090909,10.04545455,26.54545455,18.72727273,24.22727273,7.636363636,31.95454545,39.59090909,24.22727273,7.181818182,4.863636364,12,21.36363636,106.4090909,96,WAS,38.90909091,82.72727273,6.318181818,16.13636364,16.86363636,22.68181818,10.72727273,32.95454545,43.68181818,25.90909091,8,5.045454545,14.40909091,22.27272727,101,104
201412130CHO,BRK,36.45454545,81.81818182,6.909090909,20.31818182,16.59090909,21.68181818,10.04545455,32.68181818,42.72727273,20.5,7,4.136363636,14.22727273,20.68181818,96.40909091,114,CHO,36.2173913,84.7826087,5.52173913,17.95652174,16.52173913,22.39130435,9.391304348,32.17391304,41.56521739,20.43478261,5.217391304,4.608695652,10.43478261,18.95652174,94.47826087,87
201412130DAL,GSW,40.18181818,83.68181818,9.454545455,25.40909091,16.86363636,21.68181818,9.909090909,35.77272727,45.68181818,25.5,8.590909091,6.363636364,15.86363636,20.45454545,106.6818182,105,DAL,41.32,86.32,9.44,27.32,17.88,23.32,11.4,30.52,41.92,23.16,7.8,5.36,11.4,20.44,109.96,98
201412130HOU,DEN,37.95652174,87.17391304,8.304347826,25.69565217,18.91304348,25.56521739,12.86956522,32.43478261,45.30434783,21.08695652,7.173913043,4.869565217,13.86956522,24.08695652,103.1304348,96,HOU,34.73913043,81.39130435,11.91304348,34.39130435,18.2173913,25.86956522,12.52173913,31.7826087,44.30434783,19.60869565,9.086956522,5.130434783,16.69565217,23.52173913,99.60869565,108
201412130IND,POR,38.66666667,85.58333333,9.375,25.58333333,15.33333333,19.5,11.58333333,34.83333333,46.41666667,23.375,6.208333333,5.583333333,13.33333333,19.25,102.0416667,95,IND,35.54166667,84.25,7.166666667,21.83333333,14.95833333,20.5,11.625,34.04166667,45.66666667,19.54166667,5.291666667,4.625,13.83333333,20.83333333,93.20833333,85
201412130MIL,LAC,38.82608696,81.04347826,10.2173913,26.65217391,18.52173913,24,7.739130435,31.65217391,39.39130435,24.2173913,7.217391304,4.782608696,12,21.47826087,106.3913043,106,MIL,37.70833333,82,6.333333333,18.41666667,17.54166667,22.375,11.125,30.04166667,41.16666667,22.375,9.166666667,4.291666667,15.83333333,22.75,99.29166667,111
201412130ORL,ATL,37.73913043,81.04347826,9.260869565,25.04347826,17.65217391,22.65217391,8.608695652,31.7826087,40.39130435,25.34782609,8.913043478,4.739130435,13.52173913,18.86956522,102.3913043,99,ORL,36.5,80.15384615,6.923076923,18.34615385,14.42307692,19.76923077,9.115384615,32.57692308,41.69230769,19.46153846,6.423076923,3.730769231,14.69230769,20.92307692,94.34615385,100
201412130PHI,MEM,38.56521739,81.65217391,5.695652174,15.04347826,19.52173913,25.2173913,10.2173913,31.7826087,42,22.39130435,8.130434783,4,12.73913043,19.39130435,102.3478261,120,PHI,33.60869565,81.26086957,7.434782609,24.34782609,16.7826087,25.17391304,11.2173913,30,41.2173913,20.73913043,10.2173913,4.956521739,17.56521739,22.65217391,91.43478261,115
201412130SAC,DET,34.625,84.70833333,7.375,22.5,16.79166667,23.91666667,12.375,32.375,44.75,19.625,6.708333333,4.458333333,13.25,19.58333333,93.41666667,95,SAC,35.54166667,78.41666667,4.833333333,14.58333333,25.04166667,32.20833333,11.45833333,33.83333333,45.29166667,19.45833333,5.958333333,3.875,15.5,22.95833333,100.9583333,90
201412140DEN,SAS,37.75,81.375,8.333333333,22.29166667,17.70833333,22.75,9.791666667,34.25,44.04166667,24.16666667,7.75,5.833333333,13.75,19.20833333,101.5416667,99,DEN,37.79166667,87,8.291666667,25.29166667,18.75,25.375,12.95833333,32.33333333,45.29166667,21.04166667,7.291666667,4.833333333,14.16666667,24.29166667,102.625,91
201412140MIA,CHI,37.08695652,80.86956522,7.652173913,20.95652174,21,27.43478261,10.73913043,34.04347826,44.7826087,22.43478261,6.043478261,5.782608696,14.39130435,19.91304348,102.826087,93,MIA,34.25,74.375,8,22.04166667,17.70833333,24.25,8.208333333,27.41666667,35.625,20.25,8.625,3.5,13.25,19.95833333,94.20833333,75
201412140MIN,LAL,38.29166667,87.04166667,6.208333333,18.58333333,19.83333333,26.5,12.125,30.125,42.25,20.5,7.458333333,4.5,11.79166667,22.04166667,102.625,100,MIN,36.95652174,85.13043478,4.434782609,13.73913043,20.13043478,27.30434783,12.39130435,28.7826087,41.17391304,21.86956522,9.304347826,4,14.69565217,21.13043478,98.47826087,94
201412140NOP,GSW,40.34782609,83.7826087,9.52173913,25.34782609,17.39130435,22.26086957,9.826086957,35.86956522,45.69565217,25.34782609,8.52173913,6.47826087,16,20.39130435,107.6086957,128,NOP,39.34782609,85.7826087,6.826086957,20,17.08695652,23.39130435,11.95652174,31.34782609,43.30434783,21.7826087,7.608695652,5.826086957,11.2173913,20.47826087,102.6086957,122
201412140NYK,TOR,38.75,84.125,8.75,24.08333333,21.625,26.91666667,10.875,30.33333333,41.20833333,20.54166667,7.583333333,4.583333333,11.875,22.33333333,107.875,95,NYK,36.30769231,80.38461538,7.307692308,19.84615385,13.96153846,17.73076923,10.57692308,28.61538462,39.19230769,21,6.884615385,3.692307692,14.30769231,23.57692308,93.88461538,90
201412140OKC,PHO,38.92,85.96,10,27.28,16.88,20.84,10.24,31.52,41.76,21,8.24,4.28,14.76,23.36,104.72,88,OKC,35.5,81.20833333,6.958333333,22.20833333,17.41666667,23.25,11.66666667,34.04166667,45.70833333,19.625,6.583333333,5.791666667,14.91666667,23.75,95.375,112
201412140WAS,UTA,35.70833333,78.33333333,6.625,20.45833333,17.58333333,24,11.08333333,30.04166667,41.125,20.125,6.583333333,5.25,14.20833333,18.91666667,95.625,84,WAS,39,82.7826087,6.217391304,16,16.43478261,22.2173913,10.69565217,32.86956522,43.56521739,25.65217391,8.130434783,5.217391304,14.43478261,22.2173913,100.6521739,93
201412150ATL,CHI,37,81.375,7.583333333,21.29166667,20.54166667,26.875,10.91666667,34.375,45.29166667,22.25,5.916666667,5.791666667,14.375,19.79166667,102.125,86,ATL,37.66666667,81.125,9.166666667,24.875,17.5,22.41666667,8.458333333,31.91666667,40.375,25.375,8.958333333,4.833333333,13.33333333,18.79166667,102,93
201412150CLE,CHO,36.29166667,84.70833333,5.5,17.875,16.125,22.04166667,9.208333333,32.16666667,41.375,20.5,5.166666667,4.625,10.41666667,18.75,94.20833333,88,CLE,37.69565217,81.52173913,7.913043478,22,19.95652174,26,10.86956522,30.65217391,41.52173913,22.52173913,7.260869565,4.391304348,12.86956522,18.39130435,103.2608696,97
201412150IND,LAL,37.92,87.08,6.36,18.88,19.96,26.6,12.08,30,42.08,20.24,7.56,4.52,11.68,21.96,102.16,91,IND,35.72,84.2,7.16,21.64,15.28,20.76,11.6,34.36,45.96,19.6,5.36,4.52,13.8,20.8,93.88,110
