GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS
201801310IND,MEM,36.80769231,82.69230769,9.192307692,27.5,17.88461538,22.88461538,10.11538462,32.42307692,42.53846154,21.92307692,7.692307692,5.730769231,14.15384615,23.30769231,100.6923077,120,IND,40.66666667,84.375,9.791666667,25.45833333,14.83333333,19.66666667,9.375,33.45833333,42.83333333,22.125,7.625,4.166666667,13.33333333,18.45833333,105.9583333,105
201801310ORL,LAL,39.95454545,89,9.5,27.77272727,17.18181818,24.81818182,11.63636364,33.95454545,45.59090909,22.77272727,8.272727273,4.545454545,16,23.40909091,106.5909091,111,ORL,40.08,86.2,10.76,29.64,15.88,21.08,8.56,31.28,39.84,24.8,6.92,4.56,13.32,20.68,106.8,107
201801310PHO,DAL,37.61538462,85.19230769,11.73076923,33,15.53846154,20,8.115384615,34.42307692,42.53846154,22.30769231,6.884615385,4.076923077,11.92307692,20.23076923,102.5,88,PHO,38.2173913,85.52173913,9.47826087,28,19.30434783,25.17391304,10.82608696,32.34782609,43.17391304,22.95652174,7.47826087,3.52173913,14.91304348,21.43478261,105.2173913,109
201802010DEN,OKC,39.56521739,89.26086957,11.39130435,30.69565217,14.91304348,21.26086957,12.95652174,32.69565217,45.65217391,21.86956522,9.826086957,4.913043478,13.17391304,20.17391304,105.4347826,96,DEN,38.68181818,87.22727273,10.77272727,30.63636364,15.18181818,19.81818182,12.45454545,32.09090909,44.54545455,21.72727273,7.636363636,4.363636364,14.90909091,17.68181818,103.3181818,104
201802010DET,MEM,36.28571429,79.66666667,10,26.14285714,17.14285714,21.38095238,8.428571429,30,38.42857143,20.23809524,7.095238095,4.238095238,13.85714286,23.19047619,99.71428571,101,DET,39.34782609,85.43478261,11.2173913,28.52173913,15.08695652,20.47826087,9.652173913,34,43.65217391,23.47826087,8,3.608695652,13.52173913,18.30434783,105,125
201802010MIN,MIL,38.54166667,79.54166667,8.333333333,24.125,19.25,24.41666667,7.375,30.5,37.875,22.91666667,7.916666667,5.416666667,12.625,21.33333333,104.6666667,107,MIN,40.11538462,84.92307692,7.653846154,22.03846154,19.30769231,23.73076923,9.884615385,31,40.88461538,22,8.884615385,4.038461538,12.73076923,17.92307692,107.1923077,104
201802010SAS,HOU,39.375,83.83333333,15.54166667,42.33333333,22.08333333,28.41666667,9.375,34.16666667,43.54166667,21.95833333,9.166666667,4.333333333,13.95833333,20.70833333,116.375,114,SAS,40.28,84.24,9.88,26.08,14.96,18.8,10,34.2,44.2,24.76,6.96,5.76,13.08,16.84,105.4,106
201802010WAS,TOR,41.81818182,89.72727273,11.27272727,31.27272727,17.22727273,21.90909091,10.59090909,35.04545455,45.63636364,23.36363636,7.090909091,6.681818182,12.13636364,21,112.1363636,109,WAS,41.17391304,85,9.608695652,26.56521739,17.86956522,23.52173913,9.826086957,34.34782609,44.17391304,23.86956522,7.956521739,5.391304348,14.82608696,22,109.826087,102
201802020BOS,ATL,38.58333333,83,11.16666667,30.83333333,15.83333333,19.875,8.833333333,31.04166667,39.875,26,7.083333333,4.416666667,14.25,19.08333333,104.1666667,110,BOS,38,84.80769231,11.42307692,31.53846154,15.80769231,20.69230769,9,35.65384615,44.65384615,23.53846154,7.615384615,5.153846154,12.96153846,20.53846154,103.2307692,103
201802020CHO,IND,40.52,83.8,9.8,25.48,15.08,20.12,9.32,33.12,42.44,22.04,7.96,4.16,13.36,18.32,105.92,105,CHO,38.09090909,85.45454545,9.545454545,25.95454545,19.13636364,26.59090909,10.36363636,34.81818182,45.18181818,20.95454545,6.545454545,3.818181818,12.36363636,17.90909091,104.8636364,123
