GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS,WINNER
201612230CLE,BRK,37.67857143,86.21428571,11.03571429,33.42857143,20,25.71428571,9.642857143,35.25,44.89285714,20.92857143,7.75,4.428571429,16.85714286,20.82142857,106.3928571,101,CLE,39.18518519,84.62962963,13.55555556,33.33333333,18.66666667,24.7037037,9.814814815,34.22222222,44.03703704,22.59259259,6.814814815,4.333333333,13.03703704,18.07407407,110.5925926,113,1
201612230DEN,ATL,38.75862069,84.24137931,8.586206897,25.86206897,15.89655172,22.34482759,10.17241379,33.27586207,43.44827586,24.03448276,8.620689655,5.275862069,15.89655172,17.5862069,102,84,DEN,39.27586207,87.82758621,9.482758621,26.48275862,19.48275862,26.20689655,12.89655172,35.20689655,48.10344828,22.20689655,6.517241379,4.206896552,15.5862069,20.75862069,107.5172414,102,1
201612230DET,GSW,43.5,88.1,11.9,31.43333333,18.5,23.56666667,9.566666667,36,45.56666667,31.2,9.666666667,6.466666667,14.36666667,19.9,117.4,117,DET,38.32258065,85.61290323,7.225806452,21.58064516,14.09677419,18.70967742,9.774193548,34.25806452,44.03225806,20.67741935,6.741935484,3.64516129,11.29032258,17.35483871,97.96774194,86,0
201612230LAC,DAL,34.93103448,81.96551724,10.13793103,29.62068966,14.20689655,17.79310345,8.482758621,29.89655172,38.37931034,18.96551724,7.965517241,3.655172414,11.48275862,19.31034483,94.20689655,96,LAC,39.5,84.1,10.3,26.93333333,20.5,27,9.4,34.06666667,43.46666667,22.7,8.266666667,4.566666667,12.16666667,20.63333333,109.8,106,1
201612230MEM,HOU,40.6,86.96666667,14.7,38.86666667,17.13333333,23.1,11.6,33.5,45.1,25.5,8.066666667,4.766666667,15.26666667,19.93333333,113.0333333,125,MEM,34.93548387,84.38709677,8.225806452,25.16129032,18.74193548,23.90322581,10.96774194,33.5483871,44.51612903,19.96774194,8.612903226,5.129032258,13,24.5483871,96.83870968,98,0
201612230MIL,WAS,40.17857143,86.57142857,7.75,22.10714286,17.21428571,22.25,10.57142857,31.42857143,42,22.10714286,8.964285714,3.678571429,13.42857143,21.85714286,105.3214286,107,MIL,39.18518519,84.81481481,8.62962963,24.62962963,16.88888889,22.18518519,9.851851852,34.48148148,44.33333333,24.18518519,8.185185185,5.518518519,13.59259259,20.62962963,103.8888889,102,0
201612230MIN,SAC,37.24137931,83.48275862,8.413793103,24.24137931,19.17241379,24.96551724,9.655172414,32,41.65517241,21.4137931,8,4.206896552,13.48275862,20.75862069,102.0689655,94,MIN,38.17857143,84.46428571,8,23.28571429,19.53571429,24.96428571,12.10714286,31.21428571,43.32142857,22.07142857,7.357142857,4.821428571,14.53571429,20.92857143,103.8928571,92,0
201612230NOP,MIA,37.93333333,86.43333333,8.433333333,25.06666667,14.66666667,22.1,11.6,33.4,45,20.66666667,6.833333333,5.566666667,12.3,20.26666667,98.96666667,115,NOP,38.41935484,87.41935484,8.516129032,25.19354839,17.61290323,23.32258065,8.64516129,35.67741935,44.32258065,23.06451613,7.516129032,5.967741935,12.35483871,18.67741935,102.9677419,110,0
201612230ORL,LAL,38.90625,87.03125,9.15625,26.0625,17.78125,22.9375,11.6875,32.34375,44.03125,20.84375,8.21875,3.65625,15.375,20.5,104.75,107,ORL,37.09677419,85.74193548,8.516129032,25.61290323,15.25806452,21.4516129,9.709677419,33.32258065,43.03225806,21.64516129,6.387096774,5.548387097,12.19354839,18.32258065,97.96774194,95,0
201612230PHO,PHI,36.5,84.42857143,10.64285714,30,14.42857143,19.60714286,9.357142857,34.28571429,43.64285714,22.71428571,7.642857143,5.785714286,16.25,21.57142857,98.07142857,93,PHO,39.31034483,89.03448276,8.275862069,24.44827586,19.62068966,25.79310345,11.65517241,33.55172414,45.20689655,18.24137931,8.620689655,4.379310345,15.20689655,25.44827586,106.5172414,111,1
201612230POR,SAS,38.20689655,81.89655172,8.931034483,22.24137931,18.55172414,22.62068966,9.310344828,33.51724138,42.82758621,23.55172414,8.24137931,5.586206897,12.82758621,18.10344828,103.8965517,101,POR,39.70967742,86.80645161,10.5483871,29.38709677,19.38709677,24.51612903,9.903225806,32.25806452,42.16129032,22.09677419,6.870967742,4.838709677,12.96774194,22.87096774,109.3548387,95,0
201612230UTA,TOR,40.75,85.07142857,9.607142857,24.21428571,21.17857143,26.10714286,10.92857143,31.53571429,42.46428571,20.35714286,8.928571429,4.678571429,11.14285714,21.28571429,112.2857143,116,UTA,35.96666667,77.13333333,9.633333333,26.63333333,17.53333333,22.83333333,8.066666667,34.43333333,42.5,19.03333333,6.133333333,5.4,12.96666667,19.7,99.1,93,0
201612250CLE,GSW,43.48387097,87.74193548,11.87096774,31.29032258,18.61290323,23.58064516,9.387096774,36.03225806,45.41935484,31.32258065,9.64516129,6.322580645,14.61290323,19.93548387,117.4516129,119,CLE,39.39285714,85.14285714,13.35714286,33.39285714,18.75,24.67857143,9.857142857,34.42857143,44.28571429,22.78571429,7,4.321428571,12.96428571,18.14285714,110.8928571,119,1
201612250LAL,LAC,39.32258065,83.77419355,10.38709677,27,20.06451613,26.48387097,9.290322581,34.09677419,43.38709677,22.51612903,8.290322581,4.548387097,12.41935484,20.48387097,109.0967742,88,LAL,38.66666667,87.03030303,9.121212121,25.96969697,17.84848485,22.96969697,11.6969697,32.39393939,44.09090909,20.6969697,8.212121212,3.727272727,15.39393939,20.3030303,104.3030303,90,1
201612250NYK,BOS,38.4,86.36666667,10.9,31.3,17.03333333,21.46666667,9.366666667,32.6,41.96666667,24.6,7.6,4.4,11.66666667,20.86666667,104.7333333,112,NYK,39.72413793,89.27586207,9.103448276,25.06896552,16.75862069,21.34482759,11.93103448,33.82758621,45.75862069,22.10344828,7.379310345,5.896551724,13.34482759,21.17241379,105.3103448,106,0
201612250OKC,MIN,38.10344828,84.27586207,8.137931034,23.5862069,19.5862069,25,12.10344828,31.17241379,43.27586207,21.93103448,7.275862069,4.793103448,14.44827586,20.93103448,103.9310345,105,OKC,39.93333333,87.16666667,8.6,25.76666667,18.36666667,25.46666667,11.16666667,34.5,45.66666667,21.83333333,7.866666667,5,14.73333333,20.23333333,106.8333333,117,1
201612250SAS,CHI,38.06896552,86.89655172,6.034482759,19.62068966,18.86206897,23.55172414,13.48275862,34.72413793,48.20689655,21.17241379,7.413793103,5.379310345,12.89655172,17.27586207,101.0344828,91,SAS,38.23333333,81.76666667,9.033333333,22.16666667,18.6,22.56666667,9.433333333,33.46666667,42.9,23.4,8.266666667,5.5,12.8,18.06666667,104.1,110,1
201612260BRK,CHO,37.5,85.83333333,9.7,27.36666667,19.56666667,25.73333333,9.233333333,36.5,45.73333333,23.66666667,6.5,5.133333333,11.53333333,16.56666667,104.2666667,103,BRK,37.68965517,86.17241379,10.93103448,33.31034483,19.82758621,25.44827586,9.551724138,35.31034483,44.86206897,20.96551724,7.689655172,4.517241379,16.93103448,20.86206897,106.137931,99,0
201612260CHI,IND,39,86.16129032,8.032258065,22.67741935,18.41935484,22.77419355,8.806451613,33.96774194,42.77419355,21.80645161,8.580645161,5.612903226,13.83870968,19.61290323,104.4516129,102,CHI,38.1,86.86666667,6.066666667,19.56666667,18.73333333,23.43333333,13.5,34.36666667,47.86666667,21.13333333,7.466666667,5.233333333,12.93333333,17.33333333,101,100,0
201612260DET,CLE,39.31034483,85.48275862,13.31034483,33.44827586,18.89655172,24.93103448,10.13793103,34.13793103,44.27586207,22.68965517,7.24137931,4.24137931,12.93103448,18.17241379,110.8275862,109,DET,38.46875,85.59375,7.3125,21.8125,14.1875,19,9.625,34.15625,43.78125,20.71875,6.90625,3.625,11.34375,17.5,98.4375,113,1
201612260HOU,PHO,39.4,88.7,8.4,24.5,19.86666667,26.16666667,11.63333333,33.5,45.13333333,18.46666667,8.566666667,4.433333333,15.36666667,25.4,107.0666667,123,HOU,40.51612903,87.03225806,14.87096774,39.29032258,17,22.83870968,11.5483871,33.38709677,44.93548387,25.5483871,7.967741935,4.709677419,15.19354839,20,112.9032258,109,0
201612260LAC,DEN,39.2,87.5,9.433333333,26.43333333,19.7,26.5,12.7,35.33333333,48.03333333,22.36666667,6.4,4.3,15.56666667,21.03333333,107.5333333,108,LAC,39.25,83.8125,10.375,27.0625,20,26.34375,9.3125,34.03125,43.34375,22.5625,8.3125,4.5625,12.5,20.46875,108.875,102,0
201612260MIN,ATL,38.7,84.3,8.566666667,25.83333333,16.26666667,22.7,10.13333333,33.2,43.33333333,24.1,8.666666667,5.233333333,15.63333333,17.83333333,102.2333333,109,MIN,38.13333333,84.23333333,8,23.2,19.53333333,24.93333333,12.06666667,30.96666667,43.03333333,21.83333333,7.4,4.7,14.36666667,20.93333333,103.8,100,0
201612260NOP,DAL,35,82.13333333,10.03333333,29.6,14.03333333,17.7,8.666666667,29.83333333,38.5,19.03333333,8.133333333,3.666666667,11.5,19.13333333,94.06666667,90,NOP,38.25,87.46875,8.59375,25.28125,17.5,23.25,8.71875,35.8125,44.53125,22.875,7.5625,6,12.25,18.71875,102.59375,91,1
201612260ORL,MEM,35.125,84.28125,8.375,25.15625,18.78125,23.9375,10.90625,33.40625,44.3125,20.0625,8.59375,5.0625,12.90625,24.28125,97.40625,115,ORL,37.34375,85.84375,8.59375,25.65625,15.03125,21.21875,9.625,33.53125,43.15625,21.75,6.5,5.71875,12.25,18.375,98.3125,109,0
201612260POR,TOR,40.82758621,84.93103448,9.551724138,24.10344828,20.79310345,25.72413793,10.72413793,31.51724138,42.24137931,20.06896552,9.034482759,4.655172414,11.10344828,21.20689655,112,104,POR,39.5625,86.5625,10.59375,29.40625,19.03125,24.25,9.90625,31.96875,41.875,22.0625,6.90625,4.75,13.03125,22.75,108.75,90,0
201612260SAC,PHI,36.68965517,84.37931034,10.72413793,30.03448276,14.5862069,19.68965517,9.310344828,33.79310345,43.10344828,22.72413793,7.620689655,5.793103448,16.34482759,21.89655172,98.68965517,116,SAC,37.4,83.36666667,8.633333333,24.4,18.86666667,24.6,9.533333333,31.86666667,41.4,21.6,7.966666667,4.166666667,13.4,20.83333333,102.3,109,0
201612260WAS,MIL,39.39285714,84.64285714,8.642857143,24.64285714,17.14285714,22.35714286,9.785714286,34.42857143,44.21428571,24.35714286,8.178571429,5.535714286,13.5,20.46428571,104.5714286,123,WAS,40.06896552,86.31034483,7.724137931,22.17241379,17.13793103,22.10344828,10.37931034,31.20689655,41.5862069,22.17241379,8.724137931,3.620689655,13.44827586,21.82758621,105,96,0
201612270BOS,MEM,35.12121212,84.03030303,8.424242424,25.15151515,18.87878788,24.06060606,10.66666667,33.36363636,44.03030303,19.96969697,8.545454545,5.03030303,12.6969697,24.12121212,97.54545455,102,BOS,38.61290323,86.58064516,11,31.4516129,16.96774194,21.41935484,9.451612903,32.41935484,41.87096774,24.61290323,7.677419355,4.322580645,11.4516129,20.83870968,105.1935484,119,1
201612270DAL,HOU,40.6875,87.1875,14.875,39.40625,17.21875,23.0625,11.5,33.5,45,25.625,8.0625,4.6875,15.34375,20.0625,113.46875,131,DAL,35.06451613,81.90322581,10.12903226,29.67741935,14.12903226,17.83870968,8.516129032,29.77419355,38.29032258,19.29032258,8,3.580645161,11.4516129,19.22580645,94.38709677,104,0
201612270LAL,UTA,35.93548387,77.19354839,9.64516129,26.64516129,17.5483871,22.77419355,8.096774194,34.32258065,42.41935484,19.09677419,6.161290323,5.290322581,13.06451613,19.58064516,99.06451613,98,LAL,38.70588235,86.94117647,9.088235294,25.94117647,18,23.17647059,11.73529412,32.47058824,44.20588235,20.61764706,8.176470588,3.705882353,15.32352941,20.32352941,104.5,111,1
201612270MIA,OKC,40,87,8.580645161,25.70967742,18.41935484,25.41935484,11.09677419,34.4516129,45.5483871,21.96774194,7.870967742,4.967741935,14.74193548,20.35483871,107,112,MIA,37.87096774,86.4516129,8.419354839,24.90322581,14.41935484,21.80645161,11.58064516,33.87096774,45.4516129,20.61290323,6.741935484,5.516129032,12.35483871,20.25806452,98.58064516,87,0
201612280ATL,NYK,39.76666667,89.2,9.066666667,25,17,21.53333333,12.1,33.76666667,45.86666667,21.73333333,7.3,5.9,13.46666667,21.23333333,105.6,114,ATL,38.58064516,84.25806452,8.548387097,26.03225806,16.12903226,22.51612903,10.35483871,33.06451613,43.41935484,23.96774194,8.64516129,5.290322581,15.74193548,17.87096774,101.8387097,90,0
201612280CHI,BRK,37.76666667,85.8,11.06666667,33.23333333,20,25.63333333,9.366666667,35.3,44.66666667,21.13333333,7.566666667,4.633333333,16.86666667,20.86666667,106.6,120,CHI,37.90322581,86.74193548,6.064516129,19.74193548,18.77419355,23.58064516,13.58064516,34.29032258,47.87096774,21,7.548387097,5.161290323,12.93548387,17.25806452,100.6451613,90,0
201612280DEN,MIN,38.09677419,84.16129032,8.225806452,23.4516129,19.38709677,24.70967742,12.03225806,30.90322581,42.93548387,21.96774194,7.516129032,4.64516129,14.35483871,20.87096774,103.8064516,104,DEN,39.09677419,87.32258065,9.483870968,26.58064516,19.80645161,26.5483871,12.64516129,35.48387097,48.12903226,22.35483871,6.516129032,4.193548387,15.51612903,20.93548387,107.483871,106,1
201612280DET,MIL,39.4137931,84.72413793,8.551724138,24.48275862,17.10344828,22.37931034,9.862068966,34.27586207,44.13793103,24.44827586,8.172413793,5.413793103,13.48275862,20.4137931,104.4827586,102,DET,38.54545455,85.78787879,7.575757576,22,14,18.87878788,9.636363636,34.18181818,43.81818182,20.84848485,7.060606061,3.636363636,11.36363636,17.54545455,98.66666667,106,1
201612280GSW,TOR,40.53333333,85.26666667,9.633333333,24.43333333,20.73333333,25.66666667,10.83333333,31.73333333,42.56666667,19.96666667,9.1,4.633333333,11.13333333,20.9,111.4333333,95,GSW,43.28125,87.40625,11.78125,31.25,18.8125,23.75,9.25,36.0625,45.3125,31.125,9.59375,6.25,14.75,20.0625,117.15625,108,1
201612280NOP,LAC,39.24242424,83.81818182,10.33333333,27,19.84848485,26.15151515,9.151515152,34.03030303,43.18181818,22.54545455,8.242424242,4.606060606,12.45454545,20.42424242,108.6666667,102,NOP,38.21212121,86.93939394,8.696969697,25.27272727,17.72727273,23.45454545,8.606060606,35.81818182,44.42424242,22.90909091,7.515151515,5.909090909,12.18181818,18.72727273,102.8484848,111,1
201612280ORL,CHO,37.70967742,86.09677419,9.64516129,27.32258065,19.64516129,25.70967742,9.322580645,36.35483871,45.67741935,23.64516129,6.64516129,5.064516129,11.51612903,16.80645161,104.7096774,118,ORL,37.54545455,85.84848485,8.727272727,25.66666667,14.90909091,21.06060606,9.575757576,33.57575758,43.15151515,21.78787879,6.454545455,5.636363636,12.15151515,18.45454545,98.72727273,112,0
201612280POR,SAC,37.4516129,83.48387097,8.580645161,24.41935484,18.80645161,24.48387097,9.64516129,31.77419355,41.41935484,21.67741935,8.064516129,4.161290323,13.58064516,20.77419355,102.2903226,102,POR,39.42424242,86.45454545,10.51515152,29.21212121,18.84848485,24.06060606,9.939393939,32.3030303,42.24242424,22.06060606,6.939393939,4.727272727,13.18181818,22.72727273,108.2121212,91,0
201612280SAS,PHO,39.51612903,89.09677419,8.35483871,24.67741935,19.93548387,26.19354839,11.77419355,33.61290323,45.38709677,18.41935484,8.741935484,4.483870968,15.41935484,25.38709677,107.3225806,115,SAS,38.5483871,81.87096774,9.032258065,22.03225806,18.4516129,22.4516129,9.483870968,33.41935484,42.90322581,23.61290323,8.225806452,5.419354839,12.80645161,18.09677419,104.5806452,119,1
201612280WAS,IND,38.84375,86,8.0625,22.75,18.09375,22.375,8.8125,33.875,42.6875,21.9375,8.46875,5.59375,13.90625,19.65625,103.84375,85,WAS,40.06666667,86.06666667,7.866666667,22.4,17.06666667,22.03333333,10.26666667,31.26666667,41.53333333,22.4,8.666666667,3.7,13.53333333,21.63333333,105.0666667,107,1
201612290CHO,MIA,37.8125,86.3125,8.375,24.8125,14.4375,21.78125,11.5,33.53125,45.03125,20.40625,6.84375,5.46875,12.34375,20.34375,98.4375,94,CHO,37.96875,86.03125,9.65625,27.21875,19.59375,25.5,9.34375,36.34375,45.6875,23.6875,6.65625,5,11.5625,16.6875,105.1875,120,1
201612290CLE,BOS,38.6875,86.53125,11.03125,31.4375,17.03125,21.40625,9.59375,32.4375,42.03125,24.78125,7.625,4.40625,11.625,20.9375,105.4375,113,CLE,39,85.26666667,13.23333333,33.26666667,18.9,24.86666667,10.13333333,34.23333333,44.36666667,22.56666667,7.266666667,4.2,13.2,18.33333333,110.1333333,90,0
201612290LAL,DAL,35.09375,82.0625,10.28125,29.9375,14.3125,18.0625,8.625,29.65625,38.28125,19.375,7.9375,3.625,11.375,19.1875,94.78125,107,LAL,38.71428571,86.82857143,8.942857143,25.65714286,18,23.14285714,11.82857143,32.25714286,44.08571429,20.57142857,8.171428571,3.685714286,15.28571429,20.34285714,104.3714286,100,0
201612290MEM,OKC,40.0625,86.84375,8.46875,25.5,18.375,25.40625,11.1875,34.375,45.5625,21.9375,7.71875,4.9375,14.8125,20.375,106.96875,106,MEM,35.17647059,84.14705882,8.441176471,25.29411765,18.91176471,24.20588235,10.73529412,33.08823529,43.82352941,20.02941176,8.705882353,5.029411765,12.64705882,23.94117647,97.70588235,103,0
201612290PHO,TOR,40.51612903,85.83870968,9.741935484,24.77419355,20.64516129,25.5483871,11.09677419,31.5483871,42.64516129,20.09677419,9.225806452,4.677419355,11,20.80645161,111.4193548,111,PHO,39.40625,88.625,8.3125,24.40625,19.90625,26.125,11.625,33.375,45,18.46875,8.8125,4.46875,15.59375,25.375,107.03125,98,0
201612290UTA,PHI,36.76666667,84.2,10.66666667,29.86666667,14.53333333,19.63333333,9.266666667,33.66666667,42.93333333,22.63333333,7.8,5.766666667,16.53333333,21.93333333,98.73333333,100,UTA,36,77.125,9.625,26.625,17.53125,22.8125,8.28125,34.03125,42.3125,19.09375,6.15625,5.25,13.25,19.53125,99.15625,102,1
201612300ATL,DET,38.55882353,85.85294118,7.529411765,22.05882353,13.88235294,18.79411765,9.676470588,34.14705882,43.82352941,21.05882353,6.970588235,3.558823529,11.32352941,17.38235294,98.52941176,94,ATL,38.53125,84.78125,8.5,26.0625,16.28125,22.65625,10.5625,33.21875,43.78125,23.8125,8.625,5.21875,15.65625,17.90625,101.84375,102,1
201612300BOS,MIA,37.66666667,86.18181818,8.424242424,24.90909091,14.18181818,21.51515152,11.27272727,33.78787879,45.06060606,20.57575758,6.818181818,5.606060606,12.45454545,20.3030303,97.93939394,82,BOS,38.81818182,86.48484848,11.06060606,31.60606061,17.12121212,21.39393939,9.484848485,32.15151515,41.63636364,24.81818182,7.848484848,4.393939394,11.60606061,21,105.8181818,118,1
201612300DEN,PHI,36.70967742,84.29032258,10.51612903,29.67741935,14.29032258,19.25806452,9.387096774,33.48387097,42.87096774,22.41935484,7.741935484,5.612903226,16.48387097,21.74193548,98.22580645,83,DEN,39.1875,87.125,9.5,26.625,19.53125,26.15625,12.5,35.3125,47.8125,22.5625,6.5,4.1875,15.5,20.8125,107.40625,105,1
201612300GSW,DAL,35.18181818,81.90909091,10.39393939,29.96969697,14.21212121,17.93939394,8.666666667,29.72727273,38.39393939,19.51515152,7.939393939,3.575757576,11.48484848,19.12121212,94.96969697,101,GSW,43.36363636,87.21212121,11.84848485,31,18.6969697,23.57575758,9.242424242,36.24242424,45.48484848,31.18181818,9.424242424,6.333333333,14.90909091,19.93939394,117.2727273,121,1
201612300HOU,LAC,39.17647059,84.11764706,10.35294118,27.29411765,19.64705882,25.91176471,9.352941176,34.26470588,43.61764706,22.32352941,8.176470588,4.588235294,12.41176471,20.41176471,108.3529412,98,HOU,40.6969697,86.90909091,14.93939394,39.18181818,17.42424242,23.21212121,11.45454545,33.60606061,45.06060606,25.54545455,8.03030303,4.696969697,15.36363636,20.12121212,113.7575758,123,1
201612300IND,CHI,37.8125,86.78125,5.96875,19.53125,19.0625,23.75,13.6875,34.375,48.0625,20.96875,7.5625,5.25,13.09375,17.25,100.65625,101,IND,38.72727273,85.78787879,8.151515152,22.90909091,18.27272727,22.57575758,8.696969697,33.72727273,42.42424242,22,8.515151515,5.545454545,13.87878788,19.93939394,103.8787879,105,1
201612300MIN,MIL,39.7,84.7,8.633333333,24.4,16.93333333,22.16666667,9.633333333,34.3,43.93333333,24.83333333,8.166666667,5.4,13.26666667,20.2,104.9666667,119,MIN,38.21875,84.46875,8.1875,23.5,19.15625,24.46875,12.15625,30.78125,42.9375,22.1875,7.53125,4.59375,14.15625,20.6875,103.78125,103,0
201612300NOP,NYK,39.61290323,89.32258065,9,25.06451613,17.12903226,21.67741935,12.16129032,34,46.16129032,21.67741935,7.322580645,5.935483871,13.58064516,21.29032258,105.3548387,98,NOP,38.26470588,86.94117647,8.735294118,25.38235294,17.55882353,23.38235294,8.588235294,35.85294118,44.44117647,22.91176471,7.617647059,5.882352941,12,18.64705882,102.8235294,102,1
201612300SAS,POR,39.29411765,86.08823529,10.55882353,29.08823529,18.88235294,24,9.794117647,32.52941176,42.32352941,21.97058824,6.911764706,4.705882353,13.23529412,22.52941176,108.0294118,102,SAS,38.8125,82.03125,8.90625,21.875,18.5,22.53125,9.6875,33.3125,43,23.5,8.3125,5.46875,12.90625,18.15625,105.03125,119,1
201612300WAS,BRK,37.74193548,85.80645161,11.12903226,33.19354839,19.74193548,25.32258065,9.35483871,35.06451613,44.41935484,21.12903226,7.612903226,4.677419355,16.77419355,20.90322581,106.3548387,99,WAS,40,85.80645161,7.870967742,22.38709677,17.38709677,22.51612903,10.41935484,31.51612903,41.93548387,22.35483871,8.64516129,3.612903226,13.67741935,21.80645161,105.2580645,111,1
201612310CHI,MIL,39.70967742,84.35483871,8.612903226,24.19354839,16.74193548,22,9.548387097,33.90322581,43.4516129,24.74193548,8.032258065,5.35483871,13.29032258,20.16129032,104.7741935,99,CHI,37.72727273,86.6969697,5.96969697,19.63636364,19.24242424,23.96969697,13.72727273,34.3030303,48.03030303,20.84848485,7.575757576,5.242424242,13.09090909,17.42424242,100.6666667,101,1
201612310CHO,CLE,39.12903226,85.19354839,13.25806452,33.41935484,19.06451613,25.12903226,10.22580645,34.19354839,44.41935484,22.77419355,7.258064516,4.161290323,13.35483871,18.25806452,110.5806452,124,CHO,37.90909091,86.24242424,9.515151515,27.18181818,19.42424242,25.27272727,9.393939394,36.54545455,45.93939394,23.51515152,6.727272727,5.090909091,11.45454545,16.51515152,104.7575758,91,0
201612310HOU,NYK,39.46875,89.4375,8.9375,25,17.0625,21.5,12.09375,34.1875,46.28125,21.5625,7.3125,5.9375,13.59375,21.1875,104.9375,92,HOU,40.82352941,86.73529412,14.91176471,39.20588235,17.97058824,23.79411765,11.38235294,33.67647059,45.05882353,25.64705882,8.147058824,4.705882353,15.29411765,20.02941176,114.5294118,140,1
201612310OKC,LAC,39.34285714,84.45714286,10.42857143,27.45714286,19.45714286,25.62857143,9.4,34.05714286,43.45714286,22.31428571,8.171428571,4.571428571,12.48571429,20.54285714,108.5714286,116,OKC,39.60606061,86.45454545,8.333333333,25.39393939,18.60606061,25.78787879,11.27272727,34.09090909,45.36363636,21.54545455,7.636363636,5,14.90909091,20.3030303,106.1515152,80,0
201612310SAC,MEM,35.4,84.08571429,8.571428571,25.2,18.8,24.08571429,10.74285714,32.94285714,43.68571429,20.14285714,8.685714286,5.142857143,12.62857143,24.02857143,98.17142857,114,SAC,37.25,83.34375,8.59375,24.53125,18.78125,24.4375,9.53125,31.8125,41.34375,21.625,8.0625,4.125,13.5,20.75,101.875,89,0
201612310UTA,PHO,39.33333333,88.45454545,8.333333333,24.3030303,19.78787879,26.03030303,11.63636364,33.42424242,45.06060606,18.51515152,8.848484848,4.454545455,15.72727273,25.45454545,106.7878788,99,UTA,35.96969697,77,9.787878788,26.60606061,17.45454545,22.96969697,8.303030303,34.03030303,42.33333333,19.15151515,6.242424242,5.272727273,13.27272727,19.27272727,99.18181818,100,1
201701010ATL,SAS,38.81818182,81.90909091,8.96969697,21.87878788,18.57575758,22.60606061,9.727272727,33.42424242,43.15151515,23.45454545,8.272727273,5.454545455,13,18.15151515,105.1818182,110,ATL,38.54545455,84.87878788,8.484848485,26.06060606,16.36363636,22.72727273,10.60606061,33.18181818,43.78787879,23.96969697,8.666666667,5.121212121,15.63636364,18,101.9393939,105,0
201701010IND,ORL,37.67647059,85.85294118,8.735294118,25.91176471,14.70588235,20.73529412,9.558823529,33.29411765,42.85294118,21.88235294,6.470588235,5.676470588,12.17647059,18.35294118,98.79411765,101,IND,38.73529412,85.64705882,8.117647059,22.79411765,18.5,22.79411765,8.676470588,33.73529412,42.41176471,22.11764706,8.470588235,5.558823529,13.79411765,20,104.0882353,111,1
201701010LAL,TOR,40.1875,85.5,9.65625,24.84375,20.75,25.65625,11.03125,31.625,42.65625,19.78125,9.3125,4.6875,11.21875,20.90625,110.78125,91,LAL,38.52777778,86.30555556,8.888888889,25.47222222,18,23.19444444,11.69444444,32.11111111,43.80555556,20.41666667,8.166666667,3.611111111,15.27777778,20.27777778,103.9444444,89,0
201701010MIA,DET,38.45714286,85.8,7.571428571,22.31428571,14.02857143,18.85714286,9.8,34,43.8,21.08571429,7.028571429,3.657142857,11.51428571,17.57142857,98.51428571,98,MIA,37.97058824,86.29411765,8.5,25,13.97058824,21.17647059,11.20588235,33.67647059,44.88235294,21,6.823529412,5.676470588,12.44117647,20.29411765,98.41176471,114,1
201701010MIN,POR,39.17142857,85.82857143,10.42857143,28.82857143,18.85714286,23.91428571,9.571428571,32.25714286,41.82857143,21.88571429,7,4.657142857,13.17142857,22.54285714,107.6285714,94,MIN,38.36363636,84.24242424,8.333333333,23.54545455,19.09090909,24.36363636,12.03030303,30.63636364,42.66666667,22.42424242,7.545454545,4.606060606,14.06060606,20.57575758,104.1515152,116,1
201701020BRK,UTA,35.94117647,76.88235294,9.735294118,26.41176471,17.32352941,22.88235294,8.235294118,34.20588235,42.44117647,19.08823529,6.147058824,5.235294118,13.32352941,19.17647059,98.94117647,91,BRK,37.5625,85.4375,11.09375,32.9375,19.78125,25.3125,9.25,34.78125,44.03125,21.03125,7.65625,4.53125,16.90625,20.75,106,95,1
201701020CHI,CHO,37.97058824,86,9.5,27.08823529,19.44117647,25.20588235,9.411764706,36.32352941,45.73529412,23.52941176,6.617647059,5.147058824,11.44117647,16.58823529,104.8823529,109,CHI,37.58823529,86.58823529,6.088235294,19.85294118,19.26470588,24.08823529,13.73529412,33.97058824,47.70588235,20.91176471,7.617647059,5.235294118,13.02941176,17.52941176,100.5294118,96,0
201701020CLE,NOP,38.25714286,86.88571429,8.828571429,25.48571429,17.51428571,23.2,8.4,35.97142857,44.37142857,22.88571429,7.514285714,5.857142857,12.02857143,18.45714286,102.8571429,104,CLE,39.25,85.1875,13.28125,33.34375,19.125,25.125,10.15625,33.96875,44.125,22.59375,7.21875,4.0625,13.125,18.21875,110.90625,121,1
201701020GSW,DEN,39.18181818,87.03030303,9.545454545,26.63636364,19.93939394,26.60606061,12.45454545,35.27272727,47.72727273,22.75757576,6.454545455,4.090909091,15.33333333,20.96969697,107.8484848,122,GSW,43.32352941,87.11764706,11.82352941,31.05882353,18.52941176,23.32352941,9.088235294,36.32352941,45.41176471,31.17647059,9.294117647,6.264705882,14.85294118,19.70588235,117,108,0
