Team,GAME_ID,AWAY_TEAM,MP,A_FG,A_FGA,FG%,A_3P,A_3PA,3P%,A_FT,A_FTA,FT%,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_PTS,HOME_TEAM,MP,H_FG,H_FGA,FG%,H_3P,3H_PA,3P%,H_FT,H_FTA,FT%,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_PTS,WINNER
1/20/2014,201401200HOU,POR,240,44,97,0.454,8,25,0.32,17,22,0.773,14,23,37,21,12,3,11,23,113,HOU,240,45,86,0.523,16,33,0.485,20,24,0.833,17,35,52,27,5,3,18,18,126,
1/20/2014,201401200MEM,NOP,240,35,77,0.455,5,9,0.556,20,23,0.87,9,25,34,21,10,8,10,22,95,MEM,240,31,74,0.419,7,19,0.368,23,28,0.821,14,30,44,16,2,5,17,20,92,
1/20/2014,201401200NYK,BRK,240,37,75,0.493,14,38,0.368,15,20,0.75,8,37,45,25,11,4,14,27,103,NYK,240,24,71,0.338,8,25,0.32,24,37,0.649,14,31,45,13,4,3,16,17,80,
1/20/2014,201401200WAS,PHI,240,37,88,0.42,4,18,0.222,21,31,0.677,8,36,44,15,8,3,13,25,99,WAS,240,37,84,0.44,5,18,0.278,28,35,0.8,10,43,53,25,5,12,16,28,107,
1/21/2014,201401210BRK,ORL,240,33,72,0.458,7,19,0.368,17,23,0.739,6,31,37,23,5,2,13,14,90,BRK,240,40,81,0.494,10,28,0.357,11,13,0.846,6,30,36,29,9,5,8,16,101,
1/21/2014,201401210MIA,BOS,240,33,84,0.393,5,27,0.185,15,18,0.833,17,29,46,17,8,3,16,19,86,MIA,240,38,74,0.514,5,20,0.25,12,16,0.75,7,26,33,22,7,5,14,18,93,
1/21/2014,201401210NOP,SAC,240,42,82,0.512,9,21,0.429,21,31,0.677,15,31,46,25,7,10,12,25,114,NOP,240,33,69,0.478,5,11,0.455,26,38,0.684,9,26,35,18,8,7,14,28,97,
1/21/2014,201401210OKC,POR,240,40,86,0.465,7,19,0.368,10,16,0.625,13,32,45,23,4,5,9,12,97,OKC,240,42,87,0.483,10,15,0.667,11,17,0.647,15,30,45,16,3,8,7,14,105,
1/21/2014,201401210UTA,MIN,240,41,90,0.456,8,21,0.381,22,24,0.917,8,34,42,31,8,2,8,19,112,UTA,240,41,87,0.471,5,17,0.294,10,12,0.833,7,34,41,22,5,6,13,23,97,
1/22/2014,201401220CHA,LAC,240,39,90,0.433,6,26,0.231,7,9,0.778,10,33,43,24,5,4,13,19,91,CHA,240,39,84,0.464,5,15,0.333,12,20,0.6,7,34,41,22,6,6,10,17,95,
1/22/2014,201401220CLE,CHI,240,37,70,0.529,10,21,0.476,14,18,0.778,7,36,43,24,5,8,10,19,98,CLE,240,33,88,0.375,8,19,0.421,13,18,0.722,19,22,41,23,7,2,9,18,87,
1/22/2014,201401220HOU,SAC,240,34,86,0.395,12,30,0.4,18,30,0.6,11,31,42,19,5,6,13,26,98,HOU,240,43,90,0.478,8,31,0.258,25,40,0.625,14,41,55,29,8,9,10,21,119,
1/22/2014,201401220MIL,DET,240,36,84,0.429,4,15,0.267,25,34,0.735,9,31,40,21,11,4,14,15,101,MIL,240,41,84,0.488,8,27,0.296,14,22,0.636,12,33,45,29,11,7,18,24,104,
1/22/2014,201401220NYK,PHI,240,42,88,0.477,9,14,0.643,17,24,0.708,17,37,54,28,8,4,14,24,110,NYK,240,37,82,0.451,15,33,0.455,17,24,0.708,8,31,39,24,7,12,13,24,106,
1/22/2014,201401220ORL,ATL,240,41,83,0.494,9,25,0.36,21,24,0.875,8,34,42,26,11,7,17,13,112,ORL,240,41,83,0.494,6,12,0.5,21,24,0.875,6,27,33,24,7,1,14,23,109,
1/22/2014,201401220PHO,IND,240,38,75,0.507,5,15,0.333,19,28,0.679,10,29,39,14,6,4,20,28,100,PHO,240,45,83,0.542,11,16,0.688,23,32,0.719,7,28,35,15,9,0,9,23,124,
1/22/2014,201401220SAS,OKC,240,45,83,0.542,10,18,0.556,11,16,0.688,11,27,38,21,8,7,15,25,111,SAS,240,40,75,0.533,10,22,0.455,15,22,0.682,8,22,30,25,10,3,17,17,105,
1/22/2014,201401220TOR,DAL,240,34,73,0.466,7,20,0.35,10,14,0.714,7,26,33,22,5,1,21,24,85,TOR,240,32,76,0.421,7,23,0.304,22,32,0.688,9,31,40,20,11,1,13,19,93,
1/22/2014,201401220WAS,BOS,265,41,89,0.461,15,34,0.441,16,23,0.696,5,37,42,21,15,8,18,22,113,WAS,265,42,94,0.447,7,22,0.318,20,27,0.741,12,38,50,23,10,4,18,23,111,
1/23/2014,201401230MIA,LAL,240,40,88,0.455,9,25,0.36,13,21,0.619,13,22,35,21,12,1,11,17,102,MIA,240,45,78,0.577,8,20,0.4,11,23,0.478,12,36,48,25,7,4,18,23,109,
1/23/2014,201401230POR,DEN,240,39,79,0.494,10,23,0.435,17,20,0.85,7,28,35,27,5,6,19,30,105,POR,240,38,88,0.432,4,18,0.222,30,34,0.882,16,24,40,29,7,6,9,21,110,
1/24/2014,201401240ATL,SAS,240,41,84,0.488,11,18,0.611,12,17,0.706,15,39,54,26,7,6,22,21,105,ATL,240,29,76,0.382,2,13,0.154,19,27,0.704,9,27,36,18,13,6,17,17,79,
1/24/2014,201401240BOS,OKC,240,43,80,0.538,5,13,0.385,10,13,0.769,12,33,45,24,8,2,15,18,101,BOS,240,32,75,0.427,5,27,0.185,14,19,0.737,11,21,32,24,7,0,16,12,83,
1/24/2014,201401240BRK,DAL,240,34,78,0.436,10,20,0.5,28,33,0.848,15,28,43,22,6,0,15,21,106,BRK,240,37,73,0.507,10,27,0.37,23,28,0.821,5,30,35,24,6,5,15,29,107,
1/24/2014,201401240CHI,LAC,240,41,76,0.539,13,21,0.619,17,26,0.654,10,30,40,26,4,2,7,17,112,CHI,240,40,93,0.43,6,19,0.316,9,11,0.818,20,26,46,27,5,2,8,17,95,
1/24/2014,201401240CLE,MIL,240,30,74,0.405,7,24,0.292,11,14,0.786,8,26,34,20,6,9,15,20,78,CLE,240,37,88,0.42,4,14,0.286,15,23,0.652,21,31,52,28,9,5,12,18,93,
1/24/2014,201401240DET,NOP,240,37,73,0.507,7,17,0.412,22,24,0.917,8,27,35,15,14,8,18,25,103,DET,240,37,85,0.435,6,18,0.333,21,28,0.75,17,27,44,18,11,4,16,21,101,
1/24/2014,201401240GSW,MIN,240,47,94,0.5,9,22,0.409,18,28,0.643,14,30,44,29,9,3,12,18,121,GSW,240,49,89,0.551,9,22,0.409,13,15,0.867,9,32,41,31,4,8,14,26,120,
1/24/2014,201401240HOU,MEM,240,36,78,0.462,4,7,0.571,12,16,0.75,11,31,42,21,5,3,15,16,88,HOU,240,32,79,0.405,14,34,0.412,9,14,0.643,7,24,31,21,7,4,13,19,87,
1/24/2014,201401240NYK,CHA,240,37,76,0.487,10,24,0.417,12,14,0.857,6,25,31,23,1,3,11,11,96,NYK,240,50,90,0.556,14,27,0.519,11,11,1,12,30,42,23,7,4,4,19,125,
1/24/2014,201401240ORL,LAL,240,41,90,0.456,12,22,0.545,11,17,0.647,7,33,40,28,6,5,11,20,105,ORL,240,39,81,0.481,9,17,0.529,27,34,0.794,8,43,51,24,10,3,15,20,114,
1/24/2014,201401240PHI,TOR,240,40,84,0.476,8,20,0.4,16,22,0.727,13,40,53,28,4,6,15,22,104,PHI,240,38,89,0.427,6,20,0.3,13,16,0.813,10,32,42,23,8,2,10,18,95,
1/24/2014,201401240PHO,WAS,240,39,86,0.453,6,16,0.375,17,23,0.739,19,25,44,22,13,7,17,24,101,PHO,240,34,71,0.479,7,22,0.318,20,25,0.8,9,21,30,19,8,3,21,24,95,
1/24/2014,201401240SAC,IND,265,41,95,0.432,8,24,0.333,26,33,0.788,14,35,49,25,10,9,12,24,116,SAC,265,39,101,0.386,12,32,0.375,21,29,0.724,19,34,53,14,3,2,18,32,111,
1/25/2014,201401250CHA,CHI,240,31,77,0.403,11,23,0.478,16,22,0.727,4,37,41,24,11,5,13,16,89,CHA,240,37,88,0.42,6,19,0.316,7,10,0.7,11,34,45,24,3,8,15,18,87,
1/25/2014,201401250DEN,IND,240,37,88,0.42,5,12,0.417,17,27,0.63,10,41,51,20,5,2,16,27,96,DEN,240,40,83,0.482,8,20,0.4,21,37,0.568,5,41,46,26,8,6,14,21,109,
1/25/2014,201401250MEM,HOU,240,30,81,0.37,9,32,0.281,12,17,0.706,10,28,38,14,3,5,15,15,81,MEM,240,41,88,0.466,7,19,0.368,10,14,0.714,16,36,52,23,8,5,11,23,99,
1/25/2014,201401250MIL,ATL,240,40,76,0.526,13,26,0.5,19,25,0.76,4,31,35,26,10,2,13,19,112,MIL,240,38,82,0.463,5,21,0.238,6,13,0.462,13,26,39,23,6,5,19,26,87,
1/25/2014,201401250PHI,OKC,240,40,76,0.526,4,21,0.19,19,25,0.76,9,35,44,23,10,8,20,21,103,PHI,240,34,90,0.378,4,27,0.148,19,27,0.704,19,25,44,22,15,4,15,22,91,
1/25/2014,201401250POR,MIN,240,38,89,0.427,9,22,0.409,19,22,0.864,8,32,40,24,5,5,10,22,104,POR,240,46,95,0.484,4,16,0.25,19,24,0.792,13,37,50,26,7,5,12,23,115,
1/25/2014,201401250TOR,LAC,240,46,84,0.548,12,22,0.545,22,25,0.88,8,24,32,20,10,1,6,23,126,TOR,240,36,74,0.486,14,29,0.483,32,38,0.842,15,27,42,24,4,1,14,22,118,
1/25/2014,201401250UTA,WAS,240,39,91,0.429,7,20,0.35,16,18,0.889,14,33,47,19,6,3,9,18,101,UTA,240,38,81,0.469,10,24,0.417,18,22,0.818,8,33,41,17,5,1,11,14,104,
1/26/2014,201401260BOS,BRK,240,33,84,0.393,6,25,0.24,13,18,0.722,10,32,42,20,9,3,11,20,85,BOS,240,28,75,0.373,7,26,0.269,16,19,0.842,12,33,45,17,6,5,15,21,79,
1/26/2014,201401260CLE,PHO,240,34,82,0.415,9,27,0.333,22,28,0.786,14,36,50,23,6,2,12,24,99,CLE,240,34,86,0.395,5,16,0.313,17,24,0.708,14,29,43,23,6,3,14,23,90,
1/26/2014,201401260DAL,DET,240,43,91,0.473,4,13,0.308,16,28,0.571,17,24,41,18,10,0,12,21,106,DAL,240,43,74,0.581,7,21,0.333,23,28,0.821,7,32,39,23,6,7,17,19,116,
1/26/2014,201401260GSW,POR,240,28,83,0.337,6,21,0.286,26,33,0.788,12,42,54,16,3,6,14,19,88,GSW,240,38,91,0.418,10,25,0.4,17,21,0.81,10,41,51,22,8,4,9,21,103,
1/26/2014,201401260MIA,SAS,240,38,76,0.5,6,22,0.273,19,23,0.826,6,22,28,24,8,4,12,17,101,MIA,240,43,74,0.581,8,19,0.421,19,20,0.95,7,30,37,28,6,5,14,22,113,
1/26/2014,201401260NOP,ORL,240,36,77,0.468,3,15,0.2,17,19,0.895,4,28,32,15,7,2,16,24,92,NOP,240,37,81,0.457,5,12,0.417,21,27,0.778,16,32,48,21,10,10,14,26,100,
1/26/2014,201401260NYK,LAL,240,39,75,0.52,11,23,0.478,14,18,0.778,5,30,35,16,6,3,11,20,103,NYK,240,43,90,0.478,11,26,0.423,13,18,0.722,16,29,45,21,4,6,11,19,110,
1/26/2014,201401260SAC,DEN,240,42,81,0.519,10,25,0.4,31,40,0.775,6,31,37,28,11,5,11,25,125,SAC,240,42,81,0.519,4,16,0.25,29,34,0.853,9,32,41,23,10,1,16,31,117,
1/27/2014,201401270BRK,TOR,240,37,79,0.468,9,22,0.409,21,26,0.808,10,33,43,21,8,3,18,18,104,BRK,240,37,77,0.481,11,24,0.458,18,22,0.818,5,31,36,22,10,4,17,20,103,
1/27/2014,201401270CHI,MIN,240,34,73,0.466,5,17,0.294,22,26,0.846,5,35,40,20,8,8,14,14,95,CHI,240,32,85,0.376,8,24,0.333,14,16,0.875,11,31,42,20,9,4,13,25,86,
1/27/2014,201401270MIL,LAC,240,43,79,0.544,14,28,0.5,14,19,0.737,11,36,47,29,9,3,17,25,114,MIL,240,34,89,0.382,4,22,0.182,14,22,0.636,17,24,41,24,6,3,11,15,86,
1/27/2014,201401270OKC,ATL,240,43,88,0.489,12,25,0.48,11,12,0.917,15,25,40,25,8,2,15,17,109,OKC,240,43,82,0.524,13,25,0.52,12,18,0.667,10,23,33,23,8,10,14,12,111,
1/27/2014,201401270PHI,PHO,240,43,80,0.538,9,20,0.45,29,35,0.829,13,29,42,25,11,12,19,25,124,PHI,240,40,87,0.46,8,20,0.4,25,26,0.962,14,23,37,23,11,3,21,27,113,
1/27/2014,201401270UTA,SAC,240,37,90,0.411,5,22,0.227,20,26,0.769,20,35,55,15,3,5,10,36,99,UTA,240,32,80,0.4,7,20,0.35,35,53,0.66,19,35,54,20,6,3,8,23,106,
1/28/2014,201401280CLE,NOP,240,39,74,0.527,4,13,0.308,18,23,0.783,6,35,41,27,7,10,13,23,100,CLE,240,33,80,0.413,6,15,0.4,17,27,0.63,10,25,35,22,10,2,11,16,89,
1/28/2014,201401280DET,ORL,240,32,77,0.416,8,20,0.4,15,25,0.6,8,32,40,19,10,2,15,17,87,DET,240,39,86,0.453,6,20,0.3,19,28,0.679,17,39,56,22,7,7,15,20,103,
1/28/2014,201401280GSW,WAS,240,34,90,0.378,10,22,0.455,10,15,0.667,12,44,56,20,10,4,18,17,88,GSW,240,30,80,0.375,7,23,0.304,18,23,0.783,5,42,47,19,12,6,19,16,85,
1/28/2014,201401280HOU,SAS,240,35,82,0.427,6,23,0.261,14,21,0.667,13,26,39,23,6,8,11,31,90,HOU,240,33,75,0.44,5,18,0.278,26,47,0.553,19,36,55,18,5,4,15,21,97,
1/28/2014,201401280LAL,IND,240,42,99,0.424,5,21,0.238,15,27,0.556,17,46,63,23,7,2,4,16,104,LAL,240,37,94,0.394,5,24,0.208,13,16,0.813,7,43,50,24,3,4,9,18,92,
1/28/2014,201401280NYK,BOS,240,32,82,0.39,6,22,0.273,18,24,0.75,13,27,40,21,8,2,17,22,88,NYK,240,44,82,0.537,10,20,0.5,16,23,0.696,12,34,46,25,9,7,15,20,114,
1/28/2014,201401280POR,MEM,240,43,83,0.518,6,13,0.462,6,10,0.6,9,37,46,24,9,2,13,20,98,POR,240,30,87,0.345,4,24,0.167,17,22,0.773,12,28,40,18,4,2,12,12,81,
1/29/2014,201401290BOS,PHI,240,37,86,0.43,7,21,0.333,14,25,0.56,7,33,40,26,8,3,10,24,95,BOS,240,32,87,0.368,7,19,0.368,23,30,0.767,18,41,59,20,8,7,17,21,94,
1/29/2014,201401290DAL,HOU,240,41,74,0.554,9,21,0.429,26,36,0.722,10,32,42,24,8,1,17,29,117,DAL,240,40,86,0.465,5,19,0.263,30,36,0.833,13,28,41,20,5,4,14,29,115,
1/29/2014,201401290DEN,CHA,240,33,78,0.423,5,14,0.357,30,42,0.714,7,46,53,18,5,7,16,16,101,DEN,240,39,100,0.39,9,28,0.321,11,13,0.846,9,34,43,20,6,2,11,28,98,
1/29/2014,201401290LAC,WAS,240,45,88,0.511,3,22,0.136,10,17,0.588,6,30,36,31,10,4,16,26,103,LAC,240,36,73,0.493,6,15,0.4,32,42,0.762,8,35,43,21,5,3,19,16,110,
1/29/2014,201401290MIA,OKC,240,41,80,0.513,16,27,0.593,14,19,0.737,11,23,34,23,13,2,12,16,112,MIA,240,37,72,0.514,3,19,0.158,18,22,0.818,10,27,37,20,4,2,20,15,95,
1/29/2014,201401290MIL,PHO,240,42,78,0.538,12,23,0.522,30,32,0.938,8,28,36,28,8,4,15,29,126,MIL,240,38,89,0.427,7,19,0.368,34,36,0.944,11,25,36,22,3,3,9,25,117,
1/29/2014,201401290MIN,NOP,240,29,82,0.354,2,21,0.095,17,23,0.739,13,35,48,12,4,6,13,26,77,MIN,240,33,82,0.402,4,20,0.2,18,25,0.72,12,38,50,23,3,3,13,21,88,
1/29/2014,201401290SAC,MEM,240,41,75,0.547,4,14,0.286,13,16,0.813,9,22,31,24,11,4,12,15,99,SAC,240,38,79,0.481,5,21,0.238,8,8,1,13,21,34,20,5,2,15,12,89,
1/29/2014,201401290SAS,CHI,240,37,83,0.446,4,12,0.333,18,23,0.783,14,25,39,21,9,8,7,18,96,SAS,240,33,71,0.465,5,13,0.385,15,16,0.938,6,25,31,16,5,2,19,23,86,
1/29/2014,201401290TOR,ORL,240,28,84,0.333,6,19,0.316,21,26,0.808,10,29,39,17,10,5,6,14,83,TOR,240,37,87,0.425,14,31,0.452,10,13,0.769,13,41,54,26,5,3,14,20,98,
1/30/2014,201401300GSW,LAC,240,31,76,0.408,8,24,0.333,22,34,0.647,8,26,34,17,6,1,13,15,92,GSW,240,45,91,0.495,6,21,0.286,15,20,0.75,16,37,53,24,8,5,11,21,111,
1/30/2014,201401300IND,PHO,240,39,91,0.429,8,17,0.471,16,20,0.8,11,35,46,18,6,4,12,21,102,IND,240,38,87,0.437,1,15,0.067,17,24,0.708,14,33,47,15,2,6,15,23,94,
1/30/2014,201401300NYK,CLE,240,31,87,0.356,8,23,0.348,16,22,0.727,13,23,36,14,10,2,12,25,86,NYK,240,43,76,0.566,12,26,0.462,19,28,0.679,8,36,44,21,5,10,16,18,117,
1/31/2014,201401310BRK,OKC,240,49,77,0.636,5,15,0.333,17,20,0.85,10,31,41,28,9,7,16,19,120,BRK,240,35,74,0.473,11,24,0.458,14,17,0.824,3,14,17,18,13,3,13,21,95,
1/31/2014,201401310DAL,SAC,240,38,75,0.507,7,21,0.333,20,23,0.87,10,29,39,20,4,6,14,26,103,DAL,240,38,80,0.475,2,19,0.105,29,36,0.806,12,25,37,21,10,2,4,18,107,
1/31/2014,201401310DEN,TOR,240,37,85,0.435,8,21,0.381,18,20,0.9,9,31,40,24,10,7,14,18,100,DEN,240,36,80,0.45,8,21,0.381,10,14,0.714,12,37,49,27,9,6,25,19,90,
1/31/2014,201401310LAL,CHA,240,46,88,0.523,2,11,0.182,16,22,0.727,7,42,49,28,7,2,9,20,110,LAL,240,36,93,0.387,6,26,0.231,22,27,0.815,9,32,41,23,5,3,8,23,100,
1/31/2014,201401310MIN,MEM,240,38,80,0.475,4,12,0.333,14,22,0.636,9,29,38,19,10,6,9,11,94,MIN,240,39,84,0.464,6,22,0.273,6,7,0.857,9,37,46,18,5,4,14,20,90,
1/31/2014,201401310ORL,MIL,240,39,87,0.448,10,21,0.476,14,24,0.583,12,31,43,23,8,7,15,20,102,ORL,240,43,83,0.518,7,16,0.438,20,25,0.8,6,38,44,27,10,4,15,22,113,
1/31/2014,201401310PHI,ATL,240,45,89,0.506,8,16,0.5,27,34,0.794,9,37,46,36,15,4,18,22,125,PHI,240,32,87,0.368,6,22,0.273,29,37,0.784,13,33,46,19,10,4,19,25,99,
1/31/2014,201401310UTA,GSW,240,33,88,0.375,10,26,0.385,19,24,0.792,14,29,43,17,9,5,8,22,95,UTA,240,35,73,0.479,3,9,0.333,17,21,0.81,6,36,42,18,3,3,18,22,90,
2/1/2014,201402010ATL,MIN,240,37,84,0.44,6,16,0.375,33,39,0.846,14,32,46,25,9,7,17,24,113,ATL,240,43,92,0.467,9,23,0.391,25,30,0.833,15,33,48,30,12,4,13,27,120,
2/1/2014,201402010DET,PHI,240,38,89,0.427,5,21,0.238,15,23,0.652,13,31,44,17,12,2,19,28,96,DET,240,41,92,0.446,7,25,0.28,24,40,0.6,23,35,58,23,12,8,16,20,113,
2/1/2014,201402010HOU,CLE,240,38,87,0.437,8,30,0.267,8,10,0.8,7,25,32,23,8,4,16,24,92,HOU,240,41,80,0.513,7,26,0.269,17,24,0.708,10,34,44,24,8,7,17,12,106,
2/1/2014,201402010IND,BRK,240,34,77,0.442,7,23,0.304,21,23,0.913,6,21,27,15,15,7,15,28,96,IND,240,31,73,0.425,3,15,0.2,32,37,0.865,12,34,46,17,7,5,23,20,97,
2/1/2014,201402010LAC,UTA,240,29,81,0.358,10,30,0.333,19,28,0.679,15,27,42,19,5,1,11,27,87,LAC,240,38,74,0.514,2,12,0.167,24,37,0.649,14,31,45,25,7,6,11,22,102,
2/1/2014,201402010MEM,MIL,240,30,76,0.395,9,23,0.391,21,25,0.84,11,27,38,15,8,3,13,21,90,MEM,240,38,79,0.481,6,10,0.6,17,22,0.773,13,35,48,22,4,6,12,20,99,
2/1/2014,201402010NOP,CHI,240,27,70,0.386,3,16,0.188,22,33,0.667,16,26,42,20,4,7,17,17,79,NOP,240,38,80,0.475,4,9,0.444,8,10,0.8,10,22,32,22,8,14,12,25,88,
2/1/2014,201402010NYK,MIA,240,41,76,0.539,8,23,0.348,16,24,0.667,7,27,34,18,10,3,13,20,106,NYK,240,33,67,0.493,11,26,0.423,14,23,0.609,9,24,33,14,7,4,17,22,91,
2/1/2014,201402010PHO,CHA,240,33,79,0.418,8,23,0.348,21,29,0.724,5,29,34,19,7,5,8,18,95,PHO,240,39,80,0.488,7,21,0.333,20,23,0.87,9,42,51,13,5,4,13,22,105,
2/1/2014,201402010POR,TOR,240,40,87,0.46,6,20,0.3,17,25,0.68,9,29,38,27,2,3,12,30,103,POR,240,35,76,0.461,8,18,0.444,28,35,0.8,11,31,42,20,5,3,14,24,106,
2/1/2014,201402010SAS,SAC,240,34,83,0.41,5,14,0.357,20,25,0.8,8,35,43,15,8,4,9,26,93,SAS,240,36,75,0.48,6,22,0.273,17,26,0.654,7,35,42,23,4,7,13,19,95,
2/1/2014,201402010WAS,OKC,240,31,78,0.397,4,24,0.167,15,17,0.882,11,35,46,19,4,5,21,18,81,WAS,240,41,89,0.461,8,24,0.333,6,9,0.667,8,35,43,28,9,2,10,18,96,
2/2/2014,201402020BOS,ORL,240,33,80,0.413,5,14,0.357,18,22,0.818,13,26,39,18,9,4,14,13,89,BOS,240,41,82,0.5,4,14,0.286,10,12,0.833,10,34,44,24,7,3,16,18,96,
2/3/2014,201402030BRK,PHI,240,37,71,0.521,8,20,0.4,20,28,0.714,8,30,38,20,4,3,25,28,102,BRK,240,32,72,0.444,10,25,0.4,34,39,0.872,5,25,30,25,15,6,13,24,108,
2/3/2014,201402030DAL,CLE,240,37,80,0.463,8,24,0.333,25,33,0.758,10,21,31,21,9,4,9,24,107,DAL,240,44,80,0.55,12,26,0.462,24,26,0.923,10,35,45,30,4,5,13,23,124,
2/3/2014,201402030DEN,LAC,240,42,84,0.5,6,21,0.286,25,34,0.735,9,28,37,31,12,5,11,27,115,DEN,240,40,83,0.482,5,18,0.278,31,44,0.705,17,35,52,18,8,6,17,23,116,
2/3/2014,201402030IND,ORL,240,33,83,0.398,7,16,0.438,6,10,0.6,9,29,38,21,5,4,13,18,79,IND,240,38,90,0.422,8,25,0.32,14,17,0.824,13,39,52,21,4,5,9,13,98,
2/3/2014,201402030MIA,DET,240,34,83,0.41,6,18,0.333,22,29,0.759,19,32,51,19,11,4,21,20,96,MIA,240,39,85,0.459,7,20,0.35,17,21,0.81,13,31,44,24,13,6,20,22,102,
2/3/2014,201402030MIL,NYK,240,34,78,0.436,15,34,0.441,15,24,0.625,8,32,40,17,4,2,9,20,98,MIL,240,36,81,0.444,11,18,0.611,18,21,0.857,12,32,44,20,3,1,11,24,101,
2/3/2014,201402030NOP,SAS,240,38,81,0.469,5,18,0.278,21,25,0.84,5,29,34,20,9,12,7,16,102,NOP,240,36,79,0.456,6,14,0.429,17,20,0.85,7,37,44,16,3,7,15,24,95,
2/3/2014,201402030OKC,MEM,240,32,81,0.395,2,16,0.125,11,15,0.733,11,24,35,18,8,4,11,21,77,OKC,240,34,76,0.447,4,18,0.222,14,23,0.609,10,34,44,17,7,9,16,20,86,
2/3/2014,201402030SAC,CHI,240,22,78,0.282,4,20,0.2,22,34,0.647,8,22,30,17,11,2,14,24,70,SAC,240,36,69,0.522,2,8,0.25,25,34,0.735,10,43,53,18,7,3,22,26,99,
2/3/2014,201402030UTA,TOR,240,37,84,0.44,6,21,0.286,14,16,0.875,15,29,44,21,7,3,6,17,94,UTA,240,32,78,0.41,3,17,0.176,12,13,0.923,11,28,39,10,4,5,11,16,79,
2/3/2014,201402030WAS,POR,240,37,81,0.457,5,19,0.263,11,12,0.917,7,38,45,23,3,7,16,17,90,WAS,240,37,84,0.44,7,17,0.412,19,22,0.864,5,34,39,22,10,3,6,16,100,
2/4/2014,201402040ATL,IND,240,34,74,0.459,5,18,0.278,16,20,0.8,7,33,40,20,9,1,19,16,89,ATL,240,33,76,0.434,7,25,0.28,12,15,0.8,7,31,38,26,8,4,18,19,85,
2/4/2014,201402040GSW,CHA,240,37,78,0.474,5,13,0.385,12,19,0.632,9,39,48,22,9,2,15,20,91,GSW,240,29,93,0.312,4,20,0.2,13,16,0.813,18,32,50,18,7,4,16,18,75,
2/4/2014,201402040MIN,LAL,240,33,79,0.418,10,21,0.476,23,26,0.885,7,31,38,25,8,4,16,25,99,MIN,240,37,83,0.446,8,17,0.471,27,38,0.711,11,42,53,28,8,5,13,19,109,
2/4/2014,201402040PHO,CHI,240,35,78,0.449,6,18,0.333,25,31,0.806,8,36,44,13,9,6,18,23,101,PHO,240,31,80,0.388,8,28,0.286,22,29,0.759,11,36,47,12,8,5,21,23,92,
2/5/2014,201402050CLE,LAL,240,42,79,0.532,18,37,0.486,17,22,0.773,6,34,40,35,7,3,13,25,119,CLE,240,38,101,0.376,5,33,0.152,27,37,0.73,27,30,57,24,10,1,11,22,108,
2/5/2014,201402050DEN,MIL,240,36,95,0.379,7,16,0.438,21,31,0.677,19,30,49,22,9,5,15,21,100,DEN,240,39,84,0.464,10,23,0.435,22,26,0.846,15,33,48,22,5,12,19,25,110,
2/5/2014,201402050HOU,PHO,240,42,90,0.467,8,30,0.267,16,21,0.762,12,26,38,21,6,4,13,27,108,HOU,240,39,71,0.549,11,16,0.688,33,42,0.786,5,31,36,17,9,5,13,19,122,
2/5/2014,201402050LAC,MIA,240,41,78,0.526,13,31,0.419,21,26,0.808,7,24,31,33,11,5,15,32,116,LAC,240,37,86,0.43,7,25,0.28,31,42,0.738,21,31,52,26,8,2,20,24,112,
2/5/2014,201402050MEM,DAL,240,42,78,0.538,8,18,0.444,18,25,0.72,11,24,35,24,7,3,13,20,110,MEM,240,37,69,0.536,6,16,0.375,16,22,0.727,8,24,32,24,7,6,17,23,96,
2/5/2014,201402050NOP,ATL,240,38,84,0.452,14,30,0.467,10,14,0.714,7,31,38,29,7,7,9,16,100,NOP,240,40,86,0.465,5,14,0.357,20,22,0.909,13,37,50,18,5,5,9,15,105,
2/5/2014,201402050NYK,POR,240,30,79,0.38,8,21,0.381,26,33,0.788,12,37,49,17,5,5,14,16,94,NYK,240,36,90,0.4,4,21,0.19,14,20,0.7,15,33,48,18,8,5,9,24,90,
2/5/2014,201402050OKC,MIN,240,37,78,0.474,6,20,0.3,17,23,0.739,11,28,39,18,7,8,14,16,97,OKC,240,44,91,0.484,10,27,0.37,8,11,0.727,19,30,49,25,8,6,16,22,106,
2/5/2014,201402050ORL,DET,240,39,85,0.459,6,20,0.3,14,23,0.609,11,25,36,19,8,4,15,20,98,ORL,240,44,89,0.494,6,18,0.333,18,20,0.9,12,32,44,29,10,8,11,20,112,
2/5/2014,201402050PHI,BOS,240,41,84,0.488,8,19,0.421,24,33,0.727,12,36,48,27,9,8,13,19,114,PHI,240,42,94,0.447,7,21,0.333,17,20,0.85,13,34,47,27,7,5,15,24,108,
2/5/2014,201402050SAC,TOR,240,36,84,0.429,10,25,0.4,19,24,0.792,16,28,44,25,7,6,17,35,101,SAC,240,32,81,0.395,4,12,0.333,41,51,0.804,15,26,41,15,10,4,10,23,109,
2/5/2014,201402050WAS,SAS,290,48,98,0.49,9,28,0.321,20,25,0.8,11,42,53,30,8,9,20,27,125,WAS,290,44,101,0.436,5,16,0.313,25,32,0.781,13,36,49,19,10,6,15,18,118,
