Team,GAME_ID,AWAY_TEAM,MP,A_FG,A_FGA,FG%,A_3P,A_3PA,3P%,A_FT,A_FTA,FT%,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_PTS,HOME_TEAM,MP,H_FG,H_FGA,FG%,H_3P,3H_PA,3P%,H_FT,H_FTA,FT%,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_PTS,WINNER
2017-02-24,201702240CHI,PHO,265,49,93,.527,8,24,.333,15,25,.600,8,35,43,27,8,6,18,23,121,CHI,265,46,98,.469,12,26,.462,24,31,.774,11,35,46,31,14,4,12,21,128
2017-02-24,201702240OKC,LAL,240,40,101,.396,7,35,.200,6,14,.429,15,36,51,23,15,8,13,19,93,OKC,240,44,97,.454,10,24,.417,12,17,.706,14,45,59,28,9,6,17,14,110
2017-02-24,201702240LAC,SAS,240,35,82,.427,9,26,.346,26,30,.867,15,36,51,23,9,7,13,21,105,LAC,240,35,79,.443,7,23,.304,20,24,.833,8,28,36,18,9,2,12,26,97
2017-02-24,201702240MIN,DAL,240,35,83,.422,8,33,.242,6,9,.667,8,27,35,16,9,5,15,19,84,MIN,240,41,78,.526,5,13,.385,10,14,.714,9,35,44,24,9,4,16,12,97
2017-02-25,201702250ORL,ATL,240,32,85,.376,8,25,.320,14,26,.538,12,36,48,21,4,4,17,19,86,ORL,240,37,81,.457,8,27,.296,23,24,.958,7,40,47,21,11,8,13,23,105
2017-02-25,201702250MIA,IND,240,34,85,.400,4,12,.333,23,26,.885,13,30,43,21,8,4,15,24,95,MIA,240,38,78,.487,13,31,.419,24,31,.774,11,32,43,23,9,5,16,19,113
2017-02-25,201702250CLE,CHI,240,46,93,.495,15,30,.500,10,16,.625,10,37,47,34,6,0,7,13,117,CLE,240,37,80,.463,14,37,.378,11,15,.733,4,36,40,24,5,3,12,17,99
2017-02-25,201702250NYK,PHI,240,40,95,.421,7,31,.226,22,27,.815,16,34,50,19,6,5,11,21,109,NYK,240,43,91,.473,6,21,.286,18,23,.783,10,34,44,21,6,7,11,22,110
2017-02-25,201702250HOU,MIN,240,49,94,.521,9,26,.346,23,28,.821,21,37,58,28,10,2,23,26,130,HOU,240,44,94,.468,22,58,.379,32,42,.762,13,19,32,32,15,6,13,21,142
2017-02-25,201702250SAC,CHO,240,34,85,.400,14,38,.368,17,18,.944,13,37,50,26,10,3,10,13,99,SAC,240,31,79,.392,11,28,.393,12,15,.800,9,32,41,18,3,6,14,19,85
2017-02-25,201702250DAL,NOP,240,31,78,.397,5,24,.208,16,25,.640,9,36,45,21,7,2,19,19,83,DAL,240,36,78,.462,12,26,.462,12,16,.750,7,36,43,24,12,4,17,25,96
2017-02-26,201702260MIL,PHO,240,40,83,.482,5,14,.357,11,16,.688,12,30,42,26,12,5,20,22,96,MIL,240,39,76,.513,6,20,.300,16,18,.889,6,27,33,26,10,6,19,21,100
2017-02-26,201702260DET,BOS,240,34,85,.400,12,35,.343,24,30,.800,9,43,52,22,9,1,14,26,104,DET,240,35,81,.432,12,33,.364,16,35,.457,11,34,45,22,8,4,17,24,98
2017-02-26,201702260WAS,UTA,240,34,72,.472,11,24,.458,23,32,.719,9,41,50,18,10,11,24,19,102,WAS,240,37,87,.425,8,22,.364,10,13,.769,6,22,28,21,16,1,16,27,92
2017-02-26,201702260DEN,MEM,240,36,80,.450,11,33,.333,22,25,.880,13,36,49,21,9,2,15,20,105,DEN,240,37,84,.440,11,34,.324,13,17,.765,10,29,39,26,9,3,12,23,98
2017-02-26,201702260OKC,NOP,240,36,80,.450,8,21,.381,30,37,.811,7,28,35,17,10,1,10,26,110,OKC,240,42,88,.477,6,21,.286,28,37,.757,16,37,53,17,4,0,13,29,118
2017-02-26,201702260LAC,CHO,265,38,80,.475,18,40,.450,27,30,.900,5,38,43,16,1,1,16,32,121,LAC,265,45,97,.464,10,32,.313,24,34,.706,15,32,47,27,14,3,9,25,124
2017-02-26,201702260LAL,SAS,240,49,94,.521,10,21,.476,11,13,.846,13,33,46,37,12,5,12,15,119,LAL,240,40,87,.460,7,22,.318,11,18,.611,13,31,44,16,8,2,18,18,98
2017-02-27,201702270PHI,GSW,240,40,89,.449,6,29,.207,33,39,.846,16,29,45,31,14,4,13,18,119,PHI,240,37,82,.451,10,34,.294,24,27,.889,12,30,42,24,11,3,22,25,108
2017-02-27,201702270BOS,ATL,240,46,95,.484,6,25,.240,16,20,.800,13,42,55,22,10,10,14,19,114,BOS,240,34,87,.391,10,34,.294,20,25,.800,9,31,40,21,9,7,18,20,98
2017-02-27,201702270CLE,MIL,240,37,83,.446,11,30,.367,10,16,.625,5,28,33,27,3,5,8,23,95,CLE,240,35,70,.500,10,28,.357,22,26,.846,4,41,45,20,4,2,16,11,102
2017-02-27,201702270NYK,TOR,240,33,78,.423,7,26,.269,19,23,.826,11,30,41,12,9,3,12,18,92,NYK,240,33,73,.452,9,24,.375,16,19,.842,8,32,40,17,10,6,17,19,91
