GAME_ID,AWAY_TEAM,A_FG,A_FGA,A_3P,A_3PA,A_FT,A_FTA,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_AVG_PTS,AWAY_POINTS,HOME_TEAM,H_FG,H_FGA,H_3P,H_3PA,H_FT,H_FTA,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_AVG_PTS,HOME_POINTS
201512100CHI,LAC,37.13043478,81.91304348,7.869565217,23.39130435,20.2173913,29.91304348,10.04347826,33.2173913,43.26086957,22.30434783,6.826086957,5.652173913,13.30434783,21.7826087,102.3478261,80,CHI,36.9,87.8,8.05,22.05,16.25,21.6,10.65,38.05,48.7,22.65,6.65,6.05,13.7,19.3,98.1,83
201512100OKC,ATL,37.625,82.625,9.291666667,26.45833333,16.5,20.79166667,8.833333333,32.83333333,41.66666667,25.125,9.208333333,5.666666667,14.25,17.79166667,101.0416667,94,OKC,40.36363636,85.90909091,8.181818182,22.27272727,19.5,24.81818182,12.68181818,35.63636364,48.31818182,21.77272727,7.772727273,6.590909091,16.22727273,21.18181818,108.4090909,107
201512100SAC,NYK,35.625,84.5,7.541666667,22.58333333,17.91666667,22.375,10.70833333,33.70833333,44.41666667,19.83333333,6.583333333,5.541666667,13.5,22.29166667,96.70833333,97,SAC,39.5,87.16666667,8.291666667,22.83333333,17.625,24.29166667,11.33333333,32.95833333,44.29166667,24.25,8.166666667,3.916666667,15.5,21.29166667,104.9166667,99
201512110BOS,GSW,42.58333333,86.83333333,13.41666667,31.04166667,17.54166667,23.375,11,36.04166667,47.04166667,28.875,8.375,6.708333333,15.66666667,21.45833333,116.125,124,BOS,38.73913043,88.91304348,9.347826087,28.26086957,17.08695652,21.91304348,11.86956522,32.13043478,44,24.82608696,10.91304348,4.826086957,15.52173913,22.13043478,103.9130435,119
201512110DEN,MIN,37.04545455,83,5.545454545,16.68181818,22.77272727,28.27272727,9.954545455,34.90909091,44.86363636,20.81818182,6.818181818,4.909090909,14.45454545,22.90909091,102.4090909,108,DEN,35.73913043,84.30434783,7.869565217,23.39130435,17.43478261,23.39130435,11.13043478,33.39130435,44.52173913,21.91304348,7.391304348,4.826086957,14.73913043,20.30434783,96.7826087,111
201512110IND,MIA,35.85714286,78.33333333,5.952380952,19.19047619,17.71428571,24.71428571,8.857142857,34.66666667,43.52380952,19.52380952,6.476190476,7.619047619,13.85714286,18.28571429,95.38095238,83,IND,37.47619048,85.14285714,9.619047619,24.52380952,19.28571429,25.47619048,10.85714286,33.0952381,43.95238095,20.80952381,9.285714286,4.333333333,14.9047619,19.57142857,103.8571429,96
201512110MEM,CHO,37.54545455,84.13636364,9.954545455,27.68181818,18.09090909,23.72727273,8.590909091,35.27272727,43.86363636,21.77272727,7.227272727,5.863636364,11.77272727,18,103.1363636,123,MEM,34.875,82.375,5.291666667,17.33333333,20.91666667,25.33333333,10.45833333,30.83333333,41.29166667,20.54166667,8.416666667,4.041666667,13.375,21.66666667,95.95833333,99
201512110NOP,WAS,37.14285714,83.47619048,8.476190476,24.52380952,18.42857143,24.52380952,9.238095238,31.71428571,40.95238095,22.14285714,9,3.428571429,15.52380952,20.38095238,101.1904762,105,NOP,37.81818182,85.45454545,8.909090909,25.27272727,17.5,22.31818182,9,33.18181818,42.18181818,21.77272727,7.227272727,4.636363636,13.86363636,21.95454545,102.0454545,107
201512110ORL,CLE,37.68181818,82.59090909,9.954545455,27.59090909,16.72727273,23.27272727,10.36363636,34.72727273,45.09090909,22.86363636,6.5,3.727272727,14.27272727,20.63636364,102.0454545,111,ORL,38.47826087,88.34782609,7.913043478,23,15,19.43478261,11.47826087,34.04347826,45.52173913,21.95652174,8.173913043,5.652173913,14.30434783,22.2173913,99.86956522,76
201512110PHI,DET,37.08333333,88.25,8.333333333,26.20833333,15.91666667,24.33333333,13.79166667,33.58333333,47.375,18,8.458333333,3.458333333,13.54166667,18.625,98.41666667,107,PHI,33.625,80.875,8.416666667,26.54166667,15.29166667,21.83333333,9.5,32.29166667,41.79166667,18.83333333,8.375,6.666666667,17.25,21.66666667,90.95833333,95
201512110PHO,POR,38,84.75,9.75,27.20833333,15.83333333,21.75,11.33333333,34.25,45.58333333,20.75,6.375,4.333333333,15.08333333,22.25,101.5833333,106,PHO,39.33333333,87.04166667,10.16666667,26.5,16.33333333,22.04166667,10.66666667,33.375,44.04166667,20.54166667,8.958333333,4.208333333,16.08333333,20.5,105.1666667,96
201512110SAS,LAL,35.2173913,85.30434783,8.173913043,25.17391304,18.43478261,23.73913043,10.13043478,32.95652174,43.08695652,18,7.304347826,4.695652174,13.69565217,20.7826087,97.04347826,87,SAS,39.54166667,82.83333333,6.833333333,18.83333333,14.375,18.79166667,9.541666667,36.66666667,46.20833333,25.08333333,8.208333333,5.958333333,13.66666667,16.875,100.2916667,109
201512110TOR,MIL,35.91666667,80.75,6.333333333,17.83333333,16.79166667,21.375,9.625,30.5,40.125,22.91666667,7.625,4.916666667,14.875,23.04166667,94.95833333,83,TOR,35.66666667,80.375,7.708333333,21.75,21.04166667,26.45833333,10.20833333,33.33333333,43.54166667,18.20833333,8.875,4.041666667,13.45833333,20.04166667,100.0833333,90
201512110UTA,OKC,40.2173913,85.60869565,8.086956522,22.04347826,19.26086957,24.43478261,12.60869565,35.56521739,48.17391304,21.43478261,7.608695652,6.391304348,16.08695652,21.08695652,107.7826087,94,UTA,36.04761905,81.85714286,7.857142857,21.52380952,17.85714286,24.0952381,11.85714286,31.38095238,43.23809524,18.61904762,8.619047619,5.047619048,14.33333333,22.33333333,97.80952381,90
201512120ATL,SAS,39.4,82.48,6.96,18.88,14.64,18.92,9.4,36.92,46.32,25.12,8.32,5.8,14.04,16.84,100.4,103,ATL,37.32,82.52,9.12,26.36,16.36,20.6,8.76,32.56,41.32,24.96,9.44,5.56,14.36,17.68,100.12,78
201512120BRK,LAC,37.375,82.08333333,7.875,23.41666667,19.83333333,29.41666667,9.916666667,33.20833333,43.125,22.54166667,7.041666667,5.416666667,13.25,21.75,102.4583333,105,BRK,38.34782609,85.56521739,4.826086957,15.86956522,15.04347826,19.82608696,10.95652174,34,44.95652174,20.65217391,8.304347826,4.304347826,15.34782609,18.60869565,96.56521739,100
201512120CHI,NOP,37.91304348,85.60869565,8.782608696,24.86956522,17.08695652,21.82608696,8.826086957,33.30434783,42.13043478,21.95652174,7.304347826,4.695652174,13.69565217,21.95652174,101.6956522,94,CHI,36.71428571,87.33333333,8.047619048,21.95238095,16.61904762,21.95238095,10.47619048,38.19047619,48.66666667,22.38095238,6.619047619,6.047619048,13.66666667,18.85714286,98.0952381,98
201512120CHO,BOS,38.79166667,89.20833333,9.333333333,28.125,16.75,21.41666667,11.5,32.41666667,43.91666667,24.875,10.66666667,4.833333333,15.08333333,21.75,103.6666667,98,CHO,37.47826087,84.30434783,10,28,17.73913043,23.13043478,8.52173913,35.69565217,44.2173913,21.56521739,6.956521739,5.826086957,11.73913043,17.73913043,102.6956522,93
201512120DAL,WAS,37.45454545,83.54545455,8.727272727,24.72727273,18.13636364,24.09090909,9,31.86363636,40.86363636,22.63636364,8.863636364,3.545454545,15.40909091,20.45454545,101.7727273,114,DAL,36.91666667,83.875,8.833333333,27.08333333,18.875,23.95833333,9,35.5,44.5,21.70833333,7.041666667,3.666666667,13.20833333,19.70833333,101.5416667,111
201512120DET,IND,37.63636364,85,9.318181818,24.13636364,18.90909091,25.13636364,10.59090909,32.86363636,43.45454545,20.63636364,9.181818182,4.227272727,14.95454545,19.40909091,103.5,96,DET,37.4,88.32,8.52,26.32,15.88,24.12,13.64,33.68,47.32,18.32,8.56,3.56,13.56,18.6,99.2,118
201512120HOU,LAL,35.20833333,85.41666667,8.25,25.45833333,18.375,23.58333333,10.16666667,32.79166667,42.95833333,18.125,7.458333333,4.666666667,13.91666667,20.875,97.04166667,97,HOU,36.41666667,83.95833333,10.45833333,31.125,20.91666667,28.95833333,11.66666667,32.125,43.79166667,21.25,10.5,5.625,16.5,21.375,104.2083333,126
201512120MIL,GSW,42.32,86.92,13.12,30.88,17.52,23.44,11.16,35.96,47.12,28.64,8.4,6.76,15.68,21.4,115.28,95,MIL,36.24,81.12,6.32,17.68,16.68,21.24,9.56,30.72,40.28,23.24,7.8,4.88,14.92,23.08,95.48,108
201512120POR,NYK,35.76,84.12,7.6,22.52,18.2,22.6,10.56,33.44,44,19.72,6.44,5.44,13.4,22.28,97.32,112,POR,38.12,84.92,9.6,26.96,16.08,22.04,11.44,33.88,45.32,20.52,6.28,4.16,14.76,22.24,101.92,110
201512130MIA,MEM,35.08,82.16,5.36,17.4,20.48,24.88,10.24,30.72,40.96,20.64,8.48,4,13.36,21.64,96,97,MIA,35.90909091,78.27272727,6,19.31818182,17.77272727,24.63636364,8.772727273,34.36363636,43.13636364,19.45454545,6.590909091,7.318181818,13.68181818,18.13636364,95.59090909,100
201512130OKC,UTA,36.18181818,82.40909091,7.863636364,21.54545455,17.59090909,23.90909091,12.04545455,31.22727273,43.27272727,18.40909091,8.5,4.909090909,14.18181818,22.40909091,97.81818182,98,OKC,40,85.33333333,8.041666667,22,19.58333333,24.66666667,12.41666667,35.5,47.91666667,21.29166667,7.583333333,6.666666667,15.83333333,20.95833333,107.625,104
201512130PHO,MIN,36.86956522,82.56521739,5.652173913,16.7826087,22.95652174,28.52173913,9.913043478,34.65217391,44.56521739,20.86956522,6.826086957,4.869565217,14.86956522,23.04347826,102.3478261,101,PHO,39.32,87.04,10.16,26.64,16.48,22.12,10.72,33.08,43.8,20.84,9.24,4.36,16,20.72,105.28,108
201512130TOR,PHI,33.4,81,8.48,26.6,15.08,21.52,9.72,32.48,42.2,18.8,8.08,6.76,17.44,21.6,90.36,76,TOR,35.52,80.28,7.68,21.76,21.2,26.76,10.12,33.32,43.44,18.04,8.96,4.24,13.24,19.84,99.92,96
201512140ATL,MIA,36.08695652,78.73913043,6.043478261,19.17391304,17.56521739,24.2173913,9.043478261,34.56521739,43.60869565,19.73913043,6.565217391,7.217391304,13.73913043,18.04347826,95.7826087,100,ATL,37.15384615,82.57692308,9.076923077,26.61538462,16.26923077,20.38461538,8.692307692,32.46153846,41.15384615,24.96153846,9.346153846,5.5,14.34615385,17.80769231,99.65384615,88
201512140BRK,ORL,38.58333333,87.83333333,7.958333333,22.91666667,14.95833333,19.45833333,11.29166667,34.125,45.41666667,22.04166667,8.333333333,5.541666667,14.375,22.04166667,100.0833333,105,BRK,38.04166667,85.33333333,4.916666667,16,14.95833333,19.66666667,10.875,33.83333333,44.70833333,20.75,8.166666667,4.125,15.41666667,18.625,95.95833333,82
201512140CHI,PHI,33.57692308,81.42307692,8.576923077,26.76923077,14.84615385,21.19230769,9.692307692,32.26923077,41.96153846,18.80769231,8,6.807692308,17.19230769,21.42307692,90.57692308,96,CHI,37,87.22727273,8.045454545,21.95454545,16.81818182,22.13636364,10.45454545,38.40909091,48.86363636,22.63636364,6.636363636,6.136363636,13.63636364,18.68181818,98.86363636,115
201512140DAL,PHO,39.07692308,86.76923077,10.11538462,26.57692308,16.57692308,22.30769231,10.76923077,33.15384615,43.92307692,20.76923077,9.230769231,4.384615385,16,20.80769231,104.8461538,94,DAL,36.96,83.6,8.96,27.28,18.76,23.84,8.84,35.52,44.36,21.52,7.24,3.56,13.32,19.8,101.64,104
201512140DEN,HOU,36.6,84.08,10.76,31.48,20.4,28.24,11.4,31.68,43.08,21.44,10.64,5.44,16.28,21.4,104.36,108,DEN,36,84.20833333,7.875,23.45833333,17.625,23.45833333,11.29166667,33.54166667,44.83333333,22.08333333,7.416666667,4.833333333,14.875,20.08333333,97.5,114
201512140DET,LAC,37.64,82.68,7.8,23.24,19.48,28.84,9.92,33.04,42.96,22.8,7.12,5.36,13.12,21.76,102.56,105,DET,37.38461538,88.34615385,8.423076923,26.03846154,16.15384615,24.38461538,13.69230769,33.88461538,47.57692308,18.26923077,8.538461538,3.423076923,13.73076923,18.69230769,99.34615385,103
201512140IND,TOR,35.26923077,80.23076923,7.769230769,22,21.23076923,26.73076923,10.30769231,33.19230769,43.5,17.73076923,8.961538462,4.307692308,13.42307692,19.88461538,99.53846154,90,IND,37.7826087,85.04347826,9.347826087,24.04347826,18.69565217,24.73913043,10.56521739,32.91304348,43.47826087,20.34782609,9.130434783,4.173913043,14.91304348,19.47826087,103.6086957,106
201512140MEM,WAS,37.43478261,83.65217391,8.739130435,24.69565217,17.86956522,23.91304348,9.043478261,31.60869565,40.65217391,22.60869565,8.869565217,3.52173913,15.34782609,20.13043478,101.4782609,95,MEM,35.42307692,82,5.538461538,17.30769231,20.23076923,24.5,10.07692308,30.80769231,40.88461538,20.84615385,8.461538462,4.038461538,13.5,21.5,96.61538462,112
201512140POR,NOP,37.83333333,85.45833333,8.75,24.875,17.25,22.04166667,8.666666667,33.41666667,42.08333333,21.66666667,7.375,4.875,13.5,21.95833333,101.6666667,101,POR,38,84.76923077,9.730769231,27.15384615,16.30769231,22.30769231,11.38461538,34.11538462,45.5,20.80769231,6.307692308,4.192307692,14.76923077,22.19230769,102.0384615,105
201512140SAS,UTA,36,82.26086957,7.652173913,21.08695652,17.43478261,23.60869565,11.82608696,30.95652174,42.7826087,18.39130435,8.47826087,4.826086957,14.04347826,22.43478261,97.08695652,81,SAS,39.5,82.19230769,7.038461538,18.96153846,15.03846154,19.23076923,9.384615385,37,46.38461538,25.07692308,8.230769231,5.653846154,13.92307692,16.84615385,101.0769231,118
201512150BOS,CLE,37.60869565,82.39130435,9.869565217,27.39130435,16.39130435,22.69565217,10.17391304,34.95652174,45.13043478,22.60869565,6.434782609,3.869565217,14.26086957,20.47826087,101.4782609,89,BOS,38.36,89.12,9.32,28.28,16.56,21.12,11.52,32.28,43.8,24.6,10.48,4.88,14.88,21.32,102.6,77
201512150LAL,MIL,36.38461538,81.26923077,6.230769231,17.5,16.46153846,21.19230769,9.653846154,30.53846154,40.19230769,23.23076923,7.769230769,4.961538462,14.76923077,22.96153846,95.46153846,95,LAL,35.44,85.56,8.32,25.52,18.48,23.64,10.48,32.84,43.32,18.44,7.44,4.6,13.92,20.76,97.68,113
201512150MIN,DEN,36.2,83.76,7.96,23.24,17.72,23.6,11.24,33.36,44.6,22.16,7.48,4.88,14.84,20.32,98.08,112,MIN,36.83333333,82.33333333,5.583333333,16.5,23,28.625,9.916666667,34.08333333,44,20.875,6.791666667,4.916666667,14.625,23.08333333,102.25,100
201512150SAC,HOU,36.5,84,10.80769231,31.76923077,20.26923077,28.03846154,11.23076923,31.57692308,42.80769231,21.46153846,10.88461538,5.346153846,16.46153846,21.65384615,104.0769231,97,SAC,39.44,86.68,8.4,22.88,17.72,24.48,11.24,33.16,44.4,24.28,8.36,3.88,16,21.2,105,107
201512160ATL,PHI,33.77777778,81.18518519,8.703703704,26.74074074,14.88888889,21.2962963,9.592592593,32,41.59259259,18.85185185,7.888888889,6.62962963,17.37037037,21.40740741,91.14814815,106,ATL,37.55555556,82.40740741,9.111111111,26.40740741,16.44444444,20.51851852,8.444444444,32.11111111,40.55555556,25.22222222,9.407407407,5.555555556,14.25925926,17.92592593,100.6666667,127
201512160BRK,MIA,36.25,78.58333333,6.083333333,19.25,17.54166667,24.20833333,9,34.66666667,43.66666667,19.58333333,6.458333333,7.166666667,13.66666667,17.83333333,96.125,104,BRK,38.2,85.48,4.88,16,14.76,19.44,10.84,33.48,44.32,20.88,8.08,4.08,15.04,18.6,96.04,98
201512160CHI,MEM,35.2962963,81.77777778,5.518518519,17.37037037,20.07407407,24.62962963,9.888888889,31,40.88888889,21.07407407,8.37037037,4.074074074,13.48148148,21.44444444,96.18518519,85,CHI,37.04347826,87.17391304,8.086956522,22.04347826,16.65217391,22,10.39130435,38.30434783,48.69565217,22.60869565,6.565217391,6.130434783,13.65217391,18.60869565,98.82608696,98
201512160DET,BOS,38.53846154,89.11538462,9.346153846,28.15384615,16.69230769,21.23076923,11.46153846,32.34615385,43.80769231,24.30769231,10.23076923,4.769230769,15,21.84615385,103.1153846,116,DET,37.40740741,87.96296296,8.518518519,25.85185185,16.74074074,25.07407407,13.44444444,33.7037037,47.14814815,18.07407407,8.407407407,3.444444444,13.62962963,18.81481481,100.0740741,119
201512160GSW,PHO,39.14814815,86.92592593,9.925925926,26.40740741,16.55555556,22.14814815,10.62962963,33.18518519,43.81481481,21.03703704,9.296296296,4.37037037,16.14814815,20.77777778,104.7777778,103,GSW,42.46153846,86.96153846,13.19230769,30.92307692,17.65384615,23.57692308,11.07692308,36.11538462,47.19230769,28.76923077,8.538461538,6.653846154,15.73076923,21.23076923,115.7692308,128
201512160IND,DAL,36.80769231,83.84615385,8.923076923,27.5,18.30769231,23.30769231,8.923076923,35.53846154,44.46153846,21.30769231,7.038461538,3.538461538,13.23076923,19.65384615,100.8461538,81,IND,38,85.20833333,9.416666667,24.25,18.33333333,24.41666667,10.33333333,33.29166667,43.625,20.66666667,9.125,4.166666667,14.625,19.375,103.75,107
201512160LAC,MIL,36.44444444,81.51851852,6.185185185,17.44444444,16.18518519,20.81481481,9.851851852,30.37037037,40.22222222,23.14814815,7.814814815,5,14.62962963,22.88888889,95.25925926,90,LAC,37.57692308,82.38461538,7.923076923,23.15384615,19.5,28.65384615,9.923076923,32.92307692,42.84615385,22.88461538,7.115384615,5.307692308,13.15384615,21.30769231,102.5769231,103
201512160NYK,MIN,37.04,83.08,5.52,16.68,22.64,28.04,10.16,34.08,44.24,20.88,7,4.8,14.32,23.08,102.24,102,NYK,35.80769231,84.15384615,7.615384615,22.46153846,18.46153846,22.88461538,10.69230769,33.53846154,44.23076923,20.03846154,6.269230769,5.615384615,13.42307692,22.07692308,97.69230769,107
201512160OKC,POR,37.77777778,85.03703704,9.777777778,27.11111111,16.25925926,22.14814815,11.59259259,33.96296296,45.55555556,20.51851852,6.296296296,4.148148148,14.88888889,22.40740741,101.5925926,90,OKC,39.92,85.08,7.8,21.68,19.92,25.16,12.48,35.56,48.04,20.96,7.52,6.72,15.92,20.92,107.56,106
201512160ORL,CHO,37.41666667,84.08333333,10.16666667,28.25,17.5,22.79166667,8.458333333,35.29166667,43.75,21.625,7.166666667,5.708333333,11.91666667,17.79166667,102.5,98,ORL,38.76,87.4,8.2,22.96,14.88,19.28,11,34.2,45.2,22.28,8.48,5.48,14.48,21.76,100.6,113
201512160SAS,WAS,37.33333333,83.66666667,8.5,24.29166667,18.04166667,23.95833333,9.083333333,31.45833333,40.54166667,22.58333333,8.75,3.541666667,15.20833333,20.04166667,101.2083333,95,SAS,39.66666667,82.22222222,7.074074074,19.07407407,15.14814815,19.37037037,9.333333333,36.92592593,46.25925926,25.22222222,8.296296296,5.777777778,13.81481481,17,101.5555556,114
201512160UTA,NOP,37.68,84.96,8.8,24.72,17.6,22.28,8.64,33.2,41.84,21.36,7.44,4.76,13.36,22.04,101.76,104,UTA,35.83333333,81.625,7.625,21.04166667,17.66666667,23.83333333,11.54166667,30.875,42.41666667,18.33333333,8.291666667,4.791666667,13.95833333,22.33333333,96.95833333,94
201512170CHO,TOR,35.25925926,80.85185185,7.814814815,22.62962963,21.18518519,26.77777778,10.25925926,33.33333333,43.59259259,17.74074074,8.888888889,4.518518519,13.22222222,19.96296296,99.51851852,99,CHO,37.4,84.12,10.16,28.28,17.8,23.12,8.36,35.68,44.04,21.68,7.08,5.84,11.96,18,102.76,109
201512170CLE,OKC,39.73076923,84.65384615,7.730769231,21.61538462,20.07692308,25.26923077,12.34615385,35.23076923,47.57692308,21.03846154,7.5,6.730769231,15.76923077,20.88461538,107.2692308,100,CLE,37.75,82.625,9.958333333,27.45833333,16.125,22.29166667,10.41666667,34.58333333,45,22.875,6.416666667,3.75,14.33333333,20.54166667,101.5833333,104
201512170LAL,HOU,36.40740741,84.14814815,10.85185185,31.74074074,20.51851852,28.55555556,11.66666667,31.55555556,43.22222222,21.48148148,10.81481481,5.444444444,16.33333333,21.48148148,104.1851852,107,LAL,35.46153846,85.5,8.192307692,25.46153846,18.15384615,23.42307692,10.57692308,32.84615385,43.42307692,18.57692308,7.346153846,4.615384615,13.92307692,21,97.26923077,87
201512180BOS,ATL,37.67857143,82.60714286,8.928571429,26.17857143,16.67857143,20.82142857,8.464285714,32.14285714,40.60714286,25.14285714,9.464285714,5.5,14.17857143,18.28571429,100.9642857,109,BOS,38.37037037,88.66666667,9.37037037,27.96296296,16.92592593,21.59259259,11.25925926,32.51851852,43.77777778,24.11111111,10.03703704,4.666666667,15.22222222,21.96296296,103.037037,101
201512180CHI,DET,38.07142857,89.25,8.5,25.96428571,17.10714286,25.82142857,13.64285714,34.10714286,47.75,18.42857143,8.357142857,3.464285714,13.53571429,19.39285714,101.75,147,CHI,37.58333333,88.54166667,7.958333333,22.04166667,17.58333333,22.91666667,10.79166667,38.45833333,49.25,22.54166667,6.5,6.25,13.75,19.29166667,100.7083333,144
201512180DAL,MEM,35.10714286,81.71428571,5.535714286,17.35714286,20.14285714,24.60714286,9.892857143,30.92857143,40.82142857,20.78571429,8.464285714,4.035714286,13.42857143,21.35714286,95.89285714,88,DAL,36.7037037,83.62962963,8.962962963,27.55555556,18.33333333,23.22222222,9,35.66666667,44.66666667,21.51851852,7.037037037,3.555555556,13.44444444,19.55555556,100.7037037,97
201512180GSW,MIL,36.64285714,81.85714286,6.107142857,17.46428571,16.46428571,21.07142857,10,30.25,40.25,23.21428571,7.75,5.071428571,14.67857143,23.10714286,95.85714286,112,GSW,42.44444444,86.96296296,13.03703704,30.74074074,18.03703704,24.07407407,11.22222222,35.92592593,47.14814815,28.85185185,8.481481481,6.555555556,15.7037037,21.25925926,115.962963,121
201512180IND,BRK,38.11538462,85.5,5,16,14.84615385,19.34615385,10.76923077,33.46153846,44.23076923,20.76923077,8.038461538,4.153846154,14.92307692,18.69230769,96.07692308,97,IND,37.96,85.36,9.32,24.4,18.52,24.48,10.48,33.48,43.96,20.52,8.92,4.16,14.48,19.2,103.76,104
201512180MIA,TOR,35.46428571,80.82142857,7.821428571,22.57142857,21.07142857,26.60714286,10.10714286,33.28571429,43.39285714,17.75,8.964285714,4.535714286,13,19.67857143,99.82142857,108,MIA,36.2,78.4,6.2,19.48,17.44,23.92,8.8,34.48,43.28,19.56,6.36,7.12,13.64,17.88,96.04,94
201512180MIN,SAC,39.38461538,86.46153846,8.346153846,22.88461538,17.5,24.19230769,11.11538462,32.76923077,43.88461538,24.19230769,8.423076923,3.807692308,15.84615385,21.11538462,104.6153846,95,MIN,37.11538462,83.03846154,5.538461538,16.73076923,22.34615385,27.57692308,10.30769231,34.11538462,44.42307692,21.03846154,6.807692308,4.846153846,14.46153846,22.92307692,102.1153846,99
201512180ORL,POR,37.57142857,84.60714286,9.821428571,27.28571429,16.35714286,22.28571429,11.42857143,34,45.42857143,20.53571429,6.178571429,4.071428571,15.03571429,22.42857143,101.3214286,94,ORL,38.76923077,87.26923077,7.961538462,22.65384615,15.15384615,19.73076923,11.07692308,34.23076923,45.30769231,22.15384615,8.576923077,5.461538462,14.42307692,21.61538462,100.6538462,102
201512180PHI,NYK,35.96296296,84.18518519,7.555555556,22.33333333,18.55555556,23.07407407,10.81481481,33.59259259,44.40740741,20.18518519,6.333333333,5.62962963,13.48148148,21.96296296,98.03703704,107,PHI,33.89285714,81.03571429,8.607142857,26.64285714,14.96428571,21.60714286,9.392857143,32,41.39285714,18.71428571,7.857142857,6.571428571,17.28571429,21.42857143,91.35714286,97
201512180PHO,NOP,37.23076923,84.42307692,8.615384615,24.61538462,18.15384615,22.88461538,8.692307692,32.92307692,41.61538462,21.03846154,7.461538462,4.846153846,13.65384615,22.07692308,101.2307692,88,PHO,39.32142857,86.82142857,9.785714286,26.03571429,16.32142857,21.96428571,10.67857143,33.17857143,43.85714286,21.07142857,9.321428571,4.285714286,16.25,21,104.75,104
201512180SAS,LAC,37.51851852,82,8,23.18518519,19.7037037,29.07407407,9.777777778,32.85185185,42.62962963,22.88888889,7.074074074,5.407407407,13.03703704,21.33333333,102.7407407,107,SAS,39.78571429,82.39285714,7.178571429,19.07142857,15.28571429,19.53571429,9.357142857,36.82142857,46.17857143,25.21428571,8.25,5.714285714,13.60714286,17.46428571,102.0357143,115
201512180UTA,DEN,36,83.57692308,7.884615385,23.42307692,17.80769231,23.65384615,11.38461538,33.19230769,44.57692308,21.88461538,7.576923077,4.846153846,14.80769231,20.30769231,97.69230769,88,UTA,35.76,81.28,7.72,21.2,17.72,23.88,11.28,31,42.28,18.2,8.28,4.64,13.96,22.2,96.96,97
201512190HOU,LAC,37.39285714,82.14285714,8.107142857,23.71428571,19.64285714,29.07142857,9.678571429,32.78571429,42.46428571,22.82142857,7.178571429,5.428571429,13,21.85714286,102.5357143,97,HOU,36.32142857,83.85714286,10.75,31.5,20.89285714,29.28571429,11.71428571,31.92857143,43.64285714,21.5,10.67857143,5.5,16.28571429,21.75,104.2857143,107
201512190MEM,IND,37.65384615,85.03846154,9.153846154,24.53846154,18.53846154,24.5,10.57692308,33.42307692,44,20.19230769,8.884615385,4.076923077,14.57692308,19.23076923,103,84,MEM,35.17241379,81.75862069,5.517241379,17.4137931,20.03448276,24.48275862,9.862068966,31.13793103,41,20.79310345,8.482758621,4.103448276,13.27586207,21.31034483,95.89655172,96
201512190NYK,CHI,37.56,88.76,7.84,22,17.36,22.68,11.08,38.08,49.16,22.32,6.52,6.04,13.72,19.32,100.32,91,NYK,36.14285714,84.10714286,7.464285714,22.25,18.60714286,23.10714286,10.78571429,33.57142857,44.35714286,20.14285714,6.321428571,5.5,13.39285714,21.71428571,98.35714286,107
201512190OKC,LAL,35.25925926,85.51851852,8.185185185,25.55555556,17.85185185,23.18518519,10.48148148,32.51851852,43,18.40740741,7.444444444,4.518518519,13.92592593,20.96296296,96.55555556,78,OKC,39.96296296,84.62962963,7.777777778,21.51851852,19.96296296,25.25925926,12.33333333,35.55555556,47.88888889,21.2962963,7.444444444,6.592592593,15.74074074,20.62962963,107.6666667,118
201512190WAS,CHO,37.46153846,84.46153846,10.15384615,28.46153846,17.61538462,22.84615385,8.730769231,35.57692308,44.30769231,21.73076923,7.115384615,5.769230769,12.15384615,18.07692308,102.6923077,101,WAS,37.44,83.48,8.52,24.12,18.12,23.92,8.92,31.52,40.44,22.72,8.8,3.56,15.16,19.8,101.52,109
201512200BRK,MIN,37.14814815,82.92592593,5.444444444,16.55555556,22.2962963,27.44444444,10.18518519,34.2962963,44.48148148,21.33333333,7,4.851851852,14.40740741,22.85185185,102.037037,100,BRK,37.88888889,85.22222222,5,16.18518519,14.88888889,19.37037037,10.59259259,33.44444444,44.03703704,20.96296296,8,4.074074074,14.88888889,18.74074074,95.66666667,85
201512200CLE,PHI,33.75862069,81.20689655,8.482758621,26.55172414,15.17241379,21.89655172,9.620689655,32.03448276,41.65517241,18.5862069,7.793103448,6.413793103,17.34482759,21.44827586,91.17241379,86,CLE,37.84,82.72,10,27.36,16.16,22.24,10.24,34.56,44.8,22.96,6.6,3.84,14.16,20.48,101.84,108
201512200DEN,NOP,37.48148148,84.18518519,8.703703704,24.59259259,18.62962963,23.48148148,8.62962963,32.77777778,41.40740741,21.14814815,7.333333333,5.074074074,13.51851852,22.07407407,102.2962963,130,DEN,36.33333333,84.03703704,8.222222222,23.85185185,17.81481481,23.59259259,11.44444444,32.92592593,44.37037037,22.03703704,7.481481481,4.814814815,14.44444444,20.48148148,98.7037037,125
201512200MIA,POR,37.62068966,84.44827586,9.931034483,27.51724138,16.4137931,22.27586207,11.37931034,33.93103448,45.31034483,20.62068966,6.206896552,3.931034483,15.17241379,22.48275862,101.5862069,109,MIA,36.46153846,78.26923077,6.423076923,19.61538462,17.46153846,24,8.653846154,34.11538462,42.76923077,19.80769231,6.538461538,7.115384615,13.53846154,17.73076923,96.80769231,116
