Team,GAME_ID,AWAY_TEAM,MP,A_FG,A_FGA,FG%,A_3P,A_3PA,3P%,A_FT,A_FTA,FT%,A_ORB,A_DRB,A_TRB,A_AST,A_STL,A_BLK,A_TOB,A_PF,A_PTS,HOME_TEAM,MP,H_FG,H_FGA,FG%,H_3P,3H_PA,3P%,H_FT,H_FTA,FT%,H_ORB,H_DRB,H_TRB,H_AST,H_STL,H_BLK,H_TOB,H_PF,H_PTS,WINNER
3/11/2015,201503110MIL,ORL,240,34,85,0.4,10,18,0.556,13,13,1,9,24,33,21,14,4,14,18,91,MIL,240,39,79,0.494,8,18,0.444,11,16,0.688,11,40,51,30,7,7,22,17,97,
3/11/2015,201503110OKC,LAC,240,35,76,0.461,15,30,0.5,35,47,0.745,11,27,38,22,11,2,12,27,120,OKC,240,33,76,0.434,12,25,0.48,30,36,0.833,11,28,39,19,5,3,20,32,108,
3/11/2015,201503110PHI,CHI,265,40,87,0.46,10,24,0.417,14,20,0.7,8,50,58,24,6,2,18,16,104,PHI,265,36,104,0.346,11,41,0.268,12,25,0.48,17,38,55,16,12,5,10,15,95,
3/11/2015,201503110PHO,MIN,240,36,81,0.444,1,13,0.077,24,26,0.923,12,22,34,19,5,2,10,16,97,PHO,240,45,90,0.5,6,24,0.25,10,13,0.769,16,29,45,25,7,2,16,19,106,
3/11/2015,201503110POR,HOU,240,38,91,0.418,11,31,0.355,13,23,0.565,12,28,40,21,12,5,11,16,100,POR,240,42,92,0.457,10,33,0.303,11,14,0.786,16,44,60,25,5,2,19,18,105,
3/12/2015,201503120IND,MIL,265,35,91,0.385,4,14,0.286,29,36,0.806,12,36,48,17,11,3,15,27,103,IND,265,39,79,0.494,9,22,0.409,22,28,0.786,6,42,48,24,7,7,20,33,109,
3/12/2015,201503120LAL,NYK,240,36,77,0.468,9,18,0.5,20,26,0.769,4,29,33,27,5,9,8,19,101,LAL,240,38,90,0.422,5,18,0.278,13,21,0.619,15,36,51,18,6,4,13,26,94,
3/12/2015,201503120SAS,CLE,265,44,91,0.484,14,26,0.538,26,30,0.867,11,26,37,19,8,2,12,22,128,SAS,265,49,87,0.563,8,26,0.308,19,27,0.704,9,32,41,28,6,9,13,26,125,
3/12/2015,201503120UTA,HOU,240,34,79,0.43,7,32,0.219,16,24,0.667,8,29,37,19,8,2,9,22,91,UTA,240,44,92,0.478,11,33,0.333,10,17,0.588,22,35,57,23,5,10,12,18,109,
3/12/2015,201503120WAS,MEM,240,31,80,0.388,3,19,0.158,22,30,0.733,14,27,41,18,9,3,21,29,87,WAS,240,40,80,0.5,5,17,0.294,22,31,0.71,10,32,42,25,11,5,13,24,107,
3/13/2015,201503130BOS,ORL,240,34,80,0.425,6,20,0.3,14,28,0.5,10,40,50,20,9,4,19,21,88,BOS,240,37,86,0.43,10,26,0.385,11,20,0.55,10,37,47,19,7,4,16,23,95,
3/13/2015,201503130CHO,CHI,240,31,82,0.378,15,32,0.469,14,19,0.737,4,32,36,18,4,6,10,25,91,CHO,240,33,89,0.371,7,19,0.368,28,33,0.848,17,38,55,15,4,7,12,17,101,
3/13/2015,201503130DAL,LAC,240,41,82,0.5,12,32,0.375,5,12,0.417,11,21,32,27,9,2,15,17,99,DAL,240,51,84,0.607,16,28,0.571,11,16,0.688,12,31,43,31,11,2,15,16,129,
3/13/2015,201503130DEN,GSW,240,39,92,0.424,8,19,0.421,17,22,0.773,9,26,35,29,5,10,8,25,103,DEN,240,41,82,0.5,8,17,0.471,24,37,0.649,13,39,52,23,4,3,13,22,114,
3/13/2015,201503130OKC,MIN,240,34,78,0.436,3,12,0.25,28,31,0.903,13,29,42,20,8,6,20,18,99,OKC,240,44,101,0.436,11,24,0.458,14,14,1,19,29,48,28,10,4,16,22,113,
3/13/2015,201503130PHI,SAC,240,35,87,0.402,4,14,0.286,33,40,0.825,16,34,50,22,9,4,17,20,107,PHI,240,45,95,0.474,9,32,0.281,15,23,0.652,14,32,46,30,11,9,15,29,114,
3/13/2015,201503130PHO,ATL,240,39,83,0.47,8,18,0.444,10,12,0.833,7,31,38,22,11,6,11,20,96,PHO,240,32,78,0.41,10,26,0.385,13,21,0.619,11,34,45,19,7,6,18,14,87,
3/13/2015,201503130POR,DET,240,41,91,0.451,7,25,0.28,10,12,0.833,11,25,36,23,5,2,6,14,99,POR,240,46,80,0.575,11,21,0.524,15,17,0.882,7,36,43,28,2,2,10,12,118,
3/13/2015,201503130TOR,MIA,240,35,79,0.443,5,23,0.217,17,24,0.708,7,37,44,21,11,5,20,22,92,TOR,240,34,79,0.43,12,33,0.364,22,31,0.71,9,34,43,26,12,5,17,22,102,
3/14/2015,201503140GSW,NYK,240,38,96,0.396,9,25,0.36,9,16,0.563,20,31,51,25,6,10,15,16,94,GSW,240,45,90,0.5,19,34,0.559,16,17,0.941,8,34,42,34,13,6,9,16,125,
3/14/2015,201503140IND,BOS,240,35,83,0.422,8,28,0.286,15,21,0.714,9,38,47,28,7,4,11,18,93,IND,240,34,85,0.4,9,24,0.375,12,15,0.8,9,33,42,16,4,3,14,23,89,
3/14/2015,201503140MEM,MIL,240,30,72,0.417,5,19,0.263,18,27,0.667,8,29,37,17,6,3,15,18,83,MEM,240,37,78,0.474,8,14,0.571,14,16,0.875,8,28,36,23,10,3,14,21,96,
3/14/2015,201503140PHI,BRK,240,37,84,0.44,2,17,0.118,18,26,0.692,7,38,45,20,9,5,16,16,94,PHI,240,35,94,0.372,8,37,0.216,9,14,0.643,12,36,48,21,7,8,16,25,87,
3/14/2015,201503140UTA,DET,240,32,84,0.381,8,23,0.348,13,22,0.591,16,28,44,18,8,3,12,20,85,UTA,240,33,69,0.478,6,14,0.429,16,24,0.667,10,35,45,17,8,8,15,17,88,
3/14/2015,201503140WAS,SAC,240,35,77,0.455,6,19,0.316,21,28,0.75,11,25,36,24,4,3,16,17,97,WAS,240,43,81,0.531,13,26,0.5,14,17,0.824,9,32,41,28,8,6,13,25,113,
3/15/2015,201503150LAC,HOU,240,32,86,0.372,7,30,0.233,29,36,0.806,11,32,43,17,7,3,12,22,100,LAC,240,36,82,0.439,12,26,0.462,14,24,0.583,8,42,50,24,8,8,20,30,98,
3/15/2015,201503150LAL,ATL,240,34,76,0.447,5,23,0.217,18,27,0.667,7,27,34,25,9,6,10,14,91,LAL,240,34,85,0.4,7,18,0.389,11,15,0.733,19,35,54,21,6,4,21,22,86,
3/15/2015,201503150NOP,DEN,290,46,104,0.442,10,31,0.323,16,20,0.8,12,40,52,25,9,4,11,21,118,NOP,290,46,99,0.465,6,22,0.273,13,21,0.619,15,43,58,32,3,14,18,20,111,
3/15/2015,201503150OKC,CHI,240,37,83,0.446,9,29,0.31,17,24,0.708,9,24,33,20,5,3,11,24,100,OKC,240,40,87,0.46,8,21,0.381,21,30,0.7,17,35,52,16,4,4,16,23,109,
3/15/2015,201503150ORL,CLE,240,45,76,0.592,18,35,0.514,15,19,0.789,3,31,34,26,9,6,16,21,123,ORL,240,42,88,0.477,9,19,0.474,15,27,0.556,17,27,44,24,10,1,13,15,108,
3/15/2015,201503150PHO,NYK,240,32,73,0.438,5,14,0.357,20,30,0.667,6,29,35,22,10,2,13,22,89,PHO,240,41,83,0.494,6,18,0.333,14,23,0.609,13,38,51,24,9,1,12,22,102,
3/15/2015,201503150SAS,MIN,240,38,86,0.442,7,15,0.467,14,18,0.778,11,29,40,25,8,2,15,20,97,SAS,240,49,84,0.583,12,22,0.545,13,15,0.867,6,36,42,38,13,6,14,17,123,
3/15/2015,201503150TOR,POR,240,45,86,0.523,13,29,0.448,10,16,0.625,7,30,37,27,6,5,10,15,113,TOR,240,37,78,0.474,5,18,0.278,18,23,0.783,9,33,42,20,5,3,15,22,97,
3/16/2015,201503160BOS,PHI,240,34,84,0.405,8,24,0.333,13,24,0.542,9,31,40,20,7,4,16,20,89,BOS,240,44,88,0.5,8,20,0.4,12,15,0.8,5,37,42,27,7,3,11,21,108,
3/16/2015,201503160DAL,OKC,240,40,90,0.444,7,26,0.269,28,35,0.8,17,42,59,19,8,4,21,34,115,DAL,240,42,89,0.472,10,25,0.4,25,35,0.714,8,29,37,27,9,2,12,27,119,
3/16/2015,201503160GSW,LAL,240,39,85,0.459,8,15,0.533,19,21,0.905,10,35,45,24,11,5,18,19,105,GSW,240,40,84,0.476,7,27,0.259,21,23,0.913,7,30,37,28,16,7,14,21,108,
3/16/2015,201503160IND,TOR,240,39,82,0.476,12,23,0.522,27,33,0.818,7,44,51,19,3,4,11,24,117,IND,240,38,88,0.432,2,19,0.105,20,25,0.8,4,32,36,21,7,4,4,22,98,
3/16/2015,201503160MEM,DEN,240,30,81,0.37,8,18,0.444,13,21,0.619,10,27,37,14,13,5,15,24,81,MEM,240,33,80,0.413,2,9,0.222,24,28,0.857,20,37,57,14,9,5,19,16,92,
3/16/2015,201503160MIA,CLE,240,30,79,0.38,11,33,0.333,21,27,0.778,7,25,32,17,8,4,14,21,92,MIA,240,42,76,0.553,4,15,0.267,18,22,0.818,6,39,45,21,8,5,15,21,106,
3/16/2015,201503160MIN,BRK,240,52,90,0.578,5,13,0.385,13,17,0.765,13,30,43,21,8,2,14,15,122,MIN,240,41,88,0.466,9,15,0.6,15,17,0.882,13,23,36,27,6,7,16,15,106,
3/16/2015,201503160SAC,ATL,240,38,84,0.452,12,31,0.387,22,30,0.733,9,30,39,25,11,5,12,24,110,SAC,240,38,81,0.469,7,20,0.35,20,25,0.8,9,36,45,23,7,5,20,29,103,
3/16/2015,201503160UTA,CHO,240,23,78,0.295,5,19,0.263,15,18,0.833,6,30,36,9,5,4,7,11,66,UTA,240,33,78,0.423,15,24,0.625,13,19,0.684,14,47,61,19,3,5,13,19,94,
3/16/2015,201503160WAS,POR,240,36,89,0.404,8,28,0.286,17,20,0.85,14,34,48,19,2,3,10,19,97,WAS,240,41,82,0.5,7,12,0.583,16,26,0.615,6,37,43,25,5,4,6,17,105,
3/17/2015,201503170DET,MEM,240,35,80,0.438,10,18,0.556,15,17,0.882,11,31,42,28,9,2,16,22,95,DET,240,39,83,0.47,12,33,0.364,15,22,0.682,9,29,38,26,5,5,9,16,105,
3/17/2015,201503170HOU,ORL,240,38,89,0.427,6,22,0.273,12,17,0.706,12,28,40,19,8,6,10,21,94,HOU,240,39,78,0.5,11,27,0.407,18,27,0.667,12,35,47,27,7,6,14,14,107,
3/17/2015,201503170LAC,CHO,240,32,79,0.405,5,14,0.357,23,29,0.793,9,34,43,20,6,4,13,23,92,LAC,240,35,77,0.455,9,24,0.375,20,28,0.714,7,37,44,24,7,4,12,26,99,
3/17/2015,201503170NOP,MIL,240,32,86,0.372,4,20,0.2,16,21,0.762,9,40,49,20,4,12,10,22,84,NOP,240,29,83,0.349,8,25,0.32,19,26,0.731,10,40,50,26,6,6,13,20,85,
3/17/2015,201503170NYK,SAS,265,36,94,0.383,3,14,0.214,25,30,0.833,15,34,49,17,7,5,11,20,100,NYK,265,41,91,0.451,3,14,0.214,19,27,0.704,15,35,50,22,7,10,11,20,104,
3/18/2015,201503180CHI,IND,240,32,81,0.395,6,19,0.316,16,21,0.762,5,33,38,16,3,8,9,23,86,CHI,240,34,82,0.415,10,24,0.417,25,28,0.893,9,43,52,22,6,4,12,23,103,
3/18/2015,201503180CLE,BRK,240,36,80,0.45,5,20,0.25,15,21,0.714,8,24,32,23,7,5,11,19,92,CLE,240,45,82,0.549,15,29,0.517,12,20,0.6,11,32,43,32,2,3,11,17,117,
3/18/2015,201503180DAL,ORL,240,40,87,0.46,9,28,0.321,13,14,0.929,11,30,41,28,12,5,18,24,102,DAL,240,39,80,0.488,13,31,0.419,16,24,0.667,8,32,40,28,7,6,20,16,107,
3/18/2015,201503180GSW,ATL,240,31,87,0.356,8,22,0.364,25,30,0.833,15,29,44,24,14,4,15,20,95,GSW,240,44,84,0.524,14,30,0.467,12,20,0.6,10,34,44,39,8,7,18,23,114,
3/18/2015,201503180MIA,POR,240,41,81,0.506,10,26,0.385,12,21,0.571,13,32,45,22,3,2,15,15,104,MIA,240,46,87,0.529,7,10,0.7,9,14,0.643,8,27,35,21,7,7,8,18,108,
3/18/2015,201503180MIL,SAS,240,38,76,0.5,8,20,0.4,30,38,0.789,3,31,34,27,9,6,8,19,114,MIL,240,39,80,0.488,7,14,0.5,18,24,0.75,11,32,43,28,5,4,12,26,103,
3/18/2015,201503180OKC,BOS,240,44,84,0.524,13,34,0.382,17,28,0.607,11,28,39,32,10,5,20,28,118,OKC,240,42,88,0.477,5,19,0.263,33,39,0.846,18,28,46,19,12,2,16,26,122,
3/18/2015,201503180PHI,DET,240,29,88,0.33,8,26,0.308,17,19,0.895,18,33,51,18,8,7,18,18,83,PHI,240,36,84,0.429,11,27,0.407,11,18,0.611,12,30,42,25,12,10,15,21,94,
3/18/2015,201503180SAC,LAC,240,45,88,0.511,17,37,0.459,9,13,0.692,8,28,36,27,5,6,11,23,116,SAC,240,38,79,0.481,3,17,0.176,26,32,0.813,9,35,44,18,7,0,10,18,105,
3/18/2015,201503180TOR,MIN,240,42,87,0.483,6,17,0.353,10,15,0.667,12,33,45,21,7,4,18,20,100,TOR,240,35,79,0.443,12,29,0.414,23,27,0.852,8,31,39,25,6,3,12,15,105,
3/18/2015,201503180UTA,WAS,240,33,63,0.524,6,11,0.545,16,23,0.696,6,35,41,16,4,3,21,21,88,UTA,240,34,82,0.415,4,22,0.182,12,24,0.5,14,22,36,21,9,5,9,19,84,
3/19/2015,201503190HOU,DEN,240,42,93,0.452,13,36,0.361,11,19,0.579,6,36,42,23,8,3,15,28,108,HOU,240,37,83,0.446,12,30,0.4,32,40,0.8,10,39,49,27,8,4,16,19,118,
3/19/2015,201503190LAL,UTA,240,25,62,0.403,9,25,0.36,21,31,0.677,2,34,36,19,11,8,14,17,80,LAL,240,31,77,0.403,3,11,0.273,8,17,0.471,9,34,43,20,9,3,14,22,73,
3/19/2015,201503190NYK,MIN,265,34,83,0.41,2,12,0.167,25,30,0.833,11,32,43,12,10,8,16,12,95,NYK,265,40,97,0.412,4,20,0.2,8,10,0.8,12,37,49,22,9,5,15,18,92,
3/19/2015,201503190PHO,NOP,240,31,83,0.373,5,18,0.278,5,10,0.5,9,36,45,19,4,4,9,18,72,PHO,240,29,83,0.349,2,22,0.091,14,21,0.667,14,43,57,11,5,8,12,15,74,
3/20/2015,201503200BRK,MIL,315,49,129,0.38,8,16,0.5,21,29,0.724,38,43,81,23,11,9,17,31,127,BRK,315,46,107,0.43,11,25,0.44,26,34,0.765,16,37,53,31,9,7,15,25,129,
3/20/2015,201503200CHI,TOR,240,30,79,0.38,10,25,0.4,22,26,0.846,12,24,36,20,6,4,6,19,92,CHI,240,42,79,0.532,9,28,0.321,15,17,0.882,13,34,47,32,4,7,12,21,108,
3/20/2015,201503200CLE,IND,240,36,84,0.429,8,20,0.4,12,13,0.923,9,33,42,23,5,6,8,20,92,CLE,240,35,82,0.427,9,26,0.346,16,21,0.762,11,34,45,18,4,6,9,16,95,
3/20/2015,201503200DAL,MEM,240,41,77,0.532,8,18,0.444,22,32,0.688,6,32,38,19,7,3,15,30,112,DAL,240,34,76,0.447,8,22,0.364,25,36,0.694,9,32,41,14,6,3,17,29,101,
3/20/2015,201503200GSW,NOP,240,33,77,0.429,11,22,0.5,19,22,0.864,9,33,42,22,4,3,20,17,96,GSW,240,44,88,0.5,5,19,0.263,19,23,0.826,12,30,42,29,9,6,10,19,112,
3/20/2015,201503200LAC,WAS,240,37,86,0.43,6,19,0.316,19,23,0.826,8,28,36,27,6,2,9,16,99,LAC,240,45,86,0.523,12,23,0.522,11,17,0.647,8,38,46,33,5,6,14,21,113,
3/20/2015,201503200MIA,DEN,240,37,79,0.468,7,27,0.259,10,19,0.526,10,25,35,21,11,7,16,20,91,MIA,240,43,81,0.531,7,16,0.438,15,19,0.789,10,34,44,23,8,7,16,17,108,
3/20/2015,201503200OKC,ATL,240,41,82,0.5,13,29,0.448,20,25,0.8,7,27,34,20,9,4,11,16,115,OKC,240,43,84,0.512,13,30,0.433,24,26,0.923,10,34,44,26,6,6,12,19,123,
3/20/2015,201503200ORL,POR,240,38,80,0.475,7,24,0.292,21,24,0.875,11,33,44,13,4,2,13,19,104,ORL,240,43,94,0.457,5,12,0.417,20,24,0.833,18,32,50,22,9,1,7,22,111,
3/20/2015,201503200PHI,NYK,240,25,69,0.362,8,16,0.5,23,26,0.885,7,30,37,16,7,8,18,16,81,PHI,240,37,88,0.42,11,30,0.367,12,15,0.8,15,34,49,23,11,7,11,20,97,
3/20/2015,201503200SAC,CHO,240,36,91,0.396,6,18,0.333,13,16,0.813,7,29,36,16,10,3,13,18,91,SAC,240,37,78,0.474,9,21,0.429,18,25,0.72,11,37,48,21,4,3,21,17,101,
3/20/2015,201503200SAS,BOS,240,35,88,0.398,5,20,0.25,14,20,0.7,14,33,47,19,10,2,15,19,89,SAS,240,38,81,0.469,5,23,0.217,20,23,0.87,7,38,45,31,11,4,13,14,101,
3/21/2015,201503210DET,CHI,240,33,77,0.429,6,21,0.286,19,24,0.792,8,37,45,22,2,1,11,11,91,DET,240,44,90,0.489,11,26,0.423,8,10,0.8,6,38,44,28,9,6,4,20,107,
3/21/2015,201503210GSW,UTA,240,32,73,0.438,10,22,0.455,17,21,0.81,8,27,35,19,5,2,15,19,91,GSW,240,38,78,0.487,8,18,0.444,22,26,0.846,7,30,37,25,11,3,10,17,106,
3/21/2015,201503210HOU,PHO,240,46,92,0.5,8,15,0.533,17,24,0.708,14,35,49,20,10,5,14,16,117,HOU,240,41,87,0.471,10,34,0.294,10,12,0.833,4,32,36,28,7,5,18,21,102,
3/21/2015,201503210IND,BRK,240,46,75,0.613,6,12,0.5,25,31,0.806,3,32,35,21,4,4,8,18,123,IND,240,45,90,0.5,8,23,0.348,13,18,0.722,11,28,39,22,3,2,9,23,111,
3/21/2015,201503210MEM,POR,240,33,76,0.434,6,22,0.273,14,15,0.933,5,39,44,15,6,3,17,17,86,MEM,240,37,89,0.416,11,18,0.611,12,16,0.75,11,34,45,21,10,1,10,16,97,
3/22/2015,201503220ATL,SAS,240,46,82,0.561,7,17,0.412,15,17,0.882,10,33,43,30,8,4,16,14,114,ATL,240,38,80,0.475,12,24,0.5,7,7,1,6,23,29,25,13,2,18,15,95,
3/22/2015,201503220BOS,DET,265,39,89,0.438,9,26,0.346,18,30,0.6,11,45,56,24,5,10,14,21,105,BOS,265,38,105,0.362,8,27,0.296,13,17,0.765,18,41,59,24,7,5,13,23,97,
3/22/2015,201503220LAC,NOP,240,38,75,0.507,12,22,0.545,12,16,0.75,9,32,41,21,7,4,18,21,100,LAC,240,42,91,0.462,7,23,0.304,16,23,0.696,16,26,42,25,10,7,10,17,107,
3/22/2015,201503220LAL,PHI,240,32,89,0.36,9,27,0.333,14,21,0.667,13,26,39,22,4,6,8,21,87,LAL,240,39,81,0.481,5,14,0.357,18,22,0.818,13,39,52,21,4,9,13,21,101,
3/22/2015,201503220MIL,CLE,240,42,84,0.5,13,31,0.419,11,16,0.688,9,27,36,22,14,1,13,12,108,MIL,240,38,70,0.543,3,12,0.25,11,14,0.786,6,33,39,23,10,5,23,14,90,
3/22/2015,201503220MIN,CHO,240,45,89,0.506,6,18,0.333,13,16,0.813,13,29,42,21,8,3,7,16,109,MIN,240,41,74,0.554,4,11,0.364,12,16,0.75,3,29,32,24,5,1,13,17,98,
3/22/2015,201503220OKC,MIA,240,32,81,0.395,3,18,0.167,8,15,0.533,13,28,41,13,7,6,18,15,75,OKC,240,40,90,0.444,6,18,0.333,7,13,0.538,21,30,51,25,11,7,17,17,93,
3/22/2015,201503220ORL,DEN,240,42,90,0.467,12,28,0.429,23,30,0.767,18,31,49,30,11,6,13,19,119,ORL,240,41,85,0.482,4,17,0.235,14,17,0.824,11,29,40,26,7,4,18,26,100,
3/22/2015,201503220PHO,DAL,240,37,96,0.385,5,19,0.263,13,22,0.591,15,25,40,21,9,1,12,22,92,PHO,240,39,76,0.513,6,21,0.286,14,23,0.609,9,40,49,22,10,7,19,23,98,
3/22/2015,201503220SAC,WAS,240,35,87,0.402,3,17,0.176,13,18,0.722,16,28,44,21,7,3,16,18,86,SAC,240,40,79,0.506,8,17,0.471,21,23,0.913,4,30,34,24,12,2,16,17,109,
3/22/2015,201503220TOR,NYK,240,35,84,0.417,8,19,0.421,11,16,0.688,12,26,38,24,9,4,11,23,89,TOR,240,39,75,0.52,4,11,0.364,24,29,0.828,8,36,44,22,4,1,16,14,106,
3/23/2015,201503230BRK,BOS,240,47,92,0.511,6,22,0.273,10,14,0.714,8,39,47,25,7,4,9,21,110,BRK,240,32,89,0.36,1,17,0.059,26,30,0.867,16,32,48,15,7,5,11,13,91,
3/23/2015,201503230CHI,CHO,240,28,81,0.346,8,20,0.4,22,28,0.786,11,40,51,11,2,8,10,25,86,CHI,240,37,82,0.451,3,16,0.188,21,29,0.724,6,40,46,21,5,7,6,20,98,
3/23/2015,201503230GSW,WAS,240,27,81,0.333,3,11,0.273,19,26,0.731,5,33,38,15,5,2,11,15,76,GSW,240,39,95,0.411,13,33,0.394,16,21,0.762,19,43,62,23,9,6,11,14,107,
3/23/2015,201503230IND,HOU,240,31,65,0.477,13,24,0.542,35,37,0.946,4,31,35,16,11,5,19,25,110,IND,240,40,90,0.444,8,24,0.333,12,19,0.632,16,24,40,21,7,5,18,23,100,
3/23/2015,201503230NYK,MEM,240,41,79,0.519,7,12,0.583,14,19,0.737,9,30,39,22,4,2,10,19,103,NYK,240,32,76,0.421,4,18,0.222,14,17,0.824,8,29,37,22,4,6,17,18,82,
3/23/2015,201503230UTA,MIN,265,37,78,0.474,12,19,0.632,20,25,0.8,11,26,37,19,10,4,19,23,106,UTA,265,38,87,0.437,9,28,0.321,19,31,0.613,21,25,46,21,11,11,17,20,104,
3/24/2015,201503240DAL,SAS,240,36,85,0.424,8,28,0.286,14,18,0.778,9,34,43,16,12,5,16,20,94,DAL,240,42,87,0.483,7,22,0.318,10,13,0.769,10,39,49,21,6,2,16,19,101,
3/24/2015,201503240DET,TOR,240,35,75,0.467,7,23,0.304,27,29,0.931,12,31,43,19,2,4,12,20,104,DET,240,40,93,0.43,12,29,0.414,16,24,0.667,20,22,42,26,5,3,7,21,108,
3/24/2015,201503240MIL,MIA,240,33,75,0.44,8,19,0.421,14,18,0.778,8,26,34,18,11,4,18,20,88,MIL,240,36,87,0.414,4,17,0.235,13,17,0.765,20,33,53,25,8,9,20,23,89,
3/24/2015,201503240OKC,LAL,240,44,85,0.518,9,19,0.474,20,27,0.741,8,20,28,22,10,7,10,17,117,OKC,240,48,86,0.558,11,21,0.524,20,23,0.87,13,36,49,29,7,2,16,20,127,
3/24/2015,201503240POR,GSW,240,50,83,0.602,12,26,0.462,10,11,0.909,6,40,46,37,4,5,13,18,122,POR,240,39,92,0.424,15,34,0.441,15,19,0.789,12,23,35,23,9,2,10,14,108,
3/24/2015,201503240SAC,PHI,240,40,81,0.494,13,28,0.464,13,21,0.619,7,37,44,18,6,11,20,29,106,SAC,240,35,97,0.361,7,20,0.35,30,38,0.789,20,30,50,21,10,9,10,20,107,
3/25/2015,201503250BOS,MIA,240,34,77,0.442,9,24,0.375,16,23,0.696,8,30,38,23,7,6,16,28,93,BOS,240,28,69,0.406,5,19,0.263,25,37,0.676,10,33,43,16,8,4,16,25,86,
3/25/2015,201503250CHO,BRK,240,39,91,0.429,3,14,0.214,10,11,0.909,5,41,46,28,6,8,9,18,91,CHO,240,36,91,0.396,3,12,0.25,13,20,0.65,10,41,51,23,4,7,11,17,88,
3/25/2015,201503250DEN,PHI,240,35,84,0.417,14,34,0.412,15,22,0.682,13,36,49,17,14,12,16,22,99,DEN,240,29,84,0.345,8,29,0.276,19,27,0.704,13,36,49,13,8,4,16,22,85,
3/25/2015,201503250MEM,CLE,240,43,84,0.512,14,34,0.412,11,13,0.846,11,38,49,30,6,5,18,18,111,MEM,240,37,85,0.435,4,17,0.235,11,16,0.688,9,23,32,18,9,6,8,15,89,
3/25/2015,201503250MIN,LAL,265,39,92,0.424,6,26,0.231,17,18,0.944,14,34,48,21,8,4,16,23,101,MIN,265,33,78,0.423,6,22,0.273,27,30,0.9,9,31,40,14,8,5,17,16,99,
3/25/2015,201503250NOP,HOU,240,40,81,0.494,6,22,0.273,9,12,0.75,12,31,43,29,7,4,18,22,95,NOP,240,34,75,0.453,5,15,0.333,20,32,0.625,12,25,37,20,8,9,13,16,93,
3/25/2015,201503250NYK,LAC,240,44,78,0.564,11,28,0.393,12,18,0.667,6,33,39,31,12,7,15,17,111,NYK,240,29,82,0.354,5,23,0.217,17,19,0.895,7,27,34,14,8,3,20,15,80,
3/25/2015,201503250ORL,ATL,240,39,90,0.433,10,31,0.323,7,10,0.7,12,33,45,21,9,8,13,17,95,ORL,240,32,78,0.41,3,16,0.188,16,20,0.8,10,32,42,19,7,3,17,14,83,
3/25/2015,201503250PHO,SAC,240,40,81,0.494,8,21,0.381,20,23,0.87,8,35,43,27,8,3,19,24,108,PHO,240,38,87,0.437,6,25,0.24,17,26,0.654,14,32,46,16,10,6,18,19,99,
3/25/2015,201503250SAS,OKC,240,36,90,0.4,6,18,0.333,13,14,0.929,10,27,37,16,7,1,10,15,91,SAS,240,51,88,0.58,13,21,0.619,15,19,0.789,11,38,49,28,7,4,10,12,130,
3/25/2015,201503250TOR,CHI,240,45,74,0.608,12,23,0.522,14,17,0.824,2,29,31,26,4,6,8,16,116,TOR,240,39,83,0.47,9,21,0.429,16,19,0.842,10,25,35,16,6,1,7,16,103,
3/25/2015,201503250UTA,POR,240,34,81,0.42,7,27,0.259,17,20,0.85,11,34,45,19,4,5,14,18,92,UTA,240,35,80,0.438,4,16,0.25,15,23,0.652,11,32,43,12,11,2,9,20,89,
3/25/2015,201503250WAS,IND,240,38,85,0.447,9,26,0.346,18,28,0.643,9,34,43,21,7,2,10,23,103,WAS,240,33,75,0.44,5,14,0.357,30,38,0.789,6,40,46,13,6,4,10,23,101,
3/26/2015,201503260MIL,IND,240,30,71,0.423,14,30,0.467,33,43,0.767,12,29,41,18,7,4,19,28,107,MIL,240,39,73,0.534,9,19,0.474,24,34,0.706,6,24,30,26,10,3,16,34,111,
3/27/2015,201503270ATL,MIA,240,32,82,0.39,11,35,0.314,11,15,0.733,11,30,41,20,9,6,18,20,86,ATL,240,37,72,0.514,6,18,0.333,19,24,0.792,5,33,38,31,12,4,16,13,99,
3/27/2015,201503270BRK,CLE,240,37,81,0.457,8,30,0.267,16,20,0.8,6,34,40,17,10,4,16,19,98,BRK,240,40,86,0.465,9,23,0.391,17,19,0.895,10,36,46,21,6,1,15,18,106,
3/27/2015,201503270DEN,UTA,240,32,81,0.395,5,27,0.185,22,31,0.71,14,28,42,20,12,7,13,19,91,DEN,240,39,76,0.513,13,24,0.542,16,23,0.696,8,33,41,23,8,4,17,23,107,
3/27/2015,201503270HOU,MIN,240,37,76,0.487,6,14,0.429,30,34,0.882,6,25,31,26,6,1,13,13,110,HOU,240,44,83,0.53,20,44,0.455,12,17,0.706,13,28,41,34,10,6,17,26,120,
3/27/2015,201503270MEM,GSW,240,39,90,0.433,16,31,0.516,13,17,0.765,14,29,43,28,15,5,14,17,107,MEM,240,34,76,0.447,5,13,0.385,11,15,0.733,8,32,40,19,9,2,19,18,84,
3/27/2015,201503270NOP,SAC,240,35,79,0.443,7,15,0.467,11,18,0.611,10,27,37,14,5,4,11,14,88,NOP,240,43,84,0.512,9,20,0.45,7,12,0.583,12,35,47,25,5,9,12,16,102,
3/27/2015,201503270NYK,BOS,240,29,69,0.42,4,20,0.2,34,43,0.791,9,35,44,18,6,1,16,17,96,NYK,240,38,87,0.437,7,24,0.292,9,14,0.643,9,27,36,23,9,2,12,31,92,
