-,,,,,,,,,,,,
362.695821,1230,0.294874651,1592.695821,,,,,,,,,
64.10175175,1230,0.052115245,1675.699554,,,,,,,,,
107.2504174,1230,0.087195461,1821.81295,,,,,,,,,
68.77264984,1230,0.055912723,1923.675474,,,,,,,,,
149.0772892,1230,0.121201048,2156.826957,,,,,,,,,
106.2250612,1230,0.086361838,2343.094499,,,,,,,,,
-29.62063467,1230,-0.024081817,2286.668526,,,,,,,,,
-193.5009544,1230,-0.157317849,1926.934752,,,,,,,,,
-105.3572646,1230,-0.085656313,1761.880626,,,,,,,,,
-33.85090825,1230,-0.027521064,1713.391797,0.393001461,,,,,,,,
-,,,,,,,,,,,,
372.2988233,1230,0.30268197,1602.298823,,,583.6363636,1230,0.474501109,1813.636364,,Training:,15-18
36.83755297,1230,0.02994923,1650.286439,,,278.1818182,1230,0.22616408,2223.815763,,Testing:,19
101.6648955,1230,0.082654387,1786.689853,,,144.5454545,1230,0.11751663,2485.151097,,,
70.12979269,1230,0.057016092,1888.559925,,,-8.181818182,1230,-0.006651885,2468.620158,,,
141.1703612,1230,0.114772651,2105.314955,,,-8.181818182,1230,-0.006651885,2452.199181,,,
177.3705721,1230,0.144203717,2408.909197,,,-8.181818182,1230,-0.006651885,2435.887435,,,
-37.64916521,1230,-0.030609077,2335.174709,,,-122.7272727,1230,-0.099778271,2192.8388,,,
-155.7035688,1230,-0.126588267,2039.568989,,,68.18181818,1230,0.055432373,2314.393057,,,
-26.44171231,1230,-0.021497327,1995.723707,,,106.3636364,1230,0.086474501,2514.529042,,,
57.91018086,1230,0.047081448,2089.685269,0.698931113,,-84.54545455,1230,-0.068736142,2341.690017,0.903813022,,
-,,,,,,,,,,,,
808.1777667,1230,0.657055095,2038.177767,,,621.8181818,1230,0.505543237,1851.818182,,,
268.8285825,1230,0.218559823,2483.641539,,,411.8181818,1230,0.33481153,2471.82826,,,
448.6654019,1230,0.364768619,3389.596034,,,411.8181818,1230,0.33481153,3299.424862,,,
272.2589783,1230,0.221348763,4139.878923,,,240,1230,0.195121951,3943.215079,,,
260.0783084,1230,0.211445779,5015.238847,,,316.3636364,1230,0.257206208,4957.434479,,,
181.3025641,1230,0.147400459,5754.487353,,,411.8181818,1230,0.33481153,6617.240701,,,
434.2224713,1230,0.353026399,7785.973305,,,392.7272727,1230,0.319290466,8730.062565,,,
511.5754976,1230,0.415915039,11024.27669,,,335.4545455,1230,0.272727273,11110.98872,,,
409.6506317,1230,0.333049294,14695.90426,,,354.5454545,1230,0.288248337,14313.71274,,,
360.7236378,1230,0.29327125,19005.79048,14.45186218,,316.3636364,1230,0.257206208,17995.28852,13.63031587,,
-,,,,,,,,,,,,
434.1009849,1230,0.35292763,1664.100985,,,373.6363636,1230,0.303769401,1603.636364,,,
857.5150936,1230,0.697166743,2824.256848,,,545.4545455,1230,0.44345898,2314.78331,,,
689.6401449,1230,0.560683045,4407.769777,,,411.8181818,1230,0.33481153,3089.799451,,,
202.0142043,1230,0.16423919,5131.698317,,,564.5454545,1230,0.458980044,4507.95574,,,
384.611926,1230,0.312692623,6736.342522,,,335.4545455,1230,0.272727273,5737.398215,,,
313.8173134,1230,0.255136027,8455.026191,,,488.1818182,1230,0.396895787,8014.547396,,,
535.2779904,1230,0.435185358,12134.52979,,,316.3636364,1230,0.257206208,10075.93874,,,
687.2173876,1230,0.558713323,18914.25326,,,450,1230,0.365853659,13762.2578,,,
538.7946573,1230,0.438044437,27199.53667,,,450,1230,0.365853659,18797.23016,,,
487.2194312,1230,0.396113359,37973.6365,,,335.4545455,1230,0.272727273,23923.74748,,,
5130.209134,12300,,,,,,,,,,,
447.5048194,1230,0.363825056,1677.504819,,,583.6363636,1230,0.474501109,1813.636364,,,
1055.745835,1230,0.858329947,3117.357443,,,469.0909091,1230,0.381374723,2505.311429,,,
1182.45428,1230,0.961344943,6114.213255,,,411.8181818,1230,0.33481153,3344.118582,,,
486.5370017,1230,0.395558538,8532.74251,,,450,1230,0.365853659,4567.576599,,,
730.8496566,1230,0.594186713,13602.78473,,,545.4545455,1230,0.44345898,6593.109459,,,
679.6620552,1230,0.552570777,21119.28606,,,488.1818182,1230,0.396895787,9209.886828,,,
701.3257371,1230,0.570183526,33161.15505,,,583.6363636,1230,0.474501109,13579.98834,,,
718.9556444,1230,0.584516784,52544.40675,,,564.5454545,1230,0.458980044,19812.93199,,,
973.4999025,1230,0.791463335,94131.37817,,,259.0909091,1230,0.210643016,23986.38773,,,
1288.367005,1230,1.04745285,192729.5585,,,354.5454545,1230,0.288248337,30900.4241,,,
235.3768189,1230,,,,,621.8181818,1230,,,,,
931.537279,1230,,,,,488.1818182,1230,,,,,
1034.454601,1230,,,,,354.5454545,1230,,,,,
430.1213996,1230,,,,,411.8181818,1230,,,,,
363.8095686,1230,,,,,545.4545455,1230,,,,,
476.2967022,1230,,,,,488.1818182,1230,,,,,
435.952016,1230,,,,,507.2727273,1230,,,,,
454.4905985,1230,,,,,411.8181818,1230,,,,,
622.5242948,1230,,,,,411.8181818,1230,,,,,
1262.74528,1230,,,,,526.3636364,1230,,,,,
